  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   21:54:50  02/28/2024 cgix     
   1.2407264E+00  -1.1114387E-02   2.6962380E+00  -5.6583977E-01
   1.2416929E+00  -4.5905998E-03   2.6918569E+00  -5.6859875E-01
   1.2436262E+00  -2.1613862E-03   2.6702034E+00  -5.7179433E-01
   1.2455612E+00  -2.8673480E-03   2.6635470E+00  -5.7112086E-01
   1.2474983E+00  -6.0985861E-03   2.6126647E+00  -5.7520741E-01
   1.2491581E+00  -6.2347422E-03   2.6185565E+00  -5.6078422E-01
   1.2506440E+00  -8.0272797E-03   2.5826266E+00  -5.7606041E-01
   1.2522821E+00  -5.4730130E-03   2.5600066E+00  -5.7033324E-01
   1.2540883E+00  -3.9438265E-03   2.5434184E+00  -5.7649809E-01
   1.2560210E+00   1.3536511E-03   2.5435131E+00  -5.7451594E-01
   1.2579734E+00   1.5632722E-04   2.5376356E+00  -5.8789647E-01
   1.2589540E+00  -1.0135485E-02   2.4970253E+00  -5.8279967E-01
   1.2609220E+00  -9.0396143E-03   2.4382324E+00  -5.8808756E-01
   1.2626358E+00  -1.4588478E-02   2.4377127E+00  -5.9888691E-01
   1.2642679E+00   1.3538606E-02   2.4131277E+00  -5.9362471E-01
   1.2659042E+00  -1.3899134E-02   2.3812385E+00  -5.7501656E-01
   1.2675674E+00  -1.2967935E-02   2.3752275E+00  -6.1102718E-01
   1.2698807E+00  -2.1774514E-02   2.3498540E+00  -6.1638212E-01
   1.2715055E+00   4.8972028E-03   2.3147299E+00  -6.1174393E-01
   1.2730781E+00   1.5293013E-02   2.2802484E+00  -6.0080785E-01
   1.2745876E+00   4.5772293E-03   2.2845314E+00  -6.1679035E-01
   1.2762518E+00   5.0436198E-03   2.1988885E+00  -6.2096757E-01
   1.2782623E+00  -1.7530451E-02   2.1585381E+00  -6.3315451E-01
   1.2797260E+00  -6.0701380E-03   2.1768949E+00  -6.3055265E-01
   1.2814206E+00   1.2520464E-02   2.1732466E+00  -6.2215471E-01
   1.2833823E+00  -8.3057517E-03   2.1622961E+00  -6.2348431E-01
   1.2848589E+00   2.5093271E-03   2.1143870E+00  -6.5323639E-01
   1.2864871E+00  -4.6659480E-03   2.0811074E+00  -6.4050257E-01
   1.2882732E+00  -3.9871274E-03   2.0345767E+00  -6.4944744E-01
   1.2901106E+00  -1.1473465E-02   2.0092852E+00  -6.4864320E-01
   1.2920924E+00  -2.2846854E-03   1.9718472E+00  -6.6079003E-01
   1.2931584E+00  -5.3751981E-03   1.9507850E+00  -6.6000843E-01
   1.2954084E+00  -1.0145130E-02   1.9482007E+00  -6.6174662E-01
   1.2965778E+00  -5.5770050E-03   1.9203707E+00  -6.6503912E-01
   1.2983754E+00  -5.4638335E-03   1.8876208E+00  -6.6947412E-01
   1.3002199E+00   4.9403040E-03   1.7874769E+00  -6.7483562E-01
   1.3022186E+00  -1.3210848E-02   1.7600591E+00  -6.7873788E-01
   1.3044223E+00   9.9431816E-03   1.7592696E+00  -6.8133372E-01
   1.3055142E+00  -5.3347163E-03   1.7611183E+00  -6.8340361E-01
   1.3078647E+00  -1.1329001E-03   1.7184719E+00  -6.8137234E-01
   1.3087268E+00   1.2174824E-02   1.6779568E+00  -6.9781321E-01
   1.3104950E+00  -2.4349520E-02   1.6230416E+00  -6.8232048E-01
   1.3124007E+00  -7.2307111E-04   1.5755634E+00  -7.0750546E-01
   1.3141929E+00  -4.9690246E-03   1.5612340E+00  -7.0860165E-01
   1.3160652E+00  -1.0438391E-03   1.5265819E+00  -6.9967502E-01
   1.3170722E+00   2.1790981E-03   1.4995763E+00  -7.1125346E-01
   1.3189859E+00  -1.5322324E-02   1.4719650E+00  -7.1283001E-01
   1.3207890E+00   1.5745732E-03   1.4129653E+00  -7.1703494E-01
   1.3227769E+00   1.5809366E-03   1.3978758E+00  -7.1572500E-01
   1.3249685E+00   3.5311147E-03   1.3593434E+00  -7.2414482E-01
   1.3261472E+00   2.3061396E-03   1.3062755E+00  -7.2347635E-01
   1.3272882E+00  -1.1298510E-02   1.2882755E+00  -7.3010737E-01
   1.3294389E+00  -1.7296969E-03   1.2101659E+00  -7.3531580E-01
   1.3318102E+00  -1.1096963E-03   1.1879640E+00  -7.3621714E-01
   1.3330855E+00   2.5293506E-03   1.1692679E+00  -7.3723626E-01
   1.3344216E+00  -2.7400746E-03   1.1349261E+00  -7.4737746E-01
   1.3357933E+00  -2.0616362E-03   1.1073800E+00  -7.4762946E-01
   1.3385057E+00  -1.9965803E-03   1.0424986E+00  -7.4928492E-01
   1.3397365E+00   6.3761888E-04   1.0141745E+00  -7.5127435E-01
   1.3410286E+00   2.6202197E-03   9.8071682E-01  -7.5384432E-01
   1.3433651E+00   8.5157100E-03   9.2982769E-01  -7.5322407E-01
   1.3445270E+00   5.3434325E-03   8.9855862E-01  -7.5621259E-01
   1.3470284E+00  -1.7042477E-02   8.2627755E-01  -7.6969075E-01
   1.3483489E+00  -3.2987501E-03   8.0443484E-01  -7.6861495E-01
   1.3499748E+00  -1.1460908E-02   7.3895371E-01  -7.7024198E-01
   1.3517673E+00  -2.2493061E-02   6.9436133E-01  -7.6789314E-01
   1.3534836E+00   1.2857949E-02   5.8998269E-01  -7.6790398E-01
   1.3553379E+00  -4.3420773E-03   5.5892950E-01  -7.7661169E-01
   1.3569863E+00   5.3034644E-03   6.0455829E-01  -7.7491105E-01
   1.3588946E+00  -1.7601450E-03   5.6972712E-01  -7.7756292E-01
   1.3603311E+00   1.5394956E-04   5.3279340E-01  -7.7474749E-01
   1.3619149E+00  -6.1467249E-04   4.8066071E-01  -7.7726424E-01
   1.3636609E+00   1.5605818E-03   4.2548642E-01  -7.7904409E-01
   1.3655860E+00  -8.6845052E-05   3.4019446E-01  -7.8228855E-01
   1.3677084E+00   1.5829649E-04   3.0846921E-01  -7.8305650E-01
   1.3688499E+00  -1.4452519E-03   2.7402905E-01  -7.8329980E-01
   1.3713069E+00   1.3354931E-03   2.3948587E-01  -7.9016143E-01
   1.3726282E+00   3.8372618E-04   2.1930164E-01  -7.8670156E-01
   1.3739846E+00   1.7930900E-03   1.9646965E-01  -7.9345286E-01
   1.3752767E+00   2.9581478E-03   1.6570194E-01  -7.9437315E-01
   1.3779774E+00  -3.2898320E-03   1.0210917E-01  -7.9207414E-01
   1.3792522E+00  -5.3050753E-04   6.2259104E-02  -7.9471332E-01
   1.3804258E+00   4.8020906E-03   3.7044045E-02  -7.9915184E-01
   1.3826557E+00   2.7924613E-03  -2.8520683E-02  -7.9864341E-01
   1.3838551E+00   3.2232655E-03  -4.6846636E-02  -8.0069357E-01
   1.3864366E+00   1.9159438E-03  -1.2360929E-01  -8.0305988E-01
   1.3877351E+00   5.7616318E-04  -1.5536034E-01  -8.0113018E-01
   1.3889476E+00   2.1877510E-03  -1.9952339E-01  -8.0271089E-01
   1.3911579E+00  -3.1531220E-03  -2.5769389E-01  -8.0285877E-01
   1.3934684E+00   8.3475579E-03  -3.1297278E-01  -8.0202627E-01
   1.3947110E+00   7.4655148E-03  -3.3137760E-01  -8.0302024E-01
   1.3958484E+00   6.2684892E-03  -3.6059320E-01  -8.0187464E-01
   1.3980030E+00  -5.2267527E-03  -3.8484925E-01  -7.9960138E-01
   1.3999583E+00   8.8951392E-03  -4.2367271E-01  -8.0508548E-01
   1.4018742E+00   9.3116974E-03  -4.9322340E-01  -8.0052882E-01
   1.4027867E+00   6.0187527E-03  -5.1797980E-01  -8.0287772E-01
   1.4045190E+00  -3.3669451E-03  -5.7668036E-01  -7.9884070E-01
   1.4069840E+00  -3.0921092E-03  -6.1455065E-01  -8.0577463E-01
   1.4084401E+00   1.0115377E-02  -6.7859477E-01  -8.0134654E-01
   1.4098744E+00   8.2308510E-03  -7.0555699E-01  -8.0070680E-01
   1.4119046E+00  -4.0608300E-03  -7.2898299E-01  -7.9809123E-01
   1.4132853E+00   3.3513545E-03  -7.5129604E-01  -7.9585123E-01
   1.4156260E+00   2.1229205E-03  -8.0898672E-01  -8.0009633E-01
   1.4173882E+00   5.0848546E-03  -8.2914889E-01  -8.0049503E-01
   1.4183359E+00  -2.2784718E-03  -8.7110716E-01  -8.0195445E-01
   1.4202635E+00   2.6120653E-03  -8.9914018E-01  -8.0271971E-01
   1.4221078E+00   6.0086665E-03  -9.5649475E-01  -7.9680234E-01
   1.4237288E+00  -3.8801001E-03  -1.0147167E+00  -7.9739028E-01
   1.4253377E+00   7.5391945E-03  -1.0660095E+00  -7.9725665E-01
   1.4270674E+00  -8.0793386E-04  -1.0747845E+00  -7.9555607E-01
   1.4288521E+00   8.3405115E-03  -1.1363270E+00  -7.9473758E-01
   1.4307961E+00   7.1013644E-03  -1.1638844E+00  -7.9588562E-01
   1.4327246E+00  -1.9555496E-02  -1.2242954E+00  -7.9500735E-01
   1.4336352E+00   7.3851012E-03  -1.2320268E+00  -7.9243630E-01
   1.4353842E+00   1.8245729E-02  -1.2687649E+00  -7.9674715E-01
   1.4378015E+00   3.0366015E-03  -1.3240492E+00  -7.9522634E-01
   1.4392726E+00   9.8810624E-03  -1.4339437E+00  -8.0091441E-01
   1.4407269E+00   1.4652679E-02  -1.3447313E+00  -7.9355353E-01
   1.4428277E+00  -1.1160349E-03  -1.4295787E+00  -7.9110712E-01
   1.4441608E+00  -5.4784771E-04  -1.4363979E+00  -7.9115349E-01
   1.4462267E+00   1.0115135E-02  -1.4799169E+00  -7.9085028E-01
   1.4477819E+00   1.2025236E-02  -1.5082473E+00  -7.9095155E-01
   1.4494965E+00  -6.8403329E-03  -1.5571262E+00  -7.8684658E-01
   1.4513868E+00   4.3339031E-03  -1.5716821E+00  -7.8793001E-01
   1.4532628E+00   1.7606237E-03  -1.6061665E+00  -7.8393269E-01
   1.4550319E+00   1.2506340E-02  -1.7053946E+00  -7.8793806E-01
   1.4566910E+00   1.6874582E-02  -1.7361628E+00  -7.8398108E-01
   1.4583125E+00  -7.9140213E-04  -1.7492607E+00  -7.8316808E-01
   1.4598790E+00   4.9003582E-03  -1.7585958E+00  -7.8408700E-01
   1.4615084E+00   1.0105964E-02  -1.7540830E+00  -7.8290522E-01
   1.4632975E+00   1.3423024E-02  -1.7683159E+00  -7.8153574E-01
   1.4652681E+00   7.9855733E-03  -1.8446620E+00  -7.8126168E-01
   1.4662629E+00   8.1252065E-03  -1.8714877E+00  -7.7774924E-01
   1.4686466E+00   1.6658540E-03  -1.9248828E+00  -7.7463412E-01
   1.4699471E+00  -1.0518752E-02  -1.9591110E+00  -7.6885861E-01
   1.4720501E+00   6.2949643E-03  -1.9678807E+00  -7.6782072E-01
   1.4736332E+00   9.5024193E-03  -1.9975015E+00  -7.6719755E-01
   1.4753785E+00   9.6385293E-03  -2.0092492E+00  -7.6151776E-01
   1.4773028E+00   1.1866304E-02  -2.0395279E+00  -7.5748175E-01
   1.4783376E+00   1.4024293E-02  -2.0603673E+00  -7.5238049E-01
   1.4805653E+00  -1.4980704E-03  -2.0934496E+00  -7.4918026E-01
   1.4816488E+00   1.0773258E-02  -2.0890312E+00  -7.5064391E-01
   1.4836978E+00   2.7050275E-02  -2.1369190E+00  -7.4672848E-01
   1.4856857E+00   2.3391582E-02  -2.1722817E+00  -7.3853534E-01
   1.4875326E+00   2.7514067E-02  -2.2235906E+00  -7.3761606E-01
   1.4892851E+00   1.2465168E-02  -2.2488937E+00  -7.3302150E-01
   1.4909744E+00  -9.0846848E-03  -2.2532134E+00  -7.3292172E-01
   1.4927604E+00  -7.1366802E-03  -2.2933371E+00  -7.2623169E-01
   1.4944670E+00   7.9010874E-03  -2.3039021E+00  -7.1859676E-01
   1.4953294E+00   1.4102224E-02  -2.3150189E+00  -7.2080874E-01
   1.4978409E+00  -1.9537779E-03  -2.3414934E+00  -7.1161807E-01
   1.4987353E+00   1.2062924E-03  -2.3633635E+00  -7.1554703E-01
   1.5006604E+00  -1.8929303E-02  -2.3781796E+00  -7.0578146E-01
   1.5026038E+00   7.9823000E-04  -2.4213037E+00  -6.9876558E-01
   1.5044923E+00   1.0234115E-02  -2.4417381E+00  -6.9232017E-01
   1.5063211E+00  -2.4213890E-02  -2.4937704E+00  -6.9615227E-01
   1.5082146E+00   1.5508337E-02  -2.4962533E+00  -6.8994588E-01
   1.5092289E+00  -1.2973152E-02  -2.4966981E+00  -6.8873811E-01
   1.5109330E+00   2.4426286E-04  -2.5145688E+00  -6.7636508E-01
   1.5129591E+00   2.3982305E-02  -2.5648713E+00  -6.7868054E-01
   1.5144510E+00  -1.7665403E-02  -2.5655699E+00  -6.7723852E-01
   1.5160958E+00   2.0703318E-02  -2.5631843E+00  -6.7212695E-01
   1.5179092E+00  -9.2476541E-03  -2.5848818E+00  -6.7097729E-01
   1.5199083E+00  -1.5065757E-02  -2.6125534E+00  -6.6924906E-01
   1.5209765E+00   4.4189231E-03  -2.6279502E+00  -6.6594213E-01
   1.5230955E+00   1.7983582E-02  -2.6523430E+00  -6.5598953E-01
   1.5251096E+00   3.0515753E-03  -2.6479142E+00  -6.5455931E-01
   1.5270025E+00  -2.8175479E-02  -2.6835506E+00  -6.5556532E-01
   1.5279119E+00  -3.2376142E-03  -2.6790843E+00  -6.5232086E-01
   1.5296822E+00   3.2430530E-02  -2.6778922E+00  -6.4445084E-01
   1.5313988E+00  -1.6031662E-03  -2.7074828E+00  -6.4223367E-01
   1.5330968E+00  -4.7408566E-03  -2.7527537E+00  -6.4403301E-01
   1.5349307E+00  -1.0028129E-02  -2.7443674E+00  -6.3794982E-01
   1.5369000E+00   5.8371725E-04  -2.7289133E+00  -6.3478220E-01
   1.5387926E+00   3.8621705E-02  -2.7537432E+00  -6.3343781E-01
   1.5407255E+00  -2.0314425E-02  -2.7817187E+00  -6.2974387E-01
   1.5416849E+00  -8.3192606E-03  -2.7909849E+00  -6.2876654E-01
   1.5435890E+00  -5.3533372E-03  -2.8006682E+00  -6.2694043E-01
   1.5454713E+00  -1.9474356E-02  -2.7884243E+00  -6.2246454E-01
   1.5473331E+00   1.4340069E-02  -2.8172328E+00  -6.2236464E-01
   1.5491766E+00  -1.5551064E-02  -2.8293197E+00  -6.1270982E-01
   1.5509255E+00   8.0422005E-03  -2.8308070E+00  -6.1257511E-01
   1.5527292E+00  -1.5818898E-02  -2.8323150E+00  -6.1232907E-01
   1.5536309E+00  -1.4570286E-02  -2.8687365E+00  -6.1054540E-01
   1.5554236E+00   1.9412195E-02  -2.8649280E+00  -6.0702580E-01
   1.5572312E+00  -1.1205147E-02  -2.8695996E+00  -6.0638112E-01
   1.5591090E+00   9.8883389E-03  -2.8381860E+00  -6.0533005E-01
   1.5611792E+00   1.1375536E-02  -2.8618968E+00  -5.9718907E-01
   1.5622839E+00   1.6345006E-03  -2.8818214E+00  -5.9916705E-01
   1.5644630E+00   1.9828476E-02  -2.8885648E+00  -5.9147167E-01
   1.5655384E+00   1.6457431E-03  -2.9127152E+00  -5.9315258E-01
   1.5676627E+00  -1.4865683E-02  -2.9021583E+00  -5.9127867E-01
   1.5697534E+00  -1.2705257E-02  -2.9037728E+00  -5.8622211E-01
   1.5707867E+00   6.0382215E-03  -2.9073727E+00  -5.8392769E-01
   1.5728309E+00  -3.8542364E-02  -2.8918595E+00  -5.7990241E-01
   1.5748471E+00  -1.6768709E-02  -2.8953052E+00  -5.8220595E-01
   1.5758455E+00  -1.3676628E-02  -2.9281075E+00  -5.7908231E-01
   1.5779195E+00  -6.0354751E-03  -2.9184010E+00  -5.7646608E-01
   1.5800127E+00   2.0988878E-02  -2.9078217E+00  -5.7293427E-01
   1.5814064E+00  -5.2200672E-03  -2.9018519E+00  -5.6652665E-01
   1.5829427E+00  -1.0298329E-02  -2.8904567E+00  -5.7162130E-01
   1.5846367E+00  -1.3723552E-03  -2.9004173E+00  -5.6967556E-01
   1.5865042E+00  -1.1687436E-02  -2.9159894E+00  -5.6949270E-01
   1.5885137E+00   1.4014119E-02  -2.8933043E+00  -5.6231987E-01
   1.5895149E+00   1.0910845E-02  -2.8822222E+00  -5.6070900E-01
   1.5915596E+00   1.1339529E-02  -2.8975172E+00  -5.5682689E-01
   1.5936476E+00  -1.1944731E-03  -2.8816769E+00  -5.5656576E-01
   1.5946804E+00  -2.2884391E-02  -2.8835030E+00  -5.5059862E-01
   1.5967252E+00  -1.6174594E-02  -2.8767982E+00  -5.5123180E-01
   1.5987443E+00   9.0802513E-04  -2.8618681E+00  -5.5109811E-01
   1.6007396E+00   7.4128127E-03  -2.8684602E+00  -5.4736269E-01
   1.6017290E+00   6.0882121E-03  -2.8680017E+00  -5.4533786E-01
   1.6036924E+00  -5.8106836E-03  -2.8773108E+00  -5.3937572E-01
   1.6056364E+00  -5.4358304E-03  -2.8421159E+00  -5.3246069E-01
   1.6075624E+00   4.8985574E-03  -2.8338988E+00  -5.3545117E-01
   1.6085191E+00  -3.5097820E-03  -2.8118854E+00  -5.4164588E-01
   1.6104205E+00   1.3884502E-02  -2.8141732E+00  -5.3933507E-01
   1.6123067E+00  -9.9930412E-04  -2.8251209E+00  -5.3300506E-01
   1.6141790E+00  -3.5384709E-03  -2.8133936E+00  -5.3076947E-01
   1.6160381E+00  -1.2096692E-02  -2.7888203E+00  -5.2235699E-01
   1.6169630E+00  -1.0461741E-02  -2.7931368E+00  -5.1966405E-01
   1.6188039E+00  -3.5641473E-03  -2.7577610E+00  -5.2267665E-01
   1.6206334E+00  -4.4838809E-03  -2.7418773E+00  -5.2634805E-01
   1.6224524E+00  -1.2547248E-03  -2.7357059E+00  -5.1832461E-01
   1.6242616E+00   4.9797362E-03  -2.7341144E+00  -5.1575416E-01
   1.6260618E+00   1.4886960E-02  -2.7144432E+00  -5.1387310E-01
   1.6278530E+00   4.3356344E-03  -2.7002895E+00  -5.0622743E-01
   1.6296359E+00  -5.2351912E-04  -2.6933620E+00  -4.9825016E-01
   1.6314596E+00   3.8459937E-03  -2.6983378E+00  -4.9893668E-01
   1.6324403E+00  -5.1313997E-03  -2.6549263E+00  -4.9974105E-01
   1.6345514E+00  -2.5481579E-03  -2.6532173E+00  -5.0235409E-01
   1.6366570E+00  -2.3834673E-03  -2.6503332E+00  -5.0246507E-01
   1.6376263E+00  -1.3179642E-03  -2.6204464E+00  -4.9191988E-01
   1.6394749E+00   3.4970969E-03  -2.6075583E+00  -4.9677315E-01
   1.6411884E+00   1.6842099E-02  -2.5970142E+00  -4.9495173E-01
   1.6427717E+00   1.1943148E-02  -2.5967774E+00  -4.9779409E-01
   1.6450969E+00  -1.2042945E-02  -2.5600157E+00  -4.9256644E-01
   1.6466879E+00  -8.5456781E-03  -2.5291142E+00  -4.8505285E-01
   1.6484419E+00  -7.3708207E-03  -2.5052905E+00  -4.9389461E-01
   1.6503757E+00   6.1537693E-03  -2.5025949E+00  -4.8477110E-01
   1.6514157E+00   2.5698112E-03  -2.4849141E+00  -4.8630622E-01
   1.6536025E+00   9.0256911E-03  -2.4708703E+00  -4.8362687E-01
   1.6546327E+00   9.7187003E-03  -2.4697130E+00  -4.8261976E-01
   1.6564000E+00  -1.6235724E-02  -2.4119797E+00  -4.7640201E-01
   1.6582397E+00  -7.4617811E-03  -2.4111707E+00  -4.8051116E-01
   1.6602132E+00   2.4714356E-03  -2.4114640E+00  -4.7969884E-01
   1.6620388E+00   2.3916801E-03  -2.3275962E+00  -4.6598780E-01
   1.6634130E+00  -3.4171338E-03  -2.3387353E+00  -4.6949792E-01
   1.6657430E+00  -3.2184960E-03  -2.3274481E+00  -4.7036490E-01
   1.6674761E+00   2.0129448E-03  -2.2858803E+00  -4.6816176E-01
   1.6683547E+00  -4.9334937E-03  -2.3003483E+00  -4.6773809E-01
   1.6701094E+00   5.3401864E-03  -2.2516632E+00  -4.6692380E-01
   1.6718578E+00   2.9106094E-03  -2.2561851E+00  -4.6310675E-01
   1.6741822E+00   2.8943941E-03  -2.2098186E+00  -4.6037790E-01
   1.6756672E+00   1.3482218E-02  -2.1611998E+00  -4.5842811E-01
   1.6771280E+00   2.1324052E-02  -2.1457102E+00  -4.6113786E-01
   1.6792209E+00  -1.5418855E-02  -2.0985854E+00  -4.5836800E-01
   1.6806040E+00  -3.9991112E-03  -2.1071465E+00  -4.5738709E-01
   1.6826249E+00   4.7626649E-03  -2.0887089E+00  -4.5485479E-01
   1.6839408E+00   3.2918835E-03  -2.0849059E+00  -4.5588139E-01
   1.6858649E+00   4.1639261E-04  -2.0373209E+00  -4.4721907E-01
   1.6877288E+00   2.7558918E-03  -2.0246058E+00  -4.4472021E-01
   1.6895392E+00   5.3653652E-03  -1.9982841E+00  -4.4878048E-01
   1.6913196E+00   1.8847438E-03  -1.9624813E+00  -4.4308767E-01
   1.6924956E+00   1.3889687E-02  -1.9782794E+00  -4.4299799E-01
   1.6942461E+00  -9.4100153E-03  -1.9227585E+00  -4.3428352E-01
   1.6959832E+00   1.6263282E-02  -1.9076662E+00  -4.3748420E-01
   1.6977104E+00   3.8165031E-03  -1.8805214E+00  -4.3494815E-01
   1.6994311E+00   3.2060880E-03  -1.8617228E+00  -4.3299988E-01
   1.7011491E+00   3.9279032E-03  -1.8313801E+00  -4.3201417E-01
   1.7028511E+00   1.4911580E-04  -1.7922994E+00  -4.2772585E-01
   1.7049935E+00  -4.8901108E-03  -1.7514979E+00  -4.2206800E-01
   1.7065535E+00  -5.3328695E-03  -1.7272727E+00  -4.2185882E-01
   1.7081029E+00  -1.5415173E-02  -1.6941056E+00  -4.2216170E-01
   1.7096618E+00  -8.5426302E-04  -1.6727792E+00  -4.1738433E-01
   1.7117699E+00   2.2112068E-03  -1.6502084E+00  -4.1544947E-01
   1.7133529E+00   1.3174611E-02  -1.6015265E+00  -4.1452250E-01
