  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   01:32:43  03/06/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3016999E+00  -1.7459566E-02   2.8898510E-01  -1.1441493E+00
   2.3047760E+00  -1.8533858E-02   1.9390057E-01  -1.1373538E+00
   2.3078566E+00  -2.6358172E-02   9.0455033E-02  -1.1392376E+00
   2.3118215E+00  -3.4791786E-02   3.1445280E-02  -1.1355455E+00
   2.3147144E+00  -2.8779687E-02  -1.0477339E-01  -1.1286526E+00
   2.3184764E+00  -4.1011751E-02  -2.5010619E-01  -1.1280864E+00
   2.3221464E+00  -1.1264841E-02  -3.2827631E-01  -1.1212835E+00
   2.3253701E+00  -1.1039048E-02  -4.4837409E-01  -1.1278094E+00
   2.3281815E+00  -2.4863800E-02  -5.5432129E-01  -1.1043642E+00
   2.3315644E+00  -4.8882816E-02  -5.8869404E-01  -1.1104770E+00
   2.3353441E+00  -9.8010218E-03  -7.6965040E-01  -1.0946815E+00
   2.3383455E+00  -1.9063812E-02  -8.6933428E-01  -1.0987120E+00
   2.3418982E+00  -1.8218284E-02  -9.7419208E-01  -1.0912844E+00
   2.3454552E+00  -5.2037014E-04  -1.0885295E+00  -1.0913103E+00
   2.3486819E+00  -2.8168000E-02  -1.1582177E+00  -1.0783010E+00
   2.3513265E+00  -9.9863848E-03  -1.2353046E+00  -1.0777705E+00
   2.3553581E+00  -2.7930014E-02  -1.3382477E+00  -1.0706445E+00
   2.3584387E+00  -2.2051569E-02  -1.4072715E+00  -1.0733923E+00
   2.3615432E+00  -1.4948868E-02  -1.4808614E+00  -1.0556570E+00
   2.3646750E+00  -2.9823739E-02  -1.6014977E+00  -1.0616527E+00
   2.3688350E+00  -1.0167291E-02  -1.7095463E+00  -1.0356460E+00
   2.3719463E+00  -2.8906649E-02  -1.7955257E+00  -1.0288377E+00
   2.3748875E+00   9.5951436E-03  -1.8023123E+00  -1.0304577E+00
   2.3787553E+00  -3.6988759E-03  -1.9887595E+00  -1.0279168E+00
   2.3820617E+00  -1.7054927E-02  -2.0327992E+00  -1.0030885E+00
   2.3852298E+00  -5.3111366E-03  -2.0732026E+00  -9.9817830E-01
   2.3887417E+00  -1.5708169E-02  -2.2274663E+00  -9.9467301E-01
   2.3920732E+00  -2.6590733E-02  -2.2877312E+00  -9.6780133E-01
   2.3949020E+00  -2.0053644E-02  -2.3245196E+00  -9.5592189E-01
   2.3987238E+00  -1.3477289E-02  -2.4102268E+00  -9.3613845E-01
   2.4015484E+00  -3.7541628E-02  -2.5045764E+00  -9.2550009E-01
   2.4054661E+00   1.0307670E-02  -2.5711656E+00  -9.1235012E-01
   2.4088585E+00  -3.5642471E-02  -2.6554213E+00  -9.0154058E-01
   2.4119422E+00  -5.2282475E-03  -2.7160873E+00  -8.8252097E-01
   2.4156322E+00  -2.9095821E-02  -2.7923841E+00  -8.7225354E-01
   2.4187005E+00  -3.0801345E-02  -2.8690519E+00  -8.6978298E-01
   2.4222186E+00  -4.6155784E-02  -2.9018209E+00  -8.5545301E-01
   2.4252923E+00  -9.7171580E-03  -2.9478426E+00  -8.4411216E-01
   2.4286509E+00  -6.7420237E-02  -3.0368664E+00  -8.2285011E-01
   2.4321115E+00  -4.4975672E-02  -3.0880659E+00  -8.1271344E-01
   2.4352181E+00  -2.3967946E-02  -3.1355383E+00  -7.9584157E-01
   2.4389007E+00  -1.1623056E-02  -3.2261281E+00  -7.8548282E-01
   2.4419422E+00  -3.9086156E-02  -3.2904382E+00  -7.6731157E-01
   2.4454584E+00  -4.5754459E-02  -3.3307567E+00  -7.5945103E-01
   2.4483855E+00  -4.7151837E-03  -3.3409872E+00  -7.4790138E-01
   2.4514954E+00  -8.3368551E-03  -3.3872280E+00  -7.3979491E-01
   2.4556873E+00  -2.2915448E-03  -3.5893595E+00  -7.1588802E-01
   2.4587717E+00  -6.3586272E-03  -3.4591210E+00  -7.2771853E-01
   2.4617805E+00  -3.9634991E-02  -3.6936033E+00  -6.8671411E-01
   2.4657404E+00  -3.3698438E-03  -3.5736349E+00  -6.9243282E-01
   2.4685912E+00   1.5785905E-02  -3.5922568E+00  -6.8199295E-01
   2.4722657E+00  -4.5997914E-02  -3.7063673E+00  -6.5602380E-01
   2.4750695E+00  -2.3209756E-02  -3.7892146E+00  -6.4655787E-01
   2.4787362E+00  -2.1799278E-02  -3.7729378E+00  -6.4319986E-01
   2.4823079E+00  -4.4179339E-02  -3.7862506E+00  -6.2226593E-01
   2.4858034E+00  -4.9388395E-03  -3.8311279E+00  -6.1208308E-01
   2.4883757E+00  -3.4936454E-02  -3.8799365E+00  -6.1370081E-01
   2.4917448E+00   3.8840233E-03  -3.9103243E+00  -5.9653360E-01
   2.4957776E+00  -3.1151302E-02  -3.9216399E+00  -5.9662980E-01
   2.4987152E+00  -3.1070994E-02  -3.9293475E+00  -5.8055151E-01
   2.5023148E+00  -2.1104956E-02  -3.9962294E+00  -5.6515479E-01
   2.5053785E+00  -2.8698565E-02  -4.0168409E+00  -5.7684040E-01
   2.5086880E+00  -1.6048819E-02  -4.0227733E+00  -5.6454957E-01
   2.5124018E+00  -2.5857555E-02  -4.0380139E+00  -5.5816960E-01
   2.5151415E+00  -2.0149438E-02  -4.0498290E+00  -5.4444885E-01
   2.5191324E+00  -1.8302778E-02  -4.0821099E+00  -5.5040485E-01
   2.5220833E+00  -1.7762700E-02  -4.0908508E+00  -5.3213894E-01
   2.5259240E+00  -2.3301248E-02  -4.1211057E+00  -5.2894062E-01
   2.5285976E+00  -1.0882430E-02  -4.1410832E+00  -5.1158571E-01
   2.5323894E+00  -1.0848795E-02  -4.1471801E+00  -5.0809860E-01
   2.5356853E+00  -2.4132175E-02  -4.1733265E+00  -4.9252042E-01
   2.5386770E+00   1.4631548E-02  -4.1864409E+00  -4.8336816E-01
   2.5421810E+00  -1.4474417E-02  -4.2155485E+00  -4.7109452E-01
   2.5454202E+00  -4.3436803E-02  -4.2417240E+00  -4.5667526E-01
   2.5489447E+00  -3.7611201E-02  -4.1886401E+00  -4.5440716E-01
   2.5518301E+00  -2.4790272E-02  -4.2402282E+00  -4.2974973E-01
   2.5556719E+00   2.6366636E-03  -4.2388248E+00  -4.2177066E-01
   2.5586536E+00  -1.3715335E-02  -4.2463322E+00  -4.1802484E-01
   2.5626409E+00  -1.1056479E-02  -4.2624927E+00  -4.0412766E-01
   2.5659320E+00   1.0891551E-02  -4.2674150E+00  -3.8571805E-01
   2.5689695E+00  -2.5696196E-02  -4.2604241E+00  -3.8539326E-01
   2.5721562E+00  -2.3762709E-02  -4.2967830E+00  -3.8234460E-01
   2.5759690E+00   1.4221033E-03  -4.2963271E+00  -3.7024292E-01
   2.5785213E+00   4.2639561E-03  -4.2951441E+00  -3.6078110E-01
   2.5819840E+00  -1.2703526E-02  -4.2915583E+00  -3.4936899E-01
   2.5853119E+00  -6.5973974E-03  -4.3132763E+00  -3.4026381E-01
   2.5894182E+00  -3.0123536E-02  -4.2867446E+00  -3.2413036E-01
   2.5925791E+00   2.6741801E-02  -4.2552691E+00  -3.1683570E-01
   2.5958285E+00  -2.3511329E-03  -4.2735763E+00  -3.0575103E-01
   2.5989809E+00  -1.9975632E-02  -4.3030205E+00  -3.0527216E-01
   2.6024408E+00   1.5089694E-02  -4.2641253E+00  -2.9306078E-01
   2.6057250E+00  -1.2524720E-02  -4.2594972E+00  -2.8412732E-01
   2.6090086E+00   2.2724610E-02  -4.2739215E+00  -2.7083015E-01
   2.6123905E+00   1.0871334E-02  -4.2801681E+00  -2.6142916E-01
   2.6156833E+00  -3.7119528E-03  -4.2890248E+00  -2.5551346E-01
   2.6192894E+00  -7.4156898E-04  -4.2612104E+00  -2.4708758E-01
   2.6226671E+00   1.1497830E-02  -4.2570567E+00  -2.4636939E-01
   2.6259675E+00  -2.0467566E-02  -4.2434959E+00  -2.3677753E-01
   2.6288116E+00  -2.5631441E-03  -4.2551527E+00  -2.2423503E-01
   2.6323714E+00  -8.7710219E-03  -4.1942644E+00  -2.1962270E-01
   2.6355829E+00   7.1895341E-03  -4.2415166E+00  -2.1304098E-01
   2.6394193E+00   7.1094302E-03  -4.2028975E+00  -2.0278338E-01
   2.6424925E+00   1.7047750E-02  -4.2042098E+00  -1.9291203E-01
   2.6455078E+00  -3.7523180E-02  -4.2316709E+00  -1.8953359E-01
   2.6492569E+00   1.7617077E-02  -4.1908112E+00  -1.7377444E-01
   2.6525033E+00   9.9719763E-03  -4.1870317E+00  -1.6724336E-01
   2.6561446E+00   1.5101815E-03  -4.1534414E+00  -1.5945998E-01
   2.6589022E+00   6.8587442E-03  -4.1602364E+00  -1.5333284E-01
   2.6626456E+00   6.7066592E-03  -4.1041584E+00  -1.4064887E-01
   2.6655219E+00   6.6887196E-03  -4.1133194E+00  -1.4915875E-01
   2.6692309E+00   1.0626066E-02  -4.1393886E+00  -1.3766272E-01
   2.6721439E+00   1.2486246E-02  -4.1089478E+00  -1.2930049E-01
   2.6761363E+00   3.5498678E-03  -4.0818877E+00  -1.1792465E-01
   2.6791756E+00   3.1635861E-04  -4.0451198E+00  -1.1645749E-01
   2.6821518E+00   4.8556561E-03  -4.0240040E+00  -1.0979015E-01
   2.6857693E+00   1.5472264E-02  -4.0606155E+00  -1.0120107E-01
   2.6888576E+00   1.2253970E-02  -4.0478144E+00  -9.5386557E-02
   2.6929305E+00   5.6134397E-03  -4.0097418E+00  -8.6229973E-02
   2.6959302E+00  -3.9567170E-03  -3.9562783E+00  -8.4815025E-02
   2.6988945E+00   6.5853493E-03  -4.0017667E+00  -8.2032278E-02
   2.7028024E+00   3.1592345E-03  -3.9709198E+00  -7.3756441E-02
   2.7056911E+00  -1.0072775E-03  -3.9509683E+00  -6.8022840E-02
   2.7095065E+00   3.0441280E-03  -3.9012408E+00  -6.4833187E-02
   2.7123883E+00   2.8623403E-03  -3.8660698E+00  -5.8091972E-02
   2.7164023E+00  -7.0099840E-03  -3.8757784E+00  -5.8409903E-02
   2.7194326E+00   9.3950878E-04  -3.8621950E+00  -4.9728762E-02
   2.7224779E+00  -1.2058731E-03  -3.8650413E+00  -4.5233820E-02
   2.7254479E+00   8.4602311E-03  -3.8205664E+00  -3.8941618E-02
   2.7288921E+00  -1.1392100E-02  -3.7812333E+00  -3.5612002E-02
   2.7328587E+00  -7.5436104E-04  -3.7795877E+00  -3.6129050E-02
   2.7361925E+00  -2.0252070E-03  -3.7696671E+00  -3.2535728E-02
   2.7391562E+00   5.7631722E-03  -3.7333062E+00  -2.6920626E-02
   2.7425294E+00   2.3167209E-04  -3.7313004E+00  -1.4560129E-02
   2.7459779E+00   2.1034749E-03  -3.7044129E+00  -1.9503344E-02
   2.7494593E+00   5.1107369E-03  -3.6421318E+00  -1.1219453E-02
   2.7522619E+00   5.1299081E-04  -3.6393723E+00  -1.4613490E-02
   2.7560806E+00  -7.4473902E-04  -3.6276815E+00  -2.1250523E-04
   2.7594278E+00   5.6037372E-03  -3.6238441E+00  -1.3037168E-03
   2.7628367E+00   4.4157086E-03  -3.5741658E+00   1.1044039E-03
   2.7661996E+00   3.3416424E-03  -3.5566390E+00   4.8539937E-03
   2.7694898E+00  -5.9153484E-03  -3.4785922E+00   9.3490109E-03
   2.7726960E+00   7.6283002E-03  -3.4664118E+00   1.2866012E-02
   2.7758350E+00   3.4200114E-03  -3.4728508E+00   1.2412896E-02
   2.7788997E+00   6.7621646E-03  -3.4439683E+00   1.4240956E-02
   2.7828851E+00   5.0868164E-03  -3.4342284E+00   1.9319722E-02
   2.7858062E+00  -1.8986115E-05  -3.3850811E+00   1.7359970E-02
   2.7896020E+00   2.1796001E-02  -3.3013067E+00   2.0298518E-02
   2.7923903E+00   1.3377503E-02  -3.3049545E+00   2.2196051E-02
   2.7960496E+00   2.6140036E-04  -3.2996767E+00   2.5996571E-02
   2.7999036E+00  -3.1926008E-03  -3.2328293E+00   3.1815924E-02
   2.8032680E+00   2.8594232E-03  -3.2118192E+00   2.9753011E-02
   2.8056731E+00   2.2304163E-03  -3.2052162E+00   2.9301681E-02
   2.8093140E+00  -2.0613691E-03  -3.1747453E+00   3.0086901E-02
   2.8130183E+00   4.2523486E-03  -3.1034429E+00   3.6771774E-02
   2.8155131E+00   4.6393479E-04  -3.1039641E+00   3.6247436E-02
   2.8190379E+00   2.2777965E-02  -3.0749824E+00   2.5787111E-02
   2.8225436E+00  -4.2887139E-03  -3.0491090E+00   4.4763036E-02
   2.8260660E+00   6.8928755E-04  -2.9918618E+00   3.8976032E-02
   2.8294888E+00   9.5608467E-03  -2.9690924E+00   4.2127520E-02
   2.8330030E+00   8.8909492E-03  -2.9423165E+00   3.6078870E-02
   2.8365548E+00   9.4687566E-03  -2.9256880E+00   4.2470489E-02
   2.8400934E+00   7.3091909E-03  -2.8156991E+00   4.0290684E-02
   2.8424530E+00   7.6847565E-03  -2.8231108E+00   4.1689936E-02
   2.8459153E+00  -8.2631167E-03  -2.7864075E+00   4.8813708E-02
   2.8493516E+00   4.0529412E-03  -2.7644243E+00   4.7744688E-02
   2.8525624E+00   1.6778726E-02  -2.7660980E+00   4.5296349E-02
   2.8562646E+00   1.4339985E-02  -2.6557600E+00   5.3246342E-02
   2.8594415E+00   9.0400940E-03  -2.6176076E+00   5.6808341E-02
   2.8629432E+00   4.7885538E-03  -2.6383646E+00   5.2047554E-02
   2.8664010E+00   5.3199395E-03  -2.5842285E+00   6.0423262E-02
   2.8697975E+00   1.3826390E-02  -2.5515583E+00   5.7279449E-02
   2.8731353E+00   1.1682230E-02  -2.4942002E+00   6.1506882E-02
   2.8764179E+00   9.6870754E-03  -2.4258380E+00   6.4458795E-02
   2.8796234E+00   9.2866840E-03  -2.4038398E+00   6.7202494E-02
   2.8825057E+00   7.8644035E-03  -2.4101553E+00   6.3465238E-02
   2.8859730E+00   7.9573980E-03  -2.3772740E+00   6.6859111E-02
   2.8896360E+00   9.3475552E-03  -2.3332481E+00   7.2129637E-02
   2.8926704E+00   2.0305768E-02  -2.2808175E+00   7.4820600E-02
   2.8966525E+00   2.6297607E-02  -2.2039216E+00   7.5282641E-02
   2.8995936E+00   1.8231150E-02  -2.1761305E+00   7.7658623E-02
   2.9034574E+00   1.9775726E-02  -2.1479273E+00   7.6841429E-02
   2.9063139E+00   2.3985017E-02  -2.1092691E+00   7.8521878E-02
   2.9100630E+00  -1.6830780E-03  -2.0838490E+00   7.8596942E-02
   2.9128296E+00   1.5968587E-02  -2.0339100E+00   7.8747198E-02
   2.9164605E+00   1.3316622E-02  -2.0145659E+00   8.0134116E-02
   2.9200287E+00   9.7219357E-03  -1.9949560E+00   7.9989329E-02
   2.9226658E+00   2.4979110E-03  -1.9476417E+00   8.0910198E-02
   2.9261320E+00   7.2162785E-03  -1.8919271E+00   8.2102984E-02
   2.9295440E+00  -5.5839941E-03  -1.8827137E+00   8.2707554E-02
   2.9329045E+00   8.2071936E-03  -1.7819548E+00   8.1219010E-02
   2.9362154E+00  -1.9069773E-03  -1.7914774E+00   8.5560337E-02
   2.9394908E+00   1.7463556E-02  -1.6989179E+00   8.5734077E-02
   2.9427881E+00  -1.0865366E-03  -1.7029808E+00   8.5952602E-02
   2.9460530E+00   8.0514997E-03  -1.6240515E+00   8.6412847E-02
   2.9500818E+00   2.8008057E-02  -1.5850942E+00   8.7526053E-02
   2.9532645E+00  -1.0188915E-03  -1.5520731E+00   8.6255692E-02
   2.9564121E+00  -8.5768476E-04  -1.5333644E+00   8.5949607E-02
   2.9595265E+00   1.4824255E-02  -1.4851215E+00   8.6778626E-02
   2.9633739E+00   1.5005927E-02  -1.4317685E+00   8.7469436E-02
   2.9665375E+00   1.4658460E-02  -1.3939546E+00   8.8036858E-02
   2.9700472E+00   1.2025262E-02  -1.3136437E+00   8.9605525E-02
   2.9734914E+00   8.2614116E-04  -1.3081615E+00   8.8326745E-02
   2.9768701E+00   1.4578448E-02  -1.2606462E+00   8.8662609E-02
   2.9801865E+00   1.9570714E-02  -1.2122432E+00   8.7583043E-02
   2.9834445E+00   7.3835236E-04  -1.1627619E+00   8.9006178E-02
   2.9866467E+00   5.8351234E-03  -1.1412326E+00   8.8588051E-02
   2.9897959E+00   1.5377357E-02  -1.0906895E+00   8.8600196E-02
   2.9928949E+00   1.6357087E-02  -1.0148135E+00   8.4851637E-02
   2.9967012E+00   2.6640289E-03  -1.0127962E+00   8.9474827E-02
   2.9996953E+00   4.8599639E-03  -9.9310213E-01   8.7918937E-02
   3.0033770E+00   9.6919312E-04  -9.3202466E-01   8.8020153E-02
   3.0062759E+00   2.3629999E-02  -8.4814179E-01   8.8475689E-02
   3.0098445E+00   1.0755841E-02  -8.2291710E-01   8.7387882E-02
   3.0133543E+00   1.0635399E-02  -7.9810524E-01   8.7975122E-02
   3.0168085E+00   5.7857512E-03  -7.3268133E-01   8.7078825E-02
   3.0202096E+00   4.5644022E-03  -6.8947279E-01   8.8701278E-02
   3.0235598E+00   1.7758103E-02  -6.4298123E-01   8.7200604E-02
   3.0268614E+00   4.5608701E-03  -5.9213877E-01   8.5319325E-02
   3.0301166E+00  -1.1063660E-02  -5.5432487E-01   8.7633580E-02
   3.0333269E+00   2.4870701E-02  -4.9493164E-01   8.7869532E-02
   3.0364947E+00   1.0611260E-02  -4.6908563E-01   8.7254569E-02
   3.0402417E+00   9.4828056E-03  -4.2976615E-01   8.6634092E-02
   3.0433209E+00   5.7911589E-03  -3.6981672E-01   8.6546652E-02
   3.0463622E+00  -1.5178288E-02  -3.1449410E-01   8.6294249E-02
   3.0499637E+00   1.5551936E-02  -2.8324440E-01   8.5699111E-02
   3.0535150E+00   4.1556689E-03  -2.5339922E-01   8.5258305E-02
   3.0564375E+00   8.2117422E-03  -1.7564958E-01   8.3992369E-02
   3.0599017E+00   9.4061904E-03  -1.1889413E-01   8.6155310E-02
   3.0633211E+00   7.0217811E-03  -1.0385109E-01   8.3588891E-02
   3.0666974E+00   1.3576127E-02  -6.6065617E-02   8.7377064E-02
   3.0700321E+00   2.7022741E-03   9.4269812E-03   8.0047294E-02
   3.0733266E+00   3.8858429E-03   6.1980896E-02   8.2849398E-02
   3.0765827E+00   4.7409358E-03   8.6024843E-02   8.2383201E-02
   3.0798013E+00   4.4918247E-03   1.2960094E-01   8.2366288E-02
   3.0835109E+00   2.7984986E-03   1.9961545E-01   7.8879640E-02
   3.0866530E+00   6.1734463E-04   2.5371814E-01   8.2754947E-02
   3.0902762E+00   4.2326949E-03   3.2348451E-01   8.1098020E-02
   3.0933468E+00   4.8396885E-03   3.3844653E-01   8.0790468E-02
   3.0968897E+00   6.9263824E-03   3.8701904E-01   7.5052977E-02
   3.0998936E+00   2.8235635E-03   4.6497920E-01   8.0431052E-02
   3.1033611E+00  -1.0993932E-03   4.9922743E-01   7.9652034E-02
   3.1067898E+00  -3.4188454E-03   5.4781741E-01   8.0322474E-02
   3.1101813E+00   3.5266483E-03   6.1551750E-01   7.6415353E-02
   3.1135366E+00   3.8025738E-04   6.5630096E-01   7.5446635E-02
   3.1168568E+00   4.1761296E-03   6.9187522E-01   7.4926987E-02
   3.1201429E+00   8.3947193E-04   7.5745523E-01   8.3601080E-02
   3.1233962E+00   9.8370656E-04   8.1466407E-01   7.9186156E-02
   3.1266177E+00   2.0191355E-03   8.6596763E-01   8.0413736E-02
   3.1302612E+00  -6.2235598E-03   8.9884239E-01   8.2064658E-02
   3.1334169E+00   1.6399190E-02   9.7818756E-01   8.1848234E-02
   3.1369879E+00  -3.0620864E-03   1.0220056E+00   7.9421148E-02
   3.1400821E+00   4.7132573E-03   1.0449528E+00   7.4807338E-02
   3.1435847E+00   2.0416847E-03   1.1021875E+00   8.1878506E-02
   3.1470523E+00  -4.6906504E-04   1.1536036E+00   7.7602178E-02
   3.1500587E+00   3.1488484E-03   1.2285881E+00   6.6375658E-02
   3.1534636E+00  -1.1581838E-03   1.2762833E+00   8.1294507E-02
   3.1568365E+00  -7.0819230E-04   1.2916348E+00   7.5755931E-02
   3.1601779E+00  -2.9923858E-03   1.3795444E+00   8.4184460E-02
   3.1634893E+00  -5.1164012E-03   1.4393291E+00   7.3634639E-02
   3.1667709E+00   4.4018449E-03   1.5054389E+00   8.5180201E-02
   3.1704288E+00  -6.4955414E-03   1.5145433E+00   6.3639976E-02
   3.1736503E+00   1.1748616E-03   1.5456045E+00   9.5037147E-02
   3.1768444E+00  -1.1115514E-03   1.6133060E+00   7.2367899E-02
   3.1804063E+00   1.2510029E-03   1.8164084E+00   7.2426006E-02
   3.1835449E+00  -4.4181724E-03   1.7680261E+00   8.1749082E-02
   3.1870458E+00  -4.0958649E-03   1.6344805E+00   7.2571404E-02
   3.1901317E+00  -5.0646724E-04   1.9449576E+00   8.4520780E-02
   3.1935747E+00   7.2183809E-04   1.8872235E+00   7.7753134E-02
   3.1969881E+00  -4.0724622E-03   1.9013543E+00   7.7828392E-02
   3.2003729E+00  -4.0547914E-04   2.0643446E+00   7.9237312E-02
   3.2037294E+00  -2.1086070E-03   2.0399530E+00   7.4275240E-02
   3.2070587E+00  -1.1977929E-03   2.0904970E+00   7.0329614E-02
   3.2103612E+00   1.5518687E-03   2.2017817E+00   7.0240051E-02
   3.2136376E+00  -6.5687634E-03   2.2259054E+00   7.4851155E-02
   3.2168884E+00   7.6484832E-04   2.2725368E+00   7.4189819E-02
   3.2204714E+00  -5.3932592E-03   2.3406405E+00   6.7839377E-02
   3.2236705E+00  -5.2123927E-03   2.3963599E+00   7.6613739E-02
   3.2268460E+00  -4.5617856E-03   2.4350374E+00   7.7527851E-02
   3.2303469E+00  -7.0166104E-03   2.5016503E+00   7.2874196E-02
   3.2338197E+00  -3.7730234E-03   2.5734913E+00   6.5582812E-02
   3.2369220E+00  -7.6417131E-03   2.6145763E+00   6.9227070E-02
   3.2403438E+00  -4.4245721E-04   2.6465211E+00   5.0495297E-02
   3.2437394E+00  -4.3771891E-03   2.7257652E+00   8.4291600E-02
   3.2471092E+00  -9.0777222E-04   2.7874002E+00   6.9316238E-02
   3.2504542E+00  -3.6030181E-03   2.8272929E+00   6.7193814E-02
   3.2537749E+00  -1.0872332E-03   2.8928962E+00   6.7429565E-02
   3.2570717E+00  -8.3939023E-03   2.9629548E+00   6.5906338E-02
   3.2603450E+00  -5.3574606E-03   2.9857879E+00   6.6689543E-02
   3.2639191E+00  -1.6666188E-04   3.0669804E+00   6.4208426E-02
   3.2671449E+00  -4.2432598E-03   3.1015227E+00   5.8056243E-02
   3.2703490E+00   8.5060840E-04   3.1740758E+00   6.2885307E-02
   3.2738485E+00   4.1283577E-04   3.2044768E+00   6.0473409E-02
   3.2770078E+00   2.0927808E-04   3.3246639E+00   5.7542562E-02
   3.2804592E+00  -1.2916250E-02   3.2938204E+00   5.6173209E-02
   3.2838862E+00  -3.1149515E-03   3.3984351E+00   5.3898860E-02
   3.2872894E+00   1.0572277E-02   3.4379556E+00   4.8478812E-02
   3.2903631E+00   2.0487129E-03   3.4874275E+00   4.9985189E-02
   3.2937219E+00   2.0240224E-03   3.5608907E+00   4.6617206E-02
   3.2970583E+00   4.0511484E-03   3.5963643E+00   4.5037858E-02
   3.3003728E+00   8.7691098E-03   3.6637454E+00   4.2847987E-02
   3.3039639E+00   5.2942061E-03   3.7114360E+00   3.9224502E-02
   3.3072336E+00   4.9677477E-03   3.7728806E+00   3.9481331E-02
   3.3104825E+00   2.2451747E-02   3.8218327E+00   3.4400791E-02
   3.3140035E+00   7.6089068E-03   3.9072275E+00   3.0341480E-02
   3.3172102E+00   1.2025652E-03   3.9142673E+00   2.9294521E-02
   3.3206863E+00   1.0052679E-02   4.0039701E+00   2.5825460E-02
   3.3238525E+00   9.5857547E-05   4.0352097E+00   2.2130650E-02
   3.3272851E+00   1.3808105E-02   4.1058006E+00   2.0965224E-02
   3.3304570E+00  -2.8840754E-02   4.1775188E+00   2.3969647E-02
   3.3337173E+00   1.5867071E-02   4.1554885E+00   6.8496396E-03
   3.3375499E+00   1.6302703E-05   4.2400360E+00   8.2446290E-03
   3.3408046E+00   1.5341849E-02   4.3097286E+00   1.0642288E-02
