  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   17:50:49  02/28/2024 rjju     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      944      0.000E+00      1.714E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.3342953E+00   9.5500946E-03   1.3659877E+00   1.8381907E+00
   1.3357077E+00   5.6384499E-03   1.3376533E+00   1.8382552E+00
   1.3385186E+00   2.8217128E-03   1.2148046E+00   1.8385025E+00
   1.3399166E+00   4.8687295E-03   1.1529015E+00   1.8385998E+00
   1.3413091E+00   8.7517891E-03   1.0913882E+00   1.8386910E+00
   1.3426962E+00   6.3211564E-03   9.8581582E-01   1.8387659E+00
   1.3454546E+00   3.5880278E-03   8.4028780E-01   1.8388991E+00
   1.3468283E+00   4.9778833E-03   7.5538224E-01   1.8389701E+00
   1.3481991E+00   7.1160584E-03   6.9781214E-01   1.8390394E+00
   1.3495673E+00   6.4523774E-03   6.2413955E-01   1.8391521E+00
   1.3522967E+00   4.0436527E-03   5.1627976E-01   1.8393106E+00
   1.3536589E+00   5.4732584E-03   4.1255659E-01   1.8393763E+00
   1.3550200E+00   4.2888029E-03   3.4990039E-01   1.8394283E+00
   1.3563803E+00   5.3448933E-03   2.9947585E-01   1.8394444E+00
   1.3591003E+00   5.7550054E-03   1.5716702E-01   1.8394592E+00
   1.3604604E+00   3.5672197E-03   7.6876923E-02   1.8394452E+00
   1.3618208E+00   5.1150643E-03   4.4944733E-02   1.8394396E+00
   1.3631819E+00   7.6706340E-03  -7.0723176E-02   1.8394111E+00
   1.3659061E+00   3.8269507E-03  -2.1284886E-01   1.8393291E+00
   1.3672695E+00   3.9705453E-03  -2.6600808E-01   1.8392830E+00
   1.3686339E+00   7.7632493E-03  -3.5701290E-01   1.8392670E+00
   1.3699991E+00   6.2730825E-03  -4.1268715E-01   1.8392706E+00
   1.3727325E+00   8.4507093E-03  -5.2768064E-01   1.8392671E+00
   1.3741007E+00   6.6625481E-03  -6.0739952E-01   1.8392490E+00
   1.3754702E+00   7.7381535E-03  -6.9074100E-01   1.8392048E+00
   1.3768407E+00   6.2847603E-03  -7.6402479E-01   1.8391423E+00
   1.3795859E+00   7.4917418E-03  -9.2132819E-01   1.8390244E+00
   1.3809614E+00   8.2144095E-03  -9.9676818E-01   1.8389868E+00
   1.3823389E+00   4.0705502E-03  -1.0641789E+00   1.8389660E+00
   1.3837187E+00   4.4204947E-03  -1.1332134E+00   1.8389608E+00
   1.3864770E+00   8.3242971E-03  -1.3406372E+00   1.8390064E+00
   1.3878582E+00   1.0649817E-02  -1.3868643E+00   1.8390217E+00
   1.3892422E+00   2.5197687E-03  -1.4505434E+00   1.8390331E+00
   1.3906296E+00  -4.6993681E-04  -1.5474789E+00   1.8391117E+00
   1.3934195E+00  -3.3911315E-03  -1.6513662E+00   1.8393772E+00
   1.3948241E+00   5.1982012E-03  -1.7530215E+00   1.8395289E+00
   1.3962368E+00   1.2688308E-02  -1.8728410E+00   1.8397015E+00
   1.3976583E+00   2.5744275E-03  -1.8893245E+00   1.8397847E+00
   1.3990901E+00   1.7011358E-03  -1.9503517E+00   1.8398910E+00
   1.4018834E+00   4.2878231E-03  -2.0682096E+00   1.8400782E+00
   1.4033009E+00   7.0149479E-03  -2.1766043E+00   1.8401777E+00
   1.4047555E+00   1.1228496E-02  -2.3115499E+00   1.8402284E+00
   1.4062088E+00   8.0270628E-03  -2.3921328E+00   1.8401997E+00
   1.4088913E+00   6.2411223E-03  -2.4843173E+00   1.8401744E+00
   1.4103045E+00  -1.6667896E-03  -2.5558202E+00   1.8402627E+00
   1.4117883E+00   1.7069988E-03  -2.6310079E+00   1.8403982E+00
   1.4132848E+00   2.6563226E-04  -2.7152014E+00   1.8404897E+00
   1.4147785E+00  -1.5587114E-03  -2.7859721E+00   1.8404981E+00
   1.4162741E+00  -3.1387334E-04  -2.8741837E+00   1.8404539E+00
   1.4192840E+00   2.9613553E-03  -3.0427785E+00   1.8403105E+00
   1.4208022E+00   2.6175866E-03  -3.1291997E+00   1.8402246E+00
   1.4223311E+00  -1.5210180E-03  -3.1953297E+00   1.8401295E+00
   1.4238724E+00  -1.0951728E-03  -3.2608564E+00   1.8400282E+00
   1.4254277E+00  -1.6221812E-03  -3.3310294E+00   1.8399173E+00
   1.4269994E+00  -2.9194823E-03  -3.4041002E+00   1.8397892E+00
   1.4285569E+00  -6.1439472E-04  -3.5043204E+00   1.8396428E+00
   1.4313478E+00  -1.5088258E-03  -3.6574740E+00   1.8392363E+00
   1.4328182E+00  -1.3847869E-03  -3.7054579E+00   1.8390248E+00
   1.4343021E+00  -5.0486648E-03  -3.7504349E+00   1.8388087E+00
   1.4357951E+00   5.0737860E-04  -3.8574305E+00   1.8386059E+00
   1.4372689E+00   1.3644287E-03  -3.9500544E+00   1.8383907E+00
   1.4387233E+00   3.9672116E-03  -3.9820669E+00   1.8381708E+00
   1.4415665E+00  -6.9871726E-03  -4.0939217E+00   1.8375089E+00
   1.4429564E+00  -1.0127014E-02  -4.1932650E+00   1.8371909E+00
   1.4443679E+00  -4.4664401E-03  -4.2870121E+00   1.8367722E+00
   1.4457608E+00  -1.7675176E-03  -4.2826133E+00   1.8365195E+00
   1.4471470E+00  -1.2738929E-03  -4.3133583E+00   1.8362378E+00
   1.4499204E+00  -1.1146648E-02  -4.5269294E+00   1.8355137E+00
   1.4512993E+00  -1.6132358E-02  -4.5908880E+00   1.8350433E+00
   1.4526632E+00  -5.7877768E-03  -4.5972743E+00   1.8347455E+00
   1.4539884E+00  -1.7665258E-03  -4.6302786E+00   1.8344252E+00
   1.4566824E+00  -3.3038205E-03  -4.7964621E+00   1.8339080E+00
   1.4580257E+00  -7.9433406E-03  -4.8556981E+00   1.8336213E+00
   1.4593580E+00  -3.7691989E-03  -4.8583946E+00   1.8333108E+00
   1.4619002E+00  -6.3618030E-03  -4.9821343E+00   1.8324541E+00
   1.4632063E+00  -5.0746351E-03  -5.0593119E+00   1.8321199E+00
   1.4645075E+00  -1.0160240E-02  -5.0863957E+00   1.8320148E+00
   1.4670696E+00  -9.9641318E-03  -5.1177654E+00   1.8314410E+00
   1.4682716E+00  -1.0429305E-02  -5.1803784E+00   1.8311900E+00
   1.4695035E+00  -1.6432399E-02  -5.2653246E+00   1.8307480E+00
   1.4720156E+00  -9.7219087E-03  -5.3322330E+00   1.8302675E+00
   1.4732558E+00  -8.6545404E-03  -5.3688865E+00   1.8300697E+00
   1.4756882E+00  -6.9757416E-03  -5.4737549E+00   1.8297664E+00
   1.4769074E+00  -9.7260959E-03  -5.5345402E+00   1.8296096E+00
   1.4781213E+00  -9.2195524E-03  -5.5712414E+00   1.8294421E+00
   1.4804914E+00  -1.1837957E-02  -5.5850892E+00   1.8291039E+00
   1.4816806E+00  -8.1278579E-03  -5.6264272E+00   1.8290488E+00
   1.4840466E+00  -1.1148830E-02  -5.7697082E+00   1.8287637E+00
   1.4852175E+00  -9.1079110E-03  -5.7873483E+00   1.8286403E+00
   1.4874829E+00  -1.5542072E-02  -5.7798252E+00   1.8284141E+00
   1.4885728E+00  -1.0713236E-02  -5.8136225E+00   1.8283712E+00
   1.4908679E+00  -1.1205934E-02  -5.9628625E+00   1.8281416E+00
   1.4920114E+00  -1.0732785E-02  -5.9674687E+00   1.8280922E+00
   1.4942548E+00  -4.1642478E-03  -5.9805341E+00   1.8279020E+00
   1.4953892E+00  -4.6132542E-03  -6.0234656E+00   1.8277916E+00
   1.4976509E+00  -8.4424242E-03  -6.1552057E+00   1.8276160E+00
   1.4987708E+00  -2.4841703E-03  -6.1634560E+00   1.8275467E+00
   1.5009497E+00  -8.7214261E-03  -6.2174625E+00   1.8272127E+00
   1.5030425E+00  -1.0062459E-02  -6.2540059E+00   1.8266972E+00
   1.5041275E+00  -1.1001421E-02  -6.3025589E+00   1.8266261E+00
   1.5062846E+00  -5.5527305E-03  -6.3671570E+00   1.8263988E+00
   1.5073569E+00  -1.5739046E-02  -6.3674617E+00   1.8263204E+00
   1.5093690E+00  -5.7724630E-03  -6.3555202E+00   1.8261974E+00
   1.5114465E+00  -9.0688867E-03  -6.4526815E+00   1.8259335E+00
   1.5124879E+00  -1.3010466E-02  -6.4779434E+00   1.8258574E+00
   1.5145631E+00  -1.0410652E-02  -6.5202680E+00   1.8255551E+00
   1.5165533E+00  -1.0356329E-02  -6.5035639E+00   1.8253098E+00
   1.5185010E+00  -1.0153868E-02  -6.5146813E+00   1.8251678E+00
   1.5195074E+00  -9.9010402E-03  -6.5817742E+00   1.8249822E+00
   1.5215223E+00  -9.0544811E-03  -6.6308746E+00   1.8248501E+00
   1.5235263E+00  -6.9282022E-03  -6.6636143E+00   1.8245263E+00
   1.5244795E+00  -1.0176674E-02  -6.6688504E+00   1.8244203E+00
   1.5263213E+00  -1.1326726E-02  -6.6019635E+00   1.8240353E+00
   1.5282646E+00  -1.2442896E-02  -6.7205548E+00   1.8237371E+00
   1.5302314E+00  -1.3351760E-02  -6.7653899E+00   1.8235626E+00
   1.5321732E+00  -5.9773433E-03  -6.7892160E+00   1.8235691E+00
   1.5330931E+00  -9.9808639E-03  -6.7746449E+00   1.8235688E+00
   1.5348725E+00  -9.8716477E-03  -6.7453747E+00   1.8234922E+00
   1.5367575E+00  -7.7527775E-03  -6.7914534E+00   1.8234042E+00
   1.5386760E+00  -6.7375000E-03  -6.8717213E+00   1.8231685E+00
   1.5405726E+00  -1.3393377E-02  -6.8562012E+00   1.8230104E+00
   1.5423583E+00  -9.5125940E-03  -6.8683877E+00   1.8228892E+00
   1.5440717E+00  -1.2704046E-02  -6.8713675E+00   1.8227422E+00
   1.5458511E+00  -9.3481932E-03  -6.8245654E+00   1.8226892E+00
   1.5467651E+00  -1.2502396E-02  -6.8372111E+00   1.8227043E+00
   1.5485870E+00  -1.1604569E-02  -6.9136419E+00   1.8227967E+00
   1.5504004E+00  -1.2264435E-02  -6.9534745E+00   1.8230084E+00
   1.5521704E+00  -1.2221440E-02  -6.9073853E+00   1.8230203E+00
   1.5538586E+00  -1.0578142E-02  -6.8858972E+00   1.8228968E+00
   1.5555184E+00  -2.0768964E-03  -6.8434834E+00   1.8227131E+00
   1.5572388E+00  -6.7581111E-03  -6.8381066E+00   1.8224964E+00
   1.5590087E+00  -1.2093127E-02  -6.8604932E+00   1.8224270E+00
   1.5607947E+00  -1.0407632E-02  -6.8964524E+00   1.8223736E+00
   1.5625436E+00  -9.7574256E-03  -6.8947086E+00   1.8224303E+00
   1.5642184E+00  -8.6949179E-03  -6.8502030E+00   1.8225389E+00
   1.5658722E+00  -1.1887185E-02  -6.8094473E+00   1.8226000E+00
   1.5675284E+00  -8.7654432E-03  -6.7592964E+00   1.8224225E+00
   1.5692474E+00  -1.4397105E-02  -6.7711263E+00   1.8222905E+00
   1.5709959E+00  -1.5911592E-02  -6.8141704E+00   1.8221669E+00
   1.5727018E+00  -9.8047918E-03  -6.8002372E+00   1.8221542E+00
   1.5744035E+00  -9.0613337E-03  -6.8176017E+00   1.8222362E+00
   1.5760843E+00  -6.4025340E-03  -6.7493577E+00   1.8222839E+00
   1.5778632E+00  -5.8146045E-03  -6.7317829E+00   1.8221750E+00
   1.5796468E+00  -9.1170501E-03  -6.7310328E+00   1.8219370E+00
   1.5814160E+00  -1.5838703E-02  -6.7208242E+00   1.8215746E+00
   1.5831794E+00  -6.1822403E-03  -6.7174911E+00   1.8214620E+00
   1.5849420E+00  -1.1942955E-02  -6.7386465E+00   1.8214481E+00
   1.5867211E+00  -1.5087963E-02  -6.6717381E+00   1.8214918E+00
   1.5885153E+00  -1.3411468E-02  -6.6013074E+00   1.8215108E+00
   1.5904238E+00  -6.7598014E-03  -6.5675068E+00   1.8213954E+00
   1.5913850E+00  -8.5425461E-03  -6.5755429E+00   1.8213397E+00
   1.5933102E+00  -1.1989326E-02  -6.5845442E+00   1.8211197E+00
   1.5952814E+00  -8.8198241E-03  -6.5780072E+00   1.8208495E+00
   1.5972024E+00  -1.1687428E-02  -6.5078764E+00   1.8204496E+00
   1.5981449E+00  -1.2800503E-02  -6.4654546E+00   1.8203628E+00
   1.6000270E+00  -9.9835107E-03  -6.4251657E+00   1.8201596E+00
   1.6019183E+00  -1.2111635E-02  -6.3913007E+00   1.8199419E+00
   1.6038169E+00  -9.8977871E-03  -6.3596215E+00   1.8197359E+00
   1.6057172E+00  -8.4237857E-03  -6.3511305E+00   1.8195181E+00
   1.6066668E+00  -8.6031128E-03  -6.3604093E+00   1.8193974E+00
   1.6085649E+00  -9.2045302E-03  -6.2610426E+00   1.8190941E+00
   1.6104625E+00  -1.0056101E-02  -6.1906896E+00   1.8187439E+00
   1.6123557E+00  -1.0168185E-02  -6.1460462E+00   1.8184336E+00
   1.6142439E+00  -3.8011465E-03  -6.1160173E+00   1.8181463E+00
   1.6161352E+00  -9.0368539E-03  -6.0699353E+00   1.8177267E+00
   1.6170862E+00  -6.4610690E-03  -6.0983067E+00   1.8176417E+00
   1.6190161E+00  -1.0507147E-02  -5.9799762E+00   1.8173096E+00
   1.6209998E+00  -1.2047770E-02  -5.9116211E+00   1.8170214E+00
   1.6229919E+00  -1.2974125E-02  -5.8899002E+00   1.8166956E+00
   1.6239657E+00  -5.3397068E-03  -5.9005456E+00   1.8166400E+00
   1.6258719E+00  -2.5276493E-03  -5.8536229E+00   1.8165005E+00
   1.6277535E+00  -4.3483973E-03  -5.8407888E+00   1.8163952E+00
   1.6296784E+00  -3.0028082E-03  -5.6800976E+00   1.8161649E+00
   1.6306463E+00  -3.1755157E-03  -5.6621776E+00   1.8160800E+00
   1.6326336E+00  -4.8088790E-03  -5.5983400E+00   1.8158737E+00
   1.6346571E+00  -2.8454270E-03  -5.5375299E+00   1.8154848E+00
   1.6366974E+00   8.2293125E-03  -5.4972844E+00   1.8152964E+00
   1.6377122E+00  -1.4917165E-03  -5.4947791E+00   1.8152206E+00
   1.6397336E+00  -4.9619126E-04  -5.4513049E+00   1.8150532E+00
   1.6415781E+00  -2.1090093E-03  -5.3354297E+00   1.8146353E+00
   1.6433533E+00  -5.2977833E-03  -5.2150583E+00   1.8141818E+00
   1.6450927E+00   1.7273915E-03  -5.1860785E+00   1.8137922E+00
   1.6468453E+00  -2.1074431E-03  -5.1298804E+00   1.8136213E+00
   1.6477879E+00  -8.1699286E-03  -5.1019716E+00   1.8134922E+00
   1.6497027E+00  -4.8405682E-03  -5.1626496E+00   1.8134346E+00
   1.6516036E+00   1.6588606E-03  -5.0373745E+00   1.8132989E+00
   1.6535876E+00  -5.0199968E-03  -4.9467793E+00   1.8131783E+00
   1.6555655E+00  -2.8721273E-03  -4.7709565E+00   1.8127909E+00
   1.6565704E+00  -9.8965988E-03  -4.7712650E+00   1.8127335E+00
   1.6586422E+00  -3.0917220E-04  -4.7128353E+00   1.8125122E+00
   1.6606823E+00   2.3769261E-04  -4.7548919E+00   1.8124071E+00
   1.6616912E+00  -1.8127873E-03  -4.6980424E+00   1.8123795E+00
   1.6636440E+00   4.0920370E-04  -4.5931325E+00   1.8122604E+00
   1.6655388E+00  -2.2231254E-03  -4.4767489E+00   1.8121387E+00
   1.6674557E+00   1.8699213E-03  -4.4159441E+00   1.8120929E+00
   1.6684332E+00   1.4703022E-03  -4.3844972E+00   1.8120707E+00
   1.6704289E+00  -8.9452900E-03  -4.3391318E+00   1.8120437E+00
   1.6724315E+00  -1.0598500E-03  -4.2879772E+00   1.8120327E+00
   1.6734352E+00  -1.2901887E-02  -4.1862826E+00   1.8120390E+00
   1.6754366E+00  -1.9624396E-03  -4.0886750E+00   1.8120662E+00
   1.6774218E+00   7.1834942E-04  -4.0622025E+00   1.8120899E+00
   1.6794188E+00   3.6296444E-03  -3.9423485E+00   1.8121094E+00
   1.6804186E+00   1.6726315E-03  -3.9174836E+00   1.8121133E+00
   1.6824212E+00   2.2667169E-03  -3.8765223E+00   1.8121532E+00
   1.6844267E+00   5.7092425E-03  -3.7687976E+00   1.8122193E+00
   1.6854303E+00   4.0964191E-03  -3.7124894E+00   1.8122510E+00
   1.6874567E+00   8.9382296E-03  -3.5465019E+00   1.8123851E+00
   1.6895320E+00  -3.2121039E-04  -3.5099959E+00   1.8124373E+00
   1.6905740E+00  -3.9186520E-03  -3.4824712E+00   1.8124648E+00
   1.6926481E+00  -1.8763731E-04  -3.4485466E+00   1.8124739E+00
   1.6947091E+00  -7.6223625E-04  -3.3510327E+00   1.8124621E+00
   1.6957383E+00  -2.7800885E-03  -3.3154020E+00   1.8124957E+00
   1.6977205E+00   7.3058223E-03  -3.2674463E+00   1.8126199E+00
   1.6997375E+00   3.4718197E-03  -3.1807239E+00   1.8127520E+00
   1.7016857E+00  -3.3504360E-03  -2.9533489E+00   1.8129787E+00
   1.7027334E+00   5.9736590E-04  -2.9509666E+00   1.8130219E+00
   1.7048174E+00   9.2722598E-04  -2.9017017E+00   1.8131300E+00
   1.7068424E+00   1.4672573E-02  -2.8189268E+00   1.8132064E+00
   1.7078443E+00   1.2674772E-02  -2.8250802E+00   1.8132064E+00
   1.7098618E+00   6.0253697E-03  -2.7431164E+00   1.8132707E+00
   1.7120409E+00   3.7656240E-03  -2.5762324E+00   1.8135843E+00
   1.7141427E+00   5.3017889E-03  -2.5077143E+00   1.8137270E+00
