  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   10:58:26  02/29/2024 ntjb     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      977      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   3.5221052E+00  -6.0436246E-04   1.2934955E+00   1.8442882E+00
   3.5264318E+00  -7.9723028E-04   1.3353362E+00   1.8444816E+00
   3.5307839E+00  -8.7656046E-04   1.3577424E+00   1.8446690E+00
   3.5351624E+00  -1.1470786E-03   1.3798724E+00   1.8447847E+00
   3.5395689E+00  -1.2568675E-03   1.3881227E+00   1.8448746E+00
   3.5440040E+00  -1.4189768E-03   1.4446927E+00   1.8454846E+00
   3.5484686E+00  -1.3846792E-03   1.4476676E+00   1.8455232E+00
   3.5529642E+00  -1.5457890E-03   1.4777030E+00   1.8459524E+00
   3.5620518E+00  -1.8742004E-03   1.5279810E+00   1.8465030E+00
   3.5666459E+00  -1.7491236E-03   1.5290818E+00   1.8465493E+00
   3.5712752E+00  -1.7347375E-03   1.5634384E+00   1.8470757E+00
   3.5759406E+00  -1.7162677E-03   1.5773636E+00   1.8473289E+00
   3.5806434E+00  -1.9360664E-03   1.5930901E+00   1.8475252E+00
   3.5853851E+00  -1.8873183E-03   1.5940999E+00   1.8475363E+00
   3.5901666E+00  -2.0172978E-03   1.6435735E+00   1.8481824E+00
   3.5949895E+00  -1.6608925E-03   1.6413429E+00   1.8482556E+00
   3.5998552E+00  -1.5612402E-03   1.6696798E+00   1.8487909E+00
   3.6047652E+00  -1.4531518E-03   1.6854872E+00   1.8490832E+00
   3.6097209E+00  -1.4921037E-03   1.6999103E+00   1.8493267E+00
   3.6147237E+00  -1.3814216E-03   1.7156233E+00   1.8496503E+00
   3.6197743E+00  -1.3171844E-03   1.7320615E+00   1.8500415E+00
   3.6248751E+00  -1.1914755E-03   1.7472324E+00   1.8504411E+00
   3.6300280E+00  -1.2123885E-03   1.7639018E+00   1.8508409E+00
   3.6352351E+00  -1.0329552E-03   1.7811323E+00   1.8512421E+00
   3.6404989E+00  -9.2328142E-04   1.7982736E+00   1.8516361E+00
   3.6458216E+00  -8.5489923E-04   1.8158674E+00   1.8520272E+00
   3.6512058E+00  -7.4609986E-04   1.8336655E+00   1.8524132E+00
   3.6566544E+00  -7.3826639E-04   1.8528678E+00   1.8527931E+00
   3.6621702E+00  -7.7499473E-04   1.8730602E+00   1.8531767E+00
   3.6677573E+00  -6.9417496E-04   1.8945559E+00   1.8535645E+00
   3.6734211E+00  -2.8623859E-04   1.9179888E+00   1.8539588E+00
   3.6791689E+00  -1.5277228E-04   1.9420445E+00   1.8543658E+00
   3.6850014E+00   8.1032871E-05   1.9682646E+00   1.8547854E+00
   3.6909266E+00   2.4356061E-04   1.9979637E+00   1.8552320E+00
   3.6969488E+00   4.0853705E-04   2.0281558E+00   1.8557057E+00
   3.7030747E+00   5.9832615E-04   2.0589490E+00   1.8561938E+00
   3.7093115E+00   9.0224139E-04   2.0924561E+00   1.8567086E+00
   3.7156682E+00   1.2228752E-03   2.1340456E+00   1.8574148E+00
   3.7221441E+00   1.0760914E-03   2.1633458E+00   1.8577685E+00
   3.7286654E+00   1.4865365E-03   2.2106111E+00   1.8585130E+00
   3.7351763E+00   1.1690669E-03   2.2451839E+00   1.8589706E+00
   3.7416801E+00   1.5784712E-03   2.2966931E+00   1.8597965E+00
   3.7481754E+00   1.0503470E-03   2.3336442E+00   1.8602544E+00
   3.7546644E+00   1.5214529E-03   2.3873339E+00   1.8610852E+00
   3.7611456E+00   1.0668287E-03   2.4272802E+00   1.8615556E+00
   3.7676888E+00   1.7915737E-03   2.4825053E+00   1.8624058E+00
   3.7741413E+00   1.5695208E-03   2.5223141E+00   1.8628988E+00
   3.7807114E+00   2.1366132E-03   2.5781565E+00   1.8637869E+00
   3.7873750E+00   1.8036347E-03   2.6242898E+00   1.8643639E+00
   3.7939034E+00   1.8596008E-03   2.6778190E+00   1.8652527E+00
   3.8003907E+00   1.4390426E-03   2.7264595E+00   1.8658390E+00
   3.8068643E+00   1.6304377E-03   2.7783394E+00   1.8667285E+00
   3.8133304E+00   1.4288371E-03   2.8275189E+00   1.8674080E+00
   3.8197925E+00   1.4878570E-03   2.8755925E+00   1.8680747E+00
   3.8262823E+00   9.3869952E-04   2.9207709E+00   1.8686577E+00
   3.8327348E+00   1.2785976E-03   2.9700084E+00   1.8695529E+00
   3.8393049E+00   8.4225927E-04   3.0138779E+00   1.8702054E+00
   3.8459008E+00   5.2146491E-04   3.0559735E+00   1.8708690E+00
   3.8524876E+00   3.2934995E-04   3.0977876E+00   1.8715925E+00
   3.8590646E+00   3.1369869E-04   3.1371496E+00   1.8723370E+00
   3.8656445E+00  -2.3493530E-04   3.1707397E+00   1.8729736E+00
   3.8722394E+00  -3.1089681E-04   3.2049627E+00   1.8738132E+00
   3.8788073E+00  -3.5378628E-04   3.2388332E+00   1.8746551E+00
   3.8853753E+00  -6.5014267E-04   3.2696216E+00   1.8754531E+00
   3.8919501E+00  -9.4300508E-04   3.2977076E+00   1.8762454E+00
   3.8985078E+00  -6.6853804E-04   3.3256423E+00   1.8771923E+00
   3.9050417E+00  -1.0993911E-03   3.3496058E+00   1.8779233E+00
   3.9115613E+00  -1.3066748E-03   3.3696387E+00   1.8787363E+00
   3.9177549E+00  -1.2508730E-03   3.3876874E+00   1.8795538E+00
   3.9236388E+00  -1.5393446E-03   3.4035585E+00   1.8803325E+00
   3.9298167E+00  -1.5994074E-03   3.4160755E+00   1.8811328E+00
   3.9360080E+00  -1.2879483E-03   3.4275496E+00   1.8819847E+00
   3.9418898E+00  -1.2938379E-03   3.4385264E+00   1.8827536E+00
   3.9480655E+00  -1.5339453E-03   3.4456358E+00   1.8835731E+00
   3.9545357E+00  -1.1161909E-03   3.4512115E+00   1.8844579E+00
   3.9602733E+00  -1.2286906E-03   3.4554274E+00   1.8851682E+00
   3.9659419E+00  -6.2013208E-04   3.4604173E+00   1.8861974E+00
   3.9714744E+00  -7.9510402E-04   3.4596918E+00   1.8868414E+00
   3.9772835E+00  -2.2526215E-04   3.4641793E+00   1.8876939E+00
   3.9833827E+00  -8.3672506E-04   3.4620769E+00   1.8883229E+00
   3.9895203E+00  -5.1194994E-04   3.4634206E+00   1.8892553E+00
   3.9952056E+00  -3.9322412E-04   3.4628685E+00   1.8899363E+00
   4.0005956E+00  -3.6846538E-04   3.4653494E+00   1.8908489E+00
   4.0057154E+00  -3.4390661E-04   3.4641709E+00   1.8913214E+00
   4.0110507E+00  -9.1487498E-05   3.4647417E+00   1.8921270E+00
   4.0162349E+00  -3.4539460E-04   3.4658933E+00   1.8926610E+00
   4.0216293E+00   3.2195519E-04   3.4682782E+00   1.8934897E+00
   4.0269198E+00   7.3577990E-05   3.4683819E+00   1.8940538E+00
   4.0321136E+00   6.6558205E-05   3.4709768E+00   1.8947070E+00
   4.0372152E+00   9.9103956E-04   3.4756155E+00   1.8956174E+00
   4.0420194E+00   6.7633891E-04   3.4772248E+00   1.8957437E+00
   4.0467095E+00   1.0906447E-03   3.4814043E+00   1.8971221E+00
   4.0512128E+00   1.6208004E-03   3.4871304E+00   1.8974978E+00
   4.0601315E+00   1.3708688E-03   3.4919586E+00   1.8985169E+00
   4.0647969E+00   1.4450006E-03   3.4960005E+00   1.8991479E+00
   4.0693979E+00   1.6712368E-03   3.5017593E+00   1.8998153E+00
   4.0737481E+00   2.0884427E-03   3.5094848E+00   1.9004791E+00
   4.0779667E+00   2.5231177E-03   3.5149431E+00   1.9005207E+00
   4.0822315E+00   2.6723910E-03   3.5206084E+00   1.9021506E+00
   4.0864801E+00   2.5789998E-03   3.5275784E+00   1.9022014E+00
   4.0908089E+00   2.2386685E-03   3.5326655E+00   1.9027861E+00
   4.0993185E+00   2.5127016E-03   3.5471902E+00   1.9039763E+00
   4.1034484E+00   3.1071124E-03   3.5555952E+00   1.9045475E+00
   4.1075187E+00   3.5073257E-03   3.5646381E+00   1.9045829E+00
   4.1116042E+00   3.6855056E-03   3.5659931E+00   1.9061230E+00
   4.1155901E+00   3.4193064E-03   3.5746841E+00   1.9063925E+00
   4.1234436E+00   2.6491038E-03   3.5878620E+00   1.9072839E+00
   4.1273217E+00   3.5448954E-03   3.5976377E+00   1.9073842E+00
   4.1311522E+00   3.7390389E-03   3.5990875E+00   1.9086181E+00
   4.1349368E+00   3.9247703E-03   3.6087601E+00   1.9087048E+00
   4.1423769E+00   3.1306627E-03   3.6201701E+00   1.9096304E+00
   4.1460352E+00   2.9962806E-03   3.6192369E+00   1.9104687E+00
   4.1532340E+00   2.6538910E-03   3.6244273E+00   1.9113998E+00
   4.1567779E+00   3.0749070E-03   3.6345823E+00   1.9114634E+00
   4.1602859E+00   2.6593222E-03   3.6418746E+00   1.9115287E+00
   4.1672001E+00   1.5950312E-03   3.6134374E+00   1.9142396E+00
   4.1706085E+00   2.7756835E-03   3.6241710E+00   1.9142220E+00
   4.1773319E+00   2.3721154E-03   3.6477160E+00   1.9135274E+00
   4.1806493E+00   1.7192840E-03   3.6506910E+00   1.9136596E+00
   4.1871996E+00   2.1859338E-03   3.6235096E+00   1.9152459E+00
   4.1903896E+00   2.4201160E-03   3.6300428E+00   1.9152544E+00
   4.1967821E+00   1.1758753E-03   3.5955536E+00   1.9170909E+00
   4.1999416E+00   2.0354709E-03   3.6003368E+00   1.9171338E+00
   4.2061901E+00   1.6759372E-03   3.6074252E+00   1.9168563E+00
   4.2092800E+00   1.2801805E-03   3.6029255E+00   1.9168966E+00
   4.2153955E+00   3.1278876E-04   3.5177269E+00   1.9197329E+00
   4.2214274E+00   1.6935192E-03   3.5391765E+00   1.9193534E+00
   4.2244139E+00   1.3177135E-03   3.5452380E+00   1.9191774E+00
   4.2303295E+00  -5.9462021E-05   3.5483131E+00   1.9188027E+00
   4.2361712E+00  -6.7910325E-04   3.4158268E+00   1.9222853E+00
   4.2390656E+00   6.2955765E-04   3.4228742E+00   1.9222356E+00
   4.2448034E+00   1.4702412E-03   3.4852762E+00   1.9207085E+00
   4.2504759E+00  -2.1585852E-03   3.3314919E+00   1.9230615E+00
   4.2560854E+00   9.9454308E-04   3.3498561E+00   1.9229846E+00
   4.2588677E+00   1.4603166E-03   3.3593900E+00   1.9228392E+00
   4.2643886E+00   7.0892606E-04   3.3586352E+00   1.9226800E+00
   4.2698531E+00  -1.7512183E-03   3.2037728E+00   1.9255414E+00
   4.2752638E+00   5.4013234E-04   3.2123721E+00   1.9253358E+00
   4.2806230E+00   1.0260869E-03   3.2219102E+00   1.9246020E+00
   4.2859325E+00  -6.3788734E-04   3.1802549E+00   1.9243033E+00
   4.2885690E+00  -3.3391401E-04   3.1524544E+00   1.9246953E+00
   4.2938085E+00   1.3580855E-03   2.9402130E+00   1.9290822E+00
   4.2990031E+00   2.2554637E-03   2.9724052E+00   1.9283637E+00
   4.3041558E+00  -3.4742311E-04   3.0893722E+00   1.9248058E+00
   4.3092670E+00   1.0099245E-04   2.8182189E+00   1.9292287E+00
   4.3143401E+00   2.6179741E-03   2.8755796E+00   1.9282923E+00
   4.3193755E+00  -1.1127604E-04   2.8790317E+00   1.9274766E+00
   4.3243747E+00  -3.0502904E-04   2.6716609E+00   1.9293978E+00
   4.3293395E+00   1.1341897E-03   2.6794994E+00   1.9295503E+00
   4.3342719E+00   2.1847247E-03   2.6834753E+00   1.9292730E+00
   4.3391719E+00   1.4944365E-03   2.6608605E+00   1.9292397E+00
   4.3440409E+00  -5.7744759E-04   2.4750276E+00   1.9308883E+00
   4.3488798E+00   2.0186095E-03   2.4884138E+00   1.9307401E+00
   4.3536906E+00   1.7909278E-03   2.4813378E+00   1.9303348E+00
   4.3584733E+00  -1.3500328E-04   2.4082022E+00   1.9302565E+00
   4.3632073E+00  -1.0780837E-04   2.1254237E+00   1.9324960E+00
   4.3679390E+00   3.2488094E-03   2.3727510E+00   1.9313338E+00
   4.3726468E+00  -5.9608859E-03   2.0964069E+00   1.9313401E+00
   4.3773317E+00  -8.6527411E-04   2.1029797E+00   1.9318997E+00
   4.3843179E+00   3.7761622E-03   2.1317208E+00   1.9323716E+00
   4.3889499E+00  -4.1869776E-03   1.9249071E+00   1.9331023E+00
   4.3935623E+00   1.8756847E-04   1.9329162E+00   1.9333756E+00
   4.3981562E+00   2.6310759E-03   1.9437768E+00   1.9331080E+00
   4.4027324E+00   9.0199828E-05   1.8911018E+00   1.9326779E+00
   4.4072919E+00  -3.7404118E-04   1.6659021E+00   1.9335033E+00
   4.4118357E+00   1.8144987E-04   1.6926501E+00   1.9336611E+00
   4.4186239E+00   6.9290953E-04   1.7242920E+00   1.9336151E+00
   4.4231319E+00   1.0878201E-05   1.6898327E+00   1.9336247E+00
   4.4276271E+00  -4.2687386E-04   1.3386697E+00   1.9348505E+00
   4.4321098E+00   1.9835774E-03   1.6357889E+00   1.9344009E+00
   4.4365811E+00  -4.3210392E-03   1.3323863E+00   1.9336494E+00
   4.4432673E+00   1.9429920E-03   1.3865248E+00   1.9347233E+00
   4.4477119E+00   1.0156413E-03   1.3912569E+00   1.9348040E+00
   4.4521465E+00  -1.1480774E-03   1.3119149E+00   1.9347657E+00
   4.4565716E+00  -7.9909351E-04   1.1980076E+00   1.9349333E+00
   4.4631915E+00  -2.8153986E-04   1.1319001E+00   1.9351084E+00
   4.4675941E+00  -7.2855083E-04   1.1026992E+00   1.9351300E+00
   4.4719882E+00  -1.1533183E-03   1.0691264E+00   1.9351207E+00
   4.4763741E+00  -1.7011366E-03   1.0063343E+00   1.9351329E+00
   4.4829388E+00  -1.9870638E-03   9.2815500E-01   1.9352583E+00
   4.4873061E+00  -2.2557320E-03   8.8231230E-01   1.9353292E+00
   4.4916668E+00  -2.5905301E-03   8.0161643E-01   1.9353863E+00
   4.4960213E+00  -2.7712057E-03   7.4878967E-01   1.9354109E+00
   4.5025425E+00  -3.2527002E-03   7.0086336E-01   1.9353838E+00
   4.5068836E+00  -3.5188149E-03   6.5241826E-01   1.9353241E+00
   4.5112214E+00  -3.7411039E-03   5.9400678E-01   1.9352443E+00
   4.5155554E+00  -4.0641851E-03   5.5849570E-01   1.9352158E+00
   4.5220528E+00  -4.7397632E-03   4.7877929E-01   1.9351217E+00
   4.5263824E+00  -5.0031254E-03   4.0423265E-01   1.9350072E+00
   4.5307121E+00  -5.1376726E-03   3.2562903E-01   1.9348586E+00
   4.5372081E+00  -5.7605579E-03   2.7677125E-01   1.9347618E+00
   4.5415397E+00  -6.1902846E-03   2.4106123E-01   1.9346528E+00
   4.5458741E+00  -5.7728114E-03   2.6256086E-02   1.9337502E+00
   4.5502110E+00  -7.0376764E-03   6.1139960E-02   1.9338691E+00
   4.5567222E+00  -7.1477038E-03   9.4573662E-02   1.9341573E+00
   4.5610681E+00  -7.6558711E-03   3.2877855E-02   1.9340508E+00
   4.5654187E+00  -8.1529710E-03  -2.4284796E-01   1.9332252E+00
   4.5697742E+00  -8.7691676E-03  -2.4653226E-02   1.9342152E+00
   4.5763173E+00  -8.5469605E-03  -4.2208433E-01   1.9327602E+00
   4.5806870E+00  -1.0540978E-02  -2.8793147E-01   1.9335951E+00
   4.5850639E+00  -1.0119520E-02  -2.7735406E-01   1.9337037E+00
   4.5894475E+00  -9.9453228E-03  -3.8082075E-01   1.9332228E+00
   4.5960374E+00  -1.0789387E-02  -5.5887860E-01   1.9324586E+00
   4.6004415E+00  -1.1032026E-02  -6.1925375E-01   1.9323653E+00
   4.6048536E+00  -1.1160490E-02  -6.8332690E-01   1.9322233E+00
   4.6092753E+00  -1.0032346E-02  -8.8424724E-01   1.9311011E+00
   4.6159267E+00  -1.2396360E-02  -8.4685415E-01   1.9313554E+00
   4.6203742E+00  -1.1677637E-02  -8.4628856E-01   1.9317589E+00
   4.6248331E+00  -1.1721098E-02  -9.1633362E-01   1.9316020E+00
   4.6293044E+00  -1.0532795E-02  -1.2646488E+00   1.9295408E+00
   4.6337876E+00  -1.3064031E-02  -1.2229664E+00   1.9299314E+00
   4.6405382E+00  -1.2953404E-02  -1.1413267E+00   1.9309744E+00
   4.6450553E+00  -1.1956627E-02  -1.2345434E+00   1.9307508E+00
   4.6495876E+00  -1.2614612E-02  -1.3959105E+00   1.9296770E+00
   4.6541357E+00  -1.3033560E-02  -1.4739603E+00   1.9293082E+00
   4.6587005E+00  -1.3009329E-02  -1.5424858E+00   1.9290543E+00
   4.6632824E+00  -1.3211695E-02  -1.6165417E+00   1.9286646E+00
   4.6701884E+00  -1.3166862E-02  -1.6954540E+00   1.9282520E+00
   4.6748157E+00  -1.3075037E-02  -1.7724158E+00   1.9278436E+00
   4.6794620E+00  -1.3224166E-02  -1.8358315E+00   1.9274994E+00
   4.6841288E+00  -1.1222808E-02  -2.0793965E+00   1.9255015E+00
   4.6888180E+00  -1.4074584E-02  -2.0591130E+00   1.9254234E+00
   4.6935301E+00  -1.3647774E-02  -1.9817981E+00   1.9268059E+00
   4.6982679E+00  -1.2515509E-02  -2.0119824E+00   1.9268833E+00
   4.7030325E+00  -1.0127057E-02  -2.2534842E+00   1.9249083E+00
   4.7078238E+00  -1.4574690E-02  -2.2441607E+00   1.9247324E+00
   4.7126422E+00  -1.3282962E-02  -2.2650778E+00   1.9251775E+00
   4.7174802E+00  -1.2199246E-02  -2.3144255E+00   1.9246625E+00
   4.7223544E+00  -1.1825178E-02  -2.5467246E+00   1.9219689E+00
   4.7272573E+00  -1.4200609E-02  -2.4884844E+00   1.9229152E+00
   4.7321916E+00  -1.2438283E-02  -2.4872568E+00   1.9235568E+00
   4.7371597E+00  -1.0884936E-02  -2.5413175E+00   1.9234346E+00
   4.7421646E+00  -1.0265877E-02  -2.7687073E+00   1.9204280E+00
   4.7472091E+00  -1.6489774E-02  -2.7114530E+00   1.9212227E+00
   4.7522950E+00  -1.3485019E-02  -2.7022038E+00   1.9215324E+00
   4.7574215E+00  -1.0595244E-02  -2.7659636E+00   1.9210081E+00
   4.7625947E+00  -1.0901297E-02  -3.0121009E+00   1.9170793E+00
   4.7678151E+00  -1.0663700E-02  -2.9489033E+00   1.9182386E+00
   4.7730837E+00  -1.0614187E-02  -2.9049335E+00   1.9192741E+00
   4.7784033E+00  -9.8751821E-03  -2.9280913E+00   1.9193279E+00
   4.7837772E+00  -9.6318796E-03  -3.1017447E+00   1.9164907E+00
   4.7864857E+00  -1.0751321E-02  -3.0929794E+00   1.9165862E+00
   4.7919469E+00  -1.1188189E-02  -3.0705764E+00   1.9170952E+00
   4.7974715E+00  -1.0197138E-02  -3.0768042E+00   1.9171581E+00
   4.8030629E+00  -9.2659192E-03  -3.2815971E+00   1.9125696E+00
   4.8087234E+00  -1.1179652E-02  -3.2258589E+00   1.9137974E+00
   4.8115826E+00  -1.0793792E-02  -3.2062318E+00   1.9143898E+00
   4.8173623E+00  -9.6072769E-03  -3.1899781E+00   1.9152122E+00
   4.8232307E+00  -8.7316427E-03  -3.2312250E+00   1.9148769E+00
   4.8261995E+00  -9.0320362E-03  -3.3978288E+00   1.9106358E+00
   4.8322091E+00  -1.1037550E-02  -3.3365119E+00   1.9115655E+00
   4.8383203E+00  -1.0525993E-02  -3.3038843E+00   1.9122411E+00
   4.8414159E+00  -9.8346733E-03  -3.2991352E+00   1.9123795E+00
   4.8476934E+00  -8.9685833E-03  -3.3306434E+00   1.9115710E+00
   4.8508768E+00  -9.3816575E-03  -3.4735825E+00   1.9069071E+00
   4.8573408E+00  -1.1651578E-02  -3.4247994E+00   1.9081283E+00
   4.8606253E+00  -1.1582170E-02  -3.3943567E+00   1.9090794E+00
   4.8673067E+00  -1.0871454E-02  -3.3815460E+00   1.9095727E+00
   4.8707080E+00  -1.0418429E-02  -3.3840501E+00   1.9095157E+00
   4.8774152E+00  -1.0904481E-02  -3.4883184E+00   1.9056031E+00
   4.8808088E+00  -1.1310152E-02  -3.4832783E+00   1.9056892E+00
   4.8877716E+00  -1.2315366E-02  -3.4654748E+00   1.9062315E+00
   4.8913226E+00  -1.0554970E-02  -3.4742467E+00   1.9050785E+00
   4.8950281E+00  -1.1895088E-02  -3.4991224E+00   1.9042141E+00
   4.9026952E+00  -1.1052142E-02  -3.5314665E+00   1.9033474E+00
   4.9066296E+00  -1.1562335E-02  -3.5307975E+00   1.9032844E+00
   4.9106369E+00  -1.1458295E-02  -3.5460634E+00   1.9023101E+00
   4.9147224E+00  -1.1872507E-02  -3.5462513E+00   1.9022571E+00
   4.9188948E+00  -1.1387068E-02  -3.5634105E+00   1.9012996E+00
   4.9270401E+00  -1.1715527E-02  -3.5793602E+00   1.9002364E+00
   4.9311161E+00  -1.2129326E-02  -3.5880482E+00   1.8997530E+00
