  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   20:03:08  03/05/2024 rjju     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3987565E+00  -5.2899171E-02  -5.2092085E+00   1.1337572E+00
   2.4017475E+00  -6.0187150E-02  -5.2930636E+00   1.1350975E+00
   2.4047363E+00  -7.7518620E-02  -5.3996897E+00   1.1332961E+00
   2.4087217E+00  -8.2197651E-02  -5.4395847E+00   1.1343322E+00
   2.4116066E+00  -8.0006525E-02  -5.5509491E+00   1.1329727E+00
   2.4156044E+00  -1.1709982E-01  -5.6251121E+00   1.1392460E+00
   2.4186115E+00  -5.0949544E-02  -5.7336922E+00   1.1362205E+00
   2.4216557E+00  -7.6455429E-02  -5.8446941E+00   1.1355305E+00
   2.4257317E+00  -2.7888896E-02  -5.9332705E+00   1.1413271E+00
   2.4285769E+00  -9.8639973E-02  -6.0144048E+00   1.1412357E+00
   2.4315624E+00  -6.9602020E-02  -6.0764613E+00   1.1427791E+00
   2.4353850E+00  -7.1569294E-02  -6.1823606E+00   1.1418717E+00
   2.4382548E+00  -7.4761301E-02  -6.2669578E+00   1.1413473E+00
   2.4419732E+00  -4.0030118E-02  -6.3424096E+00   1.1431375E+00
   2.4455631E+00  -9.4130054E-02  -6.3999915E+00   1.1400702E+00
   2.4484136E+00  -6.6136330E-02  -6.4705439E+00   1.1402225E+00
   2.4522176E+00  -7.2087035E-02  -6.5769434E+00   1.1366155E+00
   2.4550326E+00  -9.0729073E-02  -6.6168938E+00   1.1333883E+00
   2.4587371E+00  -6.5033481E-02  -6.7242742E+00   1.1296860E+00
   2.4623923E+00  -6.0212497E-02  -6.7941914E+00   1.1264975E+00
   2.4649484E+00  -9.7047456E-02  -6.8503900E+00   1.1226195E+00
   2.4683673E+00  -7.5936548E-02  -6.8659573E+00   1.1209595E+00
   2.4721608E+00  -1.4939710E-02  -6.9068446E+00   1.1176506E+00
   2.4755530E+00  -4.3618146E-02  -7.0110965E+00   1.1190996E+00
   2.4790783E+00  -7.5757273E-02  -7.0741839E+00   1.1167817E+00
   2.4821961E+00  -7.2415806E-02  -7.1195493E+00   1.1174635E+00
   2.4852414E+00  -5.9049122E-02  -7.2181902E+00   1.1104461E+00
   2.4888585E+00  -2.3556460E-02  -7.2280726E+00   1.1117704E+00
   2.4921093E+00  -3.6822736E-02  -7.2940111E+00   1.1142905E+00
   2.4951978E+00  -2.1426421E-02  -7.2935562E+00   1.1089274E+00
   2.4984708E+00  -3.5418950E-02  -7.3597760E+00   1.1100661E+00
   2.5018954E+00  -7.2181270E-02  -7.3665032E+00   1.1143087E+00
   2.5053337E+00   1.0975706E-02  -7.4084926E+00   1.1146879E+00
   2.5089021E+00  -6.3006125E-02  -7.4264021E+00   1.1107891E+00
   2.5124025E+00   5.1945116E-02  -7.4455514E+00   1.1180402E+00
   2.5155673E+00   1.1347080E-02  -7.4633555E+00   1.1218336E+00
   2.5187488E+00  -4.1572955E-02  -7.5043845E+00   1.1215024E+00
   2.5221322E+00  -2.3426294E-02  -7.5048676E+00   1.1226242E+00
   2.5258183E+00  -1.7613700E-02  -7.5226355E+00   1.1275949E+00
   2.5285780E+00  -5.6589831E-02  -7.5275483E+00   1.1295242E+00
   2.5322411E+00  -4.9761232E-02  -7.5478768E+00   1.1241549E+00
   2.5358958E+00   8.1043374E-03  -7.4611225E+00   1.1305734E+00
   2.5386133E+00  -5.9766289E-02  -7.5398369E+00   1.1227682E+00
   2.5424263E+00   6.4971849E-02  -7.5707455E+00   1.1172860E+00
   2.5459220E+00  -5.8451839E-02  -7.5577898E+00   1.1297060E+00
   2.5492527E+00  -4.9856544E-02  -7.5698676E+00   1.1258125E+00
   2.5519567E+00  -6.5920770E-02  -7.5073786E+00   1.1358780E+00
   2.5552003E+00  -2.9260008E-02  -7.5404458E+00   1.1427280E+00
   2.5588610E+00  -7.2481453E-02  -7.5201302E+00   1.1392782E+00
   2.5621364E+00  -2.3753339E-02  -7.5231066E+00   1.1474068E+00
   2.5657539E+00  -2.6570503E-02  -7.4771543E+00   1.1401080E+00
   2.5684969E+00   2.3282820E-02  -7.4364276E+00   1.1443292E+00
   2.5721557E+00  -8.4018748E-04  -7.4334006E+00   1.1358677E+00
   2.5757594E+00  -1.1060665E-02  -7.3813396E+00   1.1444577E+00
   2.5791347E+00  -6.7807391E-02  -7.4073505E+00   1.1442565E+00
   2.5824752E+00   1.3219860E-02  -7.4306488E+00   1.1468275E+00
   2.5853181E+00  -4.8186440E-02  -7.3527460E+00   1.1462975E+00
   2.5889177E+00  -7.1889378E-02  -7.3534393E+00   1.1490716E+00
   2.5921545E+00  -2.3574779E-02  -7.3402596E+00   1.1484882E+00
   2.5955851E+00  -1.2699330E-02  -7.2665639E+00   1.1502603E+00
   2.5990121E+00  -3.1338438E-02  -7.2037106E+00   1.1510811E+00
   2.6024432E+00  -4.7358952E-02  -7.2740402E+00   1.1529261E+00
   2.6059458E+00  -2.5325486E-02  -7.2187376E+00   1.1537482E+00
   2.6086156E+00   2.1675460E-03  -7.1548119E+00   1.1535683E+00
   2.6121743E+00  -2.3441385E-03  -7.1341109E+00   1.1516885E+00
   2.6157594E+00  -2.2894075E-02  -7.1080761E+00   1.1534836E+00
   2.6193581E+00   1.2641651E-02  -7.0578289E+00   1.1491213E+00
   2.6227584E+00   1.5400919E-02  -7.0463805E+00   1.1466584E+00
   2.6254647E+00   5.0598839E-03  -6.9834070E+00   1.1444672E+00
   2.6291099E+00  -1.6029749E-02  -6.9412422E+00   1.1456686E+00
   2.6326528E+00  -1.8169383E-02  -6.8667574E+00   1.1510592E+00
   2.6354852E+00  -1.3764970E-02  -6.8502202E+00   1.1466277E+00
   2.6392913E+00   6.2236455E-03  -6.8032036E+00   1.1427536E+00
   2.6421437E+00  -2.3631034E-03  -6.7429681E+00   1.1423633E+00
   2.6459744E+00  -3.1045897E-02  -6.7084479E+00   1.1473128E+00
   2.6488714E+00  -1.7078357E-02  -6.7032142E+00   1.1503022E+00
   2.6526988E+00   3.2580350E-02  -6.6283445E+00   1.1512562E+00
   2.6562371E+00  -2.5612423E-02  -6.5249104E+00   1.1546944E+00
   2.6591239E+00  -1.4512933E-02  -6.5433049E+00   1.1547657E+00
   2.6627767E+00   3.4381609E-02  -6.4921069E+00   1.1593357E+00
   2.6655886E+00  -3.0557351E-02  -6.4228907E+00   1.1565334E+00
   2.6695738E+00  -4.1853394E-02  -6.3843131E+00   1.1605296E+00
   2.6725552E+00  -1.5466074E-02  -6.3666482E+00   1.1638834E+00
   2.6755204E+00  -1.4280097E-02  -6.2803555E+00   1.1653620E+00
   2.6791625E+00  -1.6424203E-02  -6.1881657E+00   1.1649350E+00
   2.6826715E+00  -4.6600248E-03  -6.1907592E+00   1.1721985E+00
   2.6856453E+00  -1.4551529E-02  -6.1654148E+00   1.1756297E+00
   2.6896229E+00  -6.3393161E-02  -6.0391283E+00   1.1732686E+00
   2.6925673E+00  -1.6629389E-02  -5.9309859E+00   1.1771033E+00
   2.6955297E+00   5.6869751E-03  -5.9147072E+00   1.1792153E+00
   2.6990805E+00  -3.3379450E-02  -5.9464140E+00   1.1773320E+00
   2.7027469E+00  -1.2850630E-02  -5.8686972E+00   1.1812558E+00
   2.7057848E+00  -6.8550645E-03  -5.7437587E+00   1.1833762E+00
   2.7088797E+00  -2.4368756E-02  -5.7142892E+00   1.1835426E+00
   2.7127850E+00  -2.2845406E-02  -5.6444316E+00   1.1840532E+00
   2.7160091E+00   2.2637486E-03  -5.5966554E+00   1.1867944E+00
   2.7192070E+00  -3.2011390E-02  -5.5084124E+00   1.1847917E+00
   2.7223639E+00  -1.2086616E-02  -5.4539609E+00   1.1886815E+00
   2.7255411E+00  -1.5415333E-02  -5.3852701E+00   1.1917042E+00
   2.7287486E+00  -2.1847382E-03  -5.3409986E+00   1.1936717E+00
   2.7330055E+00  -8.0200005E-03  -5.2798271E+00   1.1930166E+00
   2.7361898E+00  -1.2796868E-02  -5.2265048E+00   1.1959645E+00
   2.7393124E+00   4.7271065E-03  -5.1781826E+00   1.1981450E+00
   2.7424734E+00  -2.2719752E-03  -5.0951910E+00   1.1970458E+00
   2.7455659E+00   1.0339063E-02  -5.0248098E+00   1.1995112E+00
   2.7498422E+00   6.4343344E-03  -4.9665780E+00   1.1983023E+00
   2.7530494E+00  -4.1887527E-03  -4.9339061E+00   1.1947588E+00
   2.7562568E+00   1.1954721E-02  -4.9102983E+00   1.1911979E+00
   2.7592728E+00   1.2439797E-03  -4.7407708E+00   1.1966645E+00
   2.7624681E+00  -1.0005459E-02  -4.6448498E+00   1.1962984E+00
   2.7659469E+00   1.2755286E-02  -4.6374850E+00   1.1998403E+00
   2.7694099E+00   5.4654539E-02  -4.6327405E+00   1.2015209E+00
   2.7723300E+00  -7.0502348E-03  -4.6199641E+00   1.2044990E+00
   2.7761707E+00   1.5441458E-02  -4.5644588E+00   1.2051278E+00
   2.7790101E+00   7.4502202E-03  -4.4727025E+00   1.2068818E+00
   2.7824407E+00   1.2837878E-02  -4.4075832E+00   1.1981088E+00
   2.7860794E+00   2.0052992E-02  -4.3364549E+00   1.2065535E+00
   2.7896292E+00   2.0796673E-02  -4.3098297E+00   1.2058659E+00
   2.7923574E+00  -1.8957673E-03  -4.2948966E+00   1.2041099E+00
   2.7959745E+00   5.1645096E-03  -4.1631613E+00   1.2006456E+00
   2.7995648E+00   1.5716089E-02  -4.1680388E+00   1.1964961E+00
   2.8032267E+00   1.4127234E-02  -4.1036315E+00   1.2042707E+00
   2.8063228E+00   3.6235400E-02  -4.0630131E+00   1.2035295E+00
   2.8094866E+00   3.4194216E-02  -4.0124035E+00   1.2048179E+00
   2.8127797E+00   2.1274487E-02  -3.9556236E+00   1.2044200E+00
   2.8159883E+00   2.1856144E-02  -3.9057837E+00   1.2062476E+00
   2.8192406E+00   6.3031822E-02  -3.8247955E+00   1.2068219E+00
   2.8225420E+00   2.5455274E-02  -3.7836759E+00   1.2059406E+00
   2.8263576E+00   1.1492108E-03  -3.7099125E+00   1.2088246E+00
   2.8295882E+00   4.2696716E-03  -3.7379827E+00   1.2082618E+00
   2.8327708E+00   1.4701609E-02  -3.7003126E+00   1.2048030E+00
   2.8366394E+00   1.0878380E-02  -3.5892954E+00   1.2066134E+00
   2.8399982E+00   2.6877316E-02  -3.4752154E+00   1.2013985E+00
   2.8433444E+00   1.1021485E-02  -3.5637078E+00   1.2037627E+00
   2.8466628E+00   9.6865715E-03  -3.6009676E+00   1.2060959E+00
   2.8496139E+00   2.2809098E-03  -3.4890831E+00   1.2074251E+00
   2.8524797E+00   2.6681144E-02  -3.3544734E+00   1.2068442E+00
   2.8564439E+00   2.8191514E-02  -3.2752192E+00   1.2074480E+00
   2.8596582E+00   3.0418031E-02  -3.2609038E+00   1.2088434E+00
   2.8629055E+00   1.6619243E-02  -3.2626200E+00   1.2090037E+00
   2.8659928E+00   1.6776453E-04  -3.2010617E+00   1.2075832E+00
   2.8694365E+00   2.4166714E-02  -3.0601811E+00   1.2072345E+00
   2.8728647E+00   3.2884389E-02  -3.0446332E+00   1.2060206E+00
   2.8758740E+00   3.8321435E-02  -3.0334849E+00   1.2048222E+00
   2.8794904E+00   2.1962726E-02  -3.0662386E+00   1.2038202E+00
   2.8830674E+00   2.1905871E-02  -2.9749663E+00   1.2060075E+00
   2.8861303E+00   4.1486938E-02  -2.8903995E+00   1.2053419E+00
   2.8899205E+00   1.9368002E-02  -2.8406157E+00   1.2038901E+00
   2.8928919E+00   3.2302242E-02  -2.9346454E+00   1.2051651E+00
   2.8958218E+00   5.7290073E-02  -2.7707448E+00   1.2055846E+00
   2.8996646E+00  -2.4277529E-02  -2.5978782E+00   1.2054081E+00
   2.9034445E+00   3.7541196E-02  -2.6208684E+00   1.2071012E+00
   2.9062409E+00   3.4864459E-02  -2.5942302E+00   1.2075483E+00
   2.9100902E+00   3.1352088E-02  -2.5556166E+00   1.2082747E+00
   2.9130709E+00   2.6776649E-02  -2.4950404E+00   1.2078495E+00
   2.9160366E+00   4.7141720E-02  -2.4098504E+00   1.2078706E+00
   2.9194221E+00   2.3630219E-02  -2.3637135E+00   1.2063396E+00
   2.9231594E+00   3.8525969E-02  -2.3141713E+00   1.2066436E+00
   2.9268348E+00   3.5372548E-02  -2.2869530E+00   1.2063619E+00
   2.9297228E+00   3.2107830E-02  -2.2253695E+00   1.2068043E+00
   2.9325769E+00   4.6631217E-02  -2.1600237E+00   1.2070680E+00
   2.9363053E+00   2.6594382E-02  -2.1223307E+00   1.2082385E+00
   2.9399509E+00   4.4683505E-02  -2.0536220E+00   1.2088748E+00
   2.9426339E+00   4.7524773E-02  -2.0215733E+00   1.2095449E+00
   2.9462943E+00   4.0883444E-02  -1.9382430E+00   1.2109848E+00
   2.9499998E+00   3.4751486E-02  -1.8801422E+00   1.2137232E+00
   2.9527617E+00   3.8478907E-02  -1.8462007E+00   1.2116432E+00
   2.9561820E+00   5.3860608E-02  -1.8592062E+00   1.2116013E+00
   2.9600856E+00   3.7814584E-02  -1.7289470E+00   1.2125815E+00
   2.9627926E+00   4.1791979E-02  -1.6738110E+00   1.2128664E+00
   2.9664743E+00   3.9838850E-02  -1.6013691E+00   1.2131402E+00
   2.9700720E+00   3.3588327E-02  -1.5690958E+00   1.2129807E+00
   2.9727421E+00   4.1387238E-02  -1.5425502E+00   1.2133383E+00
   2.9762762E+00   3.8517728E-02  -1.4857019E+00   1.2139686E+00
   2.9797857E+00   4.0706839E-02  -1.3903738E+00   1.2148999E+00
   2.9832728E+00   5.4402154E-02  -1.3440930E+00   1.2152005E+00
   2.9867387E+00   4.6541169E-02  -1.2741535E+00   1.2156589E+00
   2.9901841E+00   2.9976234E-02  -1.2742045E+00   1.2161707E+00
   2.9927549E+00   5.0348788E-02  -1.2142830E+00   1.2171618E+00
   2.9961660E+00   7.9234816E-02  -1.1525865E+00   1.2184898E+00
   2.9995587E+00   3.3564027E-02  -1.0753934E+00   1.2189941E+00
   3.0029333E+00   5.5121250E-02  -1.0317852E+00   1.2199166E+00
   3.0062904E+00   5.1453523E-02  -9.9243903E-01   1.2202147E+00
   3.0096307E+00   7.1907334E-02  -9.1852087E-01   1.2207905E+00
   3.0129542E+00   4.7839332E-02  -8.1652057E-01   1.2219591E+00
   3.0162616E+00   4.9545795E-02  -8.0775851E-01   1.2213886E+00
   3.0195529E+00   5.4602176E-02  -7.4060732E-01   1.2229149E+00
   3.0236447E+00   4.8333909E-02  -6.9121134E-01   1.2237139E+00
   3.0269003E+00   6.5181158E-02  -6.0679817E-01   1.2250317E+00
   3.0301406E+00   5.9009869E-02  -5.6488347E-01   1.2262162E+00
   3.0333655E+00   6.1089475E-02  -5.3457099E-01   1.2271353E+00
   3.0365756E+00   6.0408436E-02  -4.3416962E-01   1.2285385E+00
   3.0397708E+00   6.0707629E-02  -3.9837131E-01   1.2293402E+00
   3.0429518E+00   5.5497501E-02  -3.6624679E-01   1.2300845E+00
   3.0469081E+00   3.5780229E-02  -3.0027759E-01   1.2317115E+00
   3.0500579E+00   6.7092806E-02  -2.4151291E-01   1.2320300E+00
   3.0531943E+00   5.0178792E-02  -1.7072202E-01   1.2333205E+00
   3.0563176E+00   5.3698793E-02  -1.1571356E-01   1.2343192E+00
   3.0602038E+00   6.6869639E-02  -7.7058360E-02   1.2352433E+00
   3.0632989E+00   5.0405949E-02  -2.2657387E-02   1.2320914E+00
   3.0663819E+00   6.3289434E-02  -3.2204404E-03   1.2364696E+00
   3.0702188E+00   4.3854740E-02   1.2696390E-01   1.2391444E+00
   3.0732756E+00   4.0726729E-02   1.8868516E-01   1.2402637E+00
   3.0763211E+00   4.4584490E-02   1.9413531E-01   1.2413758E+00
   3.0801129E+00   6.0977798E-02   2.8333771E-01   1.2422960E+00
   3.0831344E+00   2.7618464E-02   3.4463483E-01   1.2445135E+00
   3.0869060E+00   4.7456261E-02   3.8847399E-01   1.2454726E+00
   3.0899312E+00   5.0732311E-02   4.5253798E-01   1.2464147E+00
   3.0937231E+00   3.2836933E-02   5.6053507E-01   1.2484245E+00
   3.0967600E+00   2.8592564E-02   6.0439688E-01   1.2493384E+00
   3.0997975E+00   4.4641856E-02   6.5623808E-01   1.2504823E+00
   3.1035933E+00   3.9840441E-02   7.1473920E-01   1.2520629E+00
   3.1066287E+00   4.1241691E-02   7.6600289E-01   1.2530967E+00
   3.1104214E+00   3.6599543E-02   8.4326053E-01   1.2545611E+00
   3.1134548E+00   3.4069654E-02   9.0433890E-01   1.2557349E+00
   3.1164875E+00   3.6297616E-02   9.3033022E-01   1.2564176E+00
   3.1202781E+00   3.6565505E-02   1.0399376E+00   1.2587049E+00
   3.1233110E+00   5.1620878E-02   1.1059538E+00   1.2594972E+00
   3.1271033E+00   2.3091253E-02   1.1723865E+00   1.2608411E+00
   3.1301379E+00   2.8472109E-02   1.2470688E+00   1.2631027E+00
   3.1331542E+00   2.5789779E-02   1.2939610E+00   1.2643328E+00
   3.1368687E+00   3.3382013E-02   1.3711058E+00   1.2660897E+00
   3.1405244E+00   2.5666570E-02   1.4499630E+00   1.2677462E+00
   3.1434085E+00   4.8374094E-02   1.4961740E+00   1.2690119E+00
   3.1469650E+00   2.7864378E-02   1.5895137E+00   1.2705758E+00
   3.1504695E+00   1.0535798E-02   1.6531783E+00   1.2724773E+00
   3.1532376E+00   2.6403249E-03   1.7357723E+00   1.2731625E+00
   3.1566546E+00   2.0334128E-02   1.7894022E+00   1.2747273E+00
   3.1600256E+00   1.5879374E-02   1.8643552E+00   1.2765970E+00
   3.1633523E+00   1.1657679E-02   1.9221187E+00   1.2787310E+00
   3.1666365E+00   1.5357485E-02   2.0184240E+00   1.2803611E+00
   3.1705239E+00   1.9476086E-02   2.0768447E+00   1.2820381E+00
   3.1737201E+00   2.3397351E-02   2.1579540E+00   1.2836485E+00
   3.1768787E+00   3.5970602E-02   2.2564685E+00   1.2854190E+00
   3.1800008E+00   1.6337601E-02   2.2817495E+00   1.2874107E+00
   3.1837010E+00   1.8033996E-02   2.3871052E+00   1.2883992E+00
   3.1867473E+00   6.6157188E-03   2.4376459E+00   1.2902859E+00
   3.1903598E+00   1.7614083E-02   2.5666602E+00   1.2924374E+00
   3.1933353E+00   2.1982081E-02   2.6219683E+00   1.2937487E+00
   3.1968660E+00   1.9058293E-02   2.6651783E+00   1.2956156E+00
   3.2003541E+00   9.4762528E-03   2.7574930E+00   1.2978884E+00
   3.2038014E+00   1.6870450E-02   2.8887744E+00   1.2993823E+00
   3.2072093E+00   8.3183851E-03   2.9151196E+00   1.3020746E+00
   3.2105792E+00   1.1681350E-02   3.0115852E+00   1.3029311E+00
   3.2139120E+00   2.3448665E-02   3.1041074E+00   1.3047811E+00
   3.2172091E+00   5.2868584E-03   3.1716459E+00   1.3064518E+00
   3.2204716E+00   2.3120651E-03   3.2797163E+00   1.3074182E+00
   3.2237008E+00  -2.7193942E-03   3.3564444E+00   1.3088496E+00
   3.2268972E+00   1.7855478E-02   3.3841712E+00   1.3094203E+00
   3.2305868E+00   1.1693414E-02   3.5002995E+00   1.3108832E+00
   3.2337162E+00   1.9549115E-02   3.5848656E+00   1.3126279E+00
   3.2368159E+00   1.4086747E-02   3.6814480E+00   1.3155478E+00
   3.2403960E+00   2.9757948E-04   3.7740357E+00   1.3177267E+00
   3.2439382E+00   1.9476466E-02   3.8372202E+00   1.3186488E+00
   3.2469451E+00   9.3594631E-03   3.9285522E+00   1.3207036E+00
   3.2504199E+00   4.5570196E-03   4.0281911E+00   1.3232735E+00
   3.2538600E+00   1.3654223E-02   4.1292677E+00   1.3240631E+00
   3.2572665E+00   1.3590184E-02   4.1915383E+00   1.3266906E+00
   3.2606401E+00  -1.8535485E-04   4.2746468E+00   1.3285706E+00
   3.2639821E+00  -3.8091564E-03   4.3621793E+00   1.3299534E+00
   3.2672930E+00   1.4158105E-02   4.4599504E+00   1.3315324E+00
   3.2705739E+00   3.9729439E-03   4.5389743E+00   1.3355616E+00
   3.2738256E+00  -2.4610162E-03   4.6255288E+00   1.3345382E+00
   3.2770488E+00   7.2964020E-03   4.6920209E+00   1.3357881E+00
   3.2802441E+00  -1.9197969E-02   4.7280855E+00   1.3387144E+00
   3.2838628E+00   5.5225673E-03   4.8746033E+00   1.3411767E+00
   3.2870011E+00   9.1008740E-03   4.9581571E+00   1.3428000E+00
   3.2905564E+00  -1.4690564E-04   5.0237103E+00   1.3449523E+00
   3.2936404E+00  -3.5186205E-03   5.1089110E+00   1.3454061E+00
   3.2971354E+00  -8.0095967E-03   5.1894264E+00   1.3473861E+00
   3.3005991E+00  -5.5492163E-04   5.3048940E+00   1.3485353E+00
   3.3040330E+00   2.2367323E-03   5.4027872E+00   1.3519146E+00
   3.3070133E+00  -5.9548439E-03   5.4525771E+00   1.3498980E+00
   3.3103926E+00   4.5653097E-03   5.4693885E+00   1.3509095E+00
   3.3137441E+00  -5.3498731E-03   5.6286087E+00   1.3542541E+00
   3.3170679E+00  -1.0608343E-02   5.6959672E+00   1.3539433E+00
   3.3203652E+00  -3.0841483E-03   5.7618046E+00   1.3526558E+00
   3.3240438E+00  -7.4877683E-03   5.8696136E+00   1.3539057E+00
   3.3272865E+00  -1.3539778E-02   5.9465799E+00   1.3537592E+00
   3.3305044E+00  -9.3191760E-03   6.0106430E+00   1.3550818E+00
   3.3340957E+00  -1.6476018E-02   6.0885444E+00   1.3540181E+00
   3.3372629E+00  -1.4135572E-02   6.1450300E+00   1.3592786E+00
   3.3407984E+00  -1.4281530E-02   6.2391396E+00   1.3580357E+00
