  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   13:08:43  02/29/2024 cgix     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   3.4260669E+00  -5.1054556E-04   4.1197705E-01   1.1977427E+00
   3.4317701E+00   1.6838982E-03   4.4452900E-01   1.1981049E+00
   3.4371891E+00   1.4541695E-03   4.6484882E-01   1.1983643E+00
   3.4407394E+00   1.7773733E-03   4.8141602E-01   1.1985832E+00
   3.4460905E+00   1.8246465E-03   5.1557076E-01   1.1989927E+00
   3.4514856E+00   1.6872978E-03   5.3902519E-01   1.1993506E+00
   3.4569876E+00   2.2261697E-03   5.7058418E-01   1.1997086E+00
   3.4610655E+00  -2.8832690E-04   5.9779513E-01   1.2000420E+00
   3.4655614E+00   1.6103269E-03   6.2450522E-01   1.2003881E+00
   3.4714060E+00  -8.8109373E-04   6.5048110E-01   1.2008320E+00
   3.4754248E+00   2.3812451E-03   6.6869777E-01   1.2011533E+00
   3.4822381E+00   1.6428104E-03   6.9016027E-01   1.2016038E+00
   3.4868660E+00   1.2186954E-03   7.9002786E-01   1.2024707E+00
   3.4908228E+00   1.7797317E-03   7.8159338E-01   1.2028781E+00
   3.4960186E+00   1.9269119E-03   7.3568904E-01   1.2028995E+00
   3.5008302E+00   1.0202823E-03   7.6018894E-01   1.2030888E+00
   3.5056243E+00   1.6883981E-03   8.3857417E-01   1.2037191E+00
   3.5103869E+00   1.6870224E-03   8.6924624E-01   1.2042158E+00
   3.5151536E+00   1.4192109E-03   8.7577820E-01   1.2044808E+00
   3.5203218E+00   4.8544207E-03   8.8615894E-01   1.2047430E+00
   3.5262206E+00   1.0564865E-03   9.2375368E-01   1.2052423E+00
   3.5302606E+00   1.4881234E-03   9.4533622E-01   1.2056662E+00
   3.5360987E+00   1.4928596E-03   9.7750247E-01   1.2062178E+00
   3.5398648E+00   8.9142279E-04   1.0095054E+00   1.2066871E+00
   3.5450249E+00   2.1842478E-03   1.0361494E+00   1.2074121E+00
   3.5502229E+00   1.2833399E-03   1.0522218E+00   1.2079535E+00
   3.5552466E+00   1.3055821E-03   1.0628885E+00   1.2083508E+00
   3.5602145E+00   1.4232729E-03   1.1005330E+00   1.2089521E+00
   3.5647771E+00   8.9302874E-04   1.1392517E+00   1.2096930E+00
   3.5703812E+00   1.6640801E-03   1.1572455E+00   1.2102865E+00
   3.5752070E+00   2.1024600E-03   1.1823009E+00   1.2106934E+00
   3.5788400E+00   4.9549009E-04   1.1920792E+00   1.2109828E+00
   3.5844686E+00   1.2098785E-03   1.2235167E+00   1.2116100E+00
   3.5902061E+00   1.0354618E-03   1.2503762E+00   1.2121742E+00
   3.5939839E+00   6.8556212E-05   1.3766028E+00   1.2140398E+00
   3.5990052E+00   2.9678948E-03   1.2734962E+00   1.2141577E+00
   3.6036458E+00   1.2880039E-03   1.2709830E+00   1.2141467E+00
   3.6089828E+00   5.3573691E-04   1.3582793E+00   1.2144861E+00
   3.6137593E+00   5.7390978E-04   1.4017376E+00   1.2157001E+00
   3.6190569E+00   1.2706601E-03   1.4373751E+00   1.2162509E+00
   3.6247072E+00   9.3222142E-04   1.4184868E+00   1.2166992E+00
   3.6285944E+00   1.9472634E-03   1.4338342E+00   1.2170337E+00
   3.6346104E+00  -8.4137934E-04   1.4868417E+00   1.2179452E+00
   3.6382434E+00   1.8015037E-03   1.5256232E+00   1.2189339E+00
   3.6431468E+00   3.0036536E-03   1.5693032E+00   1.2201630E+00
   3.6479678E+00  -1.1731010E-03   1.5773587E+00   1.2208682E+00
   3.6533887E+00   2.1016828E-03   1.5982152E+00   1.2216238E+00
   3.6574695E+00   4.2570829E-03   1.6122358E+00   1.2222825E+00
   3.6643882E+00   2.6897204E-03   1.6632183E+00   1.2234718E+00
   3.6675847E+00   4.9518486E-03   1.7020823E+00   1.2244402E+00
   3.6729562E+00  -5.6491774E-03   1.7174481E+00   1.2252103E+00
   3.6784701E+00   4.6808648E-04   1.7378105E+00   1.2257799E+00
   3.6824772E+00   6.8889726E-03   1.7691185E+00   1.2264414E+00
   3.6890395E+00   1.6141657E-03   1.8013078E+00   1.2274418E+00
   3.6939793E+00   1.6697259E-03   1.8329384E+00   1.2281823E+00
   3.6966360E+00   1.6437423E-03   1.8433087E+00   1.2285784E+00
   3.7038114E+00   1.5510152E-03   1.8933017E+00   1.2297179E+00
   3.7080476E+00   1.3016824E-03   1.9766778E+00   1.2323344E+00
   3.7119586E+00   5.6586699E-03   1.8507774E+00   1.2320585E+00
   3.7174859E+00  -5.8586989E-04   1.9562757E+00   1.2331986E+00
   3.7228997E+00   2.0538112E-03   2.0394924E+00   1.2345825E+00
   3.7282660E+00   2.3795820E-03   2.0523570E+00   1.2350911E+00
   3.7318366E+00   2.8685920E-03   2.0568740E+00   1.2354770E+00
   3.7368274E+00   2.0604077E-04   2.0855250E+00   1.2360334E+00
   3.7416396E+00   8.2513894E-04   2.1090684E+00   1.2369808E+00
   3.7471988E+00   1.1785714E-03   2.1695912E+00   1.2387707E+00
   3.7512469E+00   1.0459420E-03   2.1910498E+00   1.2399766E+00
   3.7579610E+00   1.4469399E-04   2.2106829E+00   1.2411163E+00
   3.7630055E+00   3.4343492E-04   2.2391758E+00   1.2421324E+00
   3.7656713E+00  -1.4050411E-03   2.2583437E+00   1.2428980E+00
   3.7706852E+00   4.9848771E-03   2.2972436E+00   1.2443169E+00
   3.7778182E+00  -6.0404805E-03   2.3480153E+00   1.2462623E+00
   3.7821066E+00   3.2183409E-04   2.3675480E+00   1.2470894E+00
   3.7863729E+00   6.8752705E-03   2.4008837E+00   1.2479472E+00
   3.7910767E+00  -8.5493699E-03   2.4164388E+00   1.2490574E+00
   3.7956722E+00   1.4848622E-03   2.4530511E+00   1.2499717E+00
   3.8007388E+00   1.9715081E-03   2.4728889E+00   1.2508744E+00
   3.8053372E+00   7.9573394E-04   2.5102549E+00   1.2519331E+00
   3.8104069E+00   1.1976536E-03   2.5353334E+00   1.2530549E+00
   3.8159962E+00   1.1340030E-03   2.5653515E+00   1.2540672E+00
   3.8215599E+00   2.7422979E-04   2.5938470E+00   1.2552652E+00
   3.8263545E+00   1.5585723E-04   2.6376243E+00   1.2566131E+00
   3.8309128E+00   1.6276440E-02   2.7036762E+00   1.2588198E+00
   3.8356273E+00  -9.6858684E-03   2.7183077E+00   1.2613651E+00
   3.8413115E+00   1.7139309E-03   2.7146924E+00   1.2626328E+00
   3.8460231E+00  -1.0234911E-03   2.7455778E+00   1.2630367E+00
   3.8512011E+00   3.4046046E-05   2.7746029E+00   1.2632436E+00
   3.8557591E+00  -3.0128358E-04   2.8297853E+00   1.2643386E+00
   3.8610356E+00   6.0265372E-04   2.8452256E+00   1.2650645E+00
   3.8648250E+00   5.8210216E-04   2.8559206E+00   1.2654400E+00
   3.8702741E+00  -4.9567490E-04   2.8821301E+00   1.2662308E+00
   3.8754203E+00  -1.2328785E-03   2.9248247E+00   1.2678410E+00
   3.8802819E+00   7.8105443E-04   2.9520130E+00   1.2696699E+00
   3.8850033E+00   2.9082962E-03   2.9762239E+00   1.2712959E+00
   3.8898494E+00   4.1530048E-03   3.0019712E+00   1.2727554E+00
   3.8959107E+00   7.9053687E-03   3.0482359E+00   1.2751538E+00
   3.9009836E+00   2.4053333E-03   3.0659850E+00   1.2764194E+00
   3.9048021E+00   1.1521741E-03   3.0782316E+00   1.2774427E+00
   3.9090123E+00  -1.1170137E-03   3.0985625E+00   1.2780765E+00
   3.9154298E+00  -1.1290332E-03   3.1377630E+00   1.2791997E+00
   3.9201412E+00  -6.8929599E-04   3.1615188E+00   1.2801287E+00
   3.9248083E+00   5.4717186E-04   3.1832621E+00   1.2808961E+00
   3.9288785E+00  -1.9605814E-03   3.2108107E+00   1.2818167E+00
   3.9356127E+00  -1.2543714E-03   3.2351606E+00   1.2829418E+00
   3.9401107E+00  -2.6171831E-03   3.2613349E+00   1.2840823E+00
   3.9440036E+00  -4.7971108E-03   3.2852414E+00   1.2857915E+00
   3.9490802E+00  -8.1318300E-03   3.3033545E+00   1.2868392E+00
   3.9540501E+00  -8.2456795E-03   3.3394253E+00   1.2885053E+00
   3.9598031E+00  -2.3274655E-03   3.3586085E+00   1.2902584E+00
   3.9640565E+00  -4.6974667E-03   3.3757353E+00   1.2911929E+00
   3.9683151E+00  -3.0731512E-03   3.4009883E+00   1.2922333E+00
   3.9746509E+00  -1.0520525E-03   3.4358118E+00   1.2936422E+00
   3.9788420E+00  -4.0490576E-03   3.4532137E+00   1.2943563E+00
   3.9830089E+00  -2.9314526E-03   3.4667785E+00   1.2945435E+00
   3.9892175E+00  -2.5752287E-03   3.4934826E+00   1.2955582E+00
   3.9933307E+00  -2.1888607E-03   3.5114992E+00   1.2964606E+00
   3.9991071E+00  -2.0776466E-03   3.5341663E+00   1.2973824E+00
   4.0046101E+00  -3.7608356E-03   3.5656462E+00   1.2982594E+00
   4.0086532E+00  -3.2904479E-03   3.5584552E+00   1.2987748E+00
   4.0126863E+00  -3.1844333E-03   3.5760427E+00   1.2989935E+00
   4.0187106E+00  -1.2736676E-03   3.6013181E+00   1.2993929E+00
   4.0227103E+00  -3.8855395E-03   3.6191299E+00   1.3004708E+00
   4.0286884E+00  -2.1201228E-03   3.6371334E+00   1.3014454E+00
   4.0326600E+00  -2.8864123E-04   3.6486137E+00   1.3014776E+00
   4.0386004E+00  -2.0395410E-03   3.6628661E+00   1.3020304E+00
   4.0425501E+00  -1.8582541E-03   3.6720605E+00   1.3024545E+00
   4.0484619E+00  -2.1116163E-03   3.6835718E+00   1.3009660E+00
   4.0523953E+00  -1.8502936E-03   3.6944840E+00   1.3009602E+00
   4.0581756E+00  -1.6098421E-03   3.7019501E+00   1.3011976E+00
   4.0620799E+00  -1.1489665E-03   3.7118211E+00   1.3009858E+00
   4.0679507E+00  -1.5597045E-03   3.7175941E+00   1.2999542E+00
   4.0718594E+00  -9.4087480E-04   3.7237232E+00   1.2998115E+00
   4.0770545E+00  -2.6409500E-04   3.7292886E+00   1.2984824E+00
   4.0825524E+00  -3.1405305E-03   3.7327850E+00   1.2973155E+00
   4.0870643E+00   2.9428021E-04   3.7348509E+00   1.2952152E+00
   4.0922875E+00  -1.6336214E-03   3.7337382E+00   1.2955375E+00
   4.0981016E+00  -1.9560058E-03   3.7315354E+00   1.2942424E+00
   4.1023102E+00  -4.2777602E-03   3.7306972E+00   1.2964531E+00
   4.1068916E+00  -2.9218879E-03   3.7347891E+00   1.2959356E+00
   4.1127391E+00  -2.4808738E-03   3.7320898E+00   1.2928857E+00
   4.1169968E+00  -2.0681792E-03   3.6932712E+00   1.2859893E+00
   4.1219254E+00  -9.7272301E-04   3.7138460E+00   1.2863147E+00
   4.1275859E+00  -1.7246079E-03   3.7289233E+00   1.2844911E+00
   4.1313248E+00  -3.1901523E-03   3.7269697E+00   1.2870623E+00
   4.1373506E+00   1.8567337E-03   3.7232602E+00   1.2870547E+00
   4.1419687E+00   7.3344063E-04   3.7007704E+00   1.2864662E+00
   4.1471071E+00  -1.3522868E-03   3.6981289E+00   1.2834420E+00
   4.1509490E+00   6.0994760E-04   3.6965289E+00   1.2812394E+00
   4.1563320E+00   5.3290272E-04   3.6921329E+00   1.2783781E+00
   4.1613088E+00   1.5563349E-03   3.6096749E+00   1.2753227E+00
   4.1657710E+00   1.2458999E-03   3.7272885E+00   1.2744117E+00
   4.1705728E+00   1.8004171E-03   3.6257863E+00   1.2744464E+00
   4.1761312E+00   4.3117483E-03   3.6687763E+00   1.2733119E+00
   4.1819301E+00   2.6861764E-04   3.6675925E+00   1.2690966E+00
   4.1857553E+00   1.9235859E-03   3.5820210E+00   1.2699842E+00
   4.1912284E+00   1.3245753E-03   3.6350224E+00   1.2687477E+00
   4.1965971E+00   3.2209596E-03   3.6382596E+00   1.2656963E+00
   4.2005320E+00   3.7575066E-03   3.5040138E+00   1.2635661E+00
   4.2064366E+00   2.4117520E-03   3.5633836E+00   1.2607914E+00
   4.2103662E+00   3.6940742E-03   3.5939369E+00   1.2608311E+00
   4.2162471E+00   5.7271048E-03   3.5889757E+00   1.2588042E+00
   4.2200055E+00  -7.6096308E-05   3.5215271E+00   1.2549700E+00
   4.2255049E+00   4.8893299E-03   3.4830613E+00   1.2564847E+00
   4.2307887E+00   4.1357991E-03   3.4890685E+00   1.2553359E+00
   4.2360625E+00   4.5861639E-03   3.4883997E+00   1.2537819E+00
   4.2395506E+00   5.0513046E-03   3.4768224E+00   1.2527504E+00
   4.2446666E+00   2.8379189E-03   3.4268215E+00   1.2507987E+00
   4.2499170E+00   5.5057136E-03   3.3980873E+00   1.2509788E+00
   4.2548676E+00   7.0222695E-03   3.3923137E+00   1.2504663E+00
   4.2592993E+00   9.7134430E-03   3.3898661E+00   1.2510713E+00
   4.2655034E+00   4.4831987E-03   3.3261402E+00   1.2531146E+00
   4.2701745E+00   5.7414589E-03   3.3048916E+00   1.2389425E+00
   4.2750945E+00   6.5408759E-03   3.2840221E+00   1.2486529E+00
   4.2798214E+00   1.5013088E-02   3.2563703E+00   1.2476292E+00
   4.2845058E+00   8.8342689E-03   3.2403905E+00   1.2485815E+00
   4.2891297E+00   6.0494952E-03   3.1256700E+00   1.2481358E+00
   4.2952523E+00   7.9804026E-03   3.1978607E+00   1.2485794E+00
   4.2999554E+00   6.1578425E-03   3.2383959E+00   1.2476922E+00
   4.3046937E+00   4.9410872E-03   3.1456282E+00   1.2463553E+00
   4.3094049E+00   8.4668901E-03   2.9258971E+00   1.2443264E+00
   4.3140564E+00   6.8630711E-03   3.1218071E+00   1.2445871E+00
   4.3186498E+00   4.5793601E-03   3.1163857E+00   1.2441748E+00
   4.3247442E+00   4.4144373E-03   2.7266955E+00   1.2493019E+00
   4.3293052E+00   4.4786385E-03   2.9659171E+00   1.2495441E+00
   4.3338523E+00   2.2262482E-03   3.0230925E+00   1.2483333E+00
   4.3383975E+00   1.6903218E-03   2.9124465E+00   1.2452214E+00
   4.3444700E+00   5.9023411E-03   2.8278260E+00   1.2391803E+00
   4.3490000E+00   2.8920877E-03   2.8834746E+00   1.2398517E+00
   4.3535466E+00   4.9522608E-03   2.7666321E+00   1.2471265E+00
   4.3581462E+00   1.7733123E-03   2.7449427E+00   1.2468585E+00
   4.3628621E+00   8.3033461E-04   2.5460699E+00   1.2416002E+00
   4.3677125E+00   2.1150534E-03   2.5864706E+00   1.2412853E+00
   4.3726559E+00   9.8845107E-04   2.6720121E+00   1.2403436E+00
   4.3776798E+00  -1.5795421E-03   2.5790584E+00   1.2392796E+00
   4.3827429E+00  -8.6005760E-04   2.4380777E+00   1.2394286E+00
   4.3879633E+00  -2.0549227E-03   2.4109666E+00   1.2402724E+00
   4.3932447E+00  -9.4650901E-04   2.3926687E+00   1.2406064E+00
   4.3985553E+00  -1.2890741E-03   2.3448074E+00   1.2406451E+00
   4.4035282E+00  -1.5040929E-03   2.2929661E+00   1.2419142E+00
   4.4082270E+00  -1.4885388E-03   2.1784065E+00   1.2410376E+00
   4.4135480E+00  -3.2957459E-03   2.1321313E+00   1.2411659E+00
   4.4171600E+00  -5.4268460E-03   2.1197829E+00   1.2409875E+00
   4.4225955E+00  -3.5265526E-03   2.0889308E+00   1.2405967E+00
   4.4280663E+00  -3.8834733E-03   2.0000641E+00   1.2394098E+00
   4.4317207E+00  -3.5443457E-03   1.9104421E+00   1.2388846E+00
   4.4372144E+00  -4.1248430E-03   1.8374524E+00   1.2383795E+00
   4.4427295E+00  -5.2850987E-03   1.7846864E+00   1.2380626E+00
   4.4482727E+00  -6.1021140E-03   1.7187618E+00   1.2379427E+00
   4.4519868E+00  -7.0221960E-03   1.6819978E+00   1.2379670E+00
   4.4575896E+00  -8.2705710E-03   1.5184919E+00   1.2393044E+00
   4.4613371E+00  -8.3461711E-03   1.5519248E+00   1.2401333E+00
   4.4669752E+00  -9.1195563E-03   1.5598475E+00   1.2399018E+00
   4.4726338E+00  -1.0416460E-02   1.4534087E+00   1.2388613E+00
   4.4764185E+00  -9.9759866E-03   1.3449692E+00   1.2380990E+00
   4.4821143E+00  -1.0591574E-02   1.2559932E+00   1.2374107E+00
   4.4859242E+00  -1.1447052E-02   1.2275850E+00   1.2370991E+00
   4.4916549E+00  -1.2905304E-02   1.1791676E+00   1.2366090E+00
   4.4974041E+00  -1.4242975E-02   1.0866673E+00   1.2361208E+00
   4.5012474E+00  -1.4375672E-02   1.0259556E+00   1.2360038E+00
   4.5070286E+00  -1.6240956E-02   9.4942248E-01   1.2359359E+00
   4.5108933E+00  -1.6000021E-02   8.8116300E-01   1.2360233E+00
   4.5167074E+00  -1.6785024E-02   8.2856011E-01   1.2358373E+00
   4.5205951E+00  -1.7495889E-02   7.7755284E-01   1.2357029E+00
   4.5264444E+00  -1.8094109E-02   6.8948436E-01   1.2353539E+00
   4.5303569E+00  -1.8674828E-02   6.1704940E-01   1.2350260E+00
   4.5362468E+00  -1.9331148E-02   5.6115967E-01   1.2344373E+00
   4.5401874E+00  -1.9714639E-02   4.9632880E-01   1.2338164E+00
   4.5461221E+00  -2.0909164E-02   4.1051719E-01   1.2328823E+00
   4.5500946E+00  -2.1490060E-02   3.7842965E-01   1.2324502E+00
   4.5560789E+00  -2.2721507E-02   2.8259802E-01   1.2314658E+00
   4.5600867E+00  -2.2662198E-02   2.2639935E-01   1.2309030E+00
   4.5661273E+00  -2.3246462E-02   1.5872982E-01   1.2303227E+00
   4.5701742E+00  -2.3660539E-02   9.8299220E-02   1.2298928E+00
   4.5762758E+00  -2.4790848E-02   4.4556344E-03   1.2293975E+00
   4.5803661E+00  -2.5272628E-02  -3.3803601E-02   1.2290896E+00
   4.5844731E+00  -2.5338419E-02  -7.4906707E-02   1.2287655E+00
   4.5906601E+00  -2.6566964E-02  -1.8082176E-01   1.2280722E+00
   4.5948033E+00  -2.7266035E-02  -2.3469988E-01   1.2274959E+00
   4.6010489E+00  -2.7058331E-02  -3.0529708E-01   1.2267946E+00
   4.6052351E+00  -2.7168430E-02  -3.5875598E-01   1.2261661E+00
   4.6094403E+00  -2.7254378E-02  -4.0327409E-01   1.2255567E+00
   4.6157875E+00  -2.7158372E-02  -4.8192605E-01   1.2245702E+00
   4.6200461E+00  -2.6876722E-02  -5.3544801E-01   1.2239168E+00
   4.6243114E+00  -2.7209746E-02  -5.9207952E-01   1.2232121E+00
   4.6307254E+00  -2.6991852E-02  -6.8223977E-01   1.2220957E+00
   4.6350231E+00  -2.7023323E-02  -7.3036808E-01   1.2214363E+00
   4.6393433E+00  -2.6855230E-02  -7.7860808E-01   1.2208233E+00
   4.6436872E+00  -2.7095199E-02  -8.4569055E-01   1.2199897E+00
   4.6502457E+00  -2.6704634E-02  -8.9338487E-01   1.2191747E+00
   4.6546526E+00  -2.7230697E-02  -9.3470365E-01   1.2186909E+00
   4.6590919E+00  -2.7042983E-02  -9.9522305E-01   1.2180500E+00
   4.6635709E+00  -2.7488837E-02  -1.0685389E+00   1.2172614E+00
   4.6703811E+00  -2.7985428E-02  -1.1359223E+00   1.2163117E+00
   4.6750059E+00  -2.7770124E-02  -1.1811489E+00   1.2156507E+00
   4.6796880E+00  -2.7645983E-02  -1.2458950E+00   1.2147727E+00
   4.6844153E+00  -2.7898334E-02  -1.2885642E+00   1.2139673E+00
   4.6891785E+00  -2.7798839E-02  -1.3329440E+00   1.2132561E+00
   4.6939754E+00  -2.8090503E-02  -1.4094955E+00   1.2121197E+00
   4.6988077E+00  -2.8460726E-02  -1.4509293E+00   1.2111753E+00
   4.7036810E+00  -2.8881295E-02  -1.4883199E+00   1.2104268E+00
   4.7085981E+00  -2.9852977E-02  -1.6488943E+00   1.2082528E+00
   4.7135639E+00  -2.8622117E-02  -1.6499761E+00   1.2070462E+00
   4.7185750E+00  -2.8660530E-02  -1.6302503E+00   1.2067755E+00
   4.7235827E+00  -2.9745435E-02  -1.6278206E+00   1.2067691E+00
   4.7285790E+00  -2.8142255E-02  -1.6954387E+00   1.2063483E+00
   4.7335687E+00  -2.7842456E-02  -1.7869810E+00   1.2054011E+00
   4.7385521E+00  -2.8836384E-02  -1.8680109E+00   1.2044528E+00
   4.7435293E+00  -2.9103195E-02  -1.8994396E+00   1.2037699E+00
   4.7485023E+00  -2.8405124E-02  -1.9298248E+00   1.2032335E+00
   4.7534738E+00  -2.8409671E-02  -1.9655212E+00   1.2024436E+00
   4.7584462E+00  -2.8260918E-02  -2.0212753E+00   1.2012150E+00
   4.7634215E+00  -2.8156748E-02  -2.0610430E+00   1.2001165E+00
   4.7684011E+00  -2.8014332E-02  -2.0975311E+00   1.1991477E+00
   4.7733860E+00  -2.8050793E-02  -2.1512327E+00   1.1980121E+00
   4.7783403E+00  -2.7949005E-02  -2.1825087E+00   1.1972357E+00
   4.7830281E+00  -2.8393075E-02  -2.2286901E+00   1.1959255E+00
   4.7878923E+00  -2.8538814E-02  -2.2711058E+00   1.1943675E+00
   4.7925992E+00  -2.7889358E-02  -2.2969646E+00   1.1935780E+00
   4.7972198E+00  -2.8170301E-02  -2.3248205E+00   1.1929510E+00
   4.8015165E+00  -2.8716773E-02  -2.3551614E+00   1.1922622E+00
   4.8076253E+00  -2.7739219E-02  -2.4108379E+00   1.1909733E+00
   4.8115411E+00  -2.7752122E-02  -2.4458542E+00   1.1913537E+00
   4.8181796E+00  -2.8171627E-02  -2.4927518E+00   1.1890788E+00
   4.8231769E+00  -2.8175907E-02  -2.5182371E+00   1.1886071E+00
   4.8257699E+00  -2.8235093E-02  -2.5278594E+00   1.1883360E+00
   4.8309789E+00  -2.8573902E-02  -2.5533838E+00   1.1875563E+00
   4.8362217E+00  -2.8081253E-02  -2.5968063E+00   1.1866658E+00
   4.8414397E+00  -2.8017605E-02  -2.6338940E+00   1.1864586E+00
   4.8461294E+00  -2.9966254E-02  -2.6528738E+00   1.1870074E+00
   4.8527613E+00  -2.8664609E-02  -2.6911461E+00   1.1855764E+00
   4.8569264E+00  -2.7752848E-02  -2.7189620E+00   1.1851703E+00
   4.8610778E+00  -2.8101861E-02  -2.7439084E+00   1.1848077E+00
   4.8674073E+00  -2.7772628E-02  -2.7795608E+00   1.1842630E+00
   4.8721724E+00  -2.7095113E-02  -2.8048589E+00   1.1847348E+00
   4.8774166E+00  -2.6743561E-02  -2.8283789E+00   1.1846825E+00
   4.8800855E+00  -2.6782932E-02  -2.8383062E+00   1.1857952E+00
   4.8851895E+00  -2.6462464E-02  -2.8678992E+00   1.1866592E+00
   4.8917370E+00  -2.7850274E-02  -2.8996701E+00   1.1900042E+00
   4.8958526E+00  -2.5611985E-02  -2.9228830E+00   1.1906134E+00
   4.9001918E+00  -2.5670096E-02  -2.9440722E+00   1.1920521E+00
   4.9058490E+00  -2.4355339E-02  -2.9588799E+00   1.1909840E+00
   4.9107380E+00  -2.4604246E-02  -2.9784088E+00   1.1928579E+00
   4.9162226E+00  -2.4918286E-02  -3.0498357E+00   1.1873667E+00
   4.9212594E+00  -2.3324177E-02  -2.9961593E+00   1.1917561E+00
   4.9255466E+00  -1.8246479E-02  -3.0353549E+00   1.1975522E+00
   4.9310112E+00  -2.1514099E-02  -3.1034470E+00   1.2008387E+00
