  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   00:10:43  08/26/2023 sogp     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing p, pfxob, pfyob, pfzob, pfob, vmax and others       
       1     1002      0.000E+00      2.280E+01
   time              p_1             pfxob_1         pfyob_1         pfzob_1         pfob_1          vmax_0          vmaxsrf_0
   1.2381392E+01   1.0715796E+03   1.5202085E-02   7.6276493E-01   5.5925991E-16   7.6291639E-01   2.4913330E-01   8.6061341E-01
   1.2402384E+01   1.0665944E+03   1.3116621E-02   8.9922380E-01   5.5979052E-16   8.9931947E-01   2.4358751E-01   8.6061341E-01
   1.2425999E+01   1.0634146E+03   1.0886834E-02   1.1163368E+00   5.6036645E-16   1.1163900E+00   2.4776663E-01   8.6061341E-01
   1.2449615E+01   1.0613901E+03   8.7949298E-03   1.1834676E+00   5.6061262E-16   1.1835003E+00   2.5128064E-01   8.6061341E-01
   1.2470607E+01   1.0578276E+03   6.5024015E-03   1.2136281E+00   5.6066704E-16   1.2136455E+00   2.5390038E-01   8.6061341E-01
   1.2494222E+01   1.0566504E+03   3.4507047E-03   1.2990309E+00   5.6052956E-16   1.2990354E+00   2.5624838E-01   8.6061341E-01
   1.2517838E+01   1.0556025E+03   4.2416615E-04   1.3773373E+00   5.6020027E-16   1.3773375E+00   2.5787529E-01   8.6061341E-01
   1.2538830E+01   1.0557428E+03  -2.7131767E-03   1.4574361E+00   5.5979624E-16   1.4574387E+00   2.5863683E-01   8.6061341E-01
   1.2562445E+01   1.0560597E+03  -6.4992071E-03   1.5252309E+00   5.5922455E-16   1.5252448E+00   2.5872117E-01   8.6061341E-01
   1.2586061E+01   1.0572159E+03  -1.0245800E-02   1.5842830E+00   5.5859202E-16   1.5843161E+00   2.5801736E-01   8.6061341E-01
   1.2609676E+01   1.0590222E+03  -1.3953437E-02   1.6222035E+00   5.5804468E-16   1.6222636E+00   2.5761205E-01   8.6061341E-01
   1.2630668E+01   1.0609834E+03  -1.6944591E-02   1.6393934E+00   5.5774790E-16   1.6394811E+00   2.5703818E-01   8.6061341E-01
   1.2654284E+01   1.0638527E+03  -1.9974368E-02   1.6441591E+00   5.5770507E-16   1.6442804E+00   2.5565651E-01   8.6061341E-01
   1.2675959E+01   1.0669106E+03  -2.2374468E-02   1.6314493E+00   5.5795924E-16   1.6316028E+00   2.5370461E-01   1.0268612E+00
   1.2699876E+01   1.0706233E+03  -2.4698237E-02   1.5973948E+00   5.5849356E-16   1.5975858E+00   2.5080615E-01   1.0363706E+00
   1.2723407E+01   1.0744049E+03  -2.6585035E-02   1.5599502E+00   5.5911268E-16   1.5601767E+00   2.4722286E-01   8.6061341E-01
   1.2744399E+01   1.0784780E+03  -2.8046940E-02   1.5220027E+00   5.5966326E-16   1.5222611E+00   2.4345972E-01   8.6061341E-01
   1.2768015E+01   1.0833850E+03  -2.9551212E-02   1.4758486E+00   5.6017084E-16   1.4761443E+00   2.3866807E-01   8.6061341E-01
   1.2791630E+01   1.0884301E+03  -3.0722130E-02   1.4354352E+00   5.6048059E-16   1.4357640E+00   2.3355269E-01   8.6061341E-01
   1.2812622E+01   1.0931705E+03  -3.1717632E-02   1.4071627E+00   5.6057265E-16   1.4075202E+00   2.2850490E-01   8.6061341E-01
   1.2836238E+01   1.0989668E+03  -3.2869082E-02   1.3814366E+00   5.6051489E-16   1.3818276E+00   2.2394134E-01   8.6061341E-01
   1.2859853E+01   1.1049984E+03  -3.3928368E-02   1.3688102E+00   5.6027667E-16   1.3692306E+00   2.1851553E-01   8.6061341E-01
   1.2880845E+01   1.1105618E+03  -3.4776662E-02   1.3665158E+00   5.5990895E-16   1.3669583E+00   2.1303917E-01   8.6061341E-01
   1.2904461E+01   1.1172156E+03  -3.6391784E-02   1.3752519E+00   5.5935562E-16   1.3757334E+00   2.1024145E-01   8.6061341E-01
   1.2928076E+01   1.1242242E+03  -3.7930716E-02   1.3935246E+00   5.5875555E-16   1.3940408E+00   2.1380046E-01   8.6061341E-01
   1.2951692E+01   1.1315427E+03  -3.9532807E-02   1.4167593E+00   5.5821965E-16   1.4173106E+00   2.2138597E-01   8.6061341E-01
   1.2972684E+01   1.1384993E+03  -4.0823363E-02   1.4395624E+00   5.5788491E-16   1.4401412E+00   2.6980981E-01   8.6061341E-01
   1.2996299E+01   1.1457158E+03  -4.2182103E-02   1.4679457E+00   5.5775955E-16   1.4685516E+00   2.3647264E-01   8.6061341E-01
   1.3019915E+01   1.1566091E+03  -4.3673784E-02   1.4944159E+00   5.5797369E-16   1.4950539E+00   2.4184871E-01   8.6061341E-01
   1.3040907E+01   1.1605890E+03  -4.3738723E-02   1.5240502E+00   5.5833723E-16   1.5246778E+00   2.4234900E-01   8.6061341E-01
   1.3064522E+01   1.1711071E+03  -4.4792358E-02   1.5642680E+00   5.5888954E-16   1.5649091E+00   2.4976125E-01   8.6061341E-01
   1.3088138E+01   1.1814664E+03  -4.6414394E-02   1.6121764E+00   5.5955981E-16   1.6128443E+00   2.5668895E-01   8.6061341E-01
   1.3109130E+01   1.1905485E+03  -4.8591930E-02   1.7293593E+00   5.5990725E-16   1.7300419E+00   2.6238817E-01   8.6061341E-01
   1.3132745E+01   1.2071051E+03  -5.0806712E-02   1.8857676E+00   5.6048461E-16   1.8864518E+00   2.6382303E-01   8.6061341E-01
   1.3156361E+01   1.2183885E+03  -5.1517013E-02   1.9396359E+00   5.6040224E-16   1.9403199E+00   2.6190850E-01   8.6061341E-01
   1.3177353E+01   1.2215631E+03  -5.5016898E-02   2.0218406E+00   5.6046884E-16   2.0225890E+00   2.6317075E-01   8.6061341E-01
   1.3200968E+01   1.2327548E+03  -5.6578185E-02   2.1582103E+00   5.6044713E-16   2.1589518E+00   3.4235632E-01   8.6061341E-01
   1.3224584E+01   1.2621064E+03  -6.8272017E-02   2.4979069E+00   5.5964568E-16   2.4988399E+00   5.3009677E-01   8.6061341E-01
   1.3245576E+01   1.2521832E+03  -6.3796215E-02   2.4804175E+00   5.5966167E-16   2.4812376E+00   6.6189891E-01   8.6061341E-01
   1.3268594E+01   1.2706348E+03  -6.7953326E-02   2.5763888E+00   5.5898139E-16   2.5772848E+00   7.8027558E-01   8.6061341E-01
   1.3291504E+01   1.2793718E+03  -7.4031293E-02   2.8013368E+00   5.5837153E-16   2.8023148E+00   7.6298976E-01   8.6061341E-01
   1.3315119E+01   1.2947162E+03  -7.9274625E-02   2.9585123E+00   5.5801308E-16   2.9595740E+00   7.4863058E-01   8.6061341E-01
   1.3338735E+01   1.2899110E+03  -8.1230879E-02   2.8683727E+00   5.5773064E-16   2.8695226E+00   7.3759580E-01   8.6061341E-01
   1.3359727E+01   1.3068202E+03  -7.5993910E-02   2.5745559E+00   5.5792361E-16   2.5756772E+00   6.1901331E-01   8.6061341E-01
   1.3383342E+01   1.3326393E+03  -1.0574396E-01   3.4602313E+00   5.5818074E-16   3.4618466E+00   6.0659587E-01   8.6061341E-01
   1.3406958E+01   1.3506906E+03  -7.6170921E-02   3.2809665E+00   5.5881400E-16   3.2818506E+00   5.3565288E-01   8.6061341E-01
   1.3427950E+01   1.3548335E+03  -1.1168101E-01   3.4949956E+00   5.5924747E-16   3.4967794E+00   6.3262439E-01   8.6061341E-01
   1.3451565E+01   1.3645750E+03  -1.0100774E-01   3.4656351E+00   5.5983319E-16   3.4671066E+00   7.0612508E-01   8.6061341E-01
   1.3475181E+01   1.3750302E+03  -1.1487140E-01   3.4611034E+00   5.6027074E-16   3.4630091E+00   6.9353718E-01   8.6061341E-01
   1.3498755E+01   1.3841581E+03  -1.1246348E-01   3.4115014E+00   5.6040679E-16   3.4133546E+00   6.8469548E-01   8.6061341E-01
   1.3520895E+01   1.3868779E+03  -1.2488158E-01   3.3938692E+00   5.6046863E-16   3.3961661E+00   6.4084250E-01   8.6061341E-01
   1.3544511E+01   1.3935270E+03  -1.2875822E-01   3.3177080E+00   5.6039282E-16   3.3202057E+00   6.1793000E-01   8.6061341E-01
   1.3565502E+01   1.3970187E+03  -1.3018827E-01   3.1736429E+00   5.6005432E-16   3.1763120E+00   6.5541846E-01   8.6061341E-01
   1.3588814E+01   1.4013409E+03  -1.3633616E-01   3.0694625E+00   5.5961413E-16   3.0724888E+00   7.7397156E-01   8.6061341E-01
   1.3612031E+01   1.4004219E+03  -1.3986951E-01   2.8419991E+00   5.5912147E-16   2.8454387E+00   8.2694542E-01   8.6061341E-01
   1.3635647E+01   1.4006106E+03  -1.4320758E-01   2.6042058E+00   5.5856942E-16   2.6081405E+00   8.0323851E-01   8.6061341E-01
   1.3656607E+01   1.3986846E+03  -1.4643805E-01   2.5651753E+00   5.5814924E-16   2.5693517E+00   8.4302676E-01   8.8553423E-01
   1.3680027E+01   1.3932959E+03  -1.5005063E-01   2.1721325E+00   5.5786797E-16   2.1773090E+00   8.8159025E-01   9.4291788E-01
   1.3702516E+01   1.3827495E+03  -1.5174428E-01   1.3370620E+00   5.5790264E-16   1.3456453E+00   8.0413926E-01   8.6257797E-01
   1.3725659E+01   1.3802747E+03  -1.5227321E-01   1.4653528E+00   5.5815395E-16   1.4732434E+00   9.3301094E-01   9.4721800E-01
   1.3749172E+01   1.3775901E+03  -1.4921358E-01   1.3303301E+00   5.5862792E-16   1.3386720E+00   1.0421603E+00   9.5178568E-01
   1.3770558E+01   1.3574799E+03  -1.5379655E-01   7.0531285E-01   5.5914371E-16   7.2188616E-01   1.0922918E+00   1.0826691E+00
   1.3793039E+01   1.3558633E+03  -1.4930199E-01   6.9681513E-01   5.5965219E-16   7.1263063E-01   9.4726002E-01   9.3979317E-01
   1.3816207E+01   1.3425227E+03  -1.4642088E-01   2.7574372E-01   5.6008926E-16   3.1220776E-01   1.0035552E+00   1.1378018E+00
   1.3840211E+01   1.3118772E+03  -1.4161715E-01  -5.4137981E-01   5.6038059E-16   5.5959588E-01   1.0266948E+00   9.6610278E-01
   1.3862331E+01   1.3095221E+03  -1.4208831E-01  -5.8975208E-01   5.6044713E-16   6.0662723E-01   1.0644662E+00   1.0084347E+00
   1.3885091E+01   1.2905643E+03  -1.3762116E-01  -9.2938006E-01   5.6038143E-16   9.3951416E-01   1.1565564E+00   1.1521376E+00
   1.3907598E+01   1.2732223E+03  -1.5130149E-01  -1.2929200E+00   5.6013108E-16   1.3017428E+00   1.0815332E+00   1.3298067E+00
   1.3929943E+01   1.2557629E+03  -1.4768089E-01  -1.5403709E+00   5.5975362E-16   1.5474341E+00   1.2487372E+00   1.2246245E+00
   1.3952954E+01   1.2371681E+03  -1.2888397E-01  -1.8872380E+00   5.5926759E-16   1.8916339E+00   1.1440557E+00   1.1913075E+00
   1.3976583E+01   1.2195127E+03  -1.1807085E-01  -2.1231282E+00   5.5873157E-16   2.1264086E+00   1.0390344E+00   1.0673125E+00
   1.3999518E+01   1.2003518E+03  -1.1830989E-01  -2.3823292E+00   5.5826607E-16   2.3852651E+00   1.0323694E+00   1.1132593E+00
   1.4021438E+01   1.1817362E+03  -1.1357592E-01  -2.6080964E+00   5.5797628E-16   2.6105680E+00   1.1326814E+00   1.1413293E+00
   1.4045565E+01   1.1616348E+03  -9.4678193E-02  -2.8460948E+00   5.5789947E-16   2.8476691E+00   1.1730722E+00   1.1997871E+00
   1.4066619E+01   1.1415217E+03  -1.0196887E-01  -3.0301166E+00   5.5807952E-16   3.0318320E+00   1.1789157E+00   1.1216947E+00
   1.4090504E+01   1.1306611E+03  -8.4357090E-02  -3.1499195E+00   5.5848509E-16   3.1510489E+00   1.3142271E+00   1.3123449E+00
   1.4112549E+01   1.1112213E+03  -7.8263551E-02  -3.2987926E+00   5.5897674E-16   3.2997208E+00   1.2850448E+00   1.1927450E+00
   1.4135614E+01   1.0981466E+03  -6.6776544E-02  -3.4016852E+00   5.5951735E-16   3.4023407E+00   9.7282588E-01   9.6601754E-01
   1.4158951E+01   1.0845315E+03  -5.6063656E-02  -3.4527581E+00   5.5997343E-16   3.4532132E+00   1.0446861E+00   1.0004417E+00
   1.4182207E+01   1.0716650E+03  -4.5457996E-02  -3.5108218E+00   5.6027804E-16   3.5111160E+00   1.0572625E+00   1.0346690E+00
   1.4204592E+01   1.0565243E+03  -3.5086963E-02  -3.5231123E+00   5.6039372E-16   3.5232871E+00   1.1355057E+00   1.1331710E+00
   1.4226481E+01   1.0499198E+03  -2.8488224E-02  -3.4586878E+00   5.6035592E-16   3.4588051E+00   1.2483897E+00   1.2038887E+00
   1.4250784E+01   1.0399832E+03  -1.9006534E-02  -3.4056509E+00   5.6016216E-16   3.4057040E+00   1.2845869E+00   1.2869314E+00
   1.4272627E+01   1.0315986E+03  -9.2459302E-03  -3.3300207E+00   5.5985024E-16   3.3300335E+00   9.7604668E-01   1.0403333E+00
   1.4295524E+01   1.0277214E+03  -1.4379972E-03  -3.2010095E+00   5.5939909E-16   3.2010098E+00   9.0298623E-01   9.2229444E-01
   1.4317226E+01   1.0156447E+03   7.2278478E-03  -2.9713614E+00   5.5891755E-16   2.9713702E+00   7.0068699E-01   7.8959173E-01
   1.4342076E+01   1.0230859E+03   1.7849090E-02  -2.9423881E+00   5.5842389E-16   2.9424422E+00   4.6178010E-01   4.2959633E-01
   1.4364927E+01   1.0166848E+03   1.8845350E-02  -2.7995639E+00   5.5808391E-16   2.7996273E+00   4.2783120E-01   4.3436983E-01
   1.4387824E+01   1.0190443E+03   2.7180580E-02  -2.6594346E+00   5.5793256E-16   2.6595733E+00   3.9770034E-01   4.1829765E-01
   1.4410609E+01   1.0174164E+03   3.2484401E-02  -2.5242503E+00   5.5803277E-16   2.5244594E+00   3.8970008E-01   3.9224452E-01
   1.4433365E+01   1.0194305E+03   3.5052650E-02  -2.3482351E+00   5.5837476E-16   2.3484967E+00   3.7382007E-01   3.8298950E-01
   1.4456147E+01   1.0221689E+03   3.9665479E-02  -2.2204828E+00   5.5885116E-16   2.2208371E+00   3.4826282E-01   3.7328592E-01
   1.4479095E+01   1.0241190E+03   4.2509567E-02  -2.0792682E+00   5.5936764E-16   2.0797029E+00   3.3735049E-01   3.9180824E-01
   1.4502203E+01   1.0333715E+03   4.6497706E-02  -1.7464057E+00   5.5981683E-16   1.7470247E+00   3.2402942E-01   3.4841886E-01
   1.4522767E+01   1.0317990E+03   4.6976011E-02  -1.7898010E+00   5.6013971E-16   1.7904173E+00   3.1151354E-01   3.3492440E-01
   1.4545075E+01   1.0390400E+03   4.9018830E-02  -1.5080528E+00   5.6031875E-16   1.5088494E+00   3.1497383E-01   3.6064854E-01
   1.4569971E+01   1.0449495E+03   5.0052520E-02  -1.3365141E+00   5.6034586E-16   1.3374510E+00   2.8768608E-01   4.3954051E-01
   1.4592144E+01   1.0489277E+03   4.9933366E-02  -1.1065170E+00   5.6021616E-16   1.1076430E+00   2.8019455E-01   3.5240534E-01
   1.4614203E+01   1.0551144E+03   5.0013766E-02  -9.2454958E-01   5.5994309E-16   9.2590135E-01   3.2897687E-01   3.1277874E-01
   1.4636478E+01   1.0600057E+03   4.7528401E-02  -6.9676572E-01   5.5957712E-16   6.9838482E-01   3.6849105E-01   4.3593583E-01
   1.4659098E+01   1.0676836E+03   4.7710329E-02  -4.7504756E-01   5.5908081E-16   4.7743738E-01   4.2602515E-01   3.3668455E-01
   1.4681842E+01   1.0750725E+03   4.6444636E-02  -1.0230298E-01   5.5861373E-16   1.1235214E-01   2.9049185E-01   3.3213243E-01
   1.4707335E+01   1.0802831E+03   4.4362236E-02  -1.1657975E-02   5.5818862E-16   4.5868468E-02   2.6662350E-01   2.8454787E-01
   1.4729970E+01   1.0854373E+03   4.3958195E-02   2.1698841E-01   5.5798804E-16   2.2139624E-01   2.6668867E-01   3.7948254E-01
   1.4752652E+01   1.0904175E+03   4.0067907E-02   5.0493336E-01   5.5807983E-16   5.0652063E-01   2.6537046E-01   5.0726187E-01
   1.4775429E+01   1.1022246E+03   3.7602369E-02   6.3106692E-01   5.5822780E-16   6.3218623E-01   2.6688728E-01   5.0613791E-01
   1.4798356E+01   1.0981180E+03   2.7992273E-02   6.8286949E-01   5.5875322E-16   6.8344295E-01   2.6880336E-01   5.0613791E-01
   1.4821405E+01   1.1083790E+03   3.3459846E-02   9.7794515E-01   5.5923058E-16   9.7851741E-01   2.7078518E-01   5.0613791E-01
   1.4841675E+01   1.1081174E+03   3.5038635E-02   1.0239462E+00   5.5957209E-16   1.0245454E+00   2.7298692E-01   5.0613791E-01
   1.4864985E+01   1.1170253E+03   3.6798209E-02   9.3742698E-01   5.6010265E-16   9.3814898E-01   2.7568805E-01   5.0613791E-01
   1.4888432E+01   1.1169944E+03   2.8663065E-02   1.2342180E+00   5.6030478E-16   1.2345508E+00   2.7926004E-01   2.9999283E-01
   1.4912012E+01   1.1208051E+03   3.3669766E-02   1.0165917E+00   5.6031711E-16   1.0171491E+00   2.8336230E-01   3.0562434E-01
   1.4935379E+01   1.1229269E+03   2.5893010E-02   1.4036521E+00   5.6032405E-16   1.4038908E+00   2.8798997E-01   3.1164169E-01
   1.4956177E+01   1.1304843E+03   2.7587732E-02   1.4403956E+00   5.5986824E-16   1.4406598E+00   2.9297245E-01   3.1578249E-01
   1.4979891E+01   1.1286790E+03   2.2066230E-02   1.5544988E+00   5.5957924E-16   1.5546554E+00   2.9718301E-01   3.1625396E-01
   1.5003417E+01   1.1391566E+03   1.6985038E-02   1.8599484E+00   5.5927230E-16   1.8600259E+00   2.9799899E-01   3.1262955E-01
   1.5026015E+01   1.1346782E+03   1.0491035E-02   1.8493407E+00   5.5846968E-16   1.8493705E+00   2.9802826E-01   3.1007841E-01
   1.5048361E+01   1.1422496E+03   1.5142916E-02   1.9124434E+00   5.5825533E-16   1.9125032E+00   2.9970604E-01   3.1127861E-01
   1.5070768E+01   1.1411978E+03   1.6896695E-02   1.8946924E+00   5.5823410E-16   1.8947678E+00   3.0009094E-01   3.1104377E-01
   1.5093000E+01   1.1523708E+03   2.0381123E-02   2.1306932E+00   5.5782699E-16   2.1307905E+00   2.9909521E-01   3.0930713E-01
   1.5115154E+01   1.1481837E+03   1.0468294E-02   2.1150811E+00   5.5840605E-16   2.1151071E+00   2.9689494E-01   3.0636796E-01
   1.5139975E+01   1.1547402E+03   1.1122291E-02   2.2036808E+00   5.5849070E-16   2.2037086E+00   2.9336026E-01   3.0221763E-01
   1.5162002E+01   1.1546772E+03   9.9340361E-03   2.1787436E+00   5.5924217E-16   2.1787663E+00   2.8877276E-01   2.9713288E-01
   1.5184055E+01   1.1620674E+03   6.1187665E-03   2.3089147E+00   5.5943292E-16   2.3089228E+00   2.8301182E-01   2.9093674E-01
   1.5208907E+01   1.1678064E+03   8.4928311E-03   2.4351442E+00   5.5995681E-16   2.4351590E+00   2.7964950E-01   2.8404972E-01
   1.5230796E+01   1.1735902E+03   1.2308902E-02   2.4061940E+00   5.6020837E-16   2.4062254E+00   2.7508080E-01   2.8395706E-01
   1.5252547E+01   1.1760570E+03   4.3828487E-03   2.5756407E+00   5.6026798E-16   2.5756443E+00   2.6607129E-01   2.8385317E-01
   1.5276876E+01   1.1827882E+03   4.7870982E-03   2.6174626E+00   5.6024803E-16   2.6174669E+00   2.5684220E-01   2.8373939E-01
   1.5298353E+01   1.1868746E+03   2.2240714E-03   2.6393185E+00   5.6006009E-16   2.6393192E+00   2.4813668E-01   2.8369737E-01
   1.5322426E+01   1.1934106E+03  -1.6991667E-03   2.7278559E+00   5.5971556E-16   2.7278564E+00   2.3762542E-01   2.8355092E-01
   1.5343493E+01   1.2017111E+03  -5.7861935E-03   2.8279285E+00   5.5932248E-16   2.8279345E+00   2.3625727E-01   2.8329492E-01
   1.5366933E+01   1.2056676E+03  -7.9389559E-03   2.7636611E+00   5.5885947E-16   2.7636726E+00   2.3982003E-01   2.8318459E-01
   1.5390121E+01   1.2125542E+03  -1.0188870E-02   2.9290779E+00   5.5844326E-16   2.9290955E+00   2.4279255E-01   2.8292897E-01
   1.5412953E+01   1.2212029E+03  -1.2385675E-02   2.9806101E+00   5.5815411E-16   2.9806359E+00   2.4514882E-01   2.8271568E-01
   1.5435305E+01   1.2295785E+03  -1.4079837E-02   3.0581830E+00   5.5805130E-16   3.0582154E+00   2.5201049E-01   2.8233621E-01
   1.5459467E+01   1.2384939E+03  -1.4694691E-02   3.0843503E+00   5.5818762E-16   3.0843854E+00   2.6036489E-01   2.8260195E-01
   1.5480874E+01   1.2474557E+03  -1.4816915E-02   3.1003275E+00   5.5848175E-16   3.1003628E+00   2.6735023E-01   3.8461044E-01
   1.5504635E+01   1.2555088E+03  -1.4741693E-02   3.1063280E+00   5.5893401E-16   3.1063628E+00   3.6654869E-01   5.7183397E-01
   1.5526566E+01   1.2677517E+03  -1.4251572E-02   3.1544907E+00   5.5938193E-16   3.1545229E+00   5.2318424E-01   7.1037084E-01
   1.5549352E+01   1.2847252E+03  -1.1550011E-02   3.2241170E+00   5.5979359E-16   3.2241378E+00   6.8367332E-01   8.1095499E-01
   1.5571618E+01   1.2874393E+03  -1.5676316E-02   3.2884586E+00   5.6010795E-16   3.2884958E+00   7.9248929E-01   8.6427885E-01
   1.5594682E+01   1.2977427E+03  -1.7435156E-02   3.2746522E+00   5.6025316E-16   3.2746987E+00   8.8495350E-01   8.6049366E-01
   1.5618600E+01   1.3030160E+03  -1.4146339E-02   3.0938394E+00   5.6024898E-16   3.0938718E+00   8.0433524E-01   8.0274594E-01
   1.5640128E+01   1.3182325E+03  -2.0418886E-02   3.3350885E+00   5.6010377E-16   3.3351510E+00   7.4734133E-01   7.5393432E-01
   1.5664271E+01   1.3254075E+03  -2.6095016E-02   3.3285050E+00   5.5979333E-16   3.3286073E+00   6.8995625E-01   6.8873429E-01
   1.5686444E+01   1.3326725E+03  -3.1918306E-02   3.2249944E+00   5.5940973E-16   3.2251525E+00   9.1351849E-01   8.3875006E-01
   1.5709216E+01   1.3474824E+03  -3.5013892E-02   3.2865846E+00   5.5896938E-16   3.2867711E+00   9.4839460E-01   8.6738324E-01
   1.5730839E+01   1.3494176E+03  -4.2884510E-02   3.0120435E+00   5.5858467E-16   3.0123487E+00   8.7745941E-01   8.7962621E-01
   1.5755974E+01   1.3653276E+03  -4.8705198E-02   2.9488459E+00   5.5826454E-16   2.9492481E+00   8.3503270E-01   8.6929363E-01
   1.5778783E+01   1.3563418E+03  -5.6074824E-02   2.6498530E+00   5.5811959E-16   2.6504464E+00   8.1092161E-01   8.5648215E-01
   1.5801148E+01   1.3588018E+03  -6.3597001E-02   2.4563582E+00   5.5818000E-16   2.4571812E+00   8.5926974E-01   8.5522544E-01
   1.5823002E+01   1.3641915E+03  -7.9081200E-02   1.7560401E+00   5.5848916E-16   1.7578199E+00   1.0205498E+00   9.4480520E-01
   1.5845182E+01   1.3527782E+03  -8.6146496E-02   1.7725847E+00   5.5879436E-16   1.7746768E+00   9.9114215E-01   9.4647312E-01
   1.5869300E+01   1.3465863E+03  -9.3541317E-02   1.4895954E+00   5.5929506E-16   1.4925296E+00   1.0338663E+00   1.1099777E+00
   1.5891594E+01   1.3529792E+03  -9.7545296E-02   1.2573305E+00   5.5967850E-16   1.2611088E+00   1.2544887E+00   1.2458758E+00
   1.5914455E+01   1.3380900E+03  -1.0703979E-01   6.5005881E-01   5.6000847E-16   6.5881252E-01   1.1725032E+00   1.1695637E+00
   1.5937470E+01   1.3338322E+03  -1.0952322E-01   4.3387946E-01   5.6019953E-16   4.4748935E-01   1.2155591E+00   1.3546370E+00
   1.5960599E+01   1.3198051E+03  -1.1499652E-01  -1.3645644E-01   5.6023601E-16   1.7845045E-01   1.4005435E+00   1.3909105E+00
   1.5982307E+01   1.3077444E+03  -1.2108662E-01  -4.2620248E-01   5.6013601E-16   4.4306943E-01   1.4486098E+00   1.4577895E+00
   1.6004959E+01   1.2976981E+03  -1.2271805E-01  -7.9026282E-01   5.5988502E-16   7.9973441E-01   1.4606031E+00   1.4439290E+00
   1.6028057E+01   1.2806337E+03  -1.2398424E-01  -1.1835562E+00   5.5952312E-16   1.1900325E+00   1.3997613E+00   1.3947053E+00
   1.6050613E+01   1.2656066E+03  -1.2355649E-01  -1.5197543E+00   5.5909797E-16   1.5247687E+00   1.4209740E+00   1.3934239E+00
   1.6074211E+01   1.2498003E+03  -1.1766607E-01  -1.8233436E+00   5.5867164E-16   1.8271364E+00   1.4170284E+00   1.4178997E+00
   1.6097010E+01   1.2300338E+03  -1.2141231E-01  -2.1745875E+00   5.5832441E-16   2.1779742E+00   1.5289613E+00   1.6766437E+00
   1.6119684E+01   1.2143615E+03  -1.1571519E-01  -2.3848820E+00   5.5813346E-16   2.3876877E+00   1.5308785E+00   1.9481936E+00
   1.6142088E+01   1.1958059E+03  -1.1447404E-01  -2.6546779E+00   5.5814633E-16   2.6571450E+00   1.4925466E+00   1.4926133E+00
   1.6164742E+01   1.1759631E+03  -1.0555060E-01  -2.8899498E+00   5.5835316E-16   2.8918767E+00   1.5133115E+00   1.6388079E+00
   1.6187346E+01   1.1611799E+03  -1.0668480E-01  -3.0377541E+00   5.5870325E-16   3.0396268E+00   1.4960427E+00   1.4682539E+00
   1.6210688E+01   1.1384442E+03  -8.7456390E-02  -3.2491112E+00   5.5914927E-16   3.2502880E+00   1.6619630E+00   2.0758867E+00
   1.6233505E+01   1.1259873E+03  -8.2024626E-02  -3.3252277E+00   5.5957252E-16   3.3262393E+00   1.7392693E+00   2.2010143E+00
   1.6256685E+01   1.1044603E+03  -7.4813232E-02  -3.4569795E+00   5.5992594E-16   3.4577889E+00   1.4785522E+00   1.5946187E+00
   1.6278658E+01   1.0900499E+03  -7.2301373E-02  -3.5010405E+00   5.6012785E-16   3.5017869E+00   1.3718038E+00   1.4057640E+00
   1.6302229E+01   1.0714618E+03  -6.4180151E-02  -3.5611544E+00   5.6020070E-16   3.5617325E+00   1.5075222E+00   1.6369320E+00
   1.6325058E+01   1.0552039E+03  -5.6570064E-02  -3.5504558E+00   5.6013505E-16   3.5509064E+00   1.4716043E+00   1.4320588E+00
   1.6347424E+01   1.0420173E+03  -4.6955489E-02  -3.5409992E+00   5.5993092E-16   3.5413105E+00   1.4707741E+00   1.4517088E+00
   1.6370756E+01   1.0285618E+03  -3.9697230E-02  -3.4831882E+00   5.5958406E-16   3.4834144E+00   1.6056976E+00   1.6139965E+00
   1.6392624E+01   1.0144543E+03  -3.5491996E-02  -3.4157944E+00   5.5921173E-16   3.4159789E+00   1.4569994E+00   1.4331486E+00
   1.6416550E+01   1.0028747E+03  -2.8740436E-02  -3.3146617E+00   5.5878181E-16   3.3147864E+00   1.5616314E+00   1.5066127E+00
   1.6438620E+01   9.9118292E+02  -2.3792055E-02  -3.2066979E+00   5.5843553E-16   3.2067864E+00   1.4888809E+00   1.5006968E+00
   1.6462070E+01   9.8417261E+02  -1.6028563E-02  -3.1139162E+00   5.5819217E-16   3.1139574E+00   1.2718289E+00   1.2835350E+00
   1.6483812E+01   9.7430487E+02  -1.0240502E-02  -2.9877605E+00   5.5815263E-16   2.9877779E+00   1.3413161E+00   1.2807279E+00
   1.6507580E+01   9.6491351E+02   3.6846791E-04  -2.8679771E+00   5.5830229E-16   2.8679774E+00   1.4253101E+00   1.3839238E+00
   1.6530197E+01   9.5799731E+02   1.3623455E-02  -2.7277496E+00   5.5863522E-16   2.7277837E+00   1.5068853E+00   1.4456660E+00
   1.6552738E+01   9.5178204E+02   1.4298996E-02  -2.6531157E+00   5.5903428E-16   2.6531541E+00   1.1803831E+00   1.1975992E+00
   1.6576231E+01   9.4502930E+02   2.3845647E-02  -2.5426574E+00   5.5946674E-16   2.5427692E+00   9.5007533E-01   1.4181578E+00
   1.6599184E+01   9.4018115E+02   3.2822262E-02  -2.4661286E+00   5.5981032E-16   2.4663470E+00   7.3591793E-01   7.3061717E-01
