  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   19:11:55  02/15/2024 xsog     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      991      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   3.5504017E+00   2.3655784E-03   1.3661394E+00   1.8231916E+00
   3.5558901E+00   2.8827328E-03   1.4211034E+00   1.8236452E+00
   3.5600216E+00   3.2903019E-03   1.4094933E+00   1.8237386E+00
   3.5655930E+00   3.3710334E-03   1.4357165E+00   1.8240141E+00
   3.5705462E+00   3.3996417E-03   1.4885511E+00   1.8247060E+00
   3.5753312E+00   3.3301201E-03   1.5021553E+00   1.8249682E+00
   3.5789335E+00   3.2339985E-03   1.5127205E+00   1.8251067E+00
   3.5850406E+00   3.2112247E-03   1.5365286E+00   1.8255594E+00
   3.5896378E+00   3.1566804E-03   1.5498593E+00   1.8257560E+00
   3.5947063E+00   3.1586960E-03   1.5829437E+00   1.8262893E+00
   3.6002944E+00   3.0850952E-03   1.6006963E+00   1.8266675E+00
   3.6032996E+00   3.1534578E-03   1.6118945E+00   1.8268988E+00
   3.6097684E+00   2.9216914E-03   1.6329666E+00   1.8273480E+00
   3.6132474E+00   2.9621772E-03   1.6438487E+00   1.8275703E+00
   3.6207359E+00   2.9845955E-03   1.6963329E+00   1.8287907E+00
   3.6247633E+00   3.0229371E-03   1.6872891E+00   1.8286320E+00
   3.6289921E+00   2.9084440E-03   1.6835349E+00   1.8285215E+00
   3.6348009E+00   1.5865932E-03   1.7852691E+00   1.8301116E+00
   3.6379249E+00   2.3231320E-03   1.7746220E+00   1.8301311E+00
   3.6436753E+00   2.6500034E-03   1.7568359E+00   1.8299427E+00
   3.6477747E+00   2.2916615E-03   1.7613575E+00   1.8299974E+00
   3.6547248E+00   2.0095753E-03   1.8318017E+00   1.8311681E+00
   3.6572769E+00   2.0239984E-03   1.8387884E+00   1.8313330E+00
   3.6627705E+00   2.1174762E-03   1.8553587E+00   1.8316565E+00
   3.6688271E+00   1.6778708E-03   1.8746728E+00   1.8319272E+00
   3.6720843E+00   1.3931593E-03   1.9506022E+00   1.8334515E+00
   3.6790957E+00   1.8127370E-03   1.9297856E+00   1.8330343E+00
   3.6828663E+00   1.7374024E-03   1.9261322E+00   1.8327779E+00
   3.6868255E+00   7.4408366E-04   1.9535123E+00   1.8327150E+00
   3.6909828E+00   1.0411852E-03   1.9936341E+00   1.8337655E+00
   3.6984050E+00   8.6643384E-04   2.0521662E+00   1.8348489E+00
   3.7016988E+00   1.1930785E-03   2.0541534E+00   1.8349221E+00
   3.7075479E+00   6.5370527E-04   2.0785942E+00   1.8349675E+00
   3.7126939E+00   7.9483469E-04   2.1461542E+00   1.8363565E+00
   3.7183673E+00   8.8525587E-04   2.1452870E+00   1.8361902E+00
   3.7236392E+00   5.3231994E-04   2.1723764E+00   1.8362862E+00
   3.7273550E+00  -2.4539648E-04   2.2134280E+00   1.8369907E+00
   3.7314515E+00  -6.2118350E-05   2.2624230E+00   1.8379101E+00
   3.7383969E+00   3.0232515E-04   2.3383625E+00   1.8397187E+00
   3.7436252E+00   5.9679121E-04   2.3285401E+00   1.8389405E+00
   3.7464371E+00   2.2133687E-04   2.3307672E+00   1.8387043E+00
   3.7524893E+00  -9.0456975E-04   2.3707626E+00   1.8386954E+00
   3.7557445E+00  -1.1434470E-03   2.4004772E+00   1.8391058E+00
   3.7627509E+00  -3.4210121E-04   2.5212448E+00   1.8420466E+00
   3.7665191E+00  -8.5871092E-05   2.5143354E+00   1.8416376E+00
   3.7713649E+00  -6.7711028E-04   2.5237846E+00   1.8410031E+00
   3.7762375E+00  -1.7927894E-03   2.5690475E+00   1.8413947E+00
   3.7816091E+00  -1.0204836E-03   2.6793070E+00   1.8440411E+00
   3.7875316E+00  -8.7068311E-04   2.6732922E+00   1.8434465E+00
   3.7907166E+00  -1.2236021E-03   2.6838462E+00   1.8433343E+00
   3.7975726E+00  -2.4273475E-03   2.8023887E+00   1.8453212E+00
   3.8012598E+00  -1.7033054E-03   2.8091266E+00   1.8453763E+00
   3.8051312E+00  -1.4868191E-03   2.8210785E+00   1.8453345E+00
   3.8116894E+00  -1.2408439E-03   2.8788385E+00   1.8460332E+00
   3.8170559E+00  -2.2284349E-03   2.9276767E+00   1.8464727E+00
   3.8199420E+00  -3.0008983E-03   3.0074344E+00   1.8484428E+00
   3.8261545E+00  -1.8494651E-03   3.0078588E+00   1.8480643E+00
   3.8294954E+00  -2.0443555E-03   3.0138183E+00   1.8478692E+00
   3.8366871E+00  -3.4263120E-03   3.0906668E+00   1.8490199E+00
   3.8405547E+00  -2.7825448E-03   3.1023972E+00   1.8491631E+00
   3.8446159E+00  -2.2711793E-03   3.1389518E+00   1.8499786E+00
   3.8488801E+00  -2.1086906E-03   3.1526828E+00   1.8499955E+00
   3.8580585E+00  -2.7294061E-03   3.2142153E+00   1.8508909E+00
   3.8629947E+00  -2.4985988E-03   3.2611277E+00   1.8521521E+00
   3.8668616E+00  -2.3396052E-03   3.2746377E+00   1.8521700E+00
   3.8698735E+00  -2.5571282E-03   3.3257542E+00   1.8528457E+00
   3.8744640E+00  -2.2367719E-03   3.3393455E+00   1.8530228E+00
   3.8795249E+00  -3.9074486E-03   3.3874836E+00   1.8547276E+00
   3.8851047E+00  -2.9945080E-03   3.3894548E+00   1.8546410E+00
   3.8909810E+00  -3.3422951E-03   3.4046907E+00   1.8543677E+00
   3.8954194E+00  -2.9927860E-03   3.4295392E+00   1.8548682E+00
   3.9003129E+00  -3.3863662E-03   3.5006466E+00   1.8583256E+00
   3.9057081E+00  -2.9827422E-03   3.4741669E+00   1.8571637E+00
   3.9086094E+00  -3.8641845E-03   3.4670660E+00   1.8565925E+00
   3.9161971E+00  -5.3838850E-03   3.5556839E+00   1.8593128E+00
   3.9189832E+00  -4.6933861E-03   3.5467808E+00   1.8593184E+00
   3.9249806E+00  -3.8108572E-03   3.5278375E+00   1.8591158E+00
   3.9282060E+00  -4.7508981E-03   3.5263331E+00   1.8590839E+00
   3.9351487E+00  -6.4419899E-03   3.5880418E+00   1.8618808E+00
   3.9388824E+00  -5.0875554E-03   3.5818553E+00   1.8618735E+00
   3.9440956E+00  -3.0706790E-03   3.5835226E+00   1.8615415E+00
   3.9493167E+00  -4.7196141E-03   3.5865338E+00   1.8617765E+00
   3.9550731E+00  -6.6085211E-03   3.6337292E+00   1.8653362E+00
   3.9581687E+00  -5.5003641E-03   3.6231964E+00   1.8651695E+00
   3.9648325E+00  -5.3616036E-03   3.6016326E+00   1.8642633E+00
   3.9684162E+00  -6.0992120E-03   3.5974569E+00   1.8641020E+00
   3.9761300E+00  -7.0238519E-03   3.6158898E+00   1.8654037E+00
   3.9802787E+00  -6.5226140E-03   3.6331489E+00   1.8670079E+00
   3.9845977E+00  -6.5275426E-03   3.6312752E+00   1.8670455E+00
   3.9903426E+00  -5.4198168E-03   3.6559176E+00   1.8680874E+00
   3.9934323E+00  -6.3223969E-03   3.6454542E+00   1.8680766E+00
   4.0000825E+00  -8.4635196E-03   3.6533132E+00   1.8698001E+00
   4.0036592E+00  -7.7395872E-03   3.6490095E+00   1.8698261E+00
   4.0074143E+00  -7.5367363E-03   3.6465433E+00   1.8697256E+00
   4.0152411E+00  -7.8612193E-03   3.6527975E+00   1.8704182E+00
   4.0190811E+00  -8.6321309E-03   3.6691539E+00   1.8716196E+00
   4.0228748E+00  -7.9749916E-03   3.6680031E+00   1.8716882E+00
   4.0290613E+00  -7.8639071E-03   3.6911814E+00   1.8735201E+00
   4.0323887E+00  -7.7326004E-03   3.6840162E+00   1.8735259E+00
   4.0394850E+00  -9.9382587E-03   3.6802025E+00   1.8737248E+00
   4.0430498E+00  -9.5497873E-03   3.6853337E+00   1.8738222E+00
   4.0465775E+00  -9.7629810E-03   3.6994338E+00   1.8750771E+00
   4.0535240E+00  -9.8458733E-03   3.7068245E+00   1.8752069E+00
   4.0569439E+00  -1.0526888E-02   3.7154620E+00   1.8766915E+00
   4.0636792E+00  -9.8506687E-03   3.7247901E+00   1.8767308E+00
   4.0669951E+00  -1.0088192E-02   3.7311978E+00   1.8767723E+00
   4.0733223E+00  -1.0955968E-02   3.7461591E+00   1.8800404E+00
   4.0765190E+00  -1.0129707E-02   3.7469254E+00   1.8799298E+00
   4.0828695E+00  -9.8833255E-03   3.7594013E+00   1.8792493E+00
   4.0860009E+00  -1.0443891E-02   3.7681270E+00   1.8790005E+00
   4.0921783E+00  -1.1527225E-02   3.7783115E+00   1.8798472E+00
   4.0982480E+00  -1.0846039E-02   3.7936952E+00   1.8808500E+00
   4.1012435E+00  -1.1362709E-02   3.7940874E+00   1.8839475E+00
   4.1071601E+00  -1.0490229E-02   3.8102822E+00   1.8832082E+00
   4.1129808E+00  -1.0465099E-02   3.8278277E+00   1.8825258E+00
   4.1158571E+00  -1.1890187E-02   3.8366656E+00   1.8823754E+00
   4.1215425E+00  -1.3416283E-02   3.8103507E+00   1.8860669E+00
   4.1271315E+00  -1.0424456E-02   3.8439705E+00   1.8856345E+00
   4.1325860E+00  -9.6821804E-03   3.8712401E+00   1.8851354E+00
   4.1380281E+00  -1.2119090E-02   3.8870280E+00   1.8851603E+00
   4.1407208E+00  -1.2656250E-02   3.8824749E+00   1.8858405E+00
   4.1460524E+00  -1.1452642E-02   3.8457494E+00   1.8895895E+00
   4.1513143E+00  -1.0662133E-02   3.8822041E+00   1.8883277E+00
   4.1565099E+00  -1.2435983E-02   3.9074600E+00   1.8874143E+00
   4.1616406E+00  -1.3807573E-02   3.9037492E+00   1.8875728E+00
   4.1667109E+00  -1.2688967E-02   3.8411937E+00   1.8911929E+00
   4.1717224E+00  -1.0870497E-02   3.9101222E+00   1.8897887E+00
   4.1766772E+00  -1.7835675E-02   3.8669262E+00   1.8903136E+00
   4.1815777E+00  -1.4130764E-02   3.8729186E+00   1.8908135E+00
   4.1864257E+00  -1.1180359E-02   3.8769865E+00   1.8916216E+00
   4.1912236E+00  -1.5052452E-02   3.8187838E+00   1.8945802E+00
   4.1959734E+00  -1.0729055E-02   3.8735447E+00   1.8917049E+00
   4.2006764E+00  -1.5545122E-02   3.8610270E+00   1.8921778E+00
   4.2053351E+00  -1.7494272E-02   3.7778139E+00   1.8949201E+00
   4.2099509E+00  -1.2231153E-02   3.8144934E+00   1.8941821E+00
   4.2145252E+00  -1.2921476E-02   3.8258741E+00   1.8938503E+00
   4.2213120E+00  -1.7044794E-02   3.7721705E+00   1.8946837E+00
   4.2257886E+00  -1.5032134E-02   3.6365583E+00   1.8989671E+00
   4.2302289E+00  -1.4542987E-02   3.8088238E+00   1.8941268E+00
   4.2346339E+00  -1.9827349E-02   3.5978253E+00   1.8981689E+00
   4.2411785E+00  -1.5125407E-02   3.6793008E+00   1.8970892E+00
   4.2455010E+00  -1.6728969E-02   3.6818531E+00   1.8968736E+00
   4.2496738E+00  -1.8368920E-02   3.6467676E+00   1.8970702E+00
   4.2560554E+00  -1.7130274E-02   3.3972704E+00   1.9018506E+00
   4.2600012E+00  -1.5269843E-02   3.6794045E+00   1.8972504E+00
   4.2659969E+00  -1.8450992E-02   3.3841712E+00   1.9005353E+00
   4.2700415E+00  -1.6971478E-02   3.4515820E+00   1.9000176E+00
   4.2756133E+00  -1.6974075E-02   3.4819531E+00   1.8997612E+00
   4.2794499E+00  -1.9170169E-02   3.4182580E+00   1.8998398E+00
   4.2852278E+00  -1.8546935E-02   3.1888208E+00   1.9032195E+00
   4.2891417E+00  -1.8138364E-02   3.2836020E+00   1.9017645E+00
   4.2951159E+00  -1.9996107E-02   3.2860954E+00   1.9009535E+00
   4.2990851E+00  -2.1039516E-02   3.1982434E+00   1.9011874E+00
   4.3049970E+00  -2.0257736E-02   3.0888488E+00   1.9026712E+00
   4.3089118E+00  -1.9991647E-02   3.0553041E+00   1.9032490E+00
   4.3146210E+00  -2.0493452E-02   3.0115860E+00   1.9037027E+00
   4.3184566E+00  -2.0949978E-02   2.9733994E+00   1.9038624E+00
   4.3242207E+00  -2.1727432E-02   2.8823845E+00   1.9043689E+00
   4.3299441E+00  -2.1386998E-02   2.8258820E+00   1.9044791E+00
   4.3337383E+00  -2.2722473E-02   2.7781317E+00   1.9045627E+00
   4.3393984E+00  -2.3648117E-02   2.7024453E+00   1.9049222E+00
   4.3431520E+00  -2.4604781E-02   2.5664899E+00   1.9061414E+00
   4.3487535E+00  -2.2576494E-02   2.6225955E+00   1.9054899E+00
   4.3543220E+00  -2.4130763E-02   2.5990989E+00   1.9049642E+00
   4.3580170E+00  -2.5517890E-02   2.3099906E+00   1.9062121E+00
   4.3635345E+00  -2.3599522E-02   2.4036245E+00   1.9061097E+00
   4.3690238E+00  -2.5554229E-02   2.4154124E+00   1.9058919E+00
   4.3726678E+00  -2.6444066E-02   2.3810472E+00   1.9058708E+00
   4.3781133E+00  -2.5324961E-02   2.1648767E+00   1.9072168E+00
   4.3835340E+00  -2.9353732E-02   1.9831916E+00   1.9070997E+00
   4.3889303E+00  -2.6736747E-02   2.0798328E+00   1.9071889E+00
   4.3925171E+00  -2.7432013E-02   2.0989721E+00   1.9071752E+00
   4.3978806E+00  -2.9032690E-02   2.0512125E+00   1.9071540E+00
   4.4032249E+00  -2.9253053E-02   1.8770350E+00   1.9075210E+00
   4.4085512E+00  -2.9312503E-02   1.8168406E+00   1.9080486E+00
   4.4120932E+00  -2.9242117E-02   1.8198346E+00   1.9076991E+00
   4.4173923E+00  -3.1897303E-02   1.7505682E+00   1.9075079E+00
   4.4226766E+00  -2.8462848E-02   1.5939264E+00   1.9079678E+00
   4.4279470E+00  -2.9743938E-02   1.6529500E+00   1.9080842E+00
   4.4332037E+00  -3.2050189E-02   1.5645354E+00   1.9082034E+00
   4.4367013E+00  -3.1990394E-02   1.5064491E+00   1.9083288E+00
   4.4419374E+00  -3.2310933E-02   1.4019073E+00   1.9084940E+00
   4.4471622E+00  -3.2321751E-02   1.3268862E+00   1.9085850E+00
   4.4523759E+00  -3.3113647E-02   1.2875056E+00   1.9086010E+00
   4.4575801E+00  -3.3417426E-02   1.2554691E+00   1.9086328E+00
   4.4627738E+00  -3.3548456E-02   1.1629889E+00   1.9086928E+00
   4.4679589E+00  -3.3847984E-02   1.0834427E+00   1.9087776E+00
   4.4714108E+00  -3.4291513E-02   1.0647745E+00   1.9087691E+00
   4.4765816E+00  -3.4421805E-02   1.0146613E+00   1.9086808E+00
   4.4817443E+00  -3.4693841E-02   9.5942479E-01   1.9086310E+00
   4.4868994E+00  -3.6227323E-02   8.6651599E-01   1.9085619E+00
   4.4920473E+00  -3.4500495E-02   7.6474231E-01   1.9085079E+00
   4.4971886E+00  -3.5406146E-02   7.1183485E-01   1.9084507E+00
   4.5023241E+00  -3.6293015E-02   6.8466073E-01   1.9083413E+00
   4.5057440E+00  -3.6567435E-02   6.6537005E-01   1.9083086E+00
   4.5113668E+00  -3.5310995E-02   6.5107483E-01   1.9084704E+00
   4.5164781E+00  -3.5945151E-02   4.4286755E-01   1.9081163E+00
   4.5210223E+00  -3.9880279E-02   3.7312114E-01   1.9076766E+00
   4.5260997E+00  -3.9669279E-02   3.7580538E-01   1.9075043E+00
   4.5312109E+00  -3.6511138E-02   3.2303178E-01   1.9074538E+00
   4.5363197E+00  -3.7200473E-02   4.7827560E-02   1.9070159E+00
   4.5414276E+00  -3.7702054E-02   1.7271389E-01   1.9071864E+00
   4.5465345E+00  -3.8169041E-02   1.3202141E-01   1.9070534E+00
   4.5516410E+00  -3.8707815E-02   2.1260187E-02   1.9067018E+00
   4.5550451E+00  -3.9245404E-02  -5.8584310E-02   1.9064730E+00
   4.5601525E+00  -3.9602086E-02  -1.1633220E-01   1.9064085E+00
   4.5652614E+00  -4.0245213E-02  -1.8317667E-01   1.9062248E+00
   4.5703721E+00  -3.9984040E-02  -2.4242868E-01   1.9060628E+00
   4.5754857E+00  -3.9819330E-02  -3.2999882E-01   1.9057885E+00
   4.5806026E+00  -3.9489135E-02  -4.1763264E-01   1.9054199E+00
   4.5857244E+00  -3.5285220E-02  -5.1924318E-01   1.9050028E+00
   4.5908527E+00  -3.9617512E-02  -5.7905155E-01   1.9048299E+00
   4.5959873E+00  -3.9285552E-02  -6.5703189E-01   1.9045829E+00
   4.5994148E+00  -4.3513317E-02  -7.0471776E-01   1.9043878E+00
   4.6045632E+00  -4.2270206E-02  -7.9938906E-01   1.9040307E+00
   4.6097207E+00  -4.2223681E-02  -9.0614748E-01   1.9035245E+00
   4.6148891E+00  -4.0886275E-02  -9.6989280E-01   1.9034019E+00
   4.6200681E+00  -4.4357285E-02  -1.0482810E+00   1.9031591E+00
   4.6252594E+00  -4.1600268E-02  -1.1300449E+00   1.9028460E+00
   4.6304641E+00  -4.3260463E-02  -1.2375152E+00   1.9023757E+00
   4.6339412E+00  -4.3630004E-02  -1.3009522E+00   1.9021182E+00
   4.6391687E+00  -4.1381568E-02  -1.3813424E+00   1.9018022E+00
   4.6444106E+00  -4.1508667E-02  -1.4660038E+00   1.9015019E+00
   4.6496682E+00  -4.2393778E-02  -1.5532436E+00   1.9011335E+00
   4.6549420E+00  -4.3784488E-02  -1.6270968E+00   1.9008532E+00
   4.6602330E+00  -4.3734156E-02  -1.7360077E+00   1.9002666E+00
   4.6637692E+00  -4.2850401E-02  -1.7800345E+00   1.9000394E+00
   4.6690888E+00  -4.4679713E-02  -1.8872111E+00   1.8993778E+00
   4.6744275E+00  -4.2472597E-02  -1.9656416E+00   1.8989255E+00
   4.6797853E+00  -4.7759973E-02  -2.0337706E+00   1.8986907E+00
   4.6833687E+00  -4.4896495E-02  -2.0959115E+00   1.8982984E+00
   4.6887603E+00  -4.9469829E-02  -2.1799791E+00   1.8979105E+00
   4.6941743E+00  -4.1223664E-02  -2.2721841E+00   1.8971407E+00
   4.6996117E+00  -4.4245202E-02  -2.3577857E+00   1.8964844E+00
   4.7032509E+00  -5.8801968E-02  -2.4041736E+00   1.8962990E+00
   4.7085967E+00  -3.6322292E-02  -2.4538503E+00   1.8960913E+00
   4.7144442E+00  -3.7092280E-02  -2.5603945E+00   1.8951079E+00
   4.7178245E+00  -4.6945184E-02  -2.6269491E+00   1.8946774E+00
   4.7238441E+00   1.5254343E-03  -2.6203942E+00   1.8941727E+00
   4.7278285E+00  -7.3600970E-02  -2.7252254E+00   1.8936440E+00
   4.7334747E+00  -1.2417101E-01  -2.8267117E+00   1.8930000E+00
   4.7385592E+00   2.2296255E-02  -2.8676388E+00   1.8926880E+00
   4.7430797E+00  -1.0141890E-01  -2.9145200E+00   1.8923995E+00
   4.7481503E+00  -2.7494321E-02  -2.9496272E+00   1.8917924E+00
   4.7536569E+00  -6.0533743E-02  -3.0505345E+00   1.8907701E+00
   4.7585664E+00  -4.2988814E-02  -3.0527985E+00   1.8893667E+00
   4.7636337E+00  -2.9034596E-02  -3.0892422E+00   1.8909336E+00
   4.7674422E+00  -4.7433686E-02  -3.1077130E+00   1.8905022E+00
   4.7728100E+00  -2.2330113E-02  -3.1750572E+00   1.8891773E+00
   4.7776427E+00  -6.6591613E-02  -3.2186899E+00   1.8881702E+00
   4.7832370E+00  -4.2961776E-02  -3.2876616E+00   1.8878285E+00
   4.7872305E+00  -5.9959289E-02  -3.2780561E+00   1.8877653E+00
   4.7932668E+00  -2.6273767E-02  -3.3054848E+00   1.8874743E+00
   4.7983127E+00  -6.4515233E-02  -3.3456037E+00   1.8864197E+00
   4.8021111E+00  -2.8168423E-02  -3.3985481E+00   1.8857989E+00
   4.8082857E+00  -5.6655660E-02  -3.4563084E+00   1.8836855E+00
   4.8123193E+00  -3.5361540E-02  -3.3987315E+00   1.8848987E+00
   4.8164821E+00  -5.4350413E-02  -3.4042795E+00   1.8858386E+00
   4.8216238E+00  -1.7553620E-02  -3.4233081E+00   1.8849782E+00
   4.8271713E+00  -3.7644733E-02  -3.4819813E+00   1.8830729E+00
   4.8322711E+00  -4.3213032E-02  -3.5245216E+00   1.8822509E+00
   4.8368053E+00  -5.8117446E-02  -3.5737898E+00   1.8818461E+00
   4.8420539E+00  -4.1787274E-02  -3.5393002E+00   1.8814301E+00
   4.8460050E+00  -5.6015417E-02  -3.5565090E+00   1.8811274E+00
   4.8519702E+00  -4.6794504E-02  -3.5730562E+00   1.8803486E+00
   4.8563805E+00  -4.7669284E-02  -3.6072664E+00   1.8797858E+00
   4.8621702E+00  -3.8767792E-02  -3.5981896E+00   1.8792633E+00
   4.8665290E+00  -4.1564740E-02  -3.6331484E+00   1.8782289E+00
   4.8712192E+00  -3.7609234E-02  -3.6377692E+00   1.8776815E+00
   4.8757992E+00  -4.4800736E-02  -3.6319413E+00   1.8774656E+00
   4.8815742E+00  -3.9791666E-02  -3.6236475E+00   1.8767205E+00
   4.8866110E+00  -4.6130694E-02  -3.6458962E+00   1.8757498E+00
   4.8910789E+00  -4.0275965E-02  -3.6568873E+00   1.8751291E+00
   4.8955379E+00  -2.9685123E-02  -3.6795635E+00   1.8745183E+00
   4.9006653E+00  -4.3722257E-02  -3.6935992E+00   1.8740923E+00
   4.9055119E+00  -3.5136372E-02  -3.6772010E+00   1.8739057E+00
   4.9103065E+00  -3.3396814E-02  -3.6869721E+00   1.8732406E+00
   4.9161859E+00  -3.6645398E-02  -3.6964793E+00   1.8722823E+00
   4.9202304E+00  -3.5032447E-02  -3.7043753E+00   1.8715914E+00
   4.9261870E+00  -3.4183793E-02  -3.7208884E+00   1.8709970E+00
   4.9314399E+00  -3.4143019E-02  -3.7327447E+00   1.8707500E+00
