  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   17:15:17  02/16/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      994      0.000E+00      1.714E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.2061892E+00   1.0510654E-02   3.0168946E+00  -4.7231331E-01
   1.2077246E+00   1.1476202E-02   3.0087299E+00  -4.8434633E-01
   1.2093735E+00  -1.1668203E-02   3.0196302E+00  -4.8993781E-01
   1.2110108E+00  -3.1303933E-03   3.0109301E+00  -4.9648458E-01
   1.2134417E+00  -1.0266121E-02   3.0018663E+00  -4.9712527E-01
   1.2150512E+00  -1.1925871E-02   2.9964151E+00  -5.0307667E-01
   1.2166520E+00  -5.6788563E-03   2.9742274E+00  -5.0585520E-01
   1.2182450E+00  -3.1875060E-03   2.9624214E+00  -5.0492507E-01
   1.2198308E+00   3.7099025E-03   2.9410908E+00  -5.1570827E-01
   1.2214102E+00  -3.2228236E-03   2.9109156E+00  -5.0877577E-01
   1.2229841E+00  -7.6479185E-03   2.8874655E+00  -5.2374125E-01
   1.2253363E+00  -4.7557908E-03   2.8957348E+00  -5.2525055E-01
   1.2268997E+00  -7.8353267E-03   2.9183803E+00  -5.3204244E-01
   1.2284600E+00  -3.2234816E-03   2.8979414E+00  -5.3822273E-01
   1.2300175E+00  -2.5435805E-03   2.8781941E+00  -5.4334015E-01
   1.2315730E+00  -3.6946828E-03   2.8455131E+00  -5.4555130E-01
   1.2339026E+00  -5.2986601E-03   2.8151197E+00  -5.4575711E-01
   1.2354536E+00  -6.8826857E-03   2.7886438E+00  -5.5335611E-01
   1.2370045E+00  -8.7849507E-03   2.7888930E+00  -5.5493075E-01
   1.2388003E+00  -4.5132446E-03   2.7894182E+00  -5.5254942E-01
   1.2401521E+00  -7.4630245E-03   2.7836499E+00  -5.6171948E-01
   1.2424183E+00  -2.7751544E-04   2.7609384E+00  -5.5544245E-01
   1.2439709E+00  -3.6397441E-03   2.7274675E+00  -5.7186997E-01
   1.2455248E+00  -8.7191137E-03   2.7114387E+00  -5.6269145E-01
   1.2470807E+00  -6.6324607E-03   2.7039692E+00  -5.5721623E-01
   1.2486389E+00   3.1630897E-03   2.6643686E+00  -5.6198841E-01
   1.2509515E+00  -1.0513318E-02   2.6376235E+00  -5.6967735E-01
   1.2525086E+00  -1.8290980E-02   2.6359003E+00  -5.7564819E-01
   1.2540828E+00  -9.2795212E-03   2.6131630E+00  -5.8031434E-01
   1.2556378E+00  -5.3977617E-03   2.5889733E+00  -5.8718348E-01
   1.2572368E+00  -6.7986934E-03   2.5685523E+00  -5.8731419E-01
   1.2589217E+00  -6.3036256E-03   2.5466890E+00  -5.9060359E-01
   1.2607524E+00  -3.6668272E-03   2.5191021E+00  -5.7406265E-01
   1.2627085E+00  -1.1264401E-02   2.4529672E+00  -5.9334064E-01
   1.2646301E+00  -4.7708489E-03   2.4506195E+00  -5.9450239E-01
   1.2665018E+00  -2.5338721E-03   2.4383106E+00  -5.9106684E-01
   1.2675084E+00  -1.0735550E-02   2.4351430E+00  -5.9524971E-01
   1.2696750E+00  -1.0891224E-02   2.4046144E+00  -6.0819757E-01
   1.2708403E+00  -1.1079862E-02   2.3968387E+00  -6.0463804E-01
   1.2732655E+00  -6.8609375E-03   2.3495708E+00  -6.2709033E-01
   1.2744763E+00  -8.9896815E-03   2.3142018E+00  -6.2105596E-01
   1.2765920E+00  -1.7851269E-02   2.2767386E+00  -6.3388163E-01
   1.2785225E+00  -1.1786715E-03   2.2246680E+00  -6.3534677E-01
   1.2795607E+00  -4.0631350E-03   2.2275367E+00  -6.3711059E-01
   1.2817744E+00  -1.4589352E-02   2.1976473E+00  -6.3965267E-01
   1.2833863E+00  -8.4380265E-03   2.1504176E+00  -6.4235854E-01
   1.2852523E+00  -7.2618644E-03   2.1333468E+00  -6.6792673E-01
   1.2866571E+00  -4.7767614E-03   2.1475000E+00  -6.4455456E-01
   1.2882057E+00  -1.0704562E-02   2.1167877E+00  -6.5363568E-01
   1.2899132E+00   1.8485168E-03   2.0535014E+00  -6.6301131E-01
   1.2917800E+00  -1.2826715E-02   2.0205379E+00  -6.6402429E-01
   1.2936735E+00  -8.8218627E-03   1.9692643E+00  -6.6208982E-01
   1.2955178E+00  -1.1730153E-03   1.9497559E+00  -6.6671026E-01
   1.2965097E+00  -1.1431015E-02   1.9430025E+00  -6.7547226E-01
   1.2985629E+00  -1.9153220E-03   1.9059836E+00  -6.7929971E-01
   1.3005214E+00  -6.3780891E-03   1.8711331E+00  -6.8670255E-01
   1.3024504E+00   6.2019425E-03   1.8293980E+00  -6.8579292E-01
   1.3034878E+00  -7.3721781E-03   1.8203465E+00  -6.8581402E-01
   1.3056854E+00  -5.5669639E-03   1.7682053E+00  -6.9466311E-01
   1.3068151E+00   1.2680943E-03   1.7563418E+00  -6.9768548E-01
   1.3091500E+00  -3.1431403E-02   1.6857501E+00  -7.0851058E-01
   1.3103787E+00  -8.1544220E-03   1.6701242E+00  -7.0756125E-01
   1.3129119E+00   5.8795866E-03   1.6072779E+00  -7.1416783E-01
   1.3142006E+00  -3.9840671E-03   1.5904028E+00  -7.1092194E-01
   1.3154887E+00   1.0773536E-02   1.5730320E+00  -7.1130347E-01
   1.3178513E+00   3.4420245E-06   1.4746934E+00  -7.2432500E-01
   1.3189709E+00   1.3158667E-03   1.4632663E+00  -7.2328597E-01
   1.3213806E+00  -4.9124626E-03   1.4244279E+00  -7.2716856E-01
   1.3226742E+00  -4.2163120E-03   1.4238608E+00  -7.3138809E-01
   1.3239703E+00  -2.4576995E-03   1.3816695E+00  -7.2598994E-01
   1.3262182E+00  -2.5770022E-03   1.3054562E+00  -7.4231625E-01
   1.3273896E+00  -1.2262548E-02   1.2910284E+00  -7.4948329E-01
   1.3299040E+00  -6.9412624E-04   1.2481078E+00  -7.4029517E-01
   1.3312742E+00   1.0847551E-02   1.1842374E+00  -7.4980688E-01
   1.3327848E+00   1.9253302E-02   1.1516922E+00  -7.5957739E-01
   1.3344502E+00  -4.2359619E-03   1.1126819E+00  -7.6281071E-01
   1.3361615E+00  -2.0582285E-03   1.1003586E+00  -7.5683093E-01
   1.3379167E+00   2.8211595E-03   1.0700284E+00  -7.6185602E-01
   1.3402500E+00   2.4891477E-03   9.6068889E-01  -7.5325346E-01
   1.3417448E+00   7.9449425E-03   8.8007814E-01  -7.8564632E-01
   1.3432894E+00  -3.7930429E-02   9.2139757E-01  -7.7105832E-01
   1.3450775E+00  -3.5795006E-03   8.3571744E-01  -7.7510315E-01
   1.3464236E+00   6.7219377E-02   7.6293600E-01  -7.6897669E-01
   1.3487058E+00  -3.9626164E-03   7.7711606E-01  -7.7302372E-01
   1.3504238E+00   1.2153400E-02   7.3044783E-01  -7.8286129E-01
   1.3523178E+00  -1.0917063E-03   7.0526516E-01  -7.7948666E-01
   1.3533365E+00  -2.6551606E-03   6.9570136E-01  -7.8072828E-01
   1.3555291E+00   1.4033793E-03   6.2858450E-01  -7.8608811E-01
   1.3567083E+00  -4.5735892E-04   5.7783705E-01  -7.8510040E-01
   1.3591726E+00  -4.7784946E-05   4.9233595E-01  -7.9046386E-01
   1.3604525E+00  -2.5163847E-04   4.5504385E-01  -7.8904790E-01
   1.3617498E+00  -5.6229322E-04   4.3802267E-01  -7.9207426E-01
   1.3643478E+00   3.5995920E-03   4.0150225E-01  -7.9505813E-01
   1.3656360E+00   3.6542751E-03   3.7724331E-01  -7.9583973E-01
   1.3669204E+00  -3.2278898E-04   3.5256168E-01  -7.9715270E-01
   1.3694834E+00   7.3602289E-04   2.7135122E-01  -8.0075610E-01
   1.3707122E+00   6.3674035E-03   2.3096925E-01  -8.0248839E-01
   1.3719696E+00   2.2699668E-03   1.6760667E-01  -8.0538064E-01
   1.3745739E+00  -1.4328964E-03   1.1478125E-01  -8.0568886E-01
   1.3759128E+00   4.6204226E-03   9.5249899E-02  -8.0474377E-01
   1.3771759E+00   1.3166329E-02   7.7890649E-02  -8.0673289E-01
   1.3797542E+00  -4.1474733E-03  -7.2774710E-03  -8.0769336E-01
   1.3811108E+00   3.3083564E-04  -2.9737240E-02  -8.0940795E-01
   1.3824722E+00   1.6777242E-03  -4.1874859E-02  -8.1085426E-01
   1.3838421E+00   2.6092238E-03  -7.6515220E-02  -8.1100285E-01
   1.3866035E+00   7.0883143E-05  -1.4195116E-01  -8.1174141E-01
   1.3878782E+00   2.3338344E-04  -1.8853682E-01  -8.1411052E-01
   1.3890673E+00   1.9723373E-03  -2.0496315E-01  -8.1427795E-01
   1.3913459E+00   3.5231675E-03  -3.1615600E-01  -8.1714678E-01
   1.3925712E+00  -3.7102876E-03  -3.2813114E-01  -8.1441236E-01
   1.3952088E+00  -2.6470081E-05  -3.7779230E-01  -8.1818753E-01
   1.3966273E+00   2.0064518E-03  -3.9429528E-01  -8.2079202E-01
   1.3981168E+00   2.9263594E-03  -4.2846140E-01  -8.2149094E-01
   1.3995956E+00   5.2584843E-03  -4.5772779E-01  -8.1353503E-01
   1.4010532E+00  -2.0078751E-03  -5.0009358E-01  -8.1099093E-01
   1.4035405E+00   5.9764665E-05  -5.7294571E-01  -8.0903614E-01
   1.4052258E+00  -1.3481537E-02  -6.3223749E-01  -8.0986661E-01
   1.4066883E+00   1.8948069E-03  -7.0369583E-01  -8.1283844E-01
   1.4086473E+00   3.2477488E-03  -7.2848123E-01  -8.1251204E-01
   1.4099351E+00   5.9876539E-04  -7.2289848E-01  -8.0869275E-01
   1.4117550E+00  -5.7540382E-03  -7.6349121E-01  -8.1083357E-01
   1.4134336E+00   8.2512833E-03  -8.1393147E-01  -8.0474722E-01
   1.4152123E+00   1.0400921E-03  -8.5949463E-01  -8.0945438E-01
   1.4172628E+00  -6.0962150E-03  -1.0167408E+00  -7.9972148E-01
   1.4188064E+00  -1.7316696E-03  -8.9580071E-01  -8.1589490E-01
   1.4205083E+00   1.2011856E-03  -9.7091848E-01  -8.1268519E-01
   1.4223845E+00  -9.9583333E-03  -1.0238695E+00  -8.1019443E-01
   1.4233310E+00  -2.7921230E-03  -1.0197991E+00  -8.0819315E-01
   1.4257928E+00  -1.2046437E-02  -1.0494484E+00  -8.0108446E-01
   1.4274660E+00  -6.0768090E-03  -1.0956357E+00  -8.0528188E-01
   1.4293107E+00   9.8865237E-03  -1.1986966E+00  -8.0679089E-01
   1.4303027E+00   2.7794480E-02  -1.2728770E+00  -8.0602115E-01
   1.4323268E+00   4.2045577E-03  -1.2693743E+00  -8.0240756E-01
   1.4341235E+00  -6.6914558E-03  -1.2817082E+00  -8.0745417E-01
   1.4357824E+00   2.0198098E-03  -1.2947384E+00  -7.9981244E-01
   1.4373095E+00  -1.8041143E-03  -1.3150951E+00  -8.0150622E-01
   1.4394629E+00   9.9434052E-03  -1.4053481E+00  -7.9950702E-01
   1.4408234E+00  -8.3229120E-04  -1.4802995E+00  -8.0092460E-01
   1.4429536E+00  -1.5538755E-02  -1.4463427E+00  -7.9567766E-01
   1.4444258E+00   4.9761315E-03  -1.5246065E+00  -7.9594702E-01
   1.4458668E+00  -9.6315900E-03  -1.5312544E+00  -7.9836756E-01
   1.4481184E+00  -6.5244073E-03  -1.5475452E+00  -7.9820877E-01
   1.4497805E+00  -1.3480412E-03  -1.5795324E+00  -7.9991525E-01
   1.4516127E+00   3.1314942E-03  -1.6177330E+00  -7.9932964E-01
   1.4525745E+00  -1.2989099E-03  -1.6414332E+00  -7.9407424E-01
   1.4543890E+00   4.1976869E-03  -1.7142053E+00  -7.9145795E-01
   1.4561052E+00   2.5671795E-03  -1.7478200E+00  -7.9035497E-01
   1.4577874E+00  -2.7303346E-03  -1.7851298E+00  -7.8856373E-01
   1.4595343E+00  -4.0834406E-03  -1.7959962E+00  -7.8927779E-01
   1.4614568E+00  -5.2341283E-03  -1.8205092E+00  -7.8885657E-01
   1.4635017E+00   4.1482374E-03  -1.8435763E+00  -7.8490126E-01
   1.4645633E+00   6.6257180E-03  -1.8975970E+00  -7.9035866E-01
   1.4667240E+00   3.7680441E-03  -1.9313853E+00  -7.7895868E-01
   1.4687432E+00  -1.5903392E-04  -1.9725730E+00  -7.7959073E-01
   1.4696497E+00  -7.0236288E-03  -1.9835528E+00  -7.7308863E-01
   1.4717919E+00  -1.5208931E-02  -2.0214636E+00  -7.7130246E-01
   1.4733361E+00   9.5984377E-03  -2.0358744E+00  -7.6879168E-01
   1.4750112E+00   1.9744040E-02  -2.0762196E+00  -7.6989466E-01
   1.4768580E+00  -1.2397298E-04  -2.0955913E+00  -7.6034296E-01
   1.4788942E+00   3.4305768E-03  -2.1331706E+00  -7.5451452E-01
   1.4799483E+00   3.6532257E-03  -2.1330595E+00  -7.5447267E-01
   1.4820389E+00   2.5997302E-03  -2.1696129E+00  -7.4945796E-01
   1.4839851E+00  -1.3663184E-03  -2.1848054E+00  -7.4270570E-01
   1.4857869E+00   2.7912278E-02  -2.2376208E+00  -7.4212080E-01
   1.4874690E+00  -2.0365717E-03  -2.2897172E+00  -7.4244356E-01
   1.4891788E+00   1.5380427E-03  -2.3070073E+00  -7.3641407E-01
   1.4908717E+00  -9.6258191E-05  -2.3014224E+00  -7.2659630E-01
   1.4925132E+00  -3.4881509E-03  -2.3249910E+00  -7.2434795E-01
   1.4940242E+00   1.4218074E-02  -2.3543794E+00  -7.2135705E-01
   1.4956028E+00  -3.5526359E-03  -2.3822827E+00  -7.1687466E-01
   1.4971848E+00   3.4057447E-03  -2.4002678E+00  -7.1308666E-01
   1.4995700E+00   1.1164224E-02  -2.4463501E+00  -7.0654553E-01
   1.5013152E+00   5.3678639E-03  -2.4516778E+00  -7.0871085E-01
   1.5022502E+00  -1.5192657E-02  -2.4455545E+00  -7.0012552E-01
   1.5041630E+00  -1.9167027E-02  -2.4877608E+00  -6.9405955E-01
   1.5062282E+00  -1.2757899E-03  -2.5023239E+00  -6.9062799E-01
   1.5079931E+00  -7.3481991E-04  -2.5598187E+00  -6.8577105E-01
   1.5095813E+00  -1.6397977E-02  -2.5879464E+00  -6.9209307E-01
   1.5111634E+00   1.2272456E-02  -2.5991836E+00  -6.8759400E-01
   1.5128411E+00  -2.5668794E-03  -2.5881176E+00  -6.8150795E-01
   1.5146909E+00  -8.0448557E-03  -2.5956626E+00  -6.7509943E-01
   1.5167303E+00   1.0651816E-02  -2.6089618E+00  -6.6947603E-01
   1.5178216E+00   4.9781008E-03  -2.6360409E+00  -6.6739029E-01
   1.5198722E+00   1.2680917E-03  -2.6723094E+00  -6.6406506E-01
   1.5217878E+00   1.6051054E-02  -2.7248173E+00  -6.6907007E-01
   1.5227917E+00  -1.9098882E-03  -2.6961789E+00  -6.5604836E-01
   1.5249529E+00  -1.0744192E-02  -2.7033305E+00  -6.5497923E-01
   1.5260787E+00   1.1212721E-02  -2.6950562E+00  -6.5440720E-01
   1.5283585E+00  -2.5804590E-03  -2.7302911E+00  -6.4550316E-01
   1.5294832E+00  -9.7254170E-03  -2.7230017E+00  -6.4195180E-01
   1.5316926E+00  -2.3487033E-03  -2.7724912E+00  -6.4533168E-01
   1.5338186E+00   2.8321783E-03  -2.7834818E+00  -6.3460064E-01
   1.5348991E+00  -5.4249414E-03  -2.7777569E+00  -6.3609821E-01
   1.5369697E+00  -6.2549710E-03  -2.7710187E+00  -6.3210660E-01
   1.5390245E+00  -1.9409558E-03  -2.8455572E+00  -6.2979925E-01
   1.5400372E+00  -1.6894527E-02  -2.8095005E+00  -6.2614959E-01
   1.5421015E+00   1.7940946E-02  -2.8258145E+00  -6.2177253E-01
   1.5441357E+00  -3.2259854E-03  -2.8496566E+00  -6.2147129E-01
   1.5451424E+00   8.7730242E-03  -2.8476052E+00  -6.2209260E-01
   1.5471125E+00   2.1130633E-02  -2.8485229E+00  -6.1675715E-01
   1.5490181E+00   2.5673201E-03  -2.8487630E+00  -6.1823094E-01
   1.5509468E+00  -4.8709689E-03  -2.8787394E+00  -6.1434025E-01
   1.5519015E+00  -1.9808270E-03  -2.9162853E+00  -6.0852265E-01
   1.5537919E+00  -7.6706018E-03  -2.9239097E+00  -6.0907000E-01
   1.5556643E+00  -2.7100057E-03  -2.8753240E+00  -6.1102849E-01
   1.5575039E+00   1.0384377E-02  -2.8989997E+00  -6.0372418E-01
   1.5592897E+00  -1.7040389E-02  -2.9122488E+00  -6.0447770E-01
   1.5610859E+00   2.5479572E-02  -2.9318483E+00  -5.9665596E-01
   1.5629107E+00   5.3801347E-04  -2.9077497E+00  -5.9919918E-01
   1.5638248E+00  -2.4683764E-02  -2.9534287E+00  -5.9614366E-01
   1.5656679E+00  -1.5164772E-02  -2.9069958E+00  -5.9336495E-01
   1.5675541E+00  -1.0535758E-02  -2.9004774E+00  -5.9106284E-01
   1.5694791E+00   3.0288588E-02  -2.9394333E+00  -5.8544099E-01
   1.5713822E+00   1.5492712E-02  -2.9182103E+00  -5.8446497E-01
   1.5732453E+00   1.2130578E-02  -2.9306211E+00  -5.8185577E-01
   1.5741572E+00   7.2616357E-03  -2.9252717E+00  -5.8739525E-01
   1.5759559E+00  -3.0169416E-02  -2.9400978E+00  -5.7560462E-01
   1.5777620E+00   1.4655647E-03  -2.9386268E+00  -5.7802469E-01
   1.5796243E+00   1.1744478E-02  -2.9312351E+00  -5.7474381E-01
   1.5815663E+00   1.6664119E-03  -2.9192448E+00  -5.7371181E-01
   1.5836455E+00   5.6319893E-03  -2.9068780E+00  -5.6959319E-01
   1.5846816E+00   2.5409781E-03  -2.9123318E+00  -5.6835562E-01
   1.5867338E+00  -1.7883468E-02  -2.9249778E+00  -5.6527781E-01
   1.5887604E+00  -1.1069330E-02  -2.8945684E+00  -5.6101042E-01
   1.5897639E+00   1.9719677E-02  -2.8923352E+00  -5.6365240E-01
   1.5917536E+00   1.2276187E-02  -2.8982046E+00  -5.5819720E-01
   1.5937219E+00  -4.7790096E-03  -2.8911765E+00  -5.6172419E-01
   1.5946982E+00   2.0059662E-02  -2.9005291E+00  -5.6386662E-01
   1.5966364E+00   8.3818974E-04  -2.8824351E+00  -5.5273640E-01
   1.5985564E+00  -3.4361356E-04  -2.8696337E+00  -5.5113518E-01
   1.6004597E+00  -1.1727376E-02  -2.8535383E+00  -5.4857874E-01
   1.6023474E+00  -6.8266792E-03  -2.8542194E+00  -5.4314142E-01
   1.6032857E+00  -3.4968029E-03  -2.8686531E+00  -5.4793620E-01
   1.6051521E+00   1.6563452E-03  -2.8374665E+00  -5.4212970E-01
   1.6070056E+00   8.1108753E-03  -2.8522570E+00  -5.3473234E-01
   1.6088469E+00  -1.4909586E-02  -2.8414342E+00  -5.2396500E-01
   1.6106770E+00  -3.2608903E-03  -2.7998948E+00  -5.3593081E-01
   1.6124965E+00  -4.3507805E-03  -2.8098569E+00  -5.3273749E-01
   1.6143061E+00   1.0670655E-02  -2.7875767E+00  -5.2720827E-01
   1.6161063E+00   2.3653978E-03  -2.7629080E+00  -5.1987600E-01
   1.6170031E+00   8.2815699E-05  -2.7693901E+00  -5.2078748E-01
   1.6187903E+00  -8.9003267E-03  -2.7631552E+00  -5.1343995E-01
   1.6205692E+00  -2.3179660E-03  -2.7469447E+00  -5.0863564E-01
   1.6223407E+00  -1.1094091E-02  -2.7499063E+00  -5.0450981E-01
   1.6241047E+00  -8.9362785E-03  -2.7233353E+00  -5.0925046E-01
   1.6258619E+00   6.2835729E-03  -2.7144871E+00  -5.0934821E-01
   1.6276125E+00   1.7855847E-02  -2.7161086E+00  -5.1293617E-01
   1.6293421E+00  -1.0223289E-02  -2.6992950E+00  -5.1392877E-01
   1.6310805E+00   3.7215988E-03  -2.6294355E+00  -5.0421929E-01
   1.6328131E+00   4.4885762E-02  -2.6327188E+00  -4.9281499E-01
   1.6343538E+00   9.8982453E-03  -2.6292202E+00  -5.0423646E-01
   1.6360431E+00   1.0108297E-02  -2.6351388E+00  -4.9389464E-01
   1.6377604E+00   6.4500431E-03  -2.6166377E+00  -4.9613556E-01
   1.6394728E+00  -4.8293462E-03  -2.6018891E+00  -4.9277905E-01
   1.6411803E+00  -1.0928674E-02  -2.5855660E+00  -4.9434286E-01
   1.6428833E+00   6.5005231E-03  -2.5423439E+00  -4.9211246E-01
   1.6445689E+00  -1.4708654E-02  -2.5267045E+00  -4.8972222E-01
   1.6462640E+00  -6.4959247E-03  -2.5272968E+00  -4.8497111E-01
   1.6479549E+00  -5.8528855E-03  -2.4906316E+00  -4.8283288E-01
   1.6496199E+00  -8.7659461E-03  -2.4937868E+00  -4.8129922E-01
   1.6519710E+00  -1.0976266E-02  -2.4363720E+00  -4.7281489E-01
   1.6534648E+00   9.3688499E-03  -2.3994448E+00  -4.7522289E-01
   1.6549798E+00   9.2849387E-03  -2.3827119E+00  -4.7425953E-01
   1.6565280E+00   5.5190902E-03  -2.3639059E+00  -4.7145978E-01
   1.6587381E+00  -3.6015837E-03  -2.3822980E+00  -4.6983901E-01
   1.6603502E+00  -1.1086201E-02  -2.3959372E+00  -4.6657416E-01
   1.6619946E+00  -8.0945315E-03  -2.3629379E+00  -4.6882868E-01
   1.6636540E+00   1.6040668E-02  -2.2763271E+00  -4.6402898E-01
   1.6653532E+00   3.5665642E-02  -2.2271991E+00  -4.6285608E-01
   1.6670711E+00   3.6207906E-03  -2.2176454E+00  -4.6521509E-01
   1.6686136E+00  -1.0349479E-02  -2.2124124E+00  -4.6398196E-01
   1.6701697E+00  -7.7581345E-03  -2.2087190E+00  -4.6226332E-01
   1.6724331E+00  -1.1836004E-02  -2.1942322E+00  -4.5804745E-01
   1.6738104E+00  -4.2506536E-03  -2.1771588E+00  -4.5494148E-01
   1.6757743E+00   1.9961703E-03  -2.1253963E+00  -4.5473236E-01
   1.6776675E+00  -2.0607762E-02  -2.0729544E+00  -4.4752249E-01
   1.6789037E+00   6.8578701E-03  -2.0195084E+00  -4.5124409E-01
   1.6807290E+00  -1.2094098E-02  -2.0351887E+00  -4.4847357E-01
   1.6825205E+00   2.2065638E-02  -2.0870507E+00  -4.4916838E-01
   1.6842711E+00  -3.0810637E-03  -2.0136967E+00  -4.4221339E-01
   1.6859895E+00  -1.5849908E-03  -1.9904598E+00  -4.3946368E-01
   1.6876980E+00   9.5650498E-03  -1.9605615E+00  -4.3198782E-01
   1.6894131E+00  -4.0393472E-03  -1.9121010E+00  -4.3257263E-01
   1.6911473E+00  -1.6144028E-02  -1.8763146E+00  -4.2670330E-01
   1.6929287E+00  -1.9178312E-02  -1.8412212E+00  -4.2251483E-01
   1.6947188E+00   5.7890350E-03  -1.8572540E+00  -4.2147419E-01
   1.6965027E+00  -1.1307278E-03  -1.8120573E+00  -4.2081496E-01
   1.6977344E+00  -5.6162858E-03  -1.8061506E+00  -4.1861743E-01
   1.6995975E+00   9.0791332E-03  -1.7550846E+00  -4.1546255E-01
   1.7014484E+00  -1.1753521E-03  -1.6989344E+00  -4.1045353E-01
   1.7033314E+00   1.9164366E-03  -1.6830189E+00  -4.1097081E-01
   1.7046126E+00   9.3719736E-03  -1.6553842E+00  -4.0929204E-01
   1.7065825E+00   1.0349406E-03  -1.6519871E+00  -4.0512303E-01
   1.7079257E+00  -4.4617471E-03  -1.6202779E+00  -4.0340918E-01
   1.7100601E+00  -1.2631358E-04  -1.5908852E+00  -4.0101108E-01
   1.7115896E+00   1.6940497E-03  -1.5572449E+00  -3.9873332E-01
   1.7139220E+00  -1.1493472E-02  -1.5379751E+00  -3.9842126E-01
