  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   12:10:22  02/16/2024 bnvl     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   3.3474269E+00  -7.6210324E-04  -4.8486017E-02  -1.1575782E-01
   3.3529053E+00  -5.1158774E-03  -2.8053138E-02  -1.1657058E-01
   3.3583481E+00  -1.1224807E-03  -1.9774273E-02  -1.1685012E-01
   3.3624091E+00  -4.8572361E-03  -1.9672185E-02  -1.1780033E-01
   3.3677988E+00  -2.8485334E-05  -5.6581660E-03  -1.1856116E-01
   3.3731627E+00   1.0741131E-03   4.2008847E-02  -1.1917032E-01
   3.3771698E+00   7.0258374E-03   3.3789705E-02  -1.2017698E-01
   3.3824933E+00   1.2024593E-03   5.2023787E-02  -1.2100597E-01
   3.3877952E+00   2.2106406E-03   6.2136795E-02  -1.2223528E-01
   3.3919637E+00  -4.1594263E-03   7.5132832E-02  -1.2253325E-01
   3.3973227E+00   1.0074179E-03   1.0824110E-01  -1.2342881E-01
   3.4016027E+00   4.3977946E-03   1.1570913E-01  -1.2414123E-01
   3.4062972E+00   4.1048420E-03   1.2375099E-01  -1.2489618E-01
   3.4123256E+00   3.0620941E-03   1.5118283E-01  -1.2724300E-01
   3.4173088E+00   2.6102448E-03   1.5937361E-01  -1.2679876E-01
   3.4210598E+00   6.5575303E-03   1.7202671E-01  -1.2765980E-01
   3.4270453E+00   2.2747193E-03   1.9981354E-01  -1.2943341E-01
   3.4319403E+00   1.5020487E-03   2.1234901E-01  -1.3107605E-01
   3.4370503E+00   2.2292844E-04   2.2144306E-01  -1.3316908E-01
   3.4408972E+00   1.7454467E-03   2.4126276E-01  -1.3361087E-01
   3.4471087E+00  -7.2597628E-05   2.6644471E-01  -1.3533989E-01
   3.4511695E+00  -3.3629884E-04   2.8140163E-01  -1.3627358E-01
   3.4572904E+00  -1.1550708E-03   2.9772058E-01  -1.3812114E-01
   3.4614074E+00   6.3508505E-04   3.1806663E-01  -1.3939197E-01
   3.4655445E+00  -4.3949364E-03   3.3471853E-01  -1.4055216E-01
   3.4716351E+00  -2.1412699E-03   3.5906112E-01  -1.4304107E-01
   3.4770377E+00  -1.8650533E-03   4.0476668E-01  -1.4408991E-01
   3.4810686E+00  -3.3421901E-03   3.2546622E-01  -1.4360161E-01
   3.4850569E+00  -4.7192671E-03   5.0252479E-01  -1.4764771E-01
   3.4917963E+00  -3.1588748E-03   3.7200078E-01  -1.4804845E-01
   3.4968381E+00  -6.0144542E-03   4.8381966E-01  -1.4957127E-01
   3.5018425E+00  -4.1036229E-03   4.3283093E-01  -1.5098701E-01
   3.5057588E+00  -2.6361025E-03   5.1421636E-01  -1.5145308E-01
   3.5107021E+00  -7.8139681E-04   5.0099689E-01  -1.5374433E-01
   3.5164247E+00  -2.2017590E-03   5.1234889E-01  -1.5537596E-01
   3.5207326E+00   1.4648637E-03   5.4128313E-01  -1.5665127E-01
   3.5252044E+00  -4.9367300E-03   5.7278210E-01  -1.5776528E-01
   3.5294819E+00  -1.6665631E-03   5.9216690E-01  -1.5936205E-01
   3.5355861E+00  -2.1555931E-03   6.0488135E-01  -1.6077769E-01
   3.5394390E+00  -2.0067552E-03   6.1989611E-01  -1.6190507E-01
   3.5453115E+00  -7.5717559E-03   6.4639401E-01  -1.6399100E-01
   3.5500827E+00  -1.7042050E-05   7.0202923E-01  -1.6368653E-01
   3.5545161E+00   6.7060214E-04   6.7185098E-01  -1.6728184E-01
   3.5592673E+00  -1.9426981E-04   6.8239886E-01  -1.6755006E-01
   3.5647674E+00   3.9195121E-04   7.2628057E-01  -1.6908658E-01
   3.5696025E+00   3.2714815E-03   8.2523942E-01  -1.6948584E-01
   3.5749304E+00  -6.2543950E-03   9.2260545E-01  -1.7656091E-01
   3.5797410E+00   5.8520352E-03   7.2927880E-01  -1.7307244E-01
   3.5846226E+00  -6.1758899E-04   8.0652875E-01  -1.7522575E-01
   3.5899324E+00   6.3964156E-03   6.9036508E-01  -1.7660527E-01
   3.5937986E+00   4.8203357E-03   9.0646195E-01  -1.7815052E-01
   3.5999179E+00   7.7106018E-04   8.3122557E-01  -1.8072823E-01
   3.6034555E+00  -1.0710259E-02   9.0173119E-01  -1.7833503E-01
   3.6094532E+00  -2.7515821E-03   9.0704483E-01  -1.8354608E-01
   3.6136432E+00  -5.6517287E-03   9.3464857E-01  -1.8543766E-01
   3.6198416E+00  -7.2155677E-04   9.6443421E-01  -1.8712914E-01
   3.6239231E+00  -1.1245538E-03   9.7644383E-01  -1.8890886E-01
   3.6297836E+00  -1.9548850E-03   1.0160992E+00  -1.9255467E-01
   3.6337845E+00  -1.8033313E-03   1.0363891E+00  -1.9369926E-01
   3.6395507E+00   2.9847499E-03   1.0490990E+00  -1.9533736E-01
   3.6434891E+00  -2.6826335E-03   1.0574874E+00  -1.9670482E-01
   3.6491489E+00  -4.2985617E-03   1.1379650E+00  -2.0047073E-01
   3.6542456E+00  -2.9551815E-03   1.1165011E+00  -2.0127118E-01
   3.6588998E+00   8.4297778E-04   1.1045361E+00  -2.0321596E-01
   3.6632159E+00  -5.3309924E-03   1.1366522E+00  -2.0686388E-01
   3.6685684E+00  -9.0747327E-03   1.1855217E+00  -2.0738024E-01
   3.6735704E+00  -9.4041238E-03   1.1987417E+00  -2.1152541E-01
   3.6783569E+00  -9.5981378E-03   1.2129323E+00  -2.1378329E-01
   3.6834767E+00  -1.1349629E-02   1.2307872E+00  -2.1289150E-01
   3.6875165E+00  -1.3479462E-02   1.2451867E+00  -2.1183075E-01
   3.6924701E+00  -1.0610759E-02   1.2848303E+00  -2.1124567E-01
   3.6976173E+00  -9.2828590E-03   1.3002765E+00  -2.1524452E-01
   3.7021701E+00  -1.7268394E-04   1.3128502E+00  -2.1486668E-01
   3.7074406E+00  -3.8597898E-03   1.3284817E+00  -2.1606238E-01
   3.7130408E+00  -1.1877111E-02   1.3559111E+00  -2.1397482E-01
   3.7167637E+00  -9.2625888E-03   1.3736408E+00  -2.1786781E-01
   3.7223327E+00   2.0253118E-02   1.3947684E+00  -2.2777271E-01
   3.7278843E+00   2.5009266E-03   1.4354346E+00  -2.2396892E-01
   3.7315764E+00  -7.3091744E-04   1.4265234E+00  -2.2487722E-01
   3.7371020E+00   3.8591598E-03   1.4606155E+00  -2.2978920E-01
   3.7418487E+00  -2.3954532E-03   1.4619719E+00  -2.2987224E-01
   3.7478535E+00   2.2462783E-03   1.5116842E+00  -2.3181537E-01
   3.7515781E+00   5.3010914E-03   1.5200003E+00  -2.3469375E-01
   3.7572823E+00   1.0614098E-02   1.5430542E+00  -2.3382176E-01
   3.7623537E+00  -9.2058493E-05   1.5501078E+00  -2.3706040E-01
   3.7664423E+00  -4.0067881E-04   1.6057181E+00  -2.3245890E-01
   3.7717044E+00   1.5212451E-02   1.5738500E+00  -2.4156547E-01
   3.7762175E+00   7.0804362E-03   1.5946345E+00  -2.3215270E-01
   3.7812805E+00  -3.5617596E-03   1.6590149E+00  -2.4595779E-01
   3.7864115E+00  -5.3594628E-04   1.6474866E+00  -2.4749573E-01
   3.7913258E+00  -1.3981379E-02   1.6637670E+00  -2.3229861E-01
   3.7963374E+00   9.6610957E-04   1.7043891E+00  -2.5271267E-01
   3.8013265E+00  -9.2753172E-03   1.7174079E+00  -2.4795803E-01
   3.8057621E+00  -8.1858169E-03   1.7010750E+00  -2.3696823E-01
   3.8106806E+00  -7.9882247E-03   1.7108127E+00  -2.4169028E-01
   3.8155954E+00   2.9004395E-03   1.7552323E+00  -2.5021011E-01
   3.8212585E+00   3.4365254E-03   1.8258163E+00  -2.5858811E-01
   3.8268099E+00   2.4151329E-03   1.8041831E+00  -2.5599393E-01
   3.8312151E+00  -4.6737343E-03   1.8175915E+00  -2.5144047E-01
   3.8360484E+00  -1.6160071E-02   1.8662276E+00  -2.4841785E-01
   3.8413677E+00   6.4630252E-03   1.8710740E+00  -2.5998047E-01
   3.8462415E+00  -1.1566474E-02   1.8811532E+00  -2.6503119E-01
   3.8504710E+00  -1.7278263E-02   1.9104073E+00  -2.6802477E-01
   3.8550642E+00  -1.2787445E-02   1.9093243E+00  -2.6541036E-01
   3.8601856E+00  -1.4234263E-02   1.9322063E+00  -2.6093280E-01
   3.8654981E+00  -2.7744787E-02   1.9606503E+00  -2.6337326E-01
   3.8707371E+00   3.2101907E-02   1.9903052E+00  -2.8044078E-01
   3.8754756E+00   8.7229991E-03   1.9963083E+00  -2.7227360E-01
   3.8805056E+00  -7.7542444E-03   1.9936373E+00  -2.7195564E-01
   3.8848007E+00  -8.6138435E-03   2.0506802E+00  -2.7258334E-01
   3.8896019E+00  -3.2470327E-02   2.0447667E+00  -2.6466522E-01
   3.8948166E+00   9.4706729E-06   2.0556796E+00  -2.7130279E-01
   3.9000514E+00  -5.2409912E-03   2.1120327E+00  -2.8383154E-01
   3.9052110E+00  -1.2036238E-02   2.1014230E+00  -2.8377375E-01
   3.9109373E+00  -7.9745343E-03   2.1204679E+00  -2.7422565E-01
   3.9147289E+00   5.9040459E-03   2.1688151E+00  -2.8414428E-01
   3.9192429E+00  -8.4647024E-03   2.1496186E+00  -2.8144637E-01
   3.9243810E+00  -6.3841594E-03   2.1564479E+00  -2.8266650E-01
   3.9294837E+00  -3.3932363E-03   2.1902122E+00  -2.8568992E-01
   3.9344287E+00  -2.6617094E-03   2.2041554E+00  -2.8876850E-01
   3.9393270E+00  -8.1649655E-03   2.2185011E+00  -2.8705499E-01
   3.9440835E+00  -3.7609870E-03   2.2302103E+00  -2.8919634E-01
   3.9501264E+00  -6.2339576E-03   2.2561328E+00  -2.8907871E-01
   3.9546003E+00   2.0159981E-03   2.2641535E+00  -2.9497501E-01
   3.9596760E+00  -3.8558308E-03   2.2883894E+00  -2.9239699E-01
   3.9634924E+00  -2.3471976E-03   2.2941151E+00  -2.9308394E-01
   3.9699626E+00  -1.9642045E-03   2.3165181E+00  -2.8948417E-01
   3.9740839E+00  -9.6715870E-04   2.3334658E+00  -2.9138103E-01
   3.9785244E+00  -1.6502046E-03   2.3719358E+00  -2.9835388E-01
   3.9844503E+00   3.7368124E-03   2.3679819E+00  -2.9435956E-01
   3.9897187E+00  -1.7449565E-03   2.3782389E+00  -2.9682541E-01
   3.9932189E+00  -4.1837519E-04   2.3956392E+00  -2.8915143E-01
   3.9991531E+00   8.2243071E-04   2.4055378E+00  -2.9603016E-01
   4.0032544E+00  -2.2556134E-03   2.4273207E+00  -2.9944298E-01
   4.0096178E+00  -8.9705654E-04   2.4337156E+00  -3.0194357E-01
   4.0144076E+00  -5.8095478E-03   2.4482646E+00  -3.0249828E-01
   4.0195718E+00  -3.2274718E-03   2.4631433E+00  -2.9636058E-01
   4.0236712E+00  -1.1673432E-04   2.4872713E+00  -2.9968062E-01
   4.0280585E+00  -3.2165248E-03   2.4918339E+00  -3.0180568E-01
   4.0341001E+00  -5.7388414E-03   2.5056789E+00  -3.0091536E-01
   4.0378757E+00  -2.7772749E-03   2.5127897E+00  -3.0465621E-01
   4.0432882E+00  -3.2639422E-03   2.5296524E+00  -3.0575907E-01
   4.0484557E+00  -3.3959909E-03   2.5374403E+00  -3.0717903E-01
   4.0534110E+00  -6.4689005E-03   2.5503232E+00  -3.1134155E-01
   4.0581398E+00  -4.0738871E-03   2.5301514E+00  -3.1993315E-01
   4.0623584E+00  -4.5322056E-04   2.5744319E+00  -3.1645676E-01
   4.0682240E+00  -5.8697481E-03   2.5772805E+00  -3.1911668E-01
   4.0725327E+00  -5.8840532E-03   2.5605493E+00  -3.2796499E-01
   4.0781283E+00  -3.8867050E-03   2.5699561E+00  -3.3165929E-01
   4.0822368E+00  -3.5952926E-03   2.5892944E+00  -3.3428025E-01
   4.0875854E+00  -6.2414347E-03   2.5981615E+00  -3.3960590E-01
   4.0927939E+00  -8.1797186E-03   2.5894275E+00  -3.3945498E-01
   4.0978808E+00  -8.3008427E-03   2.5887148E+00  -3.4557053E-01
   4.1021147E+00  -7.2703664E-03   2.6179056E+00  -3.5217890E-01
   4.1073751E+00  -1.0283220E-02   2.5722940E+00  -3.5144812E-01
   4.1118412E+00  -1.3720104E-02   2.5888169E+00  -3.5449266E-01
   4.1165795E+00  -9.8663121E-03   2.5980697E+00  -3.5737282E-01
   4.1223993E+00  -2.0023962E-02   2.5960703E+00  -3.6398000E-01
   4.1269789E+00  -1.2777169E-02   2.5793645E+00  -3.6845297E-01
   4.1315055E+00  -1.4846407E-02   2.5966384E+00  -3.7019098E-01
   4.1370697E+00  -1.7824024E-02   2.5883043E+00  -3.7404817E-01
   4.1416960E+00  -2.7332241E-02   2.5871758E+00  -3.7717161E-01
   4.1470084E+00  -1.5985740E-02   2.5659306E+00  -3.8053289E-01
   4.1516476E+00  -7.1529010E-03   2.5274110E+00  -3.8414669E-01
   4.1561604E+00  -1.5078758E-02   2.5644948E+00  -3.8209948E-01
   4.1621270E+00  -1.2899557E-02   2.5874228E+00  -3.8456938E-01
   4.1669092E+00  -1.7065952E-02   2.5459795E+00  -3.8926166E-01
   4.1705093E+00  -1.4735686E-02   2.5163789E+00  -3.9266041E-01
   4.1765528E+00  -1.7136058E-02   2.5048387E+00  -3.9623973E-01
   4.1810222E+00  -9.9629117E-03   2.5545070E+00  -4.0321237E-01
   4.1864448E+00  -1.3634272E-02   2.5015936E+00  -4.0150273E-01
   4.1915841E+00  -1.6880650E-02   2.4981709E+00  -4.0306216E-01
   4.1961532E+00  -1.9171728E-02   2.4773707E+00  -4.0602383E-01
   4.2014127E+00  -1.7334975E-02   2.4564257E+00  -4.0873119E-01
   4.2053299E+00  -1.7018758E-02   2.4613957E+00  -4.1182700E-01
   4.2115097E+00  -1.3433030E-02   2.4599502E+00  -4.1590616E-01
   4.2152014E+00  -1.2357541E-02   2.4623597E+00  -4.2051536E-01
   4.2206221E+00  -1.2211269E-02   2.4330385E+00  -4.2527786E-01
   4.2246490E+00  -1.4658318E-02   2.4093163E+00  -4.2629457E-01
   4.2303061E+00  -1.1277136E-02   2.4151599E+00  -4.3101740E-01
   4.2350869E+00  -6.5509528E-03   2.3754923E+00  -4.3701696E-01
   4.2409167E+00  -5.3318683E-03   2.3910632E+00  -4.4145334E-01
   4.2451615E+00  -1.3287154E-02   2.3565269E+00  -4.4376954E-01
   4.2500758E+00  -1.1167307E-02   2.3439846E+00  -4.4642472E-01
   4.2550449E+00  -1.0127143E-02   2.2655587E+00  -4.5277831E-01
   4.2603536E+00  -1.3858576E-02   2.3411965E+00  -4.5266959E-01
   4.2655425E+00  -1.2440119E-02   2.3599532E+00  -4.5790109E-01
   4.2694268E+00  -1.7280871E-02   2.2836404E+00  -4.6307063E-01
   4.2753439E+00  -1.1094345E-02   2.1797833E+00  -4.7549346E-01
   4.2791677E+00  -2.2271290E-02   2.2057858E+00  -4.6886393E-01
   4.2852488E+00  -9.8738736E-03   2.2548435E+00  -4.8038656E-01
   4.2900176E+00  -1.4261384E-02   2.1688838E+00  -4.8499918E-01
   4.2955379E+00  -1.8608784E-02   2.1172829E+00  -4.8869559E-01
   4.2994332E+00  -1.7243898E-02   2.1052003E+00  -4.9152285E-01
   4.3052673E+00  -1.5380519E-02   2.0974915E+00  -4.9726942E-01
   4.3091516E+00  -1.4001136E-02   2.0911415E+00  -5.0016081E-01
   4.3149700E+00  -1.6333075E-02   1.9411048E+00  -5.1070857E-01
   4.3188448E+00  -1.5522474E-02   1.9924895E+00  -5.1043111E-01
   4.3246512E+00  -2.1318121E-02   2.0333173E+00  -5.1225537E-01
   4.3285184E+00  -1.2542585E-02   2.0285263E+00  -5.1566541E-01
   4.3343148E+00  -1.5992878E-02   1.8894027E+00  -5.2364975E-01
   4.3381677E+00  -1.4418805E-02   1.9421130E+00  -5.2534372E-01
   4.3439178E+00  -1.8071113E-02   1.9244769E+00  -5.3087556E-01
   4.3496346E+00  -1.7752038E-02   1.7191294E+00  -5.3991699E-01
   4.3534203E+00  -2.2704912E-02   1.8259164E+00  -5.3509569E-01
   4.3589926E+00  -2.4417341E-02   1.8343953E+00  -5.3938103E-01
   4.3626862E+00   6.5046162E-03   1.6549430E+00  -5.6457114E-01
   4.3682261E+00  -1.8704142E-02   1.7124115E+00  -5.5404764E-01
   4.3734632E+00  -2.1085719E-02   1.7312291E+00  -5.5791241E-01
   4.3777175E+00  -1.7312638E-02   1.6542511E+00  -5.6091738E-01
   4.3826418E+00  -1.9408002E-02   1.5606451E+00  -5.6450146E-01
   4.3881502E+00  -2.9118882E-02   1.5160739E+00  -5.6885356E-01
   4.3926430E+00  -2.1945445E-02   1.5251938E+00  -5.7408416E-01
   4.3978438E+00  -2.3403905E-02   1.4936039E+00  -5.7767856E-01
   4.4033389E+00  -2.4456339E-02   1.4339235E+00  -5.8069032E-01
   4.4087911E+00  -2.3344040E-02   1.4026364E+00  -5.8536875E-01
   4.4132848E+00  -1.7886620E-02   1.3729223E+00  -5.9129322E-01
   4.4182935E+00  -2.5657607E-02   1.2952297E+00  -5.9340036E-01
   4.4236307E+00  -2.5938867E-02   1.2666105E+00  -5.9593606E-01
   4.4272881E+00  -2.5870210E-02   1.2432719E+00  -5.9934992E-01
   4.4327741E+00  -2.7073853E-02   1.2057233E+00  -6.0297531E-01
   4.4377060E+00  -2.7024616E-02   1.1710752E+00  -6.0705769E-01
   4.4429598E+00  -2.5316203E-02   1.0901725E+00  -6.1199605E-01
   4.4466248E+00  -2.6300728E-02   1.0596273E+00  -6.1307609E-01
   4.4517202E+00  -2.4074718E-02   1.0294217E+00  -6.1679173E-01
   4.4571500E+00  -2.6582478E-02   9.7505426E-01  -6.2049544E-01
   4.4617357E+00  -2.4252694E-02   9.2336857E-01  -6.3159168E-01
   4.4675884E+00  -3.0139102E-02   8.7591493E-01  -6.2416559E-01
   4.4718499E+00  -2.7271394E-02   8.6255682E-01  -6.2714428E-01
   4.4767833E+00  -2.8613389E-02   8.1393874E-01  -6.3030756E-01
   4.4822536E+00  -2.9625183E-02   7.2745883E-01  -6.3381827E-01
   4.4859514E+00  -3.0794043E-02   7.0534909E-01  -6.3761115E-01
   4.4915619E+00  -2.9333398E-02   6.4194775E-01  -6.4167422E-01
   4.4971948E+00  -2.8308198E-02   6.1094809E-01  -6.4482623E-01
   4.5009646E+00  -2.8482940E-02   5.5241305E-01  -6.4715713E-01
   4.5066228E+00  -3.1008160E-02   5.1716322E-01  -6.4962947E-01
   4.5123281E+00  -2.8831864E-02   4.6649599E-01  -6.5188718E-01
   4.5161510E+00  -2.8527917E-02   4.0099412E-01  -6.5370691E-01
   4.5219135E+00  -3.1281639E-02   3.4654528E-01  -6.5588742E-01
   4.5257730E+00  -2.8851185E-02   3.2763985E-01  -6.5734923E-01
   4.5315890E+00  -2.9611066E-02   2.7553335E-01  -6.6042429E-01
   4.5354810E+00  -2.9066674E-02   2.3762767E-01  -6.6206092E-01
   4.5413442E+00  -3.0643109E-02   1.5304562E-01  -6.6483814E-01
   4.5452700E+00  -3.0187903E-02   1.2554303E-01  -6.6597372E-01
   4.5511851E+00  -2.8812690E-02   7.1839303E-02  -6.6794544E-01
   4.5554671E+00  -2.4838496E-02   7.7148065E-02  -6.7210770E-01
   4.5608058E+00  -2.9672636E-02  -4.5322079E-02  -6.7365962E-01
   4.5655522E+00  -3.1630866E-02  -7.6548696E-02  -6.7176443E-01
   4.5710468E+00  -3.1209428E-02  -1.1541960E-01  -6.7352432E-01
   4.5750866E+00  -3.2140847E-02  -2.1086018E-01  -6.7453378E-01
   4.5811768E+00  -3.2593150E-02  -1.7722875E-01  -6.7779040E-01
   4.5852575E+00  -3.1921223E-02  -2.1333626E-01  -6.7862618E-01
   4.5914130E+00  -3.1351376E-02  -4.2354959E-01  -6.7863458E-01
   4.5955405E+00  -3.4003377E-02  -3.5973856E-01  -6.8007100E-01
   4.5996890E+00  -3.0067211E-02  -3.8630697E-01  -6.8262601E-01
   4.6059523E+00  -3.4037244E-02  -4.7244278E-01  -6.8078899E-01
   4.6101565E+00  -3.3211328E-02  -4.8020044E-01  -6.8308991E-01
   4.6143723E+00  -3.3268873E-02  -5.0182319E-01  -6.8390369E-01
   4.6207671E+00  -3.2933518E-02  -5.7359177E-01  -6.8495530E-01
   4.6253424E+00  -3.0736182E-02  -6.0754973E-01  -6.8810368E-01
   4.6306391E+00  -3.3993088E-02  -6.8108064E-01  -6.8653435E-01
   4.6346259E+00  -3.3785071E-02  -7.3412895E-01  -6.8496633E-01
   4.6387548E+00  -3.4233443E-02  -7.5470906E-01  -6.8553877E-01
   4.6447539E+00  -3.4062389E-02  -7.8021401E-01  -6.8670768E-01
   4.6487641E+00  -3.3634286E-02  -8.2109261E-01  -6.8728036E-01
   4.6548886E+00  -3.3967990E-02  -8.8982129E-01  -6.8713427E-01
   4.6590066E+00  -3.3364199E-02  -9.2937493E-01  -6.8706185E-01
   4.6653728E+00  -3.3513919E-02  -9.6892333E-01  -6.8693060E-01
   4.6697302E+00  -3.3410810E-02  -9.9439907E-01  -6.8665665E-01
   4.6741633E+00  -3.2935336E-02  -1.0367792E+00  -6.8584007E-01
   4.6786551E+00  -3.2536644E-02  -1.1457165E+00  -6.8393445E-01
   4.6831646E+00  -3.4083612E-02  -1.1247090E+00  -6.8476194E-01
   4.6899428E+00  -3.2298286E-02  -1.1057097E+00  -6.8457180E-01
   4.6945095E+00  -3.1018658E-02  -1.1503459E+00  -6.8404782E-01
   4.6992335E+00  -3.2221317E-02  -1.2168826E+00  -6.8316478E-01
   4.7036347E+00  -3.2345761E-02  -1.2604064E+00  -6.8107510E-01
   4.7091446E+00  -3.2195318E-02  -1.3051428E+00  -6.8005258E-01
   4.7137280E+00  -3.1184141E-02  -1.3361359E+00  -6.7808801E-01
   4.7189722E+00  -3.1871166E-02  -1.3740900E+00  -6.7630327E-01
   4.7231798E+00  -3.2355204E-02  -1.3986436E+00  -6.7588705E-01
   4.7280512E+00  -3.2489128E-02  -1.4274926E+00  -6.7357546E-01
   4.7336898E+00  -3.2859202E-02  -1.4491652E+00  -6.7211270E-01
   4.7379346E+00  -3.2786321E-02  -1.4752811E+00  -6.7099577E-01
   4.7426143E+00  -3.0731203E-02  -1.5958357E+00  -6.6449112E-01
   4.7476239E+00  -3.4040228E-02  -1.5812497E+00  -6.6565084E-01
   4.7524238E+00  -3.3176910E-02  -1.5499445E+00  -6.6517049E-01
   4.7572145E+00  -3.1665474E-02  -1.5433170E+00  -6.6443062E-01
   4.7619653E+00  -3.0640639E-02  -1.5647390E+00  -6.6219056E-01
   4.7679553E+00  -3.1354625E-02  -1.6398304E+00  -6.5686530E-01
   4.7727499E+00  -3.2195792E-02  -1.6870850E+00  -6.5360677E-01
   4.7773685E+00  -3.1428669E-02  -1.7041692E+00  -6.5136558E-01
   4.7827148E+00  -3.1406436E-02  -1.7100093E+00  -6.4725453E-01
   4.7884474E+00  -2.8867958E-02  -1.7169346E+00  -6.4335346E-01
   4.7919850E+00  -3.0278822E-02  -1.7325681E+00  -6.4401948E-01
   4.7979832E+00  -3.0188790E-02  -1.7721986E+00  -6.4139497E-01
   4.8024983E+00  -2.9066874E-02  -1.7867969E+00  -6.3792533E-01
   4.8065467E+00  -2.8962970E-02  -1.8171998E+00  -6.3044608E-01
   4.8128023E+00  -2.3037937E-02  -1.7931342E+00  -6.2869507E-01
   4.8168030E+00  -2.8935343E-02  -1.8238939E+00  -6.2717247E-01
   4.8225565E+00  -3.0774780E-02  -1.8678557E+00  -6.2660325E-01
   4.8262076E+00  -2.5781011E-02  -1.8373441E+00  -6.1769289E-01
   4.8314071E+00  -2.7248032E-02  -1.8687713E+00  -6.1652750E-01
   4.8372774E+00  -2.5513439E-02  -1.8989418E+00  -6.1150092E-01
   4.8416967E+00  -2.4101833E-02  -1.9081544E+00  -6.0688519E-01
   4.8461533E+00  -2.5134452E-02  -1.9082327E+00  -5.9916961E-01
   4.8521061E+00  -2.4334783E-02  -1.9247961E+00  -6.0028774E-01
   4.8564963E+00  -2.4224736E-02  -1.9284221E+00  -5.9913176E-01
   4.8613367E+00  -2.3028797E-02  -1.9297644E+00  -5.9558648E-01
   4.8665843E+00  -2.2604773E-02  -1.9497783E+00  -5.8497912E-01
   4.8716555E+00  -2.3728872E-02  -1.9578199E+00  -5.8457536E-01
   4.8764887E+00  -2.2507448E-02  -1.9549602E+00  -5.8268023E-01
   4.8811197E+00  -2.1241361E-02  -1.9470617E+00  -5.7898974E-01
   4.8855910E+00  -2.0809492E-02  -1.9484321E+00  -5.7234585E-01
   4.8920722E+00  -2.0770323E-02  -1.9781945E+00  -5.6848687E-01
   4.8963656E+00  -2.1692919E-02  -1.9801091E+00  -5.6580782E-01
   4.9010992E+00  -1.8445913E-02  -1.9546645E+00  -5.5550474E-01
   4.9058356E+00  -1.9735569E-02  -1.9702832E+00  -5.5417275E-01
   4.9104276E+00  -2.1685502E-02  -2.0066667E+00  -5.5419046E-01
   4.9149041E+00  -1.5774621E-02  -1.9655174E+00  -5.4850221E-01
   4.9208827E+00  -1.6869284E-02  -1.9529572E+00  -5.4187888E-01
   4.9247503E+00  -1.8997565E-02  -1.9777555E+00  -5.3789175E-01
   4.9309144E+00  -1.9133879E-02  -1.9930483E+00  -5.3150451E-01
