  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   18:20:22  02/26/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   3.4665890E+00  -1.7325387E-03   5.1657569E-01   1.2182676E+00
   3.4706380E+00  -1.7351969E-03   5.4661602E-01   1.2179942E+00
   3.4766021E+00  -2.1886965E-03   5.4958910E-01   1.2175545E+00
   3.4819043E+00  -2.2313551E-03   5.7782751E-01   1.2173780E+00
   3.4852250E+00  -1.1791608E-03   6.3528502E-01   1.2171866E+00
   3.4908550E+00  -1.6629149E-03   6.3553613E-01   1.2168938E+00
   3.4950933E+00  -1.6089467E-03   6.5185702E-01   1.2166535E+00
   3.4997659E+00  -1.3860808E-03   6.7706215E-01   1.2163620E+00
   3.5049174E+00  -1.0692300E-03   6.9695270E-01   1.2160317E+00
   3.5105970E+00  -7.1478210E-04   7.2849780E-01   1.2157037E+00
   3.5168033E+00   2.0676648E-04   7.6491874E-01   1.2153748E+00
   3.5214622E+00  -3.9520458E-04   7.9352218E-01   1.2151254E+00
   3.5265987E+00   2.4189935E-03   8.1680948E-01   1.2147987E+00
   3.5291893E+00  -2.3859416E-03   8.3303791E-01   1.2146800E+00
   3.5360284E+00  -1.3800609E-03   8.7153369E-01   1.2139759E+00
   3.5403924E+00   1.3056091E-03   9.0167338E-01   1.2140108E+00
   3.5448244E+00   7.9503504E-04   9.1669989E-01   1.2136155E+00
   3.5491018E+00   1.3311972E-03   9.3262988E-01   1.2130964E+00
   3.5552862E+00   1.6080348E-03   9.6933699E-01   1.2124360E+00
   3.5592837E+00   1.6452832E-03   9.9693203E-01   1.2120254E+00
   3.5651290E+00   1.5920249E-03   1.0319651E+00   1.2114078E+00
   3.5689418E+00   1.7546392E-03   1.0518826E+00   1.2110147E+00
   3.5745568E+00   3.1937056E-03   1.0760107E+00   1.2104839E+00
   3.5800676E+00   1.8584304E-03   1.1078346E+00   1.2098080E+00
   3.5847044E+00   1.7000299E-03   1.1482753E+00   1.2096919E+00
   3.5894849E+00   1.4277655E-03   1.1639092E+00   1.2091950E+00
   3.5947731E+00   1.5079274E-03   1.1949618E+00   1.2090498E+00
   3.6000292E+00   2.0488116E-03   1.2825438E+00   1.2107416E+00
   3.6035082E+00   1.9359100E-03   1.1913221E+00   1.2096537E+00
   3.6086943E+00  -3.6567824E-03   1.2783939E+00   1.2087069E+00
   3.6138468E+00   1.7799678E-03   1.3275476E+00   1.2079015E+00
   3.6188905E+00   3.6457290E-03   1.3431783E+00   1.2070692E+00
   3.6239898E+00  -3.6930889E-03   1.3481975E+00   1.2061907E+00
   3.6288347E+00  -1.1626043E-03   1.3792458E+00   1.2056645E+00
   3.6332474E+00   7.4269371E-03   1.4221088E+00   1.2053474E+00
   3.6382303E+00  -1.7198685E-04   1.5564904E+00   1.2089896E+00
   3.6432629E+00   9.3995180E-04   1.4825987E+00   1.2078797E+00
   3.6482832E+00  -1.6636998E-04   1.4487450E+00   1.2066101E+00
   3.6541433E+00   2.2591236E-04   1.5787237E+00   1.2057528E+00
   3.6585653E+00   1.4300587E-03   1.5857100E+00   1.2052172E+00
   3.6634226E+00  -3.7828428E-04   1.5936222E+00   1.2047104E+00
   3.6689048E+00  -3.3089826E-03   1.6185617E+00   1.2040379E+00
   3.6730316E+00   3.3435214E-03   1.6536459E+00   1.2043972E+00
   3.6773221E+00   7.6282053E-04   1.6842117E+00   1.2042475E+00
   3.6834579E+00  -1.2976512E-04   1.7149382E+00   1.2044746E+00
   3.6874194E+00   3.2343162E-04   1.7319221E+00   1.2045687E+00
   3.6935625E+00   2.8664342E-03   1.7798634E+00   1.2048509E+00
   3.6977243E+00  -1.1222061E-03   1.7965775E+00   1.2045642E+00
   3.7037678E+00  -1.4467409E-03   1.8399575E+00   1.2043762E+00
   3.7077713E+00  -2.2742872E-03   1.8637525E+00   1.2040459E+00
   3.7136772E+00  -3.4642888E-03   1.8893498E+00   1.2042586E+00
   3.7174518E+00  -3.8274287E-03   1.9337962E+00   1.2041904E+00
   3.7227657E+00  -5.3108502E-03   1.9610716E+00   1.2044073E+00
   3.7275252E+00  -4.9552307E-03   1.9875309E+00   1.2042066E+00
   3.7330348E+00  -9.9486171E-04   2.0104609E+00   1.2058648E+00
   3.7375524E+00  -5.1707751E-04   2.0980089E+00   1.1990181E+00
   3.7425630E+00  -4.7673211E-03   2.0754313E+00   1.2122570E+00
   3.7468886E+00  -4.9660569E-03   2.0956166E+00   1.2051475E+00
   3.7526853E+00  -5.0703771E-03   2.1403818E+00   1.2051891E+00
   3.7576077E+00  -1.1933587E-02   2.1787899E+00   1.2065084E+00
   3.7619839E+00  -6.0655610E-03   2.2011147E+00   1.2064596E+00
   3.7670500E+00  -5.9853243E-03   2.2235973E+00   1.2067422E+00
   3.7720094E+00  -8.5491398E-03   2.2743392E+00   1.2071368E+00
   3.7768764E+00  -3.2508397E-03   2.3206944E+00   1.2078567E+00
   3.7814558E+00  -9.8659592E-03   2.3207834E+00   1.2047912E+00
   3.7867270E+00  -6.7953854E-03   2.3502524E+00   1.2053934E+00
   3.7914135E+00  -5.9875310E-03   2.3768559E+00   1.2100705E+00
   3.7968385E+00  -1.1448041E-02   2.4125605E+00   1.2110313E+00
   3.8009226E+00  -1.0834014E-02   2.4472122E+00   1.2079170E+00
   3.8054252E+00  -7.0901737E-03   2.5134070E+00   1.2224998E+00
   3.8110578E+00  -9.2299953E-03   2.5076351E+00   1.2142159E+00
   3.8170519E+00   3.3482914E-03   2.5264537E+00   1.2134641E+00
   3.8209984E+00  -1.2405875E-02   2.6268957E+00   1.2155993E+00
   3.8253281E+00  -7.4319076E-03   2.6147790E+00   1.2157193E+00
   3.8315074E+00  -9.0495879E-03   2.6162567E+00   1.2145625E+00
   3.8369234E+00  -7.3355385E-03   2.6587019E+00   1.2181751E+00
   3.8407302E+00  -9.6654408E-03   2.7900772E+00   1.2203641E+00
   3.8463352E+00  -4.9515967E-03   2.7382960E+00   1.2210616E+00
   3.8500111E+00  -7.4356617E-03   2.7197070E+00   1.2206806E+00
   3.8554463E+00  -8.5294917E-03   2.7783062E+00   1.2209653E+00
   3.8607988E+00  -1.1999263E-02   2.8477004E+00   1.2226121E+00
   3.8660047E+00  -4.8441389E-03   2.8752115E+00   1.2232143E+00
   3.8709643E+00  -6.2637683E-03   2.8955979E+00   1.2240108E+00
   3.8758571E+00  -4.8784777E-03   2.9152775E+00   1.2244248E+00
   3.8806646E+00  -2.2325786E-02   2.9770808E+00   1.2262664E+00
   3.8853910E+00   1.3960932E-02   3.0182240E+00   1.2279220E+00
   3.8900638E+00  -7.4499957E-03   3.0258644E+00   1.2291690E+00
   3.8946869E+00  -6.5704011E-03   3.0492170E+00   1.2299088E+00
   3.9006288E+00  -5.7947971E-03   3.1114833E+00   1.2337965E+00
   3.9050407E+00  -5.3540547E-03   3.1007628E+00   1.2334986E+00
   3.9096558E+00  -6.3776239E-03   3.1147821E+00   1.2331423E+00
   3.9156919E+00   8.4594532E-04   3.2001560E+00   1.2325284E+00
   3.9203355E+00  -3.5074027E-03   3.2311375E+00   1.2327856E+00
   3.9249082E+00  -6.2521044E-03   3.2494256E+00   1.2333884E+00
   3.9294109E+00  -1.7450334E-04   3.2766063E+00   1.2342054E+00
   3.9351366E+00  -8.3707990E-03   3.2960119E+00   1.2356086E+00
   3.9394946E+00  -8.8374140E-03   3.3493896E+00   1.2377381E+00
   3.9451199E+00  -7.5446763E-03   3.3792965E+00   1.2396743E+00
   3.9492292E+00  -5.9667556E-03   3.4022071E+00   1.2414998E+00
   3.9547691E+00  -4.6040397E-03   3.4318593E+00   1.2423040E+00
   3.9588864E+00  -7.5505394E-03   3.4668467E+00   1.2441490E+00
   3.9642761E+00  -9.6683968E-03   3.4916255E+00   1.2454591E+00
   3.9695542E+00   1.4294513E-03   3.5367367E+00   1.2459726E+00
   3.9734533E+00   2.7186791E-03   3.5583913E+00   1.2463846E+00
   3.9785867E+00  -9.6096918E-03   3.5787826E+00   1.2459871E+00
   3.9835331E+00  -1.5716227E-02   3.6046085E+00   1.2468075E+00
   3.9888055E+00  -6.6219396E-03   3.6471539E+00   1.2470459E+00
   3.9941621E+00  -8.6635882E-03   3.6842036E+00   1.2491751E+00
   3.9987509E+00  -1.3261119E-02   3.6893795E+00   1.2514703E+00
   4.0042753E+00  -1.1611363E-02   3.7077885E+00   1.2519814E+00
   4.0082846E+00  -1.3379770E-02   3.7310424E+00   1.2531220E+00
   4.0139666E+00  -2.4572838E-02   3.7953813E+00   1.2629939E+00
   4.0186353E+00  -1.1228159E-02   3.7912068E+00   1.2633591E+00
   4.0232148E+00   1.4437166E-02   3.8141241E+00   1.2610643E+00
   4.0282626E+00  -2.0268090E-02   3.8170652E+00   1.2592822E+00
   4.0339694E+00  -1.0388616E-02   3.8451796E+00   1.2518439E+00
   4.0379734E+00  -1.4393973E-02   3.8570862E+00   1.2528712E+00
   4.0430298E+00  -9.9689327E-03   3.9057555E+00   1.2564206E+00
   4.0481181E+00  -1.2335087E-02   3.9187944E+00   1.2832496E+00
   4.0530071E+00  -1.5526928E-02   3.9245749E+00   1.2702895E+00
   4.0586367E+00  -1.1523218E-02   3.9554896E+00   1.2624186E+00
   4.0625176E+00  -1.6064808E-02   3.9572549E+00   1.2595289E+00
   4.0682273E+00  -1.2541438E-02   3.9704010E+00   1.2591490E+00
   4.0720673E+00  -1.3427454E-02   3.9835410E+00   1.2617648E+00
   4.0777993E+00  -7.2585410E-03   4.0108633E+00   1.2866534E+00
   4.0834050E+00  -1.3055593E-02   4.0213199E+00   1.2786150E+00
   4.0871353E+00  -1.3796475E-02   4.0300140E+00   1.2753247E+00
   4.0919323E+00  -8.7664500E-03   4.0372157E+00   1.2721556E+00
   4.0973091E+00  -1.2099184E-02   4.0054889E+00   1.2520057E+00
   4.1028938E+00  -1.1082795E-02   4.0695090E+00   1.2574043E+00
   4.1066012E+00   7.9706084E-04   4.0797586E+00   1.2983085E+00
   4.1121469E+00  -1.1056580E-02   4.0552320E+00   1.2919430E+00
   4.1176643E+00  -2.4988675E-03   4.0733738E+00   1.2505394E+00
   4.1212368E+00  -1.4380059E-02   4.0667653E+00   1.2848326E+00
   4.1267142E+00  -1.4027384E-02   4.0993543E+00   1.2845268E+00
   4.1313086E+00  -1.0699850E-02   4.1047292E+00   1.2828683E+00
   4.1365795E+00  -1.4349304E-02   4.0835896E+00   1.2807518E+00
   4.1420021E+00  -1.0955249E-02   4.0481625E+00   1.2727515E+00
   4.1459503E+00  -1.1937408E-02   4.0733776E+00   1.2710673E+00
   4.1521993E+00  -1.4165649E-02   4.0712757E+00   1.2715698E+00
   4.1557488E+00  -1.6256930E-02   4.0671425E+00   1.2742573E+00
   4.1610065E+00  -1.5018273E-02   4.0408616E+00   1.2990391E+00
   4.1660180E+00  -1.5009153E-02   4.0911107E+00   1.2947204E+00
   4.1708007E+00  -1.4942268E-02   4.0226803E+00   1.2342186E+00
   4.1760669E+00  -1.1679215E-02   4.0712309E+00   1.2805536E+00
   4.1813259E+00  -1.5191107E-02   4.0350032E+00   1.2834865E+00
   4.1865697E+00  -1.9950856E-02   4.0065293E+00   1.2845249E+00
   4.1918006E+00  -8.0365287E-03   4.0191655E+00   1.2870418E+00
   4.1952815E+00  -1.5893752E-02   4.0133719E+00   1.2878420E+00
   4.2004948E+00  -1.3784998E-02   4.0031381E+00   1.2872987E+00
   4.2056994E+00  -1.4235369E-02   3.9926071E+00   1.2873770E+00
   4.2108984E+00  -8.9817671E-03   3.9104624E+00   1.2847588E+00
   4.2160935E+00  -1.1635785E-02   3.9599910E+00   1.2835593E+00
   4.2212868E+00  -1.3496916E-02   3.9662948E+00   1.2833148E+00
   4.2247376E+00  -1.3267914E-02   3.8883989E+00   1.2822490E+00
   4.2297983E+00  -1.1379019E-02   3.8455141E+00   1.2807124E+00
   4.2347269E+00  -1.1010273E-02   3.8430061E+00   1.2797796E+00
   4.2396135E+00  -1.0696697E-02   3.8449271E+00   1.2796811E+00
   4.2444720E+00  -1.2957742E-02   3.8255663E+00   1.2790341E+00
   4.2508802E+00  -1.1470678E-02   3.7502208E+00   1.2795277E+00
   4.2556272E+00  -1.1584532E-02   3.7396181E+00   1.2793834E+00
   4.2603159E+00  -7.4252407E-03   3.7296109E+00   1.2785455E+00
   4.2649746E+00  -1.1372521E-02   3.6941099E+00   1.2771176E+00
   4.2695560E+00  -9.6487310E-03   3.6604719E+00   1.2762170E+00
   4.2745886E+00  -1.0740717E-02   3.6291094E+00   1.2741570E+00
   4.2795229E+00  -1.0831523E-02   3.6121788E+00   1.2727864E+00
   4.2849998E+00  -8.8540865E-03   3.5937560E+00   1.2703700E+00
   4.2889719E+00  -9.5273312E-03   3.5125885E+00   1.2685326E+00
   4.2942262E+00  -1.2351679E-02   3.4899287E+00   1.2675418E+00
   4.2996502E+00  -1.5319095E-02   3.4581022E+00   1.2661353E+00
   4.3043027E+00  -1.4799556E-02   3.4240570E+00   1.2645943E+00
   4.3093376E+00  -1.5031391E-02   3.3823090E+00   1.2635384E+00
   4.3143430E+00  -1.5822563E-02   3.3499529E+00   1.2620296E+00
   4.3193145E+00  -1.4598513E-02   3.3112605E+00   1.2599701E+00
   4.3242517E+00  -1.6355295E-02   3.2808564E+00   1.2579283E+00
   4.3291264E+00  -1.6908797E-02   3.2461109E+00   1.2552656E+00
   4.3339357E+00  -1.7848607E-02   3.2054589E+00   1.2543002E+00
   4.3387160E+00  -1.9398428E-02   3.1574633E+00   1.2522556E+00
   4.3434987E+00  -1.6821930E-02   3.1118562E+00   1.2499604E+00
   4.3482018E+00  -2.0672821E-02   3.0712330E+00   1.2478679E+00
   4.3544788E+00  -2.4397856E-02   3.0086343E+00   1.2451974E+00
   4.3592348E+00  -2.2922559E-02   2.9532928E+00   1.2434385E+00
   4.3640089E+00  -2.4539169E-02   2.9142447E+00   1.2415441E+00
   4.3687887E+00  -2.7530173E-02   2.8651373E+00   1.2401148E+00
   4.3735628E+00  -2.7823647E-02   2.8402882E+00   1.2385905E+00
   4.3783255E+00  -2.9717594E-02   2.7822740E+00   1.2372470E+00
   4.3830752E+00  -2.8822547E-02   2.7272820E+00   1.2362386E+00
   4.3878107E+00  -2.5908975E-02   2.6849031E+00   1.2352784E+00
   4.3925319E+00  -3.3438180E-02   2.6227832E+00   1.2336447E+00
   4.3988032E+00  -3.1974316E-02   2.5571952E+00   1.2308284E+00
   4.4034915E+00  -3.4008462E-02   2.5057902E+00   1.2295393E+00
   4.4081721E+00  -3.7133414E-02   2.4712884E+00   1.2286680E+00
   4.4128404E+00  -3.7496399E-02   2.4163229E+00   1.2270519E+00
   4.4174972E+00  -3.9836943E-02   2.3221414E+00   1.2257757E+00
   4.4221401E+00  -3.8934596E-02   2.2786486E+00   1.2244524E+00
   4.4283085E+00  -4.0245708E-02   2.2324276E+00   1.2223567E+00
   4.4329205E+00  -4.0506821E-02   2.1885767E+00   1.2222070E+00
   4.4375219E+00  -4.4510629E-02   2.1082089E+00   1.2202452E+00
   4.4421148E+00  -3.3682592E-02   2.0294912E+00   1.2187968E+00
   4.4467015E+00  -4.5401782E-02   1.9921761E+00   1.2182509E+00
   4.4528108E+00  -4.7900934E-02   1.9330167E+00   1.2165246E+00
   4.4573913E+00  -4.5203321E-02   1.8637983E+00   1.2156447E+00
   4.4619408E+00  -4.3304462E-02   1.8002641E+00   1.2148325E+00
   4.4665203E+00  -4.8724599E-02   1.7342000E+00   1.2137696E+00
   4.4726462E+00  -4.6596315E-02   1.6582055E+00   1.2124817E+00
   4.4772563E+00  -4.7102731E-02   1.6139438E+00   1.2117283E+00
   4.4818807E+00  -5.1848080E-02   1.5205348E+00   1.2099929E+00
   4.4864612E+00  -4.7910310E-02   1.4758947E+00   1.2096332E+00
   4.4923759E+00  -4.5303527E-02   1.3993231E+00   1.2079835E+00
   4.4966712E+00  -5.1883306E-02   1.3518207E+00   1.2078302E+00
   4.5022111E+00  -5.0912216E-02   1.2865123E+00   1.2071522E+00
   4.5062289E+00  -5.0817635E-02   1.2185161E+00   1.2060180E+00
   4.5114269E+00  -4.4535473E-02   1.1210166E+00   1.2055366E+00
   4.5164804E+00  -4.8956085E-02   1.0574253E+00   1.2047800E+00
   4.5215297E+00  -4.9159437E-02   1.0165681E+00   1.2046195E+00
   4.5258632E+00  -5.2898157E-02   9.3549669E-01   1.2037647E+00
   4.5306473E+00  -4.8979148E-02   8.5054672E-01   1.2033730E+00
   4.5354505E+00  -5.4767832E-02   8.0976754E-01   1.2028972E+00
   4.5418806E+00  -4.9287256E-02   7.4865764E-01   1.2019588E+00
   4.5467229E+00  -5.3810101E-02   5.6864524E-01   1.2006160E+00
   4.5515814E+00  -5.4401197E-02   6.3865972E-01   1.2007773E+00
   4.5564561E+00  -5.0298434E-02   6.0054892E-01   1.2003417E+00
   4.5612497E+00  -5.3047493E-02   4.4337943E-01   1.1996305E+00
   4.5661354E+00  -5.1035948E-02   3.2971758E-01   1.1987556E+00
   4.5710630E+00  -5.3388979E-02   3.0347887E-01   1.1986858E+00
   4.5760112E+00  -5.2509572E-02   2.6252881E-01   1.1989322E+00
   4.5809803E+00  -5.3047128E-02   1.9492812E-01   1.1979173E+00
   4.5859747E+00  -5.2704372E-02   5.5591181E-02   1.1979370E+00
   4.5909648E+00  -5.2912667E-02   2.7016733E-02   1.1970731E+00
   4.5960093E+00  -5.2321497E-02  -8.5946731E-03   1.1977671E+00
   4.6010804E+00  -4.7814466E-02  -9.5491484E-02   1.1964396E+00
   4.6044755E+00  -5.3626109E-02  -3.2664597E-01   1.1954776E+00
   4.6095963E+00  -5.3222492E-02  -1.8640694E-01   1.1958884E+00
   4.6145954E+00  -5.1221367E-02  -1.7957936E-01   1.1964380E+00
   4.6199946E+00  -5.1294383E-02  -5.9922910E-01   1.1965067E+00
   4.6249132E+00  -5.6508482E-02  -9.7217254E-02   1.2003518E+00
   4.6292219E+00  -5.1570132E-02  -6.1171103E-01   1.1973574E+00
   4.6342096E+00  -5.3843185E-02  -5.4248840E-01   1.1974894E+00
   4.6395111E+00  -5.2997138E-02  -6.2725472E-01   1.1973877E+00
   4.6448412E+00  -5.3184550E-02  -7.1151370E-01   1.1978184E+00
   4.6502008E+00  -5.3084854E-02  -7.9187304E-01   1.1982675E+00
   4.6537914E+00  -5.4059569E-02  -8.2860333E-01   1.1983553E+00
   4.6592040E+00  -5.4877423E-02  -8.9505392E-01   1.1987768E+00
   4.6646471E+00  -5.3299438E-02  -9.4886583E-01   1.1986362E+00
   4.6701231E+00  -5.3159192E-02  -1.0098386E+00   1.1993507E+00
   4.6737924E+00  -5.4332022E-02  -1.0595428E+00   1.1997769E+00
   4.6793246E+00  -5.5501070E-02  -1.1458198E+00   1.1998529E+00
   4.6848650E+00  -5.1133584E-02  -1.2045207E+00   1.2002956E+00
   4.6885586E+00  -6.1095644E-02  -1.2384304E+00   1.2004831E+00
   4.6940989E+00  -5.6088276E-02  -1.2993400E+00   1.2009937E+00
   4.6996417E+00  -5.3114034E-02  -1.3665560E+00   1.2015254E+00
   4.7033386E+00  -5.7956863E-02  -1.3988361E+00   1.2019631E+00
   4.7088890E+00  -5.7286222E-02  -1.4665302E+00   1.2025987E+00
   4.7144461E+00  -5.2021254E-02  -1.5568233E+00   1.2030861E+00
   4.7181563E+00  -5.7034731E-02  -1.5844083E+00   1.2037388E+00
   4.7237310E+00  -4.9126841E-02  -1.6258267E+00   1.2044077E+00
   4.7293196E+00  -5.8269255E-02  -1.6788795E+00   1.2053623E+00
   4.7330542E+00  -6.4685613E-02  -1.7203674E+00   1.2057537E+00
   4.7386699E+00  -5.9865315E-02  -1.7874948E+00   1.2063875E+00
   4.7439775E+00  -6.7697607E-02  -1.8311152E+00   1.2072091E+00
   4.7475538E+00  -5.4491632E-02  -1.8675760E+00   1.2075028E+00
   4.7530270E+00  -6.3716352E-02  -1.9221779E+00   1.2083501E+00
   4.7586365E+00  -6.2705047E-02  -1.9703208E+00   1.2094811E+00
   4.7624488E+00  -6.6741787E-02  -2.0022376E+00   1.2098894E+00
   4.7681913E+00  -6.0137779E-02  -2.0568650E+00   1.2101235E+00
   4.7720366E+00  -5.9295397E-02  -2.1203775E+00   1.2094886E+00
   4.7778330E+00  -6.3157454E-02  -2.1235087E+00   1.2107813E+00
   4.7817178E+00  -6.3701570E-02  -2.1355522E+00   1.2120932E+00
   4.7875814E+00  -6.1848309E-02  -2.1835208E+00   1.2140872E+00
   4.7934957E+00  -6.5962419E-02  -2.2606993E+00   1.2157744E+00
   4.7974696E+00  -5.3485576E-02  -2.3669417E+00   1.2159848E+00
   4.8014708E+00  -6.0876254E-02  -2.3450193E+00   1.2170634E+00
   4.8075299E+00  -5.6805950E-02  -2.3187366E+00   1.2191062E+00
   4.8116140E+00  -5.7820626E-02  -2.3403039E+00   1.2202778E+00
   4.8178186E+00  -6.2266815E-02  -2.4649873E+00   1.2183380E+00
   4.8218904E+00  -5.5345364E-02  -2.3768685E+00   1.2199659E+00
   4.8276715E+00  -6.3637577E-02  -2.4527607E+00   1.2209518E+00
   4.8313284E+00  -5.6703702E-02  -2.5235279E+00   1.2220802E+00
   4.8364968E+00  -5.8676470E-02  -2.6097002E+00   1.2236626E+00
   4.8412924E+00  -6.0181607E-02  -2.5562911E+00   1.2245868E+00
   4.8462057E+00  -5.1560465E-02  -2.6219573E+00   1.2262087E+00
   4.8523850E+00  -5.1356830E-02  -2.6545918E+00   1.2265087E+00
   4.8569655E+00  -5.0025061E-02  -2.6759605E+00   1.2280682E+00
   4.8621950E+00  -5.6155503E-02  -2.7082989E+00   1.2290695E+00
   4.8665290E+00  -5.2089959E-02  -2.7504852E+00   1.2294693E+00
   4.8713250E+00  -5.1428530E-02  -2.7773237E+00   1.2299685E+00
   4.8768773E+00  -4.6731520E-02  -2.8076141E+00   1.2310487E+00
   4.8808732E+00  -4.6495240E-02  -2.8182387E+00   1.2319090E+00
   4.8862948E+00  -4.1360553E-02  -2.8193538E+00   1.2328092E+00
   4.8915939E+00  -4.9262084E-02  -2.8649240E+00   1.2324535E+00
   4.8967547E+00  -4.5975581E-02  -2.8846524E+00   1.2322599E+00
   4.9004207E+00  -4.4856206E-02  -2.9164140E+00   1.2326521E+00
   4.9058580E+00  -4.7516812E-02  -2.9332705E+00   1.2334040E+00
   4.9113708E+00  -4.3977689E-02  -2.9477735E+00   1.2341658E+00
   4.9161606E+00  -4.9606800E-02  -2.9398911E+00   1.2339309E+00
   4.9204383E+00  -3.0484961E-02  -2.9767897E+00   1.2341175E+00
   4.9251738E+00  -6.0633220E-02  -3.0182717E+00   1.2343897E+00
   4.9308019E+00  -2.4468295E-02  -3.0277171E+00   1.2355583E+00
