  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   13:53:52  02/26/2024 jupc     
   1.2127064E+00   2.0939447E-02  -3.6665511E+00   1.7476875E+00
   1.2158681E+00   2.1865755E-02  -3.6255488E+00   1.7474544E+00
   1.2190670E+00   2.3438798E-02  -3.5118434E+00   1.7472476E+00
   1.2223146E+00   2.5305485E-02  -3.4116075E+00   1.7469260E+00
   1.2263494E+00   2.4509579E-02  -3.3127553E+00   1.7467039E+00
   1.2295349E+00   2.6092205E-02  -3.2694979E+00   1.7466913E+00
   1.2328808E+00   2.3029694E-02  -3.1823049E+00   1.7469072E+00
   1.2361997E+00   2.0997895E-02  -3.0888329E+00   1.7470127E+00
   1.2395838E+00   2.1818109E-02  -3.0113857E+00   1.7470168E+00
   1.2429572E+00   2.3388296E-02  -2.9596567E+00   1.7470543E+00
   1.2463025E+00   2.3687148E-02  -2.8786047E+00   1.7471642E+00
   1.2494694E+00   2.5289193E-02  -2.7310908E+00   1.7472874E+00
   1.2526704E+00   2.1431675E-02  -2.6809902E+00   1.7471349E+00
   1.2559768E+00   2.2006540E-02  -2.6106927E+00   1.7469293E+00
   1.2593359E+00   2.1865271E-02  -2.5455863E+00   1.7468531E+00
   1.2627664E+00   2.2363175E-02  -2.4375801E+00   1.7467113E+00
   1.2662759E+00   2.1402355E-02  -2.3879015E+00   1.7463586E+00
   1.2698117E+00   2.1057853E-02  -2.2639267E+00   1.7455000E+00
   1.2724752E+00   2.9218484E-02  -2.2305746E+00   1.7453512E+00
   1.2760508E+00   2.2441331E-02  -2.1937275E+00   1.7451534E+00
   1.2794107E+00   2.5088228E-02  -2.0750301E+00   1.7448995E+00
   1.2829434E+00   2.1497114E-02  -1.9759300E+00   1.7447852E+00
   1.2865206E+00   2.3606967E-02  -1.9550496E+00   1.7446928E+00
   1.2891757E+00   2.3676191E-02  -1.8647398E+00   1.7448671E+00
   1.2927094E+00   2.1316137E-02  -1.8530291E+00   1.7452278E+00
   1.2960809E+00   2.6849138E-02  -1.7281628E+00   1.7457798E+00
   1.2995625E+00   2.7540317E-02  -1.6422449E+00   1.7462659E+00
   1.3031090E+00   2.5617635E-02  -1.6118181E+00   1.7465614E+00
   1.3065619E+00   2.2842828E-02  -1.5487115E+00   1.7468451E+00
   1.3091036E+00   2.0196181E-02  -1.4981433E+00   1.7471515E+00
   1.3126616E+00   2.0688560E-02  -1.3595690E+00   1.7475834E+00
   1.3162380E+00   1.5481084E-02  -1.3623002E+00   1.7477181E+00
   1.3197726E+00   1.7574739E-02  -1.3026102E+00   1.7478676E+00
   1.3232839E+00   1.7926222E-02  -1.1957859E+00   1.7482476E+00
   1.3259126E+00   1.8266231E-02  -1.1344433E+00   1.7484304E+00
   1.3294168E+00   1.7175024E-02  -1.1113768E+00   1.7484733E+00
   1.3329284E+00   1.4421604E-02  -1.0341840E+00   1.7487911E+00
   1.3364497E+00   1.5407181E-02  -9.3906504E-01   1.7493594E+00
   1.3399844E+00   1.6138125E-02  -9.1826767E-01   1.7495574E+00
   1.3425543E+00   1.7310370E-02  -8.9234960E-01   1.7497441E+00
   1.3460045E+00   1.4063446E-02  -8.0482560E-01   1.7503008E+00
   1.3494321E+00   1.2619739E-02  -6.5853965E-01   1.7512624E+00
   1.3529609E+00   1.3786189E-02  -6.3991737E-01   1.7518524E+00
   1.3566558E+00   1.2676563E-02  -6.4118493E-01   1.7522469E+00
   1.3594661E+00   1.4478391E-02  -5.9260732E-01   1.7528092E+00
   1.3632241E+00   1.5954293E-02  -5.1588190E-01   1.7535249E+00
   1.3660380E+00   1.8607156E-02  -4.3149361E-01   1.7541116E+00
   1.3697941E+00   2.3102395E-02  -3.7184113E-01   1.7545063E+00
   1.3725989E+00   1.7899761E-02  -3.4421372E-01   1.7547739E+00
   1.3763242E+00   2.4009226E-02  -2.7833942E-01   1.7550786E+00
   1.3799858E+00   2.1012995E-02  -1.9034770E-01   1.7552984E+00
   1.3828158E+00   2.8076531E-02  -1.5013184E-01   1.7554339E+00
   1.3866332E+00   2.1310054E-02  -7.5039178E-02   1.7556238E+00
   1.3894484E+00   2.1702623E-02  -4.5495983E-02   1.7559155E+00
   1.3930178E+00   2.1510350E-02   1.0163158E-01   1.7564937E+00
   1.3959213E+00   1.8760556E-02   1.9220519E-01   1.7569793E+00
   1.3998890E+00   1.8293798E-02   2.1234454E-01   1.7570856E+00
   1.4033799E+00   2.0852828E-02   2.0882872E-01   1.7569865E+00
   1.4065187E+00   2.6119960E-02   2.9967892E-01   1.7574316E+00
   1.4098556E+00   1.7982220E-02   3.7732542E-01   1.7580446E+00
   1.4134282E+00   2.3418741E-02   5.1585644E-01   1.7586645E+00
   1.4164680E+00   1.5530205E-02   5.8111781E-01   1.7590671E+00
   1.4195298E+00   1.2442893E-02   5.9855729E-01   1.7594001E+00
   1.4225904E+00   1.4508246E-02   6.3012743E-01   1.7600377E+00
   1.4264486E+00   2.0824004E-02   6.9850343E-01   1.7603948E+00
   1.4293902E+00   9.3128337E-03   8.0282599E-01   1.7608647E+00
   1.4332517E+00   1.2175104E-02   8.7834466E-01   1.7610893E+00
   1.4362555E+00   1.3095711E-02   9.5695955E-01   1.7611314E+00
   1.4393957E+00   1.6231002E-02   1.0211840E+00   1.7614079E+00
   1.4426112E+00   1.4275908E-02   1.1185309E+00   1.7618876E+00
   1.4467795E+00   1.3481213E-02   1.1804003E+00   1.7623005E+00
   1.4496741E+00   1.4786245E-02   1.2592274E+00   1.7624588E+00
   1.4528611E+00   7.6217121E-03   1.3750422E+00   1.7625785E+00
   1.4561431E+00   1.0744495E-02   1.4169264E+00   1.7626814E+00
   1.4594328E+00   4.2145606E-03   1.5210510E+00   1.7632802E+00
   1.4627420E+00   1.6247153E-02   1.6234457E+00   1.7639880E+00
   1.4660733E+00   2.1937346E-02   1.7231741E+00   1.7647362E+00
   1.4694275E+00   1.1589456E-02   1.8091946E+00   1.7654362E+00
   1.4728066E+00   7.8740632E-03   1.8725963E+00   1.7660656E+00
   1.4762106E+00   6.2188096E-03   1.9960486E+00   1.7668066E+00
   1.4796387E+00   8.3782636E-03   2.0753515E+00   1.7676929E+00
   1.4830916E+00   1.2088283E-02   2.2319064E+00   1.7688506E+00
   1.4865957E+00   8.5843243E-03   2.3167241E+00   1.7696414E+00
   1.4901046E+00   1.3329188E-02   2.3733513E+00   1.7701601E+00
   1.4936138E+00  -1.8528346E-02   2.4627476E+00   1.7708553E+00
   1.4971272E+00   3.2316417E-02   2.6183839E+00   1.7716861E+00
   1.4993942E+00   4.7871019E-03   2.6895058E+00   1.7726982E+00
   1.5036854E+00   1.0568750E-02   2.8472309E+00   1.7736140E+00
   1.5065713E+00   5.8803135E-03   2.8234885E+00   1.7743398E+00
   1.5100791E+00   1.9842517E-02   3.0770917E+00   1.7749695E+00
   1.5131978E+00   2.2292759E-03   3.1668506E+00   1.7754831E+00
   1.5164280E+00   1.0397483E-02   3.2379916E+00   1.7765568E+00
   1.5203544E+00   2.3025861E-03   3.3827360E+00   1.7773961E+00
   1.5237954E+00   3.7576016E-03   3.4763973E+00   1.7781951E+00
   1.5261616E+00  -1.9845287E-03   3.5416875E+00   1.7787522E+00
   1.5296772E+00   1.2745077E-02   3.6388144E+00   1.7798079E+00
   1.5329229E+00  -4.3483325E-03   3.8140583E+00   1.7809089E+00
   1.5363916E+00   3.7971810E-03   3.8880045E+00   1.7815255E+00
   1.5398322E+00   1.0247118E-02   4.0056686E+00   1.7822452E+00
   1.5432889E+00  -2.3541565E-03   4.0946627E+00   1.7828958E+00
   1.5469282E+00   1.1685450E-03   4.3032603E+00   1.7842760E+00
   1.5506138E+00  -1.2211070E-03   4.3801565E+00   1.7851487E+00
   1.5530638E+00  -9.5875049E-03   4.4205265E+00   1.7855117E+00
   1.5571430E+00   1.1379927E-02   4.6144404E+00   1.7865520E+00
   1.5606668E+00   7.2442582E-03   4.7749786E+00   1.7876699E+00
   1.5632987E+00  -9.7993878E-04   4.8308759E+00   1.7880311E+00
   1.5673640E+00  -1.5581360E-02   4.9512281E+00   1.7885489E+00
   1.5701516E+00   6.2472858E-03   5.0431199E+00   1.7894847E+00
   1.5728905E+00   1.8103762E-02   5.1066160E+00   1.7899113E+00
   1.5768719E+00   4.6619377E-03   5.2806492E+00   1.7925819E+00
   1.5801712E+00   1.0180420E-02   5.3203640E+00   1.7906877E+00
   1.5839162E+00  -9.2214094E-03   5.4456034E+00   1.7904503E+00
   1.5864100E+00  -2.5990817E-03   5.5498004E+00   1.7921402E+00
   1.5899436E+00  -9.0012560E-03   5.7612567E+00   1.7942243E+00
   1.5935826E+00  -8.6950762E-03   5.8252115E+00   1.7951686E+00
   1.5971762E+00  -4.4682594E-03   5.9312859E+00   1.7955773E+00
   1.6007298E+00  -2.0543983E-02   6.0238438E+00   1.7962904E+00
   1.6030809E+00  -1.1980583E-02   6.1389518E+00   1.7968334E+00
   1.6065842E+00  -9.7029004E-03   6.2781510E+00   1.7978718E+00
   1.6100643E+00  -5.9908065E-03   6.3626351E+00   1.7984935E+00
   1.6135309E+00   4.0298156E-03   6.4323769E+00   1.7989700E+00
   1.6169909E+00  -9.6290829E-03   6.5515046E+00   1.7996559E+00
   1.6204515E+00  -1.2465738E-02   6.6686854E+00   1.8002177E+00
   1.6239249E+00  -1.3510533E-02   6.7688737E+00   1.8010434E+00
   1.6274047E+00  -8.0352537E-03   6.8918362E+00   1.8019199E+00
   1.6297269E+00  -4.7850292E-03   6.9461322E+00   1.8024416E+00
   1.6332146E+00  -4.2326334E-03   7.0020370E+00   1.8026894E+00
   1.6365105E+00  -3.5026204E-04   7.1119537E+00   1.8035351E+00
   1.6397173E+00   1.7218210E-03   7.1903329E+00   1.8046926E+00
   1.6430769E+00  -1.7105130E-02   7.3158617E+00   1.8060915E+00
   1.6467507E+00  -4.5122942E-03   7.3992724E+00   1.8065679E+00
   1.6508296E+00  -4.1003195E-03   7.4881759E+00   1.8077101E+00
   1.6535585E+00   2.5842211E-03   7.5620360E+00   1.8086438E+00
   1.6575816E+00   7.3446608E-03   7.6665392E+00   1.8100607E+00
   1.6602004E+00  -6.1919061E-03   7.7283316E+00   1.8109257E+00
   1.6640509E+00   1.8972256E-03   7.8087854E+00   1.8119996E+00
   1.6674337E+00   1.7672642E-04   7.8887935E+00   1.8130898E+00
   1.6707972E+00   9.4599687E-03   7.9562211E+00   1.8141415E+00
   1.6733292E+00  -2.0701587E-02   8.0143576E+00   1.8148193E+00
   1.6774321E+00   1.4992107E-02   8.1134968E+00   1.8163897E+00
   1.6802907E+00  -1.1363734E-02   8.1520481E+00   1.8168039E+00
   1.6832175E+00   8.0152545E-03   8.2108288E+00   1.8175337E+00
   1.6870303E+00  -6.0152304E-03   8.2555180E+00   1.8189293E+00
   1.6904590E+00   2.4457477E-02   8.4161272E+00   1.8216875E+00
   1.6932161E+00   2.0025978E-03   8.4328594E+00   1.8221481E+00
   1.6974891E+00  -8.7779332E-03   8.4709911E+00   1.8217282E+00
   1.6998172E+00   2.5846237E-02   8.4621458E+00   1.8222773E+00
   1.7037098E+00   3.5461863E-03   8.6125317E+00   1.8242874E+00
   1.7066213E+00  -3.7172982E-03   8.6016197E+00   1.8251822E+00
   1.7098311E+00  -8.3373126E-04   8.6548128E+00   1.8259001E+00
   1.7144161E+00   5.8940751E-03   8.7381592E+00   1.8277227E+00
   1.7173564E+00   1.0130537E-03   8.8218021E+00   1.8286630E+00
   1.7199488E+00  -5.8604288E-03   8.8625031E+00   1.8295798E+00
   1.7236860E+00  -4.2844489E-03   8.8428669E+00   1.8306180E+00
   1.7264067E+00  -5.5790846E-03   8.9140453E+00   1.8310019E+00
   1.7306926E+00  -1.7863426E-03   8.9418068E+00   1.8319077E+00
   1.7334504E+00  -1.0075175E-02   9.0357218E+00   1.8329974E+00
   1.7363863E+00  -1.6597254E-03   9.0674868E+00   1.8340271E+00
   1.7409875E+00  -2.4505842E-02   9.0971918E+00   1.8353956E+00
   1.7432863E+00   2.5133780E-04   9.1179657E+00   1.8355938E+00
   1.7476381E+00  -1.1699259E-03   9.2348671E+00   1.8376168E+00
   1.7501539E+00   3.0254290E-04   9.2240038E+00   1.8383971E+00
   1.7544194E+00   3.2383935E-03   9.2612886E+00   1.8382596E+00
   1.7569641E+00  -1.6787760E-02   9.2355623E+00   1.8383498E+00
   1.7609081E+00  -3.0961765E-03   9.3152580E+00   1.8395932E+00
   1.7638350E+00  -1.1449347E-02   9.3822155E+00   1.8408839E+00
   1.7667416E+00  -1.7758287E-03   9.4274073E+00   1.8421886E+00
   1.7699462E+00   1.6056917E-03   9.4869938E+00   1.8427227E+00
   1.7739751E+00  -6.2397104E-03   9.5014963E+00   1.8434962E+00
   1.7778459E+00   2.3693549E-03   9.5483742E+00   1.8444021E+00
   1.7805935E+00   7.4929860E-04   9.5726843E+00   1.8449775E+00
   1.7836229E+00   2.2588589E-03   9.6069155E+00   1.8453760E+00
   1.7867851E+00  -1.0560493E-02   9.6091194E+00   1.8456780E+00
   1.7910118E+00   4.6182349E-03   9.7057848E+00   1.8475990E+00
   1.7938182E+00  -5.3738854E-03   9.7404222E+00   1.8482008E+00
   1.7970235E+00  -1.0562039E-02   9.8062639E+00   1.8489497E+00
   1.8002762E+00   9.2658866E-03   9.7930965E+00   1.8494623E+00
   1.8037953E+00   6.7162653E-03   9.8615656E+00   1.8498124E+00
   1.8078692E+00  -1.2275232E-03   9.9090481E+00   1.8511839E+00
   1.8109360E+00  -5.1806490E-03   9.9604664E+00   1.8519309E+00
   1.8136394E+00   8.1744511E-03   9.9465780E+00   1.8523350E+00
   1.8175933E+00  -3.3090056E-03   1.0037550E+01   1.8536121E+00
   1.8205699E+00  -2.1254478E-03   1.0056222E+01   1.8541955E+00
   1.8235359E+00   2.7867904E-04   1.0111919E+01   1.8547566E+00
   1.8275796E+00   2.9936801E-03   1.0152608E+01   1.8560381E+00
   1.8302946E+00  -4.6400217E-04   1.0188741E+01   1.8567480E+00
   1.8332829E+00  -4.1659437E-03   1.0235859E+01   1.8573440E+00
   1.8365774E+00  -2.6496768E-04   1.0266057E+01   1.8580425E+00
   1.8398986E+00  -2.9815985E-03   1.0312221E+01   1.8595020E+00
   1.8432479E+00  -3.6017091E-03   1.0365091E+01   1.8608009E+00
   1.8466065E+00   5.3022534E-04   1.0395889E+01   1.8616574E+00
   1.8499982E+00  -4.4129626E-03   1.0430136E+01   1.8622984E+00
   1.8545706E+00  -7.4039102E-03   1.0513959E+01   1.8636284E+00
   1.8573505E+00  -4.0887748E-03   1.0526038E+01   1.8649549E+00
   1.8601831E+00  -8.1570307E-04   1.0568645E+01   1.8655345E+00
   1.8633062E+00  -3.3906098E-03   1.0613232E+01   1.8660380E+00
   1.8667493E+00  -1.3049052E-03   1.0642784E+01   1.8666210E+00
   1.8702239E+00   3.1417966E-04   1.0666639E+01   1.8680110E+00
   1.8737167E+00  -3.1989296E-03   1.0746638E+01   1.8715616E+00
   1.8773788E+00  -4.7071528E-04   1.0757170E+01   1.8709198E+00
   1.8806936E+00  -4.5633974E-04   1.0814135E+01   1.8697194E+00
   1.8841231E+00  -1.7018820E-03   1.0844200E+01   1.8697478E+00
   1.8879162E+00   1.2648923E-03   1.0897779E+01   1.8718387E+00
   1.8905665E+00   3.6324412E-04   1.0956688E+01   1.8729012E+00
   1.8941302E+00  -5.4339995E-04   1.0948543E+01   1.8747777E+00
   1.8971331E+00  -8.1325631E-04   1.1010163E+01   1.8754349E+00
   1.9006093E+00  -1.9407321E-03   1.1005589E+01   1.8752865E+00
   1.9046333E+00  -2.3876152E-03   1.1047292E+01   1.8751676E+00
   1.9076625E+00  -9.4736554E-04   1.1076465E+01   1.8758755E+00
   1.9110022E+00  -8.2402094E-04   1.1083991E+01   1.8771348E+00
   1.9146286E+00  -1.2391122E-03   1.1107390E+01   1.8777686E+00
   1.9180292E+00   4.0759399E-04   1.1143993E+01   1.8784852E+00
   1.9217438E+00  -2.4585277E-04   1.1165448E+01   1.8791040E+00
   1.9236308E+00  -3.9222822E-04   1.1177389E+01   1.8793737E+00
   1.9272894E+00   1.2470668E-03   1.1189933E+01   1.8802662E+00
   1.9308606E+00   2.9678829E-03   1.1222408E+01   1.8809246E+00
   1.9344456E+00   4.6932134E-03   1.1225206E+01   1.8816650E+00
   1.9379565E+00   2.5471402E-03   1.1226169E+01   1.8821576E+00
   1.9413960E+00   4.0124855E-03   1.1237617E+01   1.8825264E+00
   1.9447602E+00   3.8494684E-03   1.1259124E+01   1.8829068E+00
   1.9480798E+00   3.8176286E-03   1.1263161E+01   1.8832083E+00
   1.9513987E+00   3.7043979E-03   1.1259968E+01   1.8837374E+00
   1.9546643E+00   6.3987686E-03   1.1265780E+01   1.8842099E+00
   1.9578793E+00   4.4854209E-03   1.1230574E+01   1.8845060E+00
   1.9610244E+00   5.0033880E-03   1.1251040E+01   1.8846533E+00
   1.9640914E+00   5.0053829E-03   1.1237442E+01   1.8847425E+00
   1.9670757E+00   3.7610990E-03   1.1236238E+01   1.8849752E+00
   1.9714254E+00   5.4514394E-03   1.1207484E+01   1.8855306E+00
   1.9742607E+00   5.0874366E-03   1.1176528E+01   1.8859774E+00
   1.9770494E+00   7.9871938E-03   1.1146203E+01   1.8863238E+00
   1.9811968E+00   8.6026955E-03   1.1125471E+01   1.8867654E+00
   1.9839395E+00   8.1524616E-03   1.1086159E+01   1.8869523E+00
   1.9879069E+00   7.6421103E-03   1.1064417E+01   1.8872017E+00
   1.9904654E+00   8.8629806E-03   1.1036268E+01   1.8874769E+00
   1.9941939E+00   1.0118742E-02   1.0956365E+01   1.8884006E+00
   1.9978151E+00   9.9898176E-03   1.0896167E+01   1.8890308E+00
   2.0013576E+00   1.0938899E-02   1.0850711E+01   1.8892574E+00
   2.0048404E+00   1.1057020E-02   1.0830585E+01   1.8894539E+00
   2.0071354E+00   1.1126765E-02   1.0776094E+01   1.8897406E+00
   2.0105460E+00   1.2604320E-02   1.0702028E+01   1.8903601E+00
   2.0138736E+00   1.3973317E-02   1.0632007E+01   1.8909863E+00
   2.0181534E+00   1.3748892E-02   1.0555418E+01   1.8915132E+00
   2.0212822E+00   1.4671925E-02   1.0469065E+01   1.8917283E+00
   2.0243332E+00   1.6383685E-02   1.0424741E+01   1.8917974E+00
   2.0273361E+00   1.7002342E-02   1.0335773E+01   1.8921230E+00
   2.0312808E+00   1.6773077E-02   1.0270378E+01   1.8924831E+00
   2.0341992E+00   1.9533962E-02   1.0182603E+01   1.8927820E+00
   2.0380445E+00   1.6739234E-02   1.0066230E+01   1.8931968E+00
   2.0409133E+00   1.5946465E-02   9.9729538E+00   1.8934729E+00
   2.0447273E+00   1.7299369E-02   9.8587265E+00   1.8936980E+00
   2.0475721E+00   1.5544736E-02   9.7663393E+00   1.8938694E+00
   2.0513361E+00   1.7003872E-02   9.6580954E+00   1.8941216E+00
   2.0541360E+00   1.7036621E-02   9.6360378E+00   1.8942133E+00
   2.0578372E+00   1.7018927E-02   9.4637308E+00   1.8944521E+00
   2.0614924E+00   1.3077496E-02   9.3217764E+00   1.8946279E+00
   2.0642047E+00   1.6092852E-02   9.2621241E+00   1.8946387E+00
   2.0677917E+00   1.4349963E-02   9.1082458E+00   1.8946099E+00
   2.0713537E+00   1.4936438E-02   8.9971657E+00   1.8946893E+00
   2.0748901E+00   1.4062241E-02   8.8856001E+00   1.8947016E+00
   2.0775244E+00   1.2925922E-02   8.8204975E+00   1.8946848E+00
   2.0810111E+00   1.4600229E-02   8.6327143E+00   1.8946717E+00
   2.0844676E+00   1.3281432E-02   8.5149984E+00   1.8946563E+00
   2.0878925E+00   1.3122263E-02   8.3865976E+00   1.8945535E+00
   2.0912848E+00   1.0399703E-02   8.2774229E+00   1.8944250E+00
   2.0946438E+00   9.7139645E-03   8.1185198E+00   1.8943077E+00
   2.0979700E+00   9.5607946E-03   7.9929571E+00   1.8942105E+00
   2.1012647E+00   8.2223853E-03   7.8912954E+00   1.8941165E+00
   2.1045310E+00   7.5071095E-03   7.7375259E+00   1.8940009E+00
   2.1077740E+00   4.2531197E-03   7.5640726E+00   1.8937649E+00
   2.1109972E+00   6.1975461E-03   7.4075279E+00   1.8934717E+00
   2.1142108E+00   4.4422722E-03   7.2906399E+00   1.8932148E+00
   2.1182282E+00   4.2745392E-03   7.1506948E+00   1.8928425E+00
   2.1214552E+00   4.5498949E-03   7.0207062E+00   1.8925364E+00
   2.1246853E+00   9.8674314E-04   6.8038931E+00   1.8921281E+00
   2.1278851E+00   5.3716609E-03   6.7084541E+00   1.8917779E+00
   2.1314337E+00   6.2457416E-03   6.6698556E+00   1.8921130E+00
   2.1344945E+00   1.4728903E-03   6.3249211E+00   1.8911103E+00
   2.1382921E+00  -1.1487745E-03   6.2414598E+00   1.8905214E+00
   2.1416221E+00  -7.4220556E-03   6.0715642E+00   1.8898212E+00
   2.1450226E+00  -7.0293103E-03   5.9063349E+00   1.8893917E+00
   2.1483958E+00  -1.2550958E-03   5.7851377E+00   1.8892653E+00
   2.1517265E+00  -1.8486201E-03   5.6437635E+00   1.8891389E+00
   2.1550281E+00  -1.5559135E-03   5.4610839E+00   1.8887068E+00
   2.1583242E+00  -4.8975837E-03   5.3455753E+00   1.8883240E+00
   2.1616144E+00  -1.6385167E-03   5.1670027E+00   1.8876697E+00
   2.1648734E+00  -3.7070459E-03   4.9908814E+00   1.8867669E+00
   2.1680999E+00  -1.3511649E-02   4.8663449E+00   1.8862684E+00
   2.1713171E+00  -1.1640149E-02   4.7360907E+00   1.8859801E+00
   2.1746790E+00  -1.0684662E-02   4.5708780E+00   1.8854475E+00
   2.1780403E+00  -3.9359098E-03   4.4277344E+00   1.8851861E+00
   2.1812801E+00  -1.6566996E-02   4.2253766E+00   1.8847979E+00
   2.1845953E+00   6.9272812E-03   4.0893979E+00   1.8841047E+00
   2.1878881E+00  -2.5953904E-02   3.9570127E+00   1.8837572E+00
   2.1911409E+00  -1.4987555E-02   3.8039651E+00   1.8833309E+00
   2.1943934E+00  -8.8453840E-04   3.6993837E+00   1.8832110E+00
   2.1977425E+00  -2.2304187E-02   3.4767401E+00   1.8829689E+00
   2.2018030E+00   6.2579330E-04   3.3206170E+00   1.8821532E+00
   2.2049575E+00  -4.0928726E-04   3.1639297E+00   1.8816065E+00
   2.2081697E+00  -2.3674063E-02   3.0499706E+00   1.8809751E+00
   2.2113597E+00  -1.1701941E-02   2.9791939E+00   1.8807145E+00
   2.2145689E+00  -2.8446376E-02   2.7645438E+00   1.8801540E+00
   2.2185538E+00  -2.1817945E-02   2.4671192E+00   1.8784088E+00
   2.2217720E+00  -7.8501459E-03   2.4820585E+00   1.8781393E+00
   2.2248456E+00   2.6147081E-02   2.3927357E+00   1.8780388E+00
   2.2280354E+00  -3.4767289E-02   2.1652091E+00   1.8774191E+00
   2.2312596E+00  -4.2163741E-02   2.0879712E+00   1.8768630E+00
   2.2345202E+00   1.4392500E-02   1.7866118E+00   1.8751771E+00
   2.2385542E+00  -4.4401947E-02   1.6816649E+00   1.8745605E+00
   2.2417996E+00  -3.3925455E-02   1.8409464E+00   1.8745297E+00
   2.2451150E+00   1.0903664E-02   1.4037888E+00   1.8739332E+00
   2.2483790E+00  -2.2676235E-02   1.3548805E+00   1.8726678E+00
   2.2515535E+00  -4.4225797E-02   9.9741793E-01   1.8717158E+00
   2.2547421E+00  -2.8783715E-04   1.0337156E+00   1.8709030E+00
   2.2579267E+00  -6.7398816E-02   9.6713328E-01   1.8704875E+00
   2.2619529E+00  -5.7168994E-02   8.2141328E-01   1.8696113E+00
   2.2651575E+00  -4.4067822E-02   5.4250193E-01   1.8679929E+00
   2.2682028E+00  -4.5563955E-02   4.9060950E-01   1.8667725E+00
   2.2713919E+00  -1.6580425E-02   3.3233920E-01   1.8663818E+00
   2.2746458E+00  -5.4372486E-02   3.8821444E-01   1.8653147E+00
   2.2786081E+00  -7.5035542E-03   1.2884851E-01   1.8637496E+00
   2.2817879E+00  -6.6780471E-03  -7.2665349E-02   1.8632514E+00
   2.2849619E+00  -6.3655399E-02  -1.7126989E-01   1.8625242E+00
   2.2881198E+00  -1.9309424E-02  -2.5769654E-01   1.8610687E+00
   2.2914522E+00  -5.7615116E-02  -4.8341227E-01   1.8593376E+00
   2.2948475E+00  -4.2806022E-02  -6.3909006E-01   1.8582802E+00
   2.2981825E+00  -2.7062437E-02  -6.2327254E-01   1.8581086E+00
   2.3016517E+00  -4.7192771E-02  -9.3610013E-01   1.8564019E+00
   2.3053029E+00  -4.0858023E-02  -1.0085748E+00   1.8551013E+00
   2.3080359E+00   9.0890050E-02  -8.7145942E-01   1.8540294E+00
   2.3116107E+00  -1.7601958E-02  -1.2114903E+00   1.8524946E+00
   2.3152599E+00  -2.9723316E-01  -1.8065994E+00   1.8513662E+00
   2.3180096E+00  -1.2282299E-01  -1.5348114E+00   1.8510275E+00
   2.3218606E+00  -1.3751079E-01  -1.4353342E+00   1.8498809E+00
   2.3247249E+00   1.9863039E-02  -1.8780125E+00   1.8472717E+00
   2.3282716E+00  -8.5986391E-02  -1.8615955E+00   1.8466072E+00
   2.3316531E+00  -2.1024309E-03  -1.9353944E+00   1.8454721E+00
   2.3347251E+00  -8.7013230E-02  -2.1902804E+00   1.8445466E+00
   2.3381095E+00  -5.6184810E-02  -2.3279779E+00   1.8432126E+00
   2.3419902E+00  -5.5139035E-02  -2.5360596E+00   1.8405709E+00
   2.3454351E+00  -3.7631474E-02  -2.6127110E+00   1.8399422E+00
   2.3488648E+00  -2.8090963E-02  -2.7076924E+00   1.8395556E+00
   2.3517001E+00  -2.7615365E-02  -2.7795610E+00   1.8387643E+00
   2.3554714E+00   4.3481165E-03  -2.8754058E+00   1.8360621E+00
   2.3587937E+00   1.1800393E-02  -3.0012722E+00   1.8346776E+00
   2.3614802E+00   3.2558396E-02  -3.0414987E+00   1.8341284E+00
   2.3647456E+00  -3.5771048E-01  -3.6657743E+00   1.8337630E+00
   2.3684244E+00   5.7385221E-02  -3.2464871E+00   1.8320405E+00
   2.3722374E+00  -1.2876450E-01  -3.6493483E+00   1.8308095E+00
   2.3749602E+00  -7.4365303E-02  -3.7301223E+00   1.8299595E+00
   2.3786082E+00  -1.6749427E-01  -3.5984929E+00   1.8278117E+00
   2.3821549E+00   1.3908908E-01  -4.2327042E+00   1.8257494E+00
   2.3848736E+00  -1.3438885E-01  -4.0974841E+00   1.8252233E+00
   2.3884177E+00  -5.0416302E-02  -4.1587491E+00   1.8249286E+00
   2.3919561E+00  -2.6662635E-02  -4.2108355E+00   1.8227788E+00
   2.3954465E+00   5.2409366E-02  -4.2903752E+00   1.8206909E+00
   2.3989100E+00  -6.6422090E-02  -4.5800018E+00   1.8201354E+00
   2.4020042E+00  -2.7372056E-01  -4.5828743E+00   1.8179429E+00
   2.4051831E+00  -7.2908536E-02  -4.6211443E+00   1.8175818E+00
   2.4085603E+00  -1.3463104E-01  -4.8012948E+00   1.8172762E+00
   2.4118841E+00   1.1360440E-01  -5.1753993E+00   1.8142445E+00
   2.4152410E+00   4.2168461E-02  -5.1311755E+00   1.8127216E+00
   2.4184916E+00  -3.6868528E-02  -5.1185431E+00   1.8118685E+00
   2.4218178E+00  -3.3643775E-02  -5.2581034E+00   1.8098449E+00
   2.4250820E+00  -1.5592104E-01  -5.1828089E+00   1.8097438E+00
   2.4283905E+00  -1.7603150E-01  -5.3667374E+00   1.8087480E+00
   2.4316857E+00   3.3778418E-02  -5.5475011E+00   1.8053293E+00
   2.4349523E+00  -6.1113346E-02  -5.8177276E+00   1.8032717E+00
   2.4382665E+00  -1.6510531E-01  -5.8377309E+00   1.8027264E+00
   2.4423659E+00  -5.2611399E-02  -5.7624116E+00   1.8021051E+00
   2.4456692E+00   3.2934103E-02  -6.0004535E+00   1.7990429E+00
