  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   21:13:44  02/15/2024 jupc     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      924      0.000E+00      4.931E+00
   time              pfxob_1         pfyob_1         pfzob_1
   3.8558872E+00   2.6087537E-03   2.8389106E+00   3.1356468E+00
   3.8599129E+00   2.5378095E-03   2.8756716E+00   3.1384156E+00
   3.8639016E+00   2.5141712E-03   2.8926091E+00   3.1397808E+00
   3.8718035E+00   1.3561010E-02   2.9395862E+00   3.1432488E+00
   3.8757224E+00   6.9668773E-03   2.9702406E+00   3.1454451E+00
   3.8796184E+00  -1.9214990E-02   3.0031211E+00   3.1479349E+00
   3.8834848E+00   1.0174233E-03   3.0173061E+00   3.1502213E+00
   3.8913260E+00   6.3523388E-04   3.0526950E+00   3.1529908E+00
   3.8954201E+00   1.5522760E-03   3.0788276E+00   3.1542895E+00
   3.8996630E+00   8.3013962E-04   3.0955679E+00   3.1554127E+00
   3.9040382E+00  -4.5643473E-04   3.1282420E+00   3.1570253E+00
   3.9085522E+00  -1.0806851E-03   3.1482878E+00   3.1583300E+00
   3.9131036E+00  -1.6211944E-03   3.2440374E+00   3.1661780E+00
   3.9176054E+00  -3.3899189E-03   3.2530289E+00   3.1679976E+00
   3.9264755E+00  -1.6027386E-03   3.2548196E+00   3.1684403E+00
   3.9308522E+00  -2.6152499E-03   3.2653317E+00   3.1681333E+00
   3.9351952E+00  -7.8652548E-03   3.2884269E+00   3.1680462E+00
   3.9395080E+00  -3.5442756E-03   3.3116088E+00   3.1691504E+00
   3.9437928E+00   1.2018911E-03   3.4107533E+00   3.1785157E+00
   3.9480481E+00  -9.3235485E-03   3.4196203E+00   3.1803098E+00
   3.9522758E+00  -5.5135880E-03   3.4188492E+00   3.1814640E+00
   3.9606557E+00  -3.9191013E-03   3.4294052E+00   3.1814234E+00
   3.9648139E+00  -5.7248524E-03   3.4467216E+00   3.1817973E+00
   3.9689546E+00  -7.1985405E-03   3.4727964E+00   3.1830602E+00
   3.9730790E+00  -8.0791069E-03   3.4942272E+00   3.1845655E+00
   3.9771891E+00  -1.2769927E-02   3.6034572E+00   3.2005320E+00
   3.9853640E+00  -5.5243797E-03   3.5750649E+00   3.2014050E+00
   3.9894369E+00  -8.3301039E-03   3.5932577E+00   3.2000358E+00
   3.9935019E+00  -8.9791045E-03   3.6133568E+00   3.1985438E+00
   3.9975607E+00  -9.5621170E-03   3.6285944E+00   3.1987357E+00
   4.0056572E+00  -8.5213399E-03   3.6997676E+00   3.2004337E+00
   4.0096912E+00  -9.2038503E-03   3.7028821E+00   3.2016883E+00
   4.0137191E+00  -9.9734729E-03   3.7089889E+00   3.2026796E+00
   4.0177441E+00  -1.0466905E-02   3.7185929E+00   3.2038853E+00
   4.0217690E+00  -1.1119483E-02   3.7312949E+00   3.2056601E+00
   4.0298314E+00  -9.6952440E-03   3.7697148E+00   3.2125764E+00
   4.0338755E+00  -1.2098894E-02   3.8181953E+00   3.2344983E+00
   4.0379324E+00  -1.0358479E-02   3.8238873E+00   3.2350149E+00
   4.0420055E+00  -1.0610456E-02   3.8272481E+00   3.2322774E+00
   4.0460987E+00  -1.0401627E-02   3.8314910E+00   3.2301128E+00
   4.0543590E+00  -1.3269677E-02   3.8482523E+00   3.2262013E+00
   4.0585303E+00  -1.0939217E-02   3.8586638E+00   3.2239628E+00
   4.0627317E+00  -1.1734664E-02   3.8738627E+00   3.2217786E+00
   4.0669613E+00  -1.3891739E-02   3.8943775E+00   3.2202392E+00
   4.0712061E+00  -1.3681569E-02   3.9055290E+00   3.2215257E+00
   4.0797548E+00  -1.2008128E-02   3.9302108E+00   3.2278049E+00
   4.0840740E+00  -1.9723354E-02   3.9395764E+00   3.2399471E+00
   4.0884180E+00  -2.0566799E-02   3.9477789E+00   3.2405000E+00
   4.0927649E+00  -1.6411163E-02   3.9564743E+00   3.2405698E+00
   4.0971169E+00  -1.1832986E-02   3.9685886E+00   3.2398906E+00
   4.1014762E+00  -9.0437923E-03   3.9765944E+00   3.2390003E+00
   4.1058450E+00  -8.4927985E-03   3.9836459E+00   3.2384052E+00
   4.1102257E+00  -9.5281499E-03   3.9877474E+00   3.2373033E+00
   4.1190281E+00  -1.6612502E-02   3.9573414E+00   3.2467694E+00
   4.1234508E+00  -1.4881890E-02   3.9719322E+00   3.2468727E+00
   4.1278911E+00  -1.0848296E-02   3.9883919E+00   3.2451601E+00
   4.1323509E+00  -1.0781137E-02   4.0035758E+00   3.2440953E+00
   4.1368322E+00  -1.0801001E-02   4.0159435E+00   3.2420893E+00
   4.1413369E+00  -1.2850906E-02   4.0217695E+00   3.2405519E+00
   4.1458683E+00  -1.6756808E-02   3.9815574E+00   3.2480826E+00
   4.1504264E+00  -1.8856982E-02   3.9756522E+00   3.2493012E+00
   4.1550169E+00  -1.5650982E-02   3.9774888E+00   3.2514243E+00
   4.1596422E+00  -1.4323335E-02   3.9823327E+00   3.2507191E+00
   4.1643057E+00  -1.4748871E-02   3.9846463E+00   3.2491941E+00
   4.1690083E+00  -1.7133728E-02   3.9783366E+00   3.2483499E+00
   4.1785307E+00  -1.8847544E-02   3.9284458E+00   3.2538767E+00
   4.1833491E+00  -1.8365400E-02   3.9498165E+00   3.2517314E+00
   4.1881804E+00  -1.7030437E-02   3.9472017E+00   3.2489493E+00
   4.1929784E+00  -1.8066039E-02   3.9502769E+00   3.2467155E+00
   4.1977429E+00  -2.0857904E-02   3.9417336E+00   3.2446425E+00
   4.2024784E+00  -2.2445725E-02   3.9186251E+00   3.2444253E+00
   4.2071991E+00  -2.2358386E-02   3.8923316E+00   3.2450893E+00
   4.2119203E+00  -2.2397552E-02   3.8682771E+00   3.2454677E+00
   4.2166638E+00  -2.4104437E-02   3.8509066E+00   3.2457137E+00
   4.2216444E+00  -2.4446320E-02   3.8264554E+00   3.2457910E+00
   4.2266254E+00  -2.5051817E-02   3.8191476E+00   3.2457411E+00
   4.2315755E+00  -2.5648391E-02   3.8083353E+00   3.2456768E+00
   4.2364964E+00  -2.5899395E-02   3.8028028E+00   3.2442863E+00
   4.2413898E+00  -2.6300199E-02   3.6967056E+00   3.2529674E+00
   4.2462626E+00  -2.7526081E-02   3.6980615E+00   3.2513947E+00
   4.2511144E+00  -2.7438246E-02   3.7154558E+00   3.2493720E+00
   4.2559452E+00  -2.7699180E-02   3.7208989E+00   3.2467811E+00
   4.2607551E+00  -2.8592231E-02   3.7227836E+00   3.2425864E+00
   4.2655444E+00  -2.8179793E-02   3.7154782E+00   3.2396007E+00
   4.2703137E+00  -2.9973723E-02   3.5565014E+00   3.2344232E+00
   4.2750626E+00  -3.2218423E-02   3.5588381E+00   3.2329352E+00
   4.2797904E+00  -3.1093968E-02   3.5720747E+00   3.2322321E+00
   4.2844963E+00  -3.2258399E-02   3.5791986E+00   3.2315552E+00
   4.2891817E+00  -3.1885937E-02   3.5742278E+00   3.2305543E+00
   4.2938476E+00  -3.2934852E-02   3.5501180E+00   3.2307689E+00
   4.2984967E+00  -3.4807611E-02   3.3895156E+00   3.2445521E+00
   4.3029289E+00  -3.4779519E-02   3.4022644E+00   3.2440403E+00
   4.3074293E+00  -3.3946358E-02   3.4081905E+00   3.2418790E+00
   4.3120527E+00  -3.6497202E-02   3.4161444E+00   3.2372565E+00
   4.3212705E+00  -3.8545553E-02   3.3802249E+00   3.2304766E+00
   4.3258634E+00  -3.9480444E-02   3.1947112E+00   3.2220018E+00
   4.3304443E+00  -4.0622815E-02   3.1906421E+00   3.2213352E+00
   4.3350120E+00  -4.0624097E-02   3.2059116E+00   3.2217131E+00
   4.3395658E+00  -4.1163363E-02   3.2193387E+00   3.2214200E+00
   4.3441067E+00  -4.1448019E-02   3.2134893E+00   3.2216520E+00
   4.3486357E+00  -4.1387238E-02   3.1808608E+00   3.2226732E+00
   4.3531551E+00  -4.2291075E-02   3.1265774E+00   3.2247102E+00
   4.3576674E+00  -4.4759098E-02   3.0645080E+00   3.2265222E+00
   4.3621736E+00  -4.4353705E-02   3.0028427E+00   3.2283261E+00
   4.3666754E+00  -4.4510212E-02   2.9500501E+00   3.2294326E+00
   4.3756709E+00  -4.3197650E-02   2.8683910E+00   3.2284269E+00
   4.3801670E+00  -4.4811081E-02   2.8471706E+00   3.2270412E+00
   4.3846617E+00  -4.5159847E-02   2.8102052E+00   3.2253966E+00
   4.3891554E+00  -4.6464745E-02   2.7760003E+00   3.2226985E+00
   4.3929672E+00  -4.5377728E-02   2.7260134E+00   3.2209206E+00
   4.3969698E+00  -4.5889013E-02   2.7039053E+00   3.2201571E+00
   4.4010429E+00  -4.7349390E-02   2.6496623E+00   3.2182953E+00
   4.4094667E+00  -4.7014806E-02   2.5686445E+00   3.2164264E+00
   4.4138927E+00  -4.7661211E-02   2.5429094E+00   3.2157805E+00
   4.4182711E+00  -4.7995027E-02   2.4825463E+00   3.2164686E+00
   4.4226079E+00  -4.7649108E-02   2.4236012E+00   3.2149882E+00
   4.4269142E+00  -4.7228757E-02   2.3733563E+00   3.2152293E+00
   4.4311972E+00  -4.7189273E-02   2.3303988E+00   3.2157471E+00
   4.4354615E+00  -4.8500065E-02   2.2952521E+00   3.2159173E+00
   4.4432912E+00  -5.0308086E-02   2.2324562E+00   3.2157142E+00
   4.4470539E+00  -4.9397789E-02   2.1727986E+00   3.2160695E+00
   4.4510045E+00  -5.0434098E-02   2.1439033E+00   3.2159915E+00
   4.4594698E+00  -5.2043427E-02   2.0203035E+00   3.2148221E+00
   4.4637794E+00  -5.2071810E-02   1.9684802E+00   3.2156913E+00
   4.4680824E+00  -5.2418828E-02   1.9196929E+00   3.2152154E+00
   4.4723797E+00  -5.0174758E-02   1.8714918E+00   3.2146945E+00
   4.4766717E+00  -4.8494119E-02   1.8203233E+00   3.2119830E+00
   4.4809132E+00  -5.0554566E-02   1.7721601E+00   3.2129323E+00
   4.4851146E+00  -5.1040597E-02   1.7369010E+00   3.2123497E+00
   4.4934320E+00  -5.1371995E-02   1.6134984E+00   3.2111967E+00
   4.4975576E+00  -5.1196281E-02   1.5552799E+00   3.2108376E+00
   4.5016651E+00  -5.2753322E-02   1.5010316E+00   3.2105536E+00
   4.5057549E+00  -5.3020813E-02   1.4657574E+00   3.2103341E+00
   4.5098290E+00  -5.2429806E-02   1.4260757E+00   3.2099545E+00
   4.5179338E+00  -5.4607432E-02   1.3045385E+00   3.2092986E+00
   4.5219674E+00  -5.4591913E-02   1.2558935E+00   3.2095065E+00
   4.5259905E+00  -5.5209015E-02   1.2044531E+00   3.2087736E+00
   4.5300050E+00  -5.5778284E-02   1.1282521E+00   3.2088077E+00
   4.5380192E+00  -5.7277326E-02   1.0241843E+00   3.2082012E+00
   4.5420246E+00  -5.7127316E-02   9.8446423E-01   3.2078309E+00
   4.5460353E+00  -5.7196338E-02   9.4259834E-01   3.2073727E+00
   4.5500555E+00  -5.7696383E-02   8.9531940E-01   3.2067766E+00
   4.5540943E+00  -5.8125127E-02   8.1857181E-01   3.2059467E+00
   4.5622549E+00  -5.9586767E-02   7.1845055E-01   3.2048326E+00
   4.5664029E+00  -6.0514204E-02   6.6607916E-01   3.2043691E+00
   4.5706191E+00  -5.9739362E-02   5.8637196E-01   3.2036202E+00
   4.5748863E+00  -6.0590249E-02   5.3700793E-01   3.2031579E+00
   4.5791550E+00  -5.9987154E-02   4.8643488E-01   3.2026854E+00
   4.5834260E+00  -6.0730726E-02   4.3309885E-01   3.2022021E+00
   4.5919785E+00  -6.0098227E-02   3.0328241E-01   3.2010517E+00
   4.5962620E+00  -6.0281031E-02   2.5396228E-01   3.2006943E+00
   4.6005516E+00  -6.0384113E-02   1.7768301E-01   3.2002325E+00
   4.6048474E+00  -6.1362185E-02   1.2975800E-01   3.1998410E+00
   4.6091509E+00  -6.0300320E-02   6.1501537E-02   3.1992478E+00
   4.6134624E+00  -6.1166987E-02   5.1739829E-05   3.1985288E+00
   4.6221128E+00  -6.0845759E-02  -8.1552029E-02   3.1976619E+00
   4.6264520E+00  -6.1937317E-02  -1.2700306E-01   3.1972408E+00
   4.6308022E+00  -6.1096840E-02  -1.9469556E-01   3.1965127E+00
   4.6351628E+00  -6.1120238E-02  -2.7162328E-01   3.1954591E+00
   4.6395350E+00  -6.1572328E-02  -3.3994898E-01   3.1943436E+00
   4.6439195E+00  -6.0775779E-02  -3.9974490E-01   3.1933949E+00
   4.6483173E+00  -6.1550386E-02  -4.4637662E-01   3.1927888E+00
   4.6527290E+00  -6.2320460E-02  -4.9626619E-01   3.1922638E+00
   4.6615982E+00  -6.2455744E-02  -5.9294122E-01   3.1909704E+00
   4.6659646E+00  -6.3582912E-02  -6.4548832E-01   3.1899455E+00
   4.6704402E+00  -6.0192294E-02  -7.0371133E-01   3.1889205E+00
   4.6749344E+00  -5.9529770E-02  -7.5518388E-01   3.1880245E+00
   4.6794486E+00  -5.9461229E-02  -9.2868346E-01   3.1832507E+00
   4.6839843E+00  -5.8896534E-02  -9.0714210E-01   3.1831586E+00
   4.6885438E+00  -5.8663353E-02  -9.2057580E-01   3.1831701E+00
   4.6931272E+00  -5.8451466E-02  -9.4539839E-01   3.1841300E+00
   4.6977382E+00  -5.8854844E-02  -9.7157258E-01   3.1841021E+00
   4.7023773E+00  -5.7276357E-02  -1.0357292E+00   3.1845052E+00
   4.7070470E+00  -5.6134712E-02  -1.0775890E+00   3.1841364E+00
   4.7117505E+00  -5.5630583E-02  -1.3761271E+00   3.1803465E+00
   4.7164893E+00  -5.5128071E-02  -1.3849778E+00   3.1793494E+00
   4.7249193E+00  -5.9308570E-02  -1.2954646E+00   3.1797466E+00
   4.7291551E+00  -5.9661832E-02  -1.3000258E+00   3.1802669E+00
   4.7336025E+00  -5.8681015E-02  -1.3267919E+00   3.1805642E+00
   4.7382722E+00  -5.9595671E-02  -1.3896031E+00   3.1802812E+00
   4.7431755E+00  -5.9947181E-02  -1.6444051E+00   3.1717739E+00
   4.7480278E+00  -5.9281148E-02  -1.6576395E+00   3.1713078E+00
   4.7528152E+00  -5.8263242E-02  -1.6511890E+00   3.1731043E+00
   4.7575026E+00  -6.0017720E-02  -1.6442100E+00   3.1750112E+00
   4.7621555E+00  -5.9441656E-02  -1.6553816E+00   3.1742210E+00
   4.7667971E+00  -5.8156531E-02  -1.6931300E+00   3.1767662E+00
   4.7714572E+00  -5.6607760E-02  -1.8639990E+00   3.1736546E+00
   4.7762008E+00  -5.5603877E-02  -1.8792284E+00   3.1732297E+00
   4.7811818E+00  -5.6356259E-02  -1.8962779E+00   3.1733651E+00
   4.7862248E+00  -5.6579299E-02  -1.9086262E+00   3.1742620E+00
   4.7936621E+00  -5.5204090E-02  -1.9695394E+00   3.1753993E+00
   4.7966285E+00  -5.5559471E-02  -2.0223491E+00   3.1725016E+00
   4.8030138E+00  -5.4345042E-02  -2.0823834E+00   3.1718950E+00
   4.8064480E+00  -5.4581109E-02  -2.1289065E+00   3.1707356E+00
   4.8135996E+00  -5.5169675E-02  -2.1687524E+00   3.1714981E+00
   4.8173223E+00  -5.4579228E-02  -2.1928153E+00   3.1722016E+00
   4.8211098E+00  -5.2960400E-02  -2.2280486E+00   3.1726987E+00
   4.8285561E+00  -5.3508244E-02  -2.2884004E+00   3.1712461E+00
   4.8324480E+00  -5.2992105E-02  -2.3045239E+00   3.1733468E+00
   4.8365350E+00  -4.9677286E-02  -2.3437059E+00   3.1734817E+00
   4.8407230E+00  -5.1895656E-02  -2.3670607E+00   3.1748533E+00
   4.8466024E+00  -4.7940023E-02  -2.4144440E+00   3.1757238E+00
   4.8529491E+00  -4.6528112E-02  -2.4794593E+00   3.1741803E+00
   4.8562932E+00  -4.6493322E-02  -2.4918044E+00   3.1741793E+00
   4.8634915E+00  -4.6602655E-02  -2.5271697E+00   3.1753864E+00
   4.8673482E+00  -4.6669401E-02  -2.5434546E+00   3.1764686E+00
   4.8707724E+00  -4.6427425E-02  -2.5606663E+00   3.1775413E+00
   4.8763933E+00  -4.4560742E-02  -2.6000402E+00   3.1773205E+00
   4.8810339E+00  -3.9884623E-02  -2.6331353E+00   3.1772470E+00
   4.8853469E+00  -4.0410150E-02  -2.6561184E+00   3.1767266E+00
   4.8915081E+00  -4.2014845E-02  -2.6986461E+00   3.1783242E+00
   4.8961458E+00  -4.1930180E-02  -2.7344673E+00   3.1782644E+00
   4.9012594E+00  -4.3302145E-02  -2.7587414E+00   3.1788492E+00
   4.9068966E+00  -4.2595468E-02  -2.7831392E+00   3.1800647E+00
   4.9098682E+00  -4.2908162E-02  -2.7970586E+00   3.1811006E+00
   4.9158425E+00  -4.2992838E-02  -2.8223476E+00   3.1824882E+00
   4.9218287E+00  -4.2378973E-02  -2.8525870E+00   3.1829538E+00
   4.9248624E+00  -4.1688744E-02  -2.8662889E+00   3.1829526E+00
   4.9312358E+00  -4.1892871E-02  -2.8971694E+00   3.1833782E+00
