  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   17:47:44  02/22/2024 jupc     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1      909      0.000E+00      3.344E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.5318913E+00  -1.5972590E-01  -7.0089245E+00   3.6769292E+00
   2.5354054E+00  -1.6560224E-01  -6.9898739E+00   3.6854548E+00
   2.5392795E+00  -2.2477379E-01  -7.1215849E+00   3.6884487E+00
   2.5413630E+00  -1.9664524E-01  -7.0992122E+00   3.6885555E+00
   2.5458477E+00  -1.4949630E-01  -7.0831270E+00   3.6851325E+00
   2.5482595E+00  -2.1969587E-01  -7.0862212E+00   3.6804409E+00
   2.5534513E+00  -1.3581614E-01  -7.0823507E+00   3.6678696E+00
   2.5562434E+00  -1.8101835E-01  -7.0454540E+00   3.6634023E+00
   2.5591750E+00  -1.4942519E-01  -7.0476308E+00   3.6615825E+00
   2.5622532E+00  -1.7702197E-01  -7.0259590E+00   3.6614811E+00
   2.5654855E+00  -1.3375528E-01  -7.0091915E+00   3.6620023E+00
   2.5685041E+00  -2.1855325E-01  -7.0090370E+00   3.6613815E+00
   2.5716736E+00  -1.1920320E-01  -6.9831653E+00   3.6597698E+00
   2.5750017E+00  -1.2818705E-01  -6.9798117E+00   3.6573453E+00
   2.5778060E+00  -1.2735698E-01  -6.9325504E+00   3.6538265E+00
   2.5838418E+00  -1.5091276E-01  -6.9212923E+00   3.6402450E+00
   2.5867226E+00  -1.3163295E-01  -6.8844695E+00   3.6448600E+00
   2.5887690E+00  -1.4322785E-01  -6.8702068E+00   3.6465931E+00
   2.5931733E+00  -1.3577318E-01  -6.7853813E+00   3.6481960E+00
   2.5955420E+00  -1.5377800E-01  -6.7414627E+00   3.6456723E+00
   2.5980291E+00  -1.1421619E-01  -6.6995173E+00   3.6401739E+00
   2.6033671E+00  -9.3799658E-02  -6.6121678E+00   3.6307201E+00
   2.6062298E+00  -1.0930277E-01  -6.5728097E+00   3.6279409E+00
   2.6092355E+00  -1.1245838E-01  -6.5917196E+00   3.6272607E+00
   2.6114137E+00  -6.7225829E-02  -6.5062914E+00   3.6251335E+00
   2.6161022E+00  -1.0067578E-01  -6.4207139E+00   3.6224360E+00
   2.6186237E+00  -1.2339849E-01  -6.3674827E+00   3.6210923E+00
   2.6212711E+00  -7.8997374E-02  -6.3434930E+00   3.6196063E+00
   2.6269701E+00  -9.2005476E-02  -6.3093634E+00   3.6145165E+00
   2.6300349E+00  -1.0270327E-01  -6.1998377E+00   3.6111112E+00
   2.6332531E+00  -7.9968378E-02  -6.1124282E+00   3.6085639E+00
   2.6366320E+00  -7.6085538E-02  -6.1018305E+00   3.6066351E+00
   2.6400003E+00  -7.3904425E-02  -6.0534935E+00   3.6047261E+00
   2.6428685E+00  -7.0606381E-02  -5.9941821E+00   3.6022410E+00
   2.6458805E+00  -7.8576297E-02  -5.9361019E+00   3.5997279E+00
   2.6490426E+00  -6.9695055E-02  -5.8777738E+00   3.5974772E+00
   2.6523631E+00  -6.4770363E-02  -5.8376193E+00   3.5954416E+00
   2.6556373E+00  -6.6781394E-02  -5.7879720E+00   3.5933022E+00
   2.6590250E+00  -5.8458101E-02  -5.6883392E+00   3.5909884E+00
   2.6617930E+00  -6.1160348E-02  -5.5940609E+00   3.5879018E+00
   2.6646998E+00  -4.2364981E-02  -5.5186276E+00   3.5867302E+00
   2.6677516E+00  -4.8125081E-02  -5.4340472E+00   3.5839465E+00
   2.6709561E+00  -2.7907183E-02  -5.3326998E+00   3.5809679E+00
   2.6771257E+00  -4.4430472E-02  -5.2605424E+00   3.5769527E+00
   2.6802912E+00  -5.2196801E-02  -5.1888261E+00   3.5746918E+00
   2.6836147E+00  -3.5662554E-02  -5.1381130E+00   3.5722203E+00
   2.6871045E+00  -3.2161977E-02  -5.0614476E+00   3.5700824E+00
   2.6907687E+00  -2.4749910E-02  -4.9797349E+00   3.5681703E+00
   2.6946161E+00  -3.1384442E-02  -4.8950386E+00   3.5662425E+00
   2.6984611E+00  -2.3475947E-02  -4.7646241E+00   3.5558248E+00
   2.7018254E+00  -2.3503175E-02  -4.7231779E+00   3.5565507E+00
   2.7052846E+00  -2.2499062E-02  -4.7196569E+00   3.5580027E+00
   2.7085319E+00  -1.7152889E-02  -4.7029901E+00   3.5586276E+00
   2.7116196E+00  -1.2732436E-02  -4.6303635E+00   3.5581579E+00
   2.7145371E+00   7.7841645E-03  -4.5546808E+00   3.5559628E+00
   2.7199523E+00  -1.3621952E-03  -4.4226856E+00   3.5514317E+00
   2.7227321E+00  -8.4181754E-03  -4.3430948E+00   3.5483823E+00
   2.7256505E+00  -8.5947118E-05  -4.2623653E+00   3.5458412E+00
   2.7287152E+00  -4.8583206E-03  -4.2493901E+00   3.5450428E+00
   2.7319329E+00   1.7564017E-03  -4.1981335E+00   3.5446827E+00
   2.7351968E+00   8.4644370E-03  -4.1343532E+00   3.5439069E+00
   2.7382901E+00   5.5581992E-03  -4.0481086E+00   3.5424037E+00
   2.7412088E+00   2.2666108E-02  -3.9904196E+00   3.5407889E+00
   2.7474914E+00   1.5092575E-02  -3.9041066E+00   3.5387266E+00
   2.7508702E+00   1.9655760E-02  -3.8337302E+00   3.5372646E+00
   2.7544179E+00   2.3065299E-02  -3.7685771E+00   3.5359652E+00
   2.7580514E+00   2.5628245E-02  -3.7227705E+00   3.5347307E+00
   2.7615445E+00   3.1913940E-02  -3.6335406E+00   3.5333393E+00
   2.7650056E+00   2.9663440E-02  -3.5666189E+00   3.5318284E+00
   2.7686398E+00   2.4614258E-02  -3.5445676E+00   3.5303347E+00
   2.7724559E+00   2.0580148E-02  -3.4960682E+00   3.5289819E+00
   2.7764626E+00   3.8102251E-02  -3.2776504E+00   3.5230973E+00
   2.7803762E+00   4.4136796E-02  -3.2543597E+00   3.5237017E+00
   2.7839723E+00   4.5499858E-02  -3.2450068E+00   3.5249741E+00
   2.7877481E+00   4.4126794E-02  -3.2528961E+00   3.5255518E+00
   2.7917128E+00   4.0910702E-02  -3.1976728E+00   3.5250652E+00
   2.7956262E+00   5.2592620E-02  -3.0043693E+00   3.5188847E+00
   2.7997351E+00   4.7769580E-02  -2.9861100E+00   3.5178621E+00
   2.8040495E+00   4.9063366E-02  -2.9700367E+00   3.5178733E+00
   2.8081961E+00   5.0432473E-02  -2.9394569E+00   3.5175834E+00
   2.8121288E+00   5.3420469E-02  -2.8781643E+00   3.5164573E+00
   2.8159349E+00   6.4922862E-02  -2.6355758E+00   3.5080743E+00
   2.8197205E+00   6.4932890E-02  -2.6691949E+00   3.5084171E+00
   2.8235874E+00   6.2643111E-02  -2.6679232E+00   3.5092807E+00
   2.8271279E+00   6.4928070E-02  -2.6720974E+00   3.5099733E+00
   2.8308456E+00   6.2281393E-02  -2.6277633E+00   3.5099175E+00
   2.8347492E+00   5.9727408E-02  -2.4288437E+00   3.5056601E+00
   2.8388479E+00   6.4102538E-02  -2.4210854E+00   3.5045571E+00
   2.8428357E+00   6.2933549E-02  -2.4273181E+00   3.5040720E+00
   2.8465040E+00   6.4036287E-02  -2.3948336E+00   3.5033958E+00
   2.8499286E+00   6.6260748E-02  -2.1959884E+00   3.4988704E+00
   2.8531713E+00   6.7341462E-02  -2.2015636E+00   3.4982779E+00
   2.8562546E+00   6.4395286E-02  -2.2042835E+00   3.4982116E+00
   2.8594921E+00   7.2982319E-02  -2.2313764E+00   3.4983747E+00
   2.8628914E+00   6.8647131E-02  -2.1600618E+00   3.4985619E+00
   2.8664608E+00   6.9237664E-02  -2.0895445E+00   3.4978728E+00
   2.8702085E+00   7.2398439E-02  -2.0167246E+00   3.4966316E+00
   2.8741436E+00   7.3578343E-02  -1.8006026E+00   3.4915445E+00
   2.8782756E+00   7.5133428E-02  -1.8113809E+00   3.4913189E+00
   2.8826141E+00   7.3627010E-02  -1.8251562E+00   3.4919953E+00
   2.8871696E+00   7.8761950E-02  -1.8093935E+00   3.4926503E+00
   2.8919528E+00   7.9124510E-02  -1.6471660E+00   3.4929876E+00
   2.8969750E+00   7.7773437E-02  -1.6168215E+00   3.4922538E+00
   2.9021389E+00   7.7111006E-02  -1.4596846E+00   3.4897969E+00
   2.9072876E+00   7.7763818E-02  -1.4368744E+00   3.4901404E+00
   2.9124346E+00   8.0291994E-02  -1.2988604E+00   3.4911895E+00
   2.9175708E+00   7.9789095E-02  -1.2557050E+00   3.4908590E+00
   2.9226959E+00   8.1334069E-02  -1.0905322E+00   3.4896820E+00
   2.9278104E+00   8.1218280E-02  -1.0659286E+00   3.4898798E+00
   2.9327996E+00   8.2113184E-02  -1.0134903E+00   3.4901597E+00
   2.9376781E+00   8.2847469E-02  -7.7462745E-01   3.4900749E+00
   2.9424558E+00   8.3774559E-02  -7.6318318E-01   3.4898775E+00
   2.9472187E+00   8.3521657E-02  -7.3160118E-01   3.4897733E+00
   2.9519761E+00   8.4675431E-02  -5.5787492E-01   3.4895747E+00
   2.9566784E+00   8.5189275E-02  -5.2992076E-01   3.4895957E+00
   2.9612997E+00   8.7153718E-02  -4.7986597E-01   3.4896894E+00
   2.9658511E+00   8.6910233E-02  -3.9756277E-01   3.4897780E+00
   2.9703851E+00   8.7969571E-02  -8.9655355E-02   3.4897432E+00
   2.9748883E+00   8.5977376E-02  -8.8362940E-02   3.4895892E+00
   2.9793630E+00   8.6585820E-02  -9.6772984E-02   3.4894326E+00
   2.9838045E+00   8.5716158E-02  -7.5458556E-02   3.4895723E+00
   2.9882133E+00   8.6393110E-02  -1.5020523E-02   3.4898841E+00
   2.9925940E+00   9.1504775E-02   2.7040994E-01   3.4908836E+00
   2.9969547E+00   9.0685315E-02   2.8549781E-01   3.4906416E+00
   3.0013020E+00   9.0418100E-02   2.8380531E-01   3.4898691E+00
   3.0056417E+00   8.9832328E-02   3.0637142E-01   3.4894850E+00
   3.0099764E+00   8.8897280E-02   5.1709366E-01   3.4894013E+00
   3.0143056E+00   9.0294078E-02   5.3803593E-01   3.4894381E+00
   3.0186265E+00   9.1078438E-02   5.6012726E-01   3.4894221E+00
   3.0229137E+00   8.9152902E-02   6.1248833E-01   3.4897287E+00
   3.0271568E+00   8.6611852E-02   8.8144720E-01   3.4916620E+00
   3.0313888E+00   8.7033972E-02   8.6715227E-01   3.4911263E+00
   3.0356331E+00   8.5779108E-02   8.5441476E-01   3.4904890E+00
   3.0398831E+00   8.5176699E-02   8.7136912E-01   3.4901299E+00
   3.0441327E+00   8.3719447E-02   1.0756773E+00   3.4918888E+00
   3.0483909E+00   8.3038650E-02   1.0768672E+00   3.4919086E+00
   3.0526650E+00   8.2671069E-02   1.0893062E+00   3.4920945E+00
   3.0569587E+00   8.3207801E-02   1.2548695E+00   3.4949095E+00
   3.0612721E+00   8.3362944E-02   1.2532101E+00   3.4948530E+00
   3.0655749E+00   8.3242737E-02   1.2646477E+00   3.4948623E+00
   3.0698748E+00   8.1915356E-02   1.4352942E+00   3.4976735E+00
   3.0741794E+00   8.1531048E-02   1.4291743E+00   3.4978247E+00
   3.0784955E+00   8.1210047E-02   1.4362624E+00   3.4980817E+00
   3.0828295E+00   8.0489703E-02   1.6023786E+00   3.5017996E+00
   3.0871871E+00   8.0721036E-02   1.5970675E+00   3.5018427E+00
   3.0915744E+00   8.0469541E-02   1.6057783E+00   3.5019426E+00
   3.0959907E+00   7.7631257E-02   1.7801138E+00   3.5056336E+00
   3.1004369E+00   7.8002140E-02   1.7778089E+00   3.5057819E+00
   3.1037922E+00   8.2389966E-02   1.8110341E+00   3.5061417E+00
   3.1073153E+00   7.7379450E-02   1.8402030E+00   3.5070982E+00
   3.1110144E+00   7.3220558E-02   2.0616233E+00   3.5124142E+00
   3.1148987E+00   7.3332451E-02   2.0565124E+00   3.5126865E+00
   3.1189768E+00   7.4774086E-02   2.0373397E+00   3.5121577E+00
   3.1232593E+00   7.3235236E-02   2.0383132E+00   3.5121036E+00
   3.1277556E+00   6.8832390E-02   2.2149577E+00   3.5163367E+00
   3.1324768E+00   6.8365492E-02   2.2164969E+00   3.5164745E+00
   3.1374340E+00   6.6509828E-02   2.2390692E+00   3.5168097E+00
   3.1426392E+00   6.0279995E-02   2.4540813E+00   3.5225232E+00
   3.1480892E+00   5.8205485E-02   2.4482334E+00   3.5224411E+00
   3.1525908E+00   5.5792604E-02   2.5482996E+00   3.5243785E+00
   3.1565459E+00   5.2131172E-02   2.8925202E+00   3.5331175E+00
   3.1599605E+00   5.9414227E-02   2.7997305E+00   3.5300622E+00
   3.1637251E+00   5.4152984E-02   2.7212176E+00   3.5277328E+00
   3.1678758E+00   5.0536584E-02   2.7501452E+00   3.5272381E+00
   3.1701081E+00   4.9191922E-02   2.8121078E+00   3.5282109E+00
   3.1724520E+00   4.8418988E-02   2.8903086E+00   3.5299430E+00
   3.1774969E+00   4.6426401E-02   3.0670776E+00   3.5348630E+00
   3.1802101E+00   4.5117449E-02   3.1086628E+00   3.5359664E+00
   3.1830592E+00   4.3709125E-02   3.1444459E+00   3.5368202E+00
   3.1860504E+00   4.1983195E-02   3.1784885E+00   3.5375717E+00
   3.1891916E+00   4.0124264E-02   3.2389607E+00   3.5389068E+00
   3.1924894E+00   3.7967630E-02   3.2983272E+00   3.5402551E+00
   3.1959524E+00   3.6191978E-02   3.3603821E+00   3.5413258E+00
   3.1995883E+00   2.3936734E-02   3.5227051E+00   3.5457845E+00
   3.2034063E+00   3.2832190E-02   3.5573912E+00   3.5449469E+00
   3.2060530E+00   4.0018931E-02   3.5976152E+00   3.5438733E+00
   3.2117503E+00   2.5762139E-02   3.6518245E+00   3.5446475E+00
   3.2148142E+00   2.4176514E-02   3.7429082E+00   3.5467520E+00
   3.2180314E+00   2.0083494E-02   3.8499959E+00   3.5493474E+00
   3.2214096E+00   1.8572796E-02   3.9468646E+00   3.5518675E+00
   3.2249565E+00   1.7357873E-02   4.0373192E+00   3.5541570E+00
   3.2286808E+00   1.5993722E-02   4.1234598E+00   3.5561173E+00
   3.2325914E+00   1.2180550E-02   4.3435078E+00   3.5639102E+00
   3.2366974E+00   1.0765485E-02   4.3574262E+00   3.5627675E+00
   3.2410088E+00   4.6813316E-03   4.3679471E+00   3.5614922E+00
   3.2455356E+00   9.8041026E-03   4.4546471E+00   3.5612681E+00
   3.2502887E+00   1.9124945E-03   4.7147155E+00   3.5687356E+00
   3.2552798E+00  -4.5791260E-04   4.7649693E+00   3.5692194E+00
   3.2605202E+00  -3.2907554E-03   4.9460406E+00   3.5755453E+00
   3.2660227E+00  -9.9375993E-03   5.0681524E+00   3.5777447E+00
   3.2706096E+00  -1.0672923E-02   5.1623511E+00   3.5779250E+00
   3.2754259E+00  -1.7057694E-02   5.4363160E+00   3.5860949E+00
   3.2804830E+00  -1.8705988E-02   5.4916224E+00   3.5862665E+00
   3.2857931E+00  -2.0822866E-02   5.6673102E+00   3.5912910E+00
   3.2913685E+00  -2.5244849E-02   5.8085384E+00   3.5940015E+00
   3.2971945E+00  -3.0912556E-02   6.0146871E+00   3.5960393E+00
   3.3003278E+00  -3.6670685E-02   6.2819371E+00   3.6073804E+00
   3.3036180E+00  -3.9079949E-02   6.2948656E+00   3.6063871E+00
   3.3064904E+00  -3.3877902E-02   6.3508363E+00   3.6047292E+00
   3.3095067E+00  -4.0372234E-02   6.3782487E+00   3.6042662E+00
   3.3126736E+00  -4.3984983E-02   6.4552789E+00   3.6051764E+00
   3.3159990E+00  -4.8253104E-02   6.5664120E+00   3.6074903E+00
   3.3194907E+00  -5.3387392E-02   6.8785782E+00   3.6205027E+00
   3.3231568E+00  -5.3494256E-02   6.8968620E+00   3.6190345E+00
   3.3270063E+00  -5.4565165E-02   6.9301286E+00   3.6173811E+00
   3.3310485E+00  -5.8741428E-02   6.9916282E+00   3.6168017E+00
   3.3352926E+00  -6.3910335E-02   7.2034292E+00   3.6234410E+00
   3.3444281E+00  -6.9732353E-02   7.4646587E+00   3.6301515E+00
