  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   20:05:49  02/16/2024 liqi     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3746779E+00  -4.0991794E-02  -1.8148479E+00   4.8144338E-01
   2.3788157E+00  -7.2278716E-02  -1.9373382E+00   4.8240408E-01
   2.3815055E+00  -1.4651010E-02  -1.9678398E+00   4.8619890E-01
   2.3849342E+00  -3.5724405E-02  -2.1189477E+00   4.9223599E-01
   2.3887591E+00  -6.2478546E-02  -2.3158145E+00   4.9814871E-01
   2.3916159E+00  -3.0304821E-02  -2.2849352E+00   4.9943367E-01
   2.3956451E+00  -3.9633069E-02  -2.3637965E+00   5.0486422E-01
   2.3986399E+00  -7.2559588E-02  -2.4390209E+00   5.0826627E-01
   2.4016175E+00  -7.9247229E-02  -2.4985178E+00   5.1279902E-01
   2.4055331E+00  -4.3233633E-02  -2.5632453E+00   5.1202011E-01
   2.4084666E+00  -4.3083359E-02  -2.6487803E+00   5.1428592E-01
   2.4123740E+00  -5.0080948E-02  -2.7295799E+00   5.2185458E-01
   2.4153159E+00  -2.4454303E-02  -2.8407853E+00   5.2367979E-01
   2.4182429E+00  -1.4865301E-02  -2.8361487E+00   5.2340418E-01
   2.4221554E+00  -3.8442917E-02  -2.9551747E+00   5.2824003E-01
   2.4250865E+00  -1.3654574E-02  -2.9600494E+00   5.2876407E-01
   2.4289916E+00   2.4632348E-02  -3.0595074E+00   5.2768618E-01
   2.4319110E+00   2.2831863E-02  -3.1675820E+00   5.3675789E-01
   2.4357574E+00  -2.4147736E-02  -3.1987660E+00   5.3392959E-01
   2.4386387E+00  -1.7701412E-02  -3.2268980E+00   5.4093814E-01
   2.4424500E+00  -2.2102632E-02  -3.2679162E+00   5.4120553E-01
   2.4453077E+00  -1.2489293E-02  -3.3467755E+00   5.3695261E-01
   2.4490986E+00  -3.5706628E-02  -3.4021068E+00   5.5295771E-01
   2.4519558E+00  -1.8504582E-02  -3.4357109E+00   5.5195314E-01
   2.4558237E+00  -6.2325921E-02  -3.5089288E+00   5.5667812E-01
   2.4587624E+00  -4.1404270E-02  -3.5393715E+00   5.6431478E-01
   2.4620721E+00   1.2534401E-04  -3.5694051E+00   5.7488090E-01
   2.4652047E+00  -8.2096450E-02  -3.6176114E+00   5.7643253E-01
   2.4687896E+00  -9.7570950E-03  -3.6297636E+00   5.7836187E-01
   2.4717922E+00   1.2618438E-02  -3.7087715E+00   5.9186405E-01
   2.4755106E+00  -3.2892045E-02  -3.7144058E+00   5.9879464E-01
   2.4783826E+00  -3.0966472E-02  -3.7902052E+00   6.0276282E-01
   2.4818001E+00  -2.7325485E-02  -3.7647471E+00   6.0818321E-01
   2.4851587E+00   2.3753246E-02  -3.8052778E+00   6.0679621E-01
   2.4887552E+00  -1.2403580E-03  -3.8912597E+00   6.1637825E-01
   2.4920609E+00  -3.6267687E-02  -3.8787625E+00   6.2723207E-01
   2.4954143E+00  -3.1797070E-02  -3.9140463E+00   6.3912529E-01
   2.4985950E+00   7.2438633E-03  -3.9237533E+00   6.4228493E-01
   2.5020237E+00  -1.0125197E-03  -3.9905417E+00   6.5043736E-01
   2.5055721E+00  -1.8761953E-02  -4.0056853E+00   6.5167302E-01
   2.5091207E+00  -3.9024394E-02  -4.0008798E+00   6.6091037E-01
   2.5117798E+00  -3.2889161E-02  -3.9900980E+00   6.6377974E-01
   2.5153110E+00  -3.8113344E-02  -4.0120869E+00   6.6732156E-01
   2.5188234E+00   6.1386363E-03  -4.0963240E+00   6.7291498E-01
   2.5223341E+00  -3.3882000E-02  -4.0710416E+00   6.7570382E-01
   2.5260007E+00  -1.7480724E-02  -4.1083655E+00   6.8184960E-01
   2.5290434E+00  -6.2647112E-02  -4.0876460E+00   6.8752033E-01
   2.5321212E+00  -3.0475223E-02  -4.1124096E+00   6.8985128E-01
   2.5358598E+00   1.5285726E-03  -4.1246424E+00   6.9306022E-01
   2.5391715E+00  -9.4068693E-03  -4.1740508E+00   6.9837731E-01
   2.5420973E+00  -1.5646465E-02  -4.1499724E+00   7.0384943E-01
   2.5451357E+00  -3.1299535E-02  -4.1393676E+00   7.0607567E-01
   2.5490966E+00  -3.6291223E-02  -4.1465364E+00   7.1184307E-01
   2.5525801E+00  -4.1656261E-03  -4.1473475E+00   7.1553266E-01
   2.5552096E+00  -2.6626725E-02  -4.1613998E+00   7.1885401E-01
   2.5591633E+00  -5.3213999E-02  -4.1651917E+00   7.2257733E-01
   2.5621002E+00  -3.3659246E-02  -4.2229180E+00   7.2531086E-01
   2.5653975E+00  -2.2245113E-02  -4.1924524E+00   7.2910035E-01
   2.5689795E+00  -4.6075802E-02  -4.1936812E+00   7.3233098E-01
   2.5722258E+00  -2.6053922E-02  -4.1366115E+00   7.3914832E-01
   2.5757594E+00  -7.0259185E-03  -4.2221804E+00   7.4003202E-01
   2.5789642E+00  -3.5006031E-02  -4.2033162E+00   7.4039030E-01
   2.5824780E+00  -2.2452261E-02  -4.1766114E+00   7.4241066E-01
   2.5852728E+00  -3.9071646E-02  -4.1730576E+00   7.4781972E-01
   2.5889568E+00  -2.8910516E-02  -4.1605401E+00   7.5018555E-01
   2.5925946E+00  -1.9774152E-02  -4.2072606E+00   7.4952364E-01
   2.5952942E+00  -3.8551323E-02  -4.1559052E+00   7.5319993E-01
   2.5992746E+00  -4.2913035E-02  -4.1591077E+00   7.5269133E-01
   2.6018949E+00  -2.7815074E-02  -4.1157618E+00   7.5145268E-01
   2.6053820E+00  -4.4634152E-02  -4.1566586E+00   7.4885750E-01
   2.6088312E+00  -2.0462237E-02  -4.1181307E+00   7.5848025E-01
   2.6122437E+00  -3.0409139E-02  -4.1020660E+00   7.5715423E-01
   2.6156211E+00  -1.7880596E-02  -4.1096578E+00   7.6517230E-01
   2.6189644E+00  -2.5711466E-02  -4.1203818E+00   7.6478249E-01
   2.6222754E+00  -2.8285991E-02  -4.0611415E+00   7.6503849E-01
   2.6255546E+00  -6.6604498E-03  -4.0616479E+00   7.6508182E-01
   2.6288033E+00  -7.6688952E-03  -4.0387030E+00   7.6925886E-01
   2.6320224E+00  -2.5210114E-02  -4.0773530E+00   7.6932079E-01
   2.6360064E+00  -3.6991231E-02  -4.0072479E+00   7.6908135E-01
   2.6391628E+00  -1.3522315E-02  -3.9759886E+00   7.6045305E-01
   2.6422927E+00  -1.7373271E-02  -3.9882956E+00   7.7503377E-01
   2.6453969E+00  -1.7838920E-02  -3.9745576E+00   7.6990807E-01
   2.6492422E+00  -3.3768468E-02  -3.9064736E+00   7.7558637E-01
   2.6522019E+00  -7.5950404E-03  -3.8980107E+00   7.7349144E-01
   2.6560020E+00  -1.5787462E-02  -3.8213313E+00   7.8315026E-01
   2.6593180E+00  -2.7365554E-02  -3.8616278E+00   7.8479600E-01
   2.6622922E+00   8.3085746E-03  -3.8208871E+00   7.8498751E-01
   2.6659799E+00  -2.8199768E-02  -3.7803955E+00   7.8351510E-01
   2.6689067E+00  -3.5465073E-02  -3.7054558E+00   7.8922141E-01
   2.6725376E+00  -2.3604874E-02  -3.7202203E+00   7.8750545E-01
   2.6761382E+00  -3.9375551E-02  -3.7230427E+00   7.8938770E-01
   2.6789975E+00  -1.2214481E-02  -3.6786146E+00   7.8915566E-01
   2.6821995E+00  -2.4094949E-02  -3.6201088E+00   7.8598201E-01
   2.6857233E+00  -9.4832564E-03  -3.6517868E+00   7.9573363E-01
   2.6892202E+00   1.1802019E-02  -3.6357005E+00   7.9691267E-01
   2.6926911E+00   1.9873716E-03  -3.5746064E+00   8.0025887E-01
   2.6961367E+00  -1.0454965E-02  -3.5339789E+00   7.9457504E-01
   2.6988757E+00  -4.6835090E-03  -3.5415556E+00   7.9694325E-01
   2.7022777E+00  -1.6543660E-02  -3.5122271E+00   7.9828560E-01
   2.7056563E+00  -3.6135255E-03  -3.4701684E+00   8.0825204E-01
   2.7090123E+00  -2.9591485E-03  -3.3905985E+00   8.0802959E-01
   2.7123461E+00  -1.9697088E-03  -3.3810737E+00   8.0974329E-01
   2.7156587E+00  -9.5609622E-03  -3.3726711E+00   8.1083959E-01
   2.7189500E+00   8.5186940E-03  -3.3438971E+00   8.1220436E-01
   2.7228732E+00  -7.1328576E-03  -3.2583141E+00   8.1802565E-01
   2.7256782E+00  -5.7559140E-02  -3.2306561E+00   8.2003897E-01
   2.7288673E+00  -2.7731149E-03  -3.2290168E+00   8.2082164E-01
   2.7327437E+00   8.9013418E-03  -3.1935575E+00   8.1968403E-01
   2.7361495E+00  -8.2786996E-03  -3.1547146E+00   8.2400471E-01
   2.7396104E+00   1.4974484E-02  -3.1009059E+00   8.2630432E-01
   2.7430480E+00   7.9517374E-03  -3.0359995E+00   8.2827812E-01
   2.7464898E+00   4.3988526E-03  -3.0127845E+00   8.2947266E-01
   2.7498505E+00  -1.1507263E-02  -2.9875245E+00   8.2999825E-01
   2.7529171E+00  -2.4821435E-04  -2.9308007E+00   8.3176476E-01
   2.7556205E+00  -1.4575017E-02  -2.8349736E+00   8.3053213E-01
   2.7589507E+00   2.2898326E-02  -2.8345294E+00   8.3055538E-01
   2.7628865E+00  -1.0048449E-02  -2.9135456E+00   8.3558559E-01
   2.7660785E+00   3.0646406E-03  -2.7363474E+00   8.4106100E-01
   2.7688811E+00   5.2689365E-03  -2.7113035E+00   8.4125996E-01
   2.7731972E+00   1.0220450E-02  -2.7182031E+00   8.4483528E-01
   2.7765017E+00   7.8477282E-03  -2.6679506E+00   8.4727889E-01
   2.7797561E+00  -1.0135234E-03  -2.6075246E+00   8.4670383E-01
   2.7829909E+00   5.4450347E-03  -2.5217423E+00   8.4801763E-01
   2.7862113E+00   1.4278872E-03  -2.5044808E+00   8.4787470E-01
   2.7892225E+00   1.4980263E-03  -2.4853086E+00   8.4901613E-01
   2.7927885E+00   9.9940058E-03  -2.4615982E+00   8.4940654E-01
   2.7960935E+00   1.2480801E-02  -2.3631895E+00   8.5072875E-01
   2.7993116E+00   1.1392367E-02  -2.3466215E+00   8.5203636E-01
   2.8030705E+00   2.7309689E-03  -2.3068075E+00   8.5461360E-01
   2.8063486E+00   7.9390028E-04  -2.2777712E+00   8.5643345E-01
   2.8096800E+00  -1.4015912E-03  -2.2384496E+00   8.5768574E-01
   2.8129423E+00   1.1993716E-03  -2.1718175E+00   8.5892093E-01
   2.8161397E+00   2.5189586E-03  -2.1569924E+00   8.6062753E-01
   2.8192723E+00  -4.6961317E-03  -2.0575280E+00   8.6221212E-01
   2.8223512E+00   1.1358521E-03  -2.0588777E+00   8.6224061E-01
   2.8263721E+00   3.4346858E-03  -2.0244319E+00   8.6533672E-01
   2.8293283E+00   2.5989218E-03  -1.9879007E+00   8.6582208E-01
   2.8331952E+00   6.8840920E-03  -1.9354004E+00   8.6815315E-01
   2.8362026E+00  -3.3258400E-03  -1.6970563E+00   8.6557281E-01
   2.8392808E+00   1.7103380E-02  -1.7909688E+00   8.6371779E-01
   2.8423281E+00   3.7767258E-03  -1.9153831E+00   8.6419356E-01
   2.8465407E+00   4.9237711E-03  -1.7776639E+00   8.6977392E-01
   2.8496144E+00  -1.3711392E-02  -1.6477764E+00   8.7261540E-01
   2.8526287E+00   1.2616418E-02  -1.6638199E+00   8.7322867E-01
   2.8564463E+00   8.4277038E-03  -1.6628231E+00   8.7499267E-01
   2.8594344E+00   1.7784448E-02  -1.5412834E+00   8.7692249E-01
   2.8624120E+00   8.2875341E-03  -1.5311967E+00   8.7309730E-01
   2.8663406E+00   7.6180552E-03  -1.5695434E+00   8.7514317E-01
   2.8692808E+00   3.5827211E-03  -1.4934607E+00   8.7475228E-01
   2.8732023E+00   1.4106637E-02  -1.3853801E+00   8.7434518E-01
   2.8761690E+00  -2.1823291E-03  -1.3560020E+00   8.7518358E-01
   2.8792067E+00   7.1454677E-03  -1.3470323E+00   8.7763828E-01
   2.8832569E+00   9.0518864E-03  -1.3028075E+00   8.7877935E-01
   2.8862936E+00   8.4575368E-03  -1.2363225E+00   8.8015330E-01
   2.8893406E+00   7.4308189E-03  -1.1930453E+00   8.8068914E-01
   2.8933566E+00   7.7365059E-03  -1.1313477E+00   8.8157398E-01
   2.8963540E+00  -8.1828563E-03  -1.1049505E+00   8.8214219E-01
   2.8993566E+00   1.3708233E-02  -1.0767288E+00   8.8440645E-01
   2.9033844E+00   1.8762730E-02  -1.0294982E+00   8.8333857E-01
   2.9064441E+00   1.6498299E-03  -9.7165555E-01   8.8361186E-01
   2.9094753E+00   4.8476402E-03  -9.4544733E-01   8.8448113E-01
   2.9134979E+00   7.2838162E-04  -8.7967306E-01   8.8454872E-01
   2.9164979E+00   1.9175555E-03  -8.3487421E-01   8.8454121E-01
   2.9194915E+00   4.3266653E-03  -8.0913568E-01   8.8529372E-01
   2.9235055E+00   3.4084539E-03  -7.6233387E-01   8.8590556E-01
   2.9265006E+00   8.8278076E-04  -7.2313321E-01   8.8670498E-01
   2.9296024E+00  -3.6510956E-03  -6.6799694E-01   8.8739514E-01
   2.9328582E+00  -6.0480228E-03  -5.8611810E-01   8.8833994E-01
   2.9365687E+00   1.8609298E-03  -5.6747752E-01   8.8802487E-01
   2.9397416E+00  -9.7888929E-04  -5.4406875E-01   8.9151371E-01
   2.9433110E+00  -1.1384017E-03  -4.9851289E-01   8.9070094E-01
   2.9464345E+00  -6.0891248E-03  -4.2536810E-01   8.9123613E-01
   2.9496167E+00  -2.5635274E-04  -3.8979828E-01   8.8871437E-01
   2.9527404E+00  -6.6638732E-04  -3.6049953E-01   8.9162809E-01
   2.9569304E+00  -8.2128402E-04  -2.8615469E-01   8.9149314E-01
   2.9601924E+00  -1.0369266E-03  -2.4715811E-01   8.9184040E-01
   2.9635131E+00  -5.1251438E-04  -2.2327723E-01   8.9215946E-01
   2.9668498E+00  -3.2772974E-03  -1.8577573E-01   8.9369416E-01
   2.9702137E+00  -2.9713083E-03  -9.4576046E-02   8.9446318E-01
   2.9735606E+00  -3.4293749E-03  -6.8464153E-02   8.9471751E-01
   2.9769096E+00  -2.4830294E-03  -3.7585344E-02   8.9564991E-01
   2.9802539E+00  -4.2175958E-03   1.3962155E-02   8.9665478E-01
   2.9836292E+00  -3.0807620E-03   4.7402129E-02   8.9756304E-01
   2.9870648E+00  -3.7745486E-03   1.0029734E-01   8.9834440E-01
   2.9893754E+00   2.8532248E-03   1.3659960E-01   8.9855754E-01
   2.9928553E+00  -4.4478858E-03   1.7452133E-01   8.9898360E-01
   2.9963517E+00  -6.8047554E-03   2.1981606E-01   8.9949608E-01
   2.9998536E+00  -8.1277769E-03   2.8107110E-01   9.0093046E-01
   3.0032918E+00  -2.9750431E-03   3.4422714E-01   9.0102875E-01
   3.0067186E+00  -9.2955977E-03   3.5858360E-01   9.0064716E-01
   3.0100737E+00  -5.6229895E-03   3.9918581E-01   9.0206224E-01
   3.0135055E+00  -4.7226329E-03   4.7908705E-01   9.0299571E-01
   3.0169652E+00  -6.5648612E-03   5.1800239E-01   9.0374827E-01
   3.0193272E+00   2.3623134E-03   5.3089958E-01   9.0427011E-01
   3.0236242E+00  -1.1139644E-03   5.9960175E-01   9.0444672E-01
   3.0262873E+00  -8.1449812E-03   6.2225991E-01   9.0517080E-01
   3.0305026E+00  -4.5676390E-03   6.8502659E-01   9.0650886E-01
   3.0328617E+00  -5.6131356E-03   7.2118092E-01   9.0680629E-01
   3.0363889E+00  -5.4027885E-03   7.6702386E-01   9.0751177E-01
   3.0398889E+00  -4.0917522E-03   8.0897963E-01   9.0788877E-01
   3.0433595E+00  -4.7855563E-03   8.6282665E-01   9.0840894E-01
   3.0467412E+00  -3.1245925E-04   9.0869600E-01   9.0902907E-01
   3.0500519E+00  -4.5536277E-03   9.6495175E-01   9.0896505E-01
   3.0532942E+00  -5.0340784E-03   1.0117561E+00   9.0904403E-01
   3.0564663E+00  -6.1462806E-03   1.0513090E+00   9.1010797E-01
   3.0595727E+00   2.3008953E-03   1.1045252E+00   9.1020530E-01
   3.0636189E+00  -1.1320762E-02   1.1471152E+00   9.1035312E-01
   3.0665867E+00  -3.8460520E-04   1.2115529E+00   9.1116649E-01
   3.0704608E+00  -3.2842106E-03   1.2592261E+00   9.1166294E-01
   3.0733075E+00  -5.9868190E-03   1.3030801E+00   9.1180414E-01
   3.0770297E+00  -4.5571355E-03   1.3598349E+00   9.1236359E-01
   3.0797694E+00  -6.7146951E-03   1.3994498E+00   9.1263878E-01
   3.0833571E+00  -1.3455966E-02   1.4287479E+00   9.1280931E-01
   3.0869865E+00   3.1885065E-03   1.5205936E+00   9.1334897E-01
   3.0897460E+00  -1.6890310E-02   1.5513847E+00   9.1295373E-01
   3.0933321E+00  -6.8633361E-03   1.6151948E+00   9.1547006E-01
   3.0966911E+00  -1.0210275E-02   1.6444024E+00   9.1344243E-01
   3.0996232E+00   1.9481842E-03   1.6630781E+00   9.1439658E-01
   3.1035140E+00  -1.8403761E-02   1.7685165E+00   9.1477865E-01
   3.1071255E+00  -2.6267815E-02   1.8350832E+00   9.1405797E-01
   3.1100698E+00   5.4502971E-03   1.8426646E+00   9.1480613E-01
   3.1132326E+00  -5.2014291E-03   1.8876865E+00   9.1417301E-01
   3.1168845E+00  -3.9083115E-03   1.9267795E+00   9.1583496E-01
   3.1199560E+00  -1.8333117E-02   2.0215383E+00   9.1479772E-01
   3.1235113E+00  -1.1522592E-02   2.0875859E+00   9.1576499E-01
   3.1272418E+00  -9.5764985E-03   2.1325419E+00   9.1571778E-01
   3.1296942E+00  -2.2400498E-02   2.1583743E+00   9.1581059E-01
   3.1333125E+00  -3.0045991E-03   2.2488272E+00   9.1659623E-01
   3.1368620E+00  -7.0904638E-04   2.2717302E+00   9.1701972E-01
   3.1403465E+00  -2.3936294E-02   2.3242540E+00   9.1645741E-01
   3.1437702E+00  -1.7911971E-02   2.3802826E+00   9.1672599E-01
   3.1471357E+00  -3.4085002E-02   2.4888346E+00   9.1739792E-01
   3.1504467E+00  -2.5679494E-04   2.5359542E+00   9.1740590E-01
   3.1537054E+00  -2.1960314E-02   2.5688009E+00   9.1771770E-01
   3.1569145E+00  -2.1897413E-02   2.6282570E+00   9.1770571E-01
   3.1600761E+00  -2.3279643E-02   2.6651897E+00   9.1774094E-01
   3.1632490E+00  -2.5152385E-02   2.7465684E+00   9.1776150E-01
   3.1666684E+00  -3.0396162E-02   2.8011708E+00   9.1757286E-01
   3.1704657E+00  -1.6449155E-02   2.8766203E+00   9.1843390E-01
   3.1732817E+00  -3.2259345E-02   2.9238753E+00   9.1823024E-01
   3.1769025E+00  -1.0890171E-02   3.0174880E+00   9.1879833E-01
   3.1799796E+00  -1.3533643E-02   3.0575674E+00   9.2003995E-01
   3.1836576E+00  -2.2839967E-02   3.0839815E+00   9.1829967E-01
   3.1864784E+00  -4.0276673E-02   3.1839545E+00   9.1855931E-01
   3.1901908E+00   1.3150878E-03   3.2919993E+00   9.1950393E-01
   3.1938505E+00  -2.3121515E-02   3.3330483E+00   9.1891724E-01
   3.1965618E+00  -1.2778980E-02   3.3800328E+00   9.1907930E-01
   3.2006621E+00  -2.1392633E-03   3.4883769E+00   9.1922623E-01
   3.2033057E+00  -1.4263853E-02   3.4973235E+00   9.1980165E-01
   3.2067912E+00  -2.8180160E-02   3.5976212E+00   9.1813105E-01
   3.2102332E+00  -3.1730972E-02   3.6875358E+00   9.1862351E-01
   3.2136340E+00  -1.0833155E-02   3.7526698E+00   9.1852432E-01
   3.2169950E+00  -9.4654392E-03   3.8016553E+00   9.1888243E-01
   3.2203176E+00  -1.0256917E-02   3.8607802E+00   9.1763109E-01
   3.2236035E+00  -2.1944042E-02   3.9462130E+00   9.1811699E-01
   3.2268538E+00  -2.3919962E-02   3.9910367E+00   9.1739249E-01
   3.2300699E+00  -1.2273033E-02   4.0748754E+00   9.1748309E-01
   3.2340436E+00  -2.2204787E-02   4.1737599E+00   9.1707599E-01
   3.2371869E+00  -2.0492857E-02   4.2486582E+00   9.1693366E-01
   3.2402997E+00  -1.4539179E-02   4.3139825E+00   9.1674727E-01
   3.2433827E+00  -5.2582142E-03   4.3547382E+00   9.1634387E-01
   3.2471962E+00  -1.5863618E-02   4.4611263E+00   9.1582465E-01
   3.2502160E+00  -9.8395832E-03   4.5439034E+00   9.1550636E-01
   3.2539532E+00  -2.5003305E-02   4.6159291E+00   9.1471565E-01
   3.2569141E+00   2.8255202E-03   4.6573606E+00   9.1475195E-01
   3.2605801E+00  -2.2150129E-02   4.7591305E+00   9.1354215E-01
   3.2634857E+00  -1.3414313E-02   4.8422999E+00   9.1355348E-01
   3.2670848E+00  -1.5329517E-02   4.9289584E+00   9.1324210E-01
   3.2706487E+00  -1.4204104E-02   4.9738264E+00   9.1274220E-01
   3.2734752E+00  -7.9079028E-03   5.0240774E+00   9.1299725E-01
   3.2769783E+00  -8.0898497E-03   5.1564283E+00   9.1195989E-01
   3.2804494E+00  -2.2495331E-02   5.2365217E+00   9.1152114E-01
   3.2838893E+00  -2.7511047E-02   5.2600732E+00   9.1129535E-01
   3.2872992E+00  -1.2160018E-02   5.3518686E+00   9.0996742E-01
   3.2906795E+00  -1.1206093E-02   5.4609723E+00   9.1054344E-01
   3.2940316E+00  -2.0118037E-02   5.5079670E+00   9.0932900E-01
   3.2973564E+00  -2.0686779E-02   5.6371884E+00   9.0901893E-01
   3.3006542E+00  -2.3671148E-02   5.7086477E+00   9.0792483E-01
   3.3039260E+00  -2.0088652E-02   5.7624822E+00   9.0733141E-01
   3.3071725E+00  -4.1695643E-02   5.8396006E+00   9.0828782E-01
   3.3103948E+00  -1.0713477E-02   5.9327021E+00   9.0754300E-01
   3.3135929E+00  -2.9594472E-02   5.9994297E+00   9.0782917E-01
   3.3174000E+00  -1.7181925E-02   6.0928187E+00   9.0736222E-01
   3.3205478E+00  -3.6544129E-02   6.1670108E+00   9.0875018E-01
   3.3236737E+00  -1.9926861E-02   6.2205834E+00   9.0385449E-01
   3.3273964E+00  -3.0028192E-02   6.3220587E+00   9.0595335E-01
   3.3304758E+00  -2.3370722E-02   6.4088221E+00   9.0174150E-01
   3.3341446E+00  -1.4250557E-02   6.4817052E+00   9.0235311E-01
   3.3371801E+00  -1.8094650E-02   6.5725102E+00   9.0869200E-01
   3.3407974E+00  -3.0066574E-02   6.6683426E+00   9.0748131E-01
