  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   17:38:25  03/07/2024 ntjb     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1001      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3184288E+00  -1.7825969E-01  -5.4392438E+00   1.8947281E+00
   2.3215041E+00   1.6748002E-02  -5.6665983E+00   1.8914841E+00
   2.3249977E+00  -7.7818684E-02  -5.7757492E+00   1.8920559E+00
   2.3279252E+00  -1.8473824E-02  -5.9487104E+00   1.8915571E+00
   2.3318932E+00  -3.1257540E-02  -5.9757752E+00   1.8889534E+00
   2.3348210E+00  -5.0761558E-02  -6.0441961E+00   1.8853636E+00
   2.3385572E+00   6.6309646E-02  -6.5778027E+00   1.8863387E+00
   2.3418860E+00  -9.3848981E-02  -6.6107955E+00   1.8856665E+00
   2.3455112E+00  -1.4453700E-01  -6.8008361E+00   1.8830848E+00
   2.3482895E+00  -1.6278566E-01  -6.7867661E+00   1.8802491E+00
   2.3521056E+00  -1.4394245E-01  -6.7340617E+00   1.8791641E+00
   2.3549480E+00   8.6714067E-02  -7.3686275E+00   1.8783345E+00
   2.3582184E+00   5.6547139E-02  -7.4607191E+00   1.8769228E+00
   2.3614740E+00  -9.0759233E-02  -7.4619613E+00   1.8757610E+00
   2.3653989E+00  -6.6971883E-02  -7.3401489E+00   1.8719366E+00
   2.3684621E+00  -1.5692869E-02  -7.6164856E+00   1.8709193E+00
   2.3719716E+00   1.1561275E-01  -7.5516677E+00   1.8712361E+00
   2.3755324E+00  -2.6183599E-01  -8.1872520E+00   1.8695880E+00
   2.3781450E+00  -3.8046926E-01  -8.2301254E+00   1.8681672E+00
   2.3818491E+00  -1.4226606E-01  -7.9305401E+00   1.8650013E+00
   2.3851898E+00  -8.0686890E-02  -8.1478777E+00   1.8641016E+00
   2.3884830E+00  -8.7795585E-02  -8.4409857E+00   1.8637540E+00
   2.3920825E+00  -1.4438206E-01  -8.5970078E+00   1.8618847E+00
   2.3956270E+00   3.0644837E-01  -9.0319500E+00   1.8598697E+00
   2.3982477E+00  -9.4466127E-02  -8.6551218E+00   1.8574619E+00
   2.4016957E+00  -2.4601872E-01  -8.9496851E+00   1.8569860E+00
   2.4051220E+00  -3.9343564E-03  -9.0513582E+00   1.8558732E+00
   2.4084988E+00   1.1007661E-01  -9.3227005E+00   1.8553652E+00
   2.4118607E+00  -6.6089675E-02  -9.2602520E+00   1.8522419E+00
   2.4156306E+00  -1.5644683E-01  -9.2207403E+00   1.8499880E+00
   2.4188278E+00   1.0491092E-02  -9.5911608E+00   1.8499018E+00
   2.4220126E+00  -1.0846778E-01  -9.6108627E+00   1.8492663E+00
   2.4253635E+00  -1.5256874E-01  -9.7844419E+00   1.8461484E+00
   2.4289510E+00  -3.2109760E-03  -9.8780975E+00   1.8452220E+00
   2.4320345E+00  -3.9000403E-02  -9.7816734E+00   1.8437355E+00
   2.4351692E+00  -1.0250869E-01  -9.8602610E+00   1.8424320E+00
   2.4383640E+00  -1.2706785E-01  -9.9520540E+00   1.8401254E+00
   2.4423454E+00  -4.5649771E-02  -1.0097266E+01   1.8384305E+00
   2.4455020E+00   2.2828331E-02  -1.0241776E+01   1.8375256E+00
   2.4486248E+00  -9.0671681E-02  -1.0218254E+01   1.8363844E+00
   2.4517093E+00  -3.7189584E-02  -1.0360461E+01   1.8339305E+00
   2.4555054E+00  -4.8482496E-02  -1.0442893E+01   1.8317358E+00
   2.4584973E+00  -6.1052766E-02  -1.0408465E+01   1.8306587E+00
   2.4621820E+00  -6.6170588E-02  -1.0551191E+01   1.8298568E+00
   2.4650786E+00  -6.6512629E-02  -1.0589067E+01   1.8277605E+00
   2.4686391E+00  -3.0368268E-02  -1.0668432E+01   1.8264459E+00
   2.4721906E+00   3.1998243E-02  -1.0688075E+01   1.8238442E+00
   2.4756484E+00   1.5860757E-02  -1.0725033E+01   1.8213754E+00
   2.4784489E+00  -9.9696606E-02  -1.0743409E+01   1.8208736E+00
   2.4818416E+00  -6.0705312E-02  -1.0773168E+01   1.8195244E+00
   2.4852712E+00  -5.0280605E-02  -1.0844136E+01   1.8179746E+00
   2.4886739E+00  -3.8340155E-02  -1.0833287E+01   1.8159232E+00
   2.4920716E+00  -8.9966178E-02  -1.0907515E+01   1.8132534E+00
   2.4955389E+00   3.0575689E-02  -1.0945511E+01   1.8114390E+00
   2.4989927E+00   4.3873803E-04  -1.0864200E+01   1.8103802E+00
   2.5024128E+00  -2.2134090E-02  -1.0934598E+01   1.8085424E+00
   2.5051391E+00  -9.3357442E-03  -1.0884623E+01   1.8075296E+00
   2.5085485E+00   4.2832635E-02  -1.0877618E+01   1.8057007E+00
   2.5119264E+00  -2.3150630E-02  -1.0868259E+01   1.8035667E+00
   2.5153072E+00  -1.1928774E-01  -1.0810362E+01   1.8021259E+00
   2.5187349E+00   8.5133500E-02  -1.0837206E+01   1.7999767E+00
   2.5221217E+00   5.6758882E-03  -1.0830570E+01   1.7993450E+00
   2.5255327E+00  -1.7225295E-02  -1.0844473E+01   1.7975531E+00
   2.5289605E+00  -4.4934306E-02  -1.0902929E+01   1.7958850E+00
   2.5323684E+00   1.9001182E-02  -1.0805323E+01   1.7949682E+00
   2.5357087E+00   2.0322675E-02  -1.0757957E+01   1.7918862E+00
   2.5390818E+00   2.9373001E-02  -1.0727290E+01   1.7900165E+00
   2.5424883E+00   1.6211161E-02  -1.0722829E+01   1.7901087E+00
   2.5458694E+00   5.9041094E-02  -1.0641941E+01   1.7896278E+00
   2.5485609E+00  -5.4511093E-02  -1.0534175E+01   1.7857239E+00
   2.5519202E+00   1.3943570E-02  -1.0523718E+01   1.7843130E+00
   2.5552766E+00   2.2848658E-02  -1.0460849E+01   1.7850325E+00
   2.5586152E+00   1.8157441E-02  -1.0398038E+01   1.7843918E+00
   2.5625646E+00  -1.7476041E-02  -1.0305880E+01   1.7803246E+00
   2.5658605E+00   2.6069842E-02  -1.0222165E+01   1.7795378E+00
   2.5691783E+00   2.4880752E-02  -1.0146332E+01   1.7793429E+00
   2.5725236E+00   1.9139428E-02  -1.0108546E+01   1.7788390E+00
   2.5758889E+00   3.1951717E-03  -1.0021124E+01   1.7752887E+00
   2.5792594E+00   1.7455848E-02  -1.0023664E+01   1.7750219E+00
   2.5825348E+00   2.9435949E-02  -9.9279423E+00   1.7746294E+00
   2.5858228E+00   1.3607105E-02  -9.7217083E+00   1.7723469E+00
   2.5891635E+00   4.6960987E-02  -9.7659712E+00   1.7713870E+00
   2.5924950E+00   3.3342842E-02  -9.6183128E+00   1.7704688E+00
   2.5958188E+00   1.2253113E-02  -9.4783516E+00   1.7694262E+00
   2.5991275E+00   1.8770846E-02  -9.4594908E+00   1.7683294E+00
   2.6023836E+00   1.2900915E-02  -9.3193340E+00   1.7672616E+00
   2.6055243E+00   7.2883959E-03  -9.1960421E+00   1.7659945E+00
   2.6092701E+00   2.0196686E-02  -9.1400690E+00   1.7646590E+00
   2.6124220E+00   1.5006614E-02  -8.9896984E+00   1.7639077E+00
   2.6155987E+00   2.3685096E-02  -8.8487844E+00   1.7628261E+00
   2.6188030E+00   1.2027045E-02  -8.7412148E+00   1.7619179E+00
   2.6220629E+00   1.2246939E-02  -8.6858959E+00   1.7612224E+00
   2.6259511E+00   1.4841508E-02  -8.4937391E+00   1.7596858E+00
   2.6291492E+00   2.0977659E-02  -8.3671417E+00   1.7582186E+00
   2.6322982E+00   3.1978902E-03  -8.2856274E+00   1.7573811E+00
   2.6354780E+00   1.5110414E-02  -8.1747713E+00   1.7566929E+00
   2.6393955E+00   2.0067936E-02  -8.0318823E+00   1.7553104E+00
   2.6427345E+00   3.5918321E-02  -7.9529414E+00   1.7542298E+00
   2.6454260E+00   4.2164937E-02  -7.8953276E+00   1.7529756E+00
   2.6488023E+00   2.8716994E-02  -7.6949797E+00   1.7518275E+00
   2.6521933E+00   1.4048274E-02  -7.6176810E+00   1.7513229E+00
   2.6556120E+00   1.8688584E-02  -7.5148482E+00   1.7501357E+00
   2.6590633E+00   4.5047794E-02  -7.3948321E+00   1.7488687E+00
   2.6625316E+00   3.1199856E-02  -7.2020555E+00   1.7474674E+00
   2.6660216E+00   1.3948502E-02  -7.0973268E+00   1.7462579E+00
   2.6688409E+00   7.1401801E-03  -7.0467081E+00   1.7456023E+00
   2.6723332E+00   1.6082732E-02  -6.8929663E+00   1.7449919E+00
   2.6758058E+00   1.6112458E-02  -6.7488337E+00   1.7439663E+00
   2.6792295E+00   1.2505476E-02  -6.6165848E+00   1.7423694E+00
   2.6827016E+00   1.8183617E-02  -6.5145903E+00   1.7413585E+00
   2.6861670E+00   1.2121654E-02  -6.4396615E+00   1.7408689E+00
   2.6889536E+00   1.5542133E-02  -6.2889948E+00   1.7402598E+00
   2.6924596E+00   1.8131679E-02  -6.1846976E+00   1.7389362E+00
   2.6959567E+00   1.4854180E-02  -6.1037936E+00   1.7377077E+00
   2.6994202E+00   1.6631370E-02  -5.9831524E+00   1.7370421E+00
   2.7028410E+00   1.5376683E-02  -5.8929653E+00   1.7365532E+00
   2.7055964E+00   1.2561326E-02  -5.7463579E+00   1.7358831E+00
   2.7090750E+00   6.9385786E-03  -5.6583109E+00   1.7348288E+00
   2.7123964E+00   1.7805751E-02  -5.5778375E+00   1.7339143E+00
   2.7158041E+00   1.0010029E-02  -5.4691286E+00   1.7333585E+00
   2.7193024E+00   5.9333448E-03  -5.3790565E+00   1.7330135E+00
   2.7227499E+00   2.8976321E-02  -5.3085670E+00   1.7323908E+00
   2.7260580E+00   1.3474440E-02  -5.1422844E+00   1.7312067E+00
   2.7295256E+00   7.1906853E-03  -5.0870514E+00   1.7303782E+00
   2.7328568E+00   9.2092799E-03  -5.0306530E+00   1.7301555E+00
   2.7356434E+00   1.6102362E-02  -4.9739161E+00   1.7300136E+00
   2.7391610E+00   1.0875010E-02  -4.8798957E+00   1.7294266E+00
   2.7426741E+00   1.1830852E-02  -4.7914596E+00   1.7283045E+00
   2.7461915E+00   1.2153578E-02  -4.7245188E+00   1.7274741E+00
   2.7490108E+00   1.2149815E-02  -4.7304330E+00   1.7273905E+00
   2.7525451E+00   9.8777693E-03  -4.5889182E+00   1.7273042E+00
   2.7561035E+00   1.2500626E-02  -4.5276837E+00   1.7267141E+00
   2.7596438E+00   1.1137352E-02  -4.4842119E+00   1.7259386E+00
   2.7624500E+00   1.3000235E-02  -4.3967738E+00   1.7255096E+00
   2.7658653E+00   1.2680690E-02  -4.3316698E+00   1.7250988E+00
   2.7693460E+00   1.4784914E-02  -4.2675247E+00   1.7248451E+00
   2.7728350E+00   1.4295071E-02  -4.2326283E+00   1.7246639E+00
   2.7762640E+00   1.5633486E-02  -4.1640282E+00   1.7242795E+00
   2.7796254E+00   1.7237153E-02  -4.1415815E+00   1.7237329E+00
   2.7829716E+00   2.2984399E-02  -4.0373974E+00   1.7233013E+00
   2.7863297E+00   1.5271694E-02  -4.0016212E+00   1.7228352E+00
   2.7896566E+00   1.3202057E-02  -3.9633520E+00   1.7225727E+00
   2.7930574E+00   2.2786750E-02  -3.9329205E+00   1.7224718E+00
   2.7958219E+00   3.6721013E-02  -3.8752449E+00   1.7221664E+00
   2.7992127E+00   2.2795748E-02  -3.8333764E+00   1.7214775E+00
   2.8024893E+00   2.8007340E-02  -3.7394917E+00   1.7210244E+00
   2.8059049E+00   2.9374503E-02  -3.7574558E+00   1.7208005E+00
   2.8093255E+00   3.2778267E-02  -3.6770728E+00   1.7205838E+00
   2.8126779E+00   3.3231825E-02  -3.6360328E+00   1.7200980E+00
   2.8160498E+00   3.0681981E-02  -3.6245012E+00   1.7194501E+00
   2.8194270E+00   5.5081133E-02  -3.5689235E+00   1.7190924E+00
   2.8228388E+00   3.8372345E-02  -3.4981730E+00   1.7189660E+00
   2.8262408E+00   3.3635929E-02  -3.4862812E+00   1.7186643E+00
   2.8296390E+00   3.8225517E-02  -3.3898420E+00   1.7178890E+00
   2.8330345E+00   4.0783636E-02  -3.4068711E+00   1.7176462E+00
   2.8364093E+00   3.9594341E-02  -3.3737612E+00   1.7175875E+00
   2.8397443E+00   4.0361725E-02  -3.3247910E+00   1.7175045E+00
   2.8430629E+00   4.0375508E-02  -3.1992149E+00   1.7167916E+00
   2.8464334E+00   4.0917546E-02  -3.2146811E+00   1.7163996E+00
   2.8497944E+00   4.4105455E-02  -3.1899312E+00   1.7161340E+00
   2.8531606E+00   4.3148510E-02  -3.1570487E+00   1.7160800E+00
   2.8565211E+00   4.4300821E-02  -3.0557065E+00   1.7158285E+00
   2.8598571E+00   4.4097874E-02  -3.0213330E+00   1.7153542E+00
   2.8631825E+00   4.5218579E-02  -2.9836581E+00   1.7147272E+00
   2.8665197E+00   4.9355671E-02  -2.9703469E+00   1.7147369E+00
   2.8698637E+00   4.9390268E-02  -2.9189425E+00   1.7147927E+00
   2.8732100E+00   4.6924580E-02  -2.8699367E+00   1.7145983E+00
   2.8765564E+00   5.0190996E-02  -2.8051116E+00   1.7141513E+00
   2.8799019E+00   4.9377959E-02  -2.7637484E+00   1.7137685E+00
   2.8832440E+00   5.0611857E-02  -2.7369180E+00   1.7137908E+00
   2.8865793E+00   5.3762209E-02  -2.7016225E+00   1.7141255E+00
   2.8899124E+00   5.0530724E-02  -2.5943761E+00   1.7138366E+00
   2.8932455E+00   5.1491473E-02  -2.5857925E+00   1.7136980E+00
   2.8965802E+00   5.2278850E-02  -2.5297902E+00   1.7136283E+00
   2.8999159E+00   5.2112333E-02  -2.4842165E+00   1.7137808E+00
   2.9032531E+00   5.2614402E-02  -2.4054506E+00   1.7138069E+00
   2.9065962E+00   5.2156579E-02  -2.3555174E+00   1.7137818E+00
   2.9099493E+00   5.6144007E-02  -2.3311436E+00   1.7137301E+00
   2.9133153E+00   5.5863559E-02  -2.3031042E+00   1.7137065E+00
   2.9160190E+00   5.4394566E-02  -2.1990380E+00   1.7138594E+00
   2.9194076E+00   5.1251847E-02  -2.1257122E+00   1.7139895E+00
   2.9228094E+00   5.8881145E-02  -2.1008546E+00   1.7137369E+00
   2.9262006E+00   5.5139840E-02  -2.0496972E+00   1.7139081E+00
   2.9296300E+00   5.1057212E-02  -1.9940760E+00   1.7141455E+00
   2.9330382E+00   5.4752797E-02  -1.8944818E+00   1.7143304E+00
   2.9364953E+00   5.4936130E-02  -1.8090166E+00   1.7142978E+00
   2.9399252E+00   5.0956070E-02  -1.7519373E+00   1.7145878E+00
   2.9433453E+00   5.3925510E-02  -1.7245159E+00   1.7149209E+00
   2.9460704E+00   5.3056642E-02  -1.6441305E+00   1.7152646E+00
   2.9495497E+00   4.9453858E-02  -1.5531250E+00   1.7152941E+00
   2.9530387E+00   4.7019158E-02  -1.4838734E+00   1.7155752E+00
   2.9565234E+00   4.8668448E-02  -1.4243349E+00   1.7159306E+00
   2.9600205E+00   4.7756661E-02  -1.3465058E+00   1.7162912E+00
   2.9628282E+00   4.7124937E-02  -1.2867496E+00   1.7164429E+00
   2.9663391E+00   4.5600820E-02  -1.2048811E+00   1.7165351E+00
   2.9697225E+00   4.4495139E-02  -1.1628281E+00   1.7166352E+00
   2.9731607E+00   4.5759387E-02  -1.0721269E+00   1.7168714E+00
   2.9766829E+00   4.5027964E-02  -9.8161292E-01   1.7170740E+00
   2.9795151E+00   4.1866597E-02  -8.9876664E-01   1.7171630E+00
   2.9830542E+00   3.5757225E-02  -8.3845180E-01   1.7172729E+00
   2.9865785E+00   3.9985154E-02  -7.6892698E-01   1.7173896E+00
   2.9901044E+00   4.2533956E-02  -6.8746114E-01   1.7175406E+00
   2.9929338E+00   3.8474523E-02  -6.2339121E-01   1.7176812E+00
   2.9964337E+00   4.0832818E-02  -5.1978582E-01   1.7178715E+00
   2.9999585E+00   4.0177666E-02  -4.6164155E-01   1.7180144E+00
   3.0034497E+00   4.1035481E-02  -4.1037771E-01   1.7182976E+00
   3.0067616E+00   3.7348941E-02  -2.8140095E-01   1.7186315E+00
   3.0100515E+00   3.5571944E-02  -1.6738546E-01   1.7188720E+00
   3.0128779E+00   3.7266448E-02  -1.2123799E-01   1.7190522E+00
   3.0163956E+00   3.6530580E-02  -1.1432070E-01   1.7191952E+00
   3.0198970E+00   3.6428094E-02   5.0185110E-02   1.7195503E+00
   3.0234044E+00   3.2712419E-02   1.3336892E-01   1.7199215E+00
   3.0268672E+00   3.6255531E-02   1.7735513E-01   1.7199917E+00
   3.0296278E+00   3.3187997E-02   2.4898306E-01   1.7201254E+00
   3.0331166E+00   3.4559835E-02   3.4350625E-01   1.7204134E+00
   3.0365233E+00   3.4607865E-02   4.1461802E-01   1.7207879E+00
   3.0400124E+00   2.9777050E-02   5.1373452E-01   1.7210939E+00
   3.0435827E+00   2.9982019E-02   5.6646043E-01   1.7212768E+00
   3.0464408E+00   3.7735600E-02   6.2449896E-01   1.7215543E+00
   3.0500131E+00   2.8050806E-02   7.1529478E-01   1.7220366E+00
   3.0534406E+00   2.3520822E-02   7.6080829E-01   1.7224597E+00
   3.0567970E+00   3.7979711E-02   8.8093072E-01   1.7229370E+00
   3.0596635E+00   2.3239555E-02   9.5328575E-01   1.7232611E+00
   3.0632567E+00   2.8049828E-02   9.8276204E-01   1.7236353E+00
   3.0668292E+00   1.8615536E-02   1.0845687E+00   1.7241594E+00
   3.0696907E+00   2.4819415E-02   1.1683292E+00   1.7248296E+00
   3.0732136E+00   1.8465687E-02   1.2155721E+00   1.7252384E+00
   3.0766890E+00   2.2398710E-02   1.2969352E+00   1.7254950E+00
   3.0801711E+00   2.5950668E-02   1.3051791E+00   1.7260436E+00
   3.0835416E+00   1.8984009E-02   1.4750748E+00   1.7267958E+00
   3.0869823E+00   1.5734131E-02   1.5216916E+00   1.7275196E+00
   3.0897419E+00   1.8367412E-02   1.5682089E+00   1.7281286E+00
   3.0931814E+00   1.3688589E-02   1.6485357E+00   1.7286310E+00
   3.0965595E+00   1.5088664E-02   1.6784189E+00   1.7290566E+00
   3.0998828E+00   1.4867087E-02   1.7757777E+00   1.7297965E+00
   3.1032524E+00   1.9044386E-02   1.9032177E+00   1.7307661E+00
   3.1065605E+00   1.0911020E-02   1.8449882E+00   1.7314461E+00
   3.1100149E+00   1.6237892E-02   2.0519042E+00   1.7321261E+00
   3.1134911E+00   1.0103123E-02   2.0365791E+00   1.7330796E+00
   3.1169531E+00   1.3874815E-02   2.1863353E+00   1.7337856E+00
   3.1203883E+00   1.5064669E-02   2.2273655E+00   1.7346743E+00
   3.1231291E+00   1.9931779E-03   2.2542083E+00   1.7352802E+00
   3.1265481E+00   1.1071224E-02   2.3601391E+00   1.7361220E+00
   3.1299508E+00   5.8417246E-03   2.4609673E+00   1.7372433E+00
   3.1334836E+00   6.6843741E-03   2.5104115E+00   1.7378237E+00
   3.1370218E+00   3.8032490E-03   2.5046434E+00   1.7381400E+00
   3.1404643E+00   6.1271684E-03   2.6142466E+00   1.7394137E+00
   3.1431727E+00   5.7902755E-03   2.6304815E+00   1.7402904E+00
   3.1466355E+00   1.2014503E-02   2.7655900E+00   1.7411631E+00
   3.1501489E+00   3.4653367E-03   2.7760077E+00   1.7417774E+00
   3.1535754E+00  -1.3440636E-03   2.7620664E+00   1.7425072E+00
   3.1570086E+00   1.5194810E-03   2.9708662E+00   1.7433426E+00
   3.1605363E+00  -1.3013124E-03   3.0059083E+00   1.7443099E+00
   3.1633615E+00  -5.7617179E-04   3.0259323E+00   1.7447962E+00
   3.1669047E+00  -2.6649805E-03   3.0607660E+00   1.7451650E+00
   3.1703391E+00   7.9297686E-05   3.2245169E+00   1.7466586E+00
   3.1732354E+00   3.8895663E-03   3.2868974E+00   1.7472188E+00
   3.1768765E+00   5.9544737E-04   3.3121793E+00   1.7479283E+00
   3.1804934E+00  -2.1072705E-03   3.3383262E+00   1.7483019E+00
   3.1834092E+00  -1.3670701E-03   3.4494004E+00   1.7487066E+00
   3.1870949E+00   2.4216359E-03   3.5464761E+00   1.7503241E+00
   3.1900566E+00   2.3659780E-03   3.6140721E+00   1.7512832E+00
   3.1937788E+00  -2.5097299E-03   3.6769469E+00   1.7521360E+00
   3.1967704E+00   3.1457210E-05   3.7099290E+00   1.7523050E+00
   3.2004786E+00  -1.0035661E-02   3.7988524E+00   1.7530792E+00
   3.2033911E+00  -4.0826211E-03   3.8892188E+00   1.7541667E+00
   3.2071857E+00  -4.4102911E-03   4.0197482E+00   1.7556000E+00
   3.2102051E+00  -1.1210425E-03   4.0309725E+00   1.7561922E+00
   3.2139726E+00  -8.0088284E-03   4.1280422E+00   1.7568454E+00
   3.2170196E+00  -5.5585909E-03   4.2407279E+00   1.7579020E+00
   3.2201025E+00  -5.4814862E-03   4.2964592E+00   1.7586308E+00
   3.2240167E+00  -5.7307724E-03   4.3615108E+00   1.7591445E+00
   3.2272048E+00  -2.0057019E-03   4.4366846E+00   1.7602152E+00
   3.2304497E+00  -9.3193576E-03   4.5712328E+00   1.7614111E+00
   3.2337492E+00   5.3809020E-03   4.6517215E+00   1.7625059E+00
   3.2370980E+00  -3.2888406E-03   4.7112250E+00   1.7631711E+00
   3.2404952E+00  -1.0681151E-02   4.7834983E+00   1.7640648E+00
   3.2439380E+00  -7.3668612E-03   4.8893094E+00   1.7654585E+00
   3.2474048E+00  -1.0539535E-02   5.0075421E+00   1.7665224E+00
   3.2500119E+00  -5.4862611E-03   5.0747261E+00   1.7675073E+00
   3.2541289E+00  -1.0111796E-02   5.1697469E+00   1.7691884E+00
   3.2567737E+00  -1.1687241E-02   5.2879725E+00   1.7698500E+00
   3.2602918E+00  -5.4155719E-03   5.3627038E+00   1.7705762E+00
   3.2637582E+00  -1.4038035E-02   5.4856453E+00   1.7722009E+00
   3.2672274E+00  -1.5976116E-04   5.5865149E+00   1.7734880E+00
   3.2707071E+00  -1.6702197E-02   5.6783195E+00   1.7744248E+00
   3.2741957E+00  -3.2350500E-03   5.7972312E+00   1.7759135E+00
   3.2768183E+00  -8.4521472E-03   5.8727627E+00   1.7767388E+00
   3.2803209E+00  -9.4496617E-03   5.9890475E+00   1.7777010E+00
   3.2838142E+00  -1.0098678E-02   6.1142220E+00   1.7794495E+00
   3.2872980E+00  -9.7241737E-03   6.2342544E+00   1.7806839E+00
   3.2908268E+00  -6.1679725E-03   6.3432956E+00   1.7823493E+00
   3.2934849E+00  -6.1137993E-03   6.4100280E+00   1.7830344E+00
   3.2969165E+00  -2.0614861E-02   6.4901781E+00   1.7837405E+00
   3.3003690E+00  -3.1367457E-03   6.6695986E+00   1.7856989E+00
   3.3039658E+00  -1.3195118E-02   6.7902875E+00   1.7873156E+00
   3.3075187E+00  -1.3412940E-02   6.8754969E+00   1.7885586E+00
   3.3101838E+00  -1.1650092E-02   6.9435983E+00   1.7891080E+00
   3.3137479E+00  -2.2601329E-02   7.0603456E+00   1.7902936E+00
   3.3173192E+00  -8.9575462E-03   7.1862655E+00   1.7921315E+00
   3.3208985E+00  -1.7661616E-02   7.3626456E+00   1.7953515E+00
   3.3235910E+00   2.9674305E-03   7.4085340E+00   1.7957913E+00
   3.3270228E+00  -2.1254251E-02   7.4870310E+00   1.7958349E+00
   3.3305657E+00  -1.5589292E-02   7.6175942E+00   1.7965724E+00
   3.3342204E+00  -2.6673328E-03   7.7825036E+00   1.7993114E+00
   3.3369298E+00  -4.0134792E-03   7.8431921E+00   1.8004739E+00
   3.3413851E+00  -5.4328255E-03   7.9818206E+00   1.8021249E+00
