  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   11:24:00  02/13/2024 cero     
   1.2194897E+00   2.3093879E-02  -4.8973541E+00   2.2588711E+00
   1.2226670E+00   2.9926844E-02  -4.8329926E+00   2.2591662E+00
   1.2257925E+00   3.4176093E-02  -4.7502427E+00   2.2581983E+00
   1.2288687E+00   6.8858519E-02  -4.7371793E+00   2.2576611E+00
   1.2318978E+00   4.6363570E-02  -4.6617813E+00   2.2532170E+00
   1.2348820E+00   1.5498506E-02  -4.6250267E+00   2.2525172E+00
   1.2392782E+00   3.2320976E-02  -4.5554290E+00   2.2504437E+00
   1.2421582E+00   3.3051997E-02  -4.5147352E+00   2.2506137E+00
   1.2464060E+00  -4.3907616E-02  -4.4582462E+00   2.2488308E+00
   1.2491920E+00  -5.1097900E-02  -4.4621825E+00   2.2476826E+00
   1.2519430E+00   2.4942720E-02  -4.2330995E+00   2.2580500E+00
   1.2560064E+00   8.7992912E-03  -4.2306323E+00   2.2529244E+00
   1.2586751E+00   1.2014907E-02  -4.1597147E+00   2.2547059E+00
   1.2626207E+00   2.7296113E-02  -4.0955048E+00   2.2613130E+00
   1.2665001E+00   1.6710976E-02  -4.0825448E+00   2.2621799E+00
   1.2690514E+00  -2.7858333E-03  -4.0131598E+00   2.2610328E+00
   1.2728280E+00   3.7028670E-02  -3.8607886E+00   2.2628326E+00
   1.2765466E+00   3.3722706E-02  -3.8436790E+00   2.2616825E+00
   1.2789948E+00   1.4582600E-03  -3.7773504E+00   2.2606103E+00
   1.2826223E+00   3.1412065E-02  -3.7394555E+00   2.2642958E+00
   1.2861985E+00  -4.8222356E-03  -3.7037876E+00   2.2624705E+00
   1.2897253E+00  -1.4895106E-02  -3.5731838E+00   2.2667029E+00
   1.2932048E+00  -6.5451926E-03  -3.5167480E+00   2.2605512E+00
   1.2966388E+00  -1.1351514E-02  -3.4826524E+00   2.2636981E+00
   1.3000290E+00  -1.4387530E-02  -3.4170482E+00   2.2646565E+00
   1.3033772E+00  -4.2957705E-02  -3.3782370E+00   2.2650347E+00
   1.3066847E+00   9.0186326E-03  -3.2060366E+00   2.2676692E+00
   1.3099532E+00   4.0359918E-02  -3.1376300E+00   2.2681646E+00
   1.3131838E+00  -2.9356031E-02  -3.0881565E+00   2.2688000E+00
   1.3163780E+00   2.1699859E-02  -2.9842882E+00   2.2695520E+00
   1.3195368E+00   3.9252989E-02  -2.8965294E+00   2.2707458E+00
   1.3236958E+00  -1.6972111E-03  -2.9086895E+00   2.2728405E+00
   1.3267766E+00   7.1343593E-02  -2.7756193E+00   2.2732418E+00
   1.3298259E+00   4.0117864E-02  -2.7742214E+00   2.2733064E+00
   1.3338438E+00   3.1211155E-02  -2.5859842E+00   2.2727551E+00
   1.3368226E+00   2.2449821E-02  -2.4962764E+00   2.2746341E+00
   1.3407501E+00  -8.1144705E-02  -2.4429057E+00   2.2732904E+00
   1.3436633E+00   1.4562711E-02  -2.4438775E+00   2.2731137E+00
   1.3465497E+00  -1.7153513E-02  -2.3922884E+00   2.2746451E+00
   1.3503578E+00  -1.0958965E-03  -2.3502793E+00   2.2682328E+00
   1.3541211E+00  -2.2675719E-02  -2.1853917E+00   2.2758741E+00
   1.3569150E+00  -2.2365077E-05  -2.1096282E+00   2.2758276E+00
   1.3606036E+00  -5.3430996E-03  -1.8963343E+00   2.2808602E+00
   1.3642515E+00   1.5201831E-02  -1.8043154E+00   2.2818410E+00
   1.3669615E+00   7.6016299E-03  -1.7742362E+00   2.2840459E+00
   1.3705411E+00   1.7211512E-02  -1.7804403E+00   2.2817073E+00
   1.3740835E+00   1.4988735E-02  -1.7290138E+00   2.2832947E+00
   1.3775898E+00   1.4202872E-02  -1.7044591E+00   2.2818949E+00
   1.3810612E+00   5.5722080E-02  -1.5724622E+00   2.2821426E+00
   1.3844985E+00  -1.3519941E-02  -1.3554754E+00   2.2811804E+00
   1.3879026E+00  -1.6639382E-02  -1.1862735E+00   2.2834966E+00
   1.3912748E+00   4.6305349E-03  -1.2173641E+00   2.2844753E+00
   1.3946158E+00  -4.3176273E-03  -1.2043833E+00   2.2862937E+00
   1.3979263E+00  -1.5213052E-02  -1.1436775E+00   2.2776854E+00
   1.4012074E+00   1.1265877E-02  -9.8586607E-01   2.2880883E+00
   1.4044597E+00  -2.9519957E-03  -8.6362666E-01   2.2897122E+00
   1.4076840E+00   3.4658361E-04  -7.9560256E-01   2.2876425E+00
   1.4108809E+00  -1.1667197E-02  -6.5707105E-01   2.2845984E+00
   1.4148399E+00   1.2562501E-02  -5.7696396E-01   2.2883666E+00
   1.4179778E+00  -8.5473014E-03  -5.4200703E-01   2.2882912E+00
   1.4210906E+00  -4.1505726E-04  -4.5576191E-01   2.2995965E+00
   1.4249471E+00  -1.0291136E-02  -3.5148457E-01   2.2938616E+00
   1.4280055E+00  -1.9751387E-02  -2.7528781E-01   2.2877266E+00
   1.4317956E+00  -1.5464189E-02   4.2961710E-03   2.2961147E+00
   1.4348021E+00  -3.7680451E-02   2.7227381E-02   2.2967274E+00
   1.4385291E+00  -1.6519558E-02   5.8241603E-03   2.3052719E+00
   1.4414865E+00  -3.4991637E-02   9.4892204E-02   2.2989628E+00
   1.4451535E+00  -1.8071685E-02   2.4175096E-01   2.2978497E+00
   1.4480640E+00  -1.4391140E-02   4.6995729E-01   2.2962785E+00
   1.4516739E+00  -2.6467977E-02   5.1452959E-01   2.2926092E+00
   1.4552530E+00  -4.8343938E-02   5.6041169E-01   2.2954404E+00
   1.4580948E+00   2.6110882E-02   5.7413244E-01   2.2992871E+00
   1.4616208E+00  -1.6608337E-02   6.4240229E-01   2.3038325E+00
   1.4651182E+00  -4.4729698E-02   8.7962002E-01   2.3035383E+00
   1.4685876E+00  -4.2373467E-02   9.7292441E-01   2.3249526E+00
   1.4720298E+00  -2.7233565E-02   7.3139369E-01   2.3092320E+00
   1.4754455E+00  -6.0747262E-02   6.6118807E-01   2.2981758E+00
   1.4789541E+00  -2.9864389E-02   1.0526896E+00   2.2920809E+00
   1.4823173E+00  -7.3774322E-03   1.7440566E+00   2.2720037E+00
   1.4856559E+00  -2.2661678E-02   3.4521804E+00   2.3621469E+00
   1.4889702E+00  -1.1527809E-02   2.2099783E+00   2.3655727E+00
   1.4922607E+00  -2.3003286E-02   1.3862315E-01   2.2776585E+00
   1.4955279E+00   4.2043585E-02   6.2618213E+00   2.2889478E+00
   1.4987724E+00   7.6603726E-03   5.6597791E+00   2.3693399E+00
   1.5026363E+00  -5.6928275E-03  -2.1165425E-01   2.2674110E+00
   1.5058323E+00  -4.4374861E-02   1.3444661E+00   2.2825351E+00
   1.5090070E+00  -1.5137097E-04   3.7853267E+00   2.3364604E+00
   1.5121607E+00  -1.3536208E-02   1.5203632E+00   2.3491178E+00
   1.5159183E+00   1.1793038E-02   2.0349357E+00   2.3394785E+00
   1.5190275E+00   1.6478833E-03   2.5684867E+00   2.2884808E+00
   1.5227326E+00   4.7948670E-02   1.2525722E+00   2.3164885E+00
   1.5257990E+00   3.2363229E-03   3.0765841E+00   2.3530362E+00
   1.5294540E+00   6.6345879E-03   3.3478334E+00   2.3532882E+00
   1.5324794E+00   1.9227920E-02   3.4427242E+00   2.3025775E+00
   1.5360861E+00  -2.1028446E-02   3.3360133E+00   2.3432031E+00
   1.5396672E+00   6.1568610E-02   2.2326837E+00   2.2888288E+00
   1.5426325E+00   3.7349917E-02   3.1573136E+00   2.3667610E+00
   1.5461682E+00  -4.6259198E-02   3.3917460E+00   2.3476231E+00
   1.5496799E+00   4.4581506E-02   3.8542001E+00   2.3189414E+00
   1.5531681E+00  -3.3890076E-02   3.8332443E+00   2.3405881E+00
   1.5560571E+00   3.0502467E-03   3.6284313E+00   2.3316872E+00
   1.5595033E+00   6.2917458E-04   3.5664873E+00   2.3440394E+00
   1.5629271E+00  -2.7095919E-02   5.7863355E+00   2.3771791E+00
   1.5663291E+00  -1.4072993E-01   2.0265119E+00   2.3402185E+00
   1.5697097E+00  -9.6670978E-02   4.8841143E+00   2.3626604E+00
   1.5730692E+00   5.2141929E-03   3.9822145E+00   2.3477621E+00
   1.5764080E+00   1.0109494E-02   4.8310809E+00   2.3443451E+00
   1.5797267E+00   2.9005235E-02   4.8168674E+00   2.3482902E+00
   1.5835732E+00   3.3497438E-02   4.5163970E+00   2.3507159E+00
   1.5868491E+00   7.1128230E-03   4.4728112E+00   2.3552585E+00
   1.5901058E+00  -5.1926449E-02   4.7474823E+00   2.3603523E+00
   1.5933437E+00   3.2574892E-02   5.8022041E+00   2.3718450E+00
   1.5970980E+00   1.2763684E-03   5.2142749E+00   2.3683553E+00
   1.6002961E+00   2.7767953E-02   5.2119837E+00   2.3565850E+00
   1.6034766E+00   1.8178634E-02   5.6813679E+00   2.3559508E+00
   1.6071649E+00  -3.7173002E-03   5.7369199E+00   2.3596578E+00
   1.6103077E+00   3.7713483E-02   5.6953111E+00   2.3681946E+00
   1.6139529E+00  -6.9348831E-03   5.4442334E+00   2.3771775E+00
   1.6170594E+00   5.4002743E-02   5.6233377E+00   2.3816278E+00
   1.6206628E+00   4.3658946E-02   6.7844491E+00   2.3603489E+00
   1.6237341E+00  -1.1004100E-02   6.5349412E+00   2.3620665E+00
   1.6272974E+00  -2.3843508E-02   4.8544259E+00   2.3627031E+00
   1.6308396E+00   1.2315496E-02   7.8519969E+00   2.3883295E+00
   1.6338592E+00   2.2085119E-02   7.5923233E+00   2.3708973E+00
   1.6373631E+00   5.5144965E-03   6.3479314E+00   2.3756065E+00
   1.6408468E+00   1.9751890E-03   6.6886940E+00   2.3704383E+00
   1.6443110E+00  -3.6405653E-03   6.8624091E+00   2.3755214E+00
   1.6472646E+00  -5.2403235E-03   6.9829769E+00   2.3744786E+00
   1.6506928E+00  -4.0083504E-03   7.0088010E+00   2.3828676E+00
   1.6541022E+00   4.6224244E-02   7.0847616E+00   2.3910341E+00
   1.6574931E+00   3.1001870E-02   7.2776356E+00   2.3923280E+00
   1.6608658E+00  -5.5825844E-02   7.3167181E+00   2.3936772E+00
   1.6642206E+00  -4.6831813E-02   7.3840542E+00   2.3864410E+00
   1.6675576E+00  -4.2719948E-03   7.5528202E+00   2.3871551E+00
   1.6713502E+00  -1.0326550E-02   7.7914877E+00   2.3896959E+00
   1.6746504E+00  -4.1996557E-03   7.9005995E+00   2.3918321E+00
   1.6779338E+00  -1.3738142E-02   7.9439001E+00   2.4427774E+00
   1.6812006E+00   4.5101536E-03   8.0143166E+00   2.3340557E+00
   1.6844512E+00  -2.4163114E-02   8.3773918E+00   2.5102825E+00
   1.6881465E+00  -2.8392430E-03   8.2301426E+00   2.4161053E+00
   1.6913629E+00   4.8503131E-03   8.1992970E+00   2.3474452E+00
   1.6945637E+00  -1.0453345E-02   8.2279291E+00   2.3893783E+00
   1.6982031E+00  -3.7939602E-03   7.8403950E+00   2.3897915E+00
   1.7013713E+00  -1.7375009E-02   9.6227760E+00   2.3947489E+00
   1.7049739E+00  -2.3397956E-02   8.0014992E+00   2.4275134E+00
   1.7081106E+00   5.1494255E-03   8.9092140E+00   2.4533536E+00
   1.7116777E+00  -2.0506935E-02   9.0650711E+00   2.4200783E+00
   1.7152262E+00  -6.6471878E-03   8.8977108E+00   2.5128481E+00
   1.7183161E+00  -7.7320025E-03   9.1280880E+00   2.4305847E+00
   1.7218305E+00   5.9752041E-03   9.4706621E+00   2.4488275E+00
   1.7253271E+00   1.9430406E-02   9.3633213E+00   2.4476254E+00
   1.7283725E+00  -2.2957088E-02   9.4970293E+00   2.4653175E+00
   1.7318366E+00  -3.5510387E-02   9.6927185E+00   2.4539201E+00
   1.7352836E+00   6.9385204E-03   9.6543827E+00   2.4471648E+00
   1.7387140E+00   1.9597836E-02   9.6737089E+00   2.4542456E+00
   1.7421278E+00   6.1209667E-02   7.9387455E+00   2.4396257E+00
   1.7455254E+00  -1.3867034E-01   1.0598270E+01   2.5042129E+00
   1.7489069E+00   1.4536333E-02   1.0040236E+01   2.4642494E+00
   1.7522725E+00   2.2286914E-02   1.0126096E+01   2.4709759E+00
   1.7556225E+00  -1.4280261E-02   1.0382121E+01   2.4624407E+00
   1.7590232E+00  -8.9409919E-03   1.0531830E+01   2.4639111E+00
   1.7622707E+00  -6.1408523E-02   1.0672731E+01   2.4700913E+00
   1.7655035E+00  -3.0873218E-03   1.0581542E+01   2.4647808E+00
   1.7694333E+00   1.4172457E-02   1.0675879E+01   2.4728928E+00
   1.7726889E+00   6.3038324E-03   1.0855214E+01   2.4746854E+00
   1.7759248E+00   7.8045637E-03   1.1025924E+01   2.4680235E+00
   1.7791456E+00   9.5259333E-03   1.1132499E+01   2.4766455E+00
   1.7823625E+00   6.4185359E-02   1.1249435E+01   2.4843278E+00
   1.7856016E+00   2.5638606E-02   1.1303083E+01   2.4679897E+00
   1.7888607E+00   6.9038816E-02   1.1276616E+01   2.4690440E+00
   1.7921336E+00   2.9109875E-02   1.1478712E+01   2.4628775E+00
   1.7964666E+00   6.7414768E-02   1.1617698E+01   2.4571533E+00
   1.7997621E+00   3.3029098E-02   1.1695774E+01   2.4624650E+00
   1.8030792E+00   3.0610731E-02   1.1802882E+01   2.4583714E+00
   1.8064108E+00   1.1548918E-02   1.1919893E+01   2.4579129E+00
   1.8097489E+00   8.4856473E-02   1.1967145E+01   2.4605916E+00
   1.8130889E+00   7.6584041E-02   1.2095346E+01   2.4577692E+00
   1.8164423E+00   6.2580355E-02   1.2193356E+01   2.4535358E+00
   1.8197995E+00   1.3310112E-02   1.2285152E+01   2.4568143E+00
   1.8231519E+00   3.8201079E-02   1.2390656E+01   2.4747770E+00
   1.8265097E+00   5.0491463E-02   1.2462539E+01   2.4642844E+00
   1.8298615E+00   4.1689534E-02   1.2588327E+01   2.4598851E+00
   1.8332006E+00   3.1874172E-02   1.2746252E+01   2.4577985E+00
   1.8365213E+00   1.4064862E-02   1.2772182E+01   2.4564748E+00
   1.8398478E+00   2.4744026E-02   1.2863376E+01   2.4521718E+00
   1.8431742E+00   4.1891646E-02   1.2994845E+01   2.4534187E+00
   1.8464811E+00   3.8577087E-02   1.3052388E+01   2.4512584E+00
   1.8498222E+00  -1.8082019E-02   1.3280581E+01   2.4369955E+00
   1.8536274E+00   8.3400398E-02   1.3220200E+01   2.4553716E+00
   1.8564919E+00   5.4511361E-02   1.3342406E+01   2.4480159E+00
   1.8596501E+00   4.7170449E-02   1.3409617E+01   2.4464254E+00
   1.8629453E+00   3.6002029E-02   1.3464016E+01   2.4483280E+00
   1.8662170E+00   4.1296229E-02   1.3561716E+01   2.4470603E+00
   1.8710811E+00   5.1375091E-02   1.3667922E+01   2.4465384E+00
   1.8742983E+00   4.4603556E-02   1.3738578E+01   2.4433064E+00
   1.8774098E+00   5.7630524E-02   1.3817879E+01   2.4412982E+00
   1.8805834E+00   6.2468316E-02   1.3878189E+01   2.4540281E+00
   1.8835177E+00   9.2562616E-02   1.3909707E+01   2.4480405E+00
   1.8876678E+00   5.0072715E-02   1.4004429E+01   2.4484017E+00
   1.8903580E+00   2.5416419E-02   1.4064823E+01   2.4472814E+00
   1.8944782E+00   6.3749276E-02   1.4155935E+01   2.4539936E+00
   1.8972727E+00   6.0307302E-02   1.4204701E+01   2.4493806E+00
   1.9001241E+00   4.3272167E-02   1.4259742E+01   2.4542215E+00
   1.9045490E+00   5.7350799E-02   1.4356429E+01   2.4548545E+00
   1.9075857E+00   6.9602579E-02   1.4383513E+01   2.4572103E+00
   1.9105779E+00   9.5946223E-02   1.4446242E+01   2.4604743E+00
   1.9134926E+00   8.1106335E-02   1.4503362E+01   2.4639411E+00
   1.9177573E+00   4.7873333E-02   1.4560498E+01   2.4602230E+00
   1.9205457E+00   6.7542955E-02   1.4585183E+01   2.4608836E+00
   1.9246641E+00   7.3902898E-02   1.4655367E+01   2.4678221E+00
   1.9273735E+00   7.9983465E-02   1.4677354E+01   2.4604359E+00
   1.9313958E+00   1.5164201E-01   1.4780086E+01   2.4567266E+00
   1.9340901E+00   5.6813292E-02   1.4821699E+01   2.4751098E+00
   1.9382001E+00   7.8215174E-02   1.4831074E+01   2.4598577E+00
   1.9410191E+00   2.6592735E-02   1.4864785E+01   2.4543526E+00
   1.9451563E+00   1.0247891E-01   1.4904676E+01   2.4513507E+00
   1.9478513E+00   7.6450720E-02   1.4914142E+01   2.4492631E+00
   1.9518700E+00   1.0496854E-01   1.4945072E+01   2.4412608E+00
   1.9543918E+00   8.4751859E-02   1.4966386E+01   2.4426103E+00
   1.9580308E+00   8.5642621E-02   1.5011298E+01   2.4375103E+00
   1.9617094E+00   7.8030288E-02   1.4994268E+01   2.4292595E+00
   1.9652911E+00   6.7180015E-02   1.5033680E+01   2.4281487E+00
   1.9687183E+00   3.2769103E-02   1.5076586E+01   2.4243526E+00
   1.9720017E+00   4.5703899E-02   1.5076503E+01   2.4184773E+00
   1.9753550E+00   4.7667764E-02   1.5055968E+01   2.4163864E+00
   1.9786646E+00   6.5662451E-02   1.5058320E+01   2.4107416E+00
   1.9822010E+00   4.0121257E-02   1.5118915E+01   2.4121232E+00
   1.9854783E+00   8.0147386E-02   1.5069805E+01   2.3687422E+00
   1.9885854E+00   3.3957779E-02   1.5037480E+01   2.3859489E+00
   1.9916852E+00   7.1259879E-02   1.4969576E+01   2.3786378E+00
   1.9947339E+00   3.2986671E-02   1.4987805E+01   2.3795021E+00
   1.9988168E+00   4.9730334E-02   1.4990841E+01   2.3796496E+00
   2.0018413E+00   5.7121757E-02   1.4963705E+01   2.3677106E+00
   2.0051966E+00   6.7313127E-02   1.4971813E+01   2.3572948E+00
   2.0082352E+00   2.4885228E-02   1.4930822E+01   2.3532059E+00
   2.0125914E+00   4.6103433E-02   1.4877048E+01   2.3470960E+00
   2.0158439E+00   3.9611105E-02   1.4822429E+01   2.3391418E+00
   2.0190828E+00   7.7551842E-02   1.4792275E+01   2.3362441E+00
   2.0222502E+00   4.0141359E-02   1.4719705E+01   2.3109009E+00
   2.0254281E+00   7.6144934E-02   1.4735330E+01   2.3189266E+00
   2.0284843E+00   8.0030568E-02   1.4679046E+01   2.3162131E+00
   2.0324893E+00   7.0224226E-02   1.4682309E+01   2.3238926E+00
   2.0355551E+00   5.1145617E-02   1.4582688E+01   2.3102355E+00
   2.0386086E+00   1.0808400E-01   1.4529004E+01   2.2841010E+00
   2.0430024E+00   2.1486051E-02   1.4360237E+01   2.3019607E+00
   2.0453124E+00   1.1894814E-02   1.4343404E+01   2.2888932E+00
   2.0488741E+00   5.4378219E-02   1.4290964E+01   2.2886419E+00
   2.0522337E+00   6.9361813E-03   1.4219767E+01   2.2875342E+00
   2.0557590E+00   4.8156865E-02   1.4048759E+01   2.2781398E+00
   2.0590560E+00   2.2487447E-02   1.3967736E+01   2.2782159E+00
   2.0622742E+00   3.2379455E-04   1.3910351E+01   2.2702084E+00
   2.0664368E+00   2.0203302E-02   1.3754569E+01   2.2485156E+00
   2.0695584E+00   4.6840914E-02   1.3655031E+01   2.2631617E+00
   2.0727761E+00   5.1677309E-04   1.3541177E+01   2.2540350E+00
   2.0761418E+00  -8.3550578E-03   1.3492965E+01   2.2558556E+00
   2.0792661E+00  -2.5735642E-03   1.3352571E+01   2.2431164E+00
   2.0834646E+00   9.1472799E-03   1.3212790E+01   2.2455170E+00
   2.0867891E+00  -6.6690758E-02   1.3007126E+01   2.2374127E+00
   2.0897448E+00  -6.8485580E-02   1.2905447E+01   2.2331603E+00
   2.0929701E+00  -4.9835019E-02   1.2814033E+01   2.2312686E+00
   2.0962806E+00  -3.2788821E-02   1.2729387E+01   2.2315135E+00
   2.0995059E+00  -3.5389345E-02   1.2566031E+01   2.2269518E+00
   2.1028140E+00  -5.7810619E-02   1.2357575E+01   2.2195132E+00
   2.1068497E+00  -1.3452284E-01   1.2129525E+01   2.2005353E+00
   2.1102417E+00  -1.9437628E-02   1.2159244E+01   2.2100468E+00
   2.1135514E+00  -1.2877668E-01   1.1928994E+01   2.1998503E+00
   2.1168082E+00   8.4091518E-03   1.1775237E+01   2.1895602E+00
   2.1205781E+00  -5.0530266E-02   1.1409272E+01   2.1830008E+00
   2.1234159E+00  -7.3453598E-02   1.1373835E+01   2.1869137E+00
   2.1263878E+00  -6.2833428E-02   1.1270815E+01   2.1774142E+00
   2.1308067E+00  -4.6282545E-02   1.1170707E+01   2.1687233E+00
   2.1337440E+00  -4.2488370E-02   1.0995836E+01   2.1662705E+00
   2.1370227E+00  -7.7953793E-02   1.0550660E+01   2.1646724E+00
   2.1400864E+00  -5.3192503E-03   1.0392972E+01   2.1582632E+00
   2.1436331E+00  -3.9670873E-02   1.0241139E+01   2.1515870E+00
   2.1477387E+00  -2.4448492E-02   1.0195294E+01   2.1439142E+00
   2.1507666E+00  -5.0685652E-02   1.0002746E+01   2.1455281E+00
   2.1538236E+00  -1.7115327E-02   9.7565365E+00   2.1358330E+00
   2.1567702E+00   7.4171340E-03   9.5508327E+00   2.1299241E+00
   2.1612997E+00  -7.2492161E-03   9.2936296E+00   2.1137307E+00
   2.1644390E+00  -3.0534458E-03   9.0952759E+00   2.1089118E+00
   2.1675429E+00  -7.7897705E-02   8.8735743E+00   2.0915711E+00
   2.1704671E+00  -2.7183923E-03   8.7142849E+00   2.0725422E+00
   2.1746044E+00  -7.0047438E-02   8.4366770E+00   2.1059637E+00
   2.1772168E+00  -6.2375078E-03   8.2072287E+00   2.0868728E+00
   2.1809092E+00  -4.4750221E-02   8.0286646E+00   2.0744219E+00
   2.1845267E+00  -5.1682040E-02   7.8414359E+00   2.0892968E+00
   2.1881945E+00   5.9097525E-02   7.6364594E+00   2.0696208E+00
   2.1906691E+00  -1.0493868E-01   7.4466438E+00   2.0714338E+00
   2.1944366E+00  -1.0481082E-01   7.1159539E+00   2.0712776E+00
   2.1983342E+00  -5.7586439E-02   6.9176345E+00   2.0685177E+00
   2.2010624E+00   1.3101693E-02   6.7973490E+00   2.0671909E+00
   2.2038450E+00  -8.2002260E-02   6.5035276E+00   2.0662429E+00
   2.2081521E+00  -2.8851828E-02   6.2883105E+00   2.0550802E+00
   2.2111218E+00   5.1168387E-04   6.0567160E+00   2.0498776E+00
   2.2143373E+00  -1.1293010E-03   5.7317486E+00   2.0510373E+00
   2.2186570E+00  -2.7894078E-02   5.4935021E+00   2.0468757E+00
   2.2213142E+00  -3.2233521E-02   5.3929811E+00   2.0441072E+00
   2.2249758E+00   2.0215873E-02   5.2211375E+00   2.0387850E+00
   2.2282648E+00  -1.7189005E-02   5.0078506E+00   2.0439532E+00
   2.2315979E+00  -7.3415942E-02   4.6083102E+00   2.0439134E+00
   2.2354562E+00   4.1218130E-03   4.4462657E+00   2.0444500E+00
   2.2383609E+00  -3.2371148E-02   4.3584719E+00   2.0514698E+00
   2.2415631E+00  -7.6806590E-02   4.0433702E+00   2.0486915E+00
   2.2450674E+00  -1.1203723E-01   3.8661594E+00   2.0508077E+00
   2.2486053E+00  -3.8587797E-02   3.6676288E+00   2.0493417E+00
   2.2518098E+00  -5.1906716E-02   3.2919297E+00   2.0367861E+00
   2.2546926E+00  -8.8881413E-03   3.2921393E+00   2.0543373E+00
   2.2592914E+00  -9.3045168E-02   3.0885000E+00   2.0575590E+00
   2.2617707E+00  -2.6916112E-03   2.7799397E+00   2.0505061E+00
   2.2659743E+00   8.2770847E-03   2.5913937E+00   2.0470636E+00
   2.2691386E+00  -1.2859416E-01   2.3807321E+00   2.0489156E+00
   2.2725844E+00  -3.8624186E-02   2.2718360E+00   2.0517156E+00
   2.2760723E+00  -1.5839113E-01   2.0952666E+00   2.0468602E+00
   2.2796657E+00  -4.7062758E-02   1.8530470E+00   2.0444248E+00
   2.2814882E+00   5.4933403E-02   1.6867944E+00   2.0495377E+00
   2.2851677E+00  -1.2855996E-01   1.5595658E+00   2.0472257E+00
   2.2888691E+00  -1.7652503E-01   1.2730411E+00   2.0492868E+00
   2.2926130E+00  -1.7851992E-01   1.1215690E+00   2.0506530E+00
   2.2963617E+00  -8.6051367E-02   8.4359956E-01   2.0354950E+00
   2.2982130E+00   5.0871070E-02   8.2721156E-01   2.0409720E+00
   2.3019438E+00  -1.1944100E-01   6.3072717E-01   2.0504508E+00
   2.3056707E+00  -1.1828790E-01   4.4563404E-01   2.0306234E+00
   2.3093934E+00  -7.6561213E-02   1.8549222E-01   2.0295575E+00
   2.3131125E+00  -1.2543890E-01   1.0392115E-01   2.0297570E+00
   2.3168333E+00  -1.1162421E-01  -1.4770952E-01   2.0247781E+00
   2.3186939E+00  -1.4639260E-01  -1.4794944E-01   2.0331190E+00
   2.3222983E+00  -4.4420678E-02  -3.2526782E-01   2.0591292E+00
   2.3259854E+00  -1.7070666E-01  -5.1592988E-01   2.0532761E+00
   2.3287611E+00  -7.5746626E-02  -7.3621023E-01   2.0392010E+00
   2.3333452E+00  -1.4039263E-01  -8.9882833E-01   2.0602150E+00
   2.3362365E+00  -9.7424522E-02  -8.6477929E-01   2.0564342E+00
   2.3389523E+00   4.8366091E-03  -1.1261616E+00   2.0559006E+00
   2.3427908E+00  -4.7992725E-02  -1.3159003E+00   2.0737796E+00
   2.3463953E+00  -1.1521816E-01  -1.5251976E+00   2.0671363E+00
   2.3497980E+00  -1.1245833E-01  -1.6871316E+00   2.0709102E+00
   2.3530178E+00  -1.6705079E-01  -1.7117729E+00   2.0863547E+00
   2.3562884E+00  -4.5051839E-02  -1.8006163E+00   2.0905058E+00
   2.3600748E+00   2.5815174E-02  -1.8446274E+00   2.0993536E+00
   2.3627944E+00  -7.3938407E-02  -1.9502047E+00   2.1073797E+00
   2.3670027E+00  -1.4143521E-01  -2.1906726E+00   2.1164212E+00
   2.3699214E+00  -1.8799192E-01  -2.3882663E+00   2.1312866E+00
   2.3726897E+00  -1.9538134E-01  -2.3804057E+00   2.1296799E+00
   2.3766265E+00  -1.0493565E-01  -2.5568709E+00   2.1347537E+00
   2.3803279E+00  -8.6167641E-02  -2.6270816E+00   2.1307833E+00
   2.3838177E+00  -1.1733853E-01  -2.8019116E+00   2.1323259E+00
   2.3863626E+00  -2.0592237E-01  -2.8855643E+00   2.1425014E+00
   2.3906555E+00  -4.8778675E-02  -2.9833958E+00   2.1312804E+00
   2.3935940E+00  -1.3903470E-01  -3.0723081E+00   2.1373303E+00
   2.3964913E+00  -1.9691788E-01  -3.1087811E+00   2.1478522E+00
   2.4007590E+00  -1.4186412E-01  -3.2745183E+00   2.1516404E+00
   2.4035847E+00  -1.2784845E-01  -3.4184575E+00   2.1340859E+00
   2.4064016E+00  -9.3564242E-02  -3.4158411E+00   2.1278517E+00
   2.4106021E+00  -1.8536909E-01  -3.6610804E+00   2.1409512E+00
   2.4133673E+00  -3.6123704E-02  -3.5789230E+00   2.1387784E+00
   2.4175270E+00  -1.0297998E-01  -3.7151160E+00   2.1425643E+00
   2.4203308E+00  -1.7975067E-01  -3.8684192E+00   2.1441019E+00
   2.4245317E+00  -1.5873854E-01  -3.8749421E+00   2.1341584E+00
   2.4273446E+00  -9.9204175E-02  -3.9174297E+00   2.1359603E+00
   2.4301565E+00  -8.8599443E-02  -4.0532479E+00   2.1437931E+00
   2.4343960E+00  -1.8059184E-01  -4.1736255E+00   2.1514077E+00
   2.4372888E+00  -1.5622273E-01  -4.2311778E+00   2.1499832E+00
   2.4402099E+00  -6.2646382E-02  -4.1130104E+00   2.1437654E+00
   2.4446340E+00  -2.3026463E-01  -4.2400589E+00   2.1588621E+00
   2.4475858E+00  -2.1150051E-01  -4.3612332E+00   2.1704042E+00
   2.4506106E+00  -1.9951102E-01  -4.4059186E+00   2.1487565E+00
   2.4538836E+00   2.4449943E-02  -4.4405980E+00   2.1760173E+00
   2.4573791E+00  -1.5333559E-01  -4.5928011E+00   2.1860900E+00
   2.4609430E+00  -1.1168852E-01  -4.5788317E+00   2.1862350E+00
