  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   19:27:43  02/12/2024 xsog     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.376E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3804388E+00  -2.5157612E-03  -1.2989187E+00  -8.1982750E-01
   2.3837619E+00   2.5889870E-02  -1.3568361E+00  -8.4272909E-01
   2.3865237E+00   2.0377811E-02  -1.4663111E+00  -8.3874446E-01
   2.3906612E+00   1.2529658E-02  -1.5855018E+00  -8.2515866E-01
   2.3937058E+00   1.3800461E-03  -1.5106148E+00  -7.6497376E-01
   2.3968976E+00   2.6759868E-02  -1.7477218E+00  -7.8494447E-01
   2.4006493E+00   7.4841403E-03  -1.7859933E+00  -7.7729100E-01
   2.4035602E+00   2.1351414E-02  -1.8554777E+00  -7.5799435E-01
   2.4071276E+00  -2.2522112E-02  -1.9669962E+00  -7.5856286E-01
   2.4106109E+00   2.7463094E-03  -2.0052459E+00  -7.3095977E-01
   2.4137895E+00  -1.1946478E-02  -2.0749214E+00  -7.2625554E-01
   2.4169621E+00   2.3033472E-02  -2.1304545E+00  -7.2508407E-01
   2.4209161E+00   1.2715112E-02  -2.2251062E+00  -6.6994679E-01
   2.4237983E+00   3.0857664E-02  -2.2710614E+00  -6.7936647E-01
   2.4273756E+00   2.1542278E-03  -2.3137114E+00  -6.5305024E-01
   2.4308534E+00  -1.4103545E-03  -2.3808496E+00  -6.4239031E-01
   2.4343333E+00   3.0722270E-02  -2.4261811E+00  -6.0284799E-01
   2.4375062E+00   1.9742759E-02  -2.4561594E+00  -5.8455020E-01
   2.4405370E+00  -1.4282367E-02  -2.5501027E+00  -5.8035672E-01
   2.4444261E+00   1.6490871E-02  -2.5663385E+00  -5.4778785E-01
   2.4474509E+00   2.4642486E-02  -2.5985057E+00  -5.2401870E-01
   2.4509623E+00   9.1335643E-03  -2.6719873E+00  -4.8148251E-01
   2.4541562E+00   1.5649106E-02  -2.6864448E+00  -4.8185194E-01
   2.4576564E+00   9.9113574E-03  -2.7111144E+00  -4.5798060E-01
   2.4608479E+00   8.4641427E-02  -2.8218877E+00  -4.4823509E-01
   2.4645586E+00   4.3722792E-03  -2.7948706E+00  -4.3011427E-01
   2.4678671E+00   3.3888280E-02  -2.7974288E+00  -4.2132202E-01
   2.4713335E+00   2.0208728E-02  -2.8378072E+00  -3.8855809E-01
   2.4749470E+00  -6.4762491E-03  -2.8803203E+00  -3.8316160E-01
   2.4777958E+00  -1.7313315E-02  -2.8650315E+00  -3.6112154E-01
   2.4813063E+00   1.0489378E-02  -2.9118242E+00  -3.4812558E-01
   2.4847589E+00   4.3249346E-02  -2.9205751E+00  -3.3682272E-01
   2.4881525E+00   2.8502030E-02  -2.9528434E+00  -3.2375059E-01
   2.4914980E+00   2.4384247E-02  -2.9597650E+00  -3.0535522E-01
   2.4948113E+00  -5.0858017E-02  -2.9629753E+00  -2.9729185E-01
   2.4981060E+00   2.4510071E-02  -3.0081370E+00  -2.7652094E-01
   2.5013885E+00   2.3906546E-02  -3.0240412E+00  -2.5597373E-01
   2.5052781E+00   5.1150974E-03  -3.0391202E+00  -2.4266391E-01
   2.5084982E+00  -1.0244175E-02  -3.0282187E+00  -2.2642490E-01
   2.5117781E+00   3.5506091E-03  -3.0676780E+00  -2.1794133E-01
   2.5150781E+00   3.5431720E-02  -3.0466986E+00  -2.1384662E-01
   2.5183241E+00  -4.8892625E-02  -3.0469978E+00  -2.0669104E-01
   2.5215924E+00   3.6003940E-02  -3.0332217E+00  -1.9632235E-01
   2.5255413E+00  -4.0520248E-03  -3.0764759E+00  -1.8526328E-01
   2.5288932E+00   2.6361048E-02  -3.0294523E+00  -1.8358237E-01
   2.5321674E+00  -2.0533169E-03  -3.0601766E+00  -1.7470257E-01
   2.5354009E+00   2.1876497E-02  -3.0144131E+00  -1.5868229E-01
   2.5387559E+00  -1.1298402E-02  -3.0498786E+00  -1.5552989E-01
   2.5422857E+00  -9.8599084E-03  -3.0745087E+00  -1.5470700E-01
   2.5451827E+00   4.0407036E-03  -3.0282981E+00  -1.0919347E-01
   2.5486741E+00  -3.2886826E-02  -3.0240057E+00  -1.2994464E-01
   2.5524471E+00  -1.5815633E-03  -2.9983819E+00  -9.1110811E-02
   2.5556798E+00  -1.8313579E-02  -3.0336893E+00  -7.8218944E-02
   2.5588734E+00   1.0413830E-02  -2.9702561E+00  -8.0506675E-02
   2.5624280E+00   2.4323689E-02  -2.9698255E+00  -3.3862833E-02
   2.5657363E+00  -2.4920320E-03  -2.9301546E+00  -2.9056994E-02
   2.5689070E+00   3.3114911E-03  -2.9553039E+00  -1.3727312E-02
   2.5727639E+00   1.8741446E-02  -2.8681362E+00  -5.6162151E-03
   2.5761447E+00  -3.4704309E-02  -2.9994493E+00   1.0955946E-02
   2.5793722E+00  -2.6623512E-02  -2.8880491E+00   2.3673154E-02
   2.5825884E+00   1.2249624E-02  -2.8993905E+00   3.5524990E-02
   2.5862334E+00   6.1837407E-03  -2.9284117E+00   5.5185404E-02
   2.5896251E+00  -6.5603219E-03  -2.8799446E+00   5.7431575E-02
   2.5930586E+00  -1.8564401E-02  -2.8121288E+00   7.6838329E-02
   2.5962758E+00   1.1327424E-02  -2.8309171E+00   8.0333523E-02
   2.5993192E+00  -1.4841449E-02  -2.8316488E+00   7.8286044E-02
   2.6029444E+00  -2.9966794E-02  -2.8253946E+00   9.9239491E-02
   2.6059237E+00  -1.4129723E-02  -2.7521565E+00   1.1800668E-01
   2.6098759E+00  -8.1272274E-03  -2.7410018E+00   1.2426377E-01
   2.6128023E+00   2.3483366E-02  -2.7613249E+00   1.3194671E-01
   2.6166811E+00   1.5960941E-02  -2.6876779E+00   1.5189233E-01
   2.6195574E+00  -4.2506391E-03  -2.6711276E+00   1.5965603E-01
   2.6233058E+00  -2.3864724E-03  -2.6571112E+00   1.7182414E-01
   2.6266227E+00  -2.3355888E-02  -2.6334057E+00   1.8093343E-01
   2.6298547E+00  -1.2341684E-02  -2.6052916E+00   1.9192050E-01
   2.6330204E+00   3.3353195E-02  -2.6345422E+00   1.9852690E-01
   2.6366026E+00  -4.7844280E-02  -2.4706650E+00   2.1200241E-01
   2.6395564E+00   3.2408487E-02  -2.6826878E+00   2.0057988E-01
   2.6438668E+00  -2.0640876E-02  -2.4722891E+00   2.2247447E-01
   2.6468809E+00  -1.3049123E-02  -2.5107043E+00   2.4484055E-01
   2.6498938E+00  -1.0018777E-02  -2.5045314E+00   2.4542685E-01
   2.6539161E+00   1.7716408E-02  -2.3527672E+00   2.6731896E-01
   2.6566844E+00  -2.0732963E-04  -2.3505161E+00   2.6744550E-01
   2.6606505E+00   4.7913380E-04  -2.4019792E+00   2.8168344E-01
   2.6634438E+00  -8.3866725E-03  -2.3275073E+00   2.8622112E-01
   2.6672883E+00   3.6618821E-02  -2.2536416E+00   2.9762405E-01
   2.6702187E+00  -6.0288548E-03  -2.2419715E+00   3.0134866E-01
   2.6741402E+00  -4.2513371E-02  -2.2591920E+00   3.0300164E-01
   2.6770897E+00  -8.8558318E-03  -2.2050333E+00   3.1673035E-01
   2.6809063E+00   1.4237765E-02  -2.1631651E+00   3.2236266E-01
   2.6836677E+00  -1.4833288E-02  -2.1305659E+00   3.3420384E-01
   2.6873641E+00  -3.3056384E-03  -2.0971208E+00   3.4241137E-01
   2.6905544E+00  -3.9291284E-03  -2.0701857E+00   3.5433862E-01
   2.6936929E+00  -1.5756739E-02  -2.0551898E+00   3.5187843E-01
   2.6971338E+00   1.9212268E-02  -2.0586784E+00   3.6480629E-01
   2.7006974E+00   1.3134512E-04  -1.9668270E+00   3.7894300E-01
   2.7042429E+00  -7.5454456E-03  -1.9484873E+00   3.8520229E-01
   2.7076089E+00  -2.2232018E-03  -1.9336575E+00   3.7575594E-01
   2.7109830E+00  -1.8841010E-02  -1.9582036E+00   3.8637882E-01
   2.7144978E+00   1.4302082E-02  -1.8538893E+00   3.9339927E-01
   2.7179708E+00  -1.2375730E-03  -1.8161895E+00   4.0643111E-01
   2.7206607E+00   5.5377500E-04  -1.7962936E+00   4.0338376E-01
   2.7243404E+00  -6.3668708E-03  -1.7938707E+00   4.1320765E-01
   2.7278523E+00  -3.0507823E-03  -1.7667476E+00   4.1976908E-01
   2.7313695E+00  -8.0993364E-04  -1.6911535E+00   4.2152435E-01
   2.7349567E+00  -4.8084916E-03  -1.6569618E+00   4.3069023E-01
   2.7376473E+00   6.4338613E-03  -1.6377341E+00   4.3035784E-01
   2.7408860E+00   5.0965627E-04  -1.6132618E+00   4.3169135E-01
   2.7444508E+00  -1.4774454E-03  -1.5645105E+00   4.4277725E-01
   2.7479415E+00  -2.2990319E-03  -1.5318044E+00   4.4019762E-01
   2.7516708E+00  -4.5423312E-03  -1.4887633E+00   4.4014096E-01
   2.7544305E+00   3.5731907E-03  -1.4707434E+00   4.4066349E-01
   2.7579882E+00  -5.2364487E-03  -1.3780162E+00   4.6700126E-01
   2.7616580E+00   3.8152395E-03  -1.3361560E+00   4.6037710E-01
   2.7647743E+00   8.3726961E-03  -1.3645962E+00   4.6011528E-01
   2.7685621E+00  -3.1117303E-03  -1.3543094E+00   4.6472326E-01
   2.7716284E+00   2.1477155E-03  -1.2956294E+00   4.5514211E-01
   2.7754490E+00  -4.2493707E-03  -1.2015525E+00   4.6558601E-01
   2.7783201E+00   9.4613724E-04  -1.2078673E+00   4.6939671E-01
   2.7816436E+00  -2.4869787E-03  -1.2153820E+00   4.7073784E-01
   2.7850573E+00   1.5524885E-03  -1.2095466E+00   4.7478610E-01
   2.7883182E+00   2.4955515E-03  -1.1099312E+00   4.7743061E-01
   2.7921259E+00  -3.4702357E-03  -1.0602540E+00   4.7915837E-01
   2.7949059E+00  -5.4046498E-03  -1.0711594E+00   4.8335978E-01
   2.7983968E+00  -1.9605996E-03  -1.0762466E+00   4.8630100E-01
   2.8023469E+00  -2.8514573E-03  -1.0080966E+00   4.8836464E-01
   2.8053858E+00  -2.3489832E-03  -9.4186878E-01   4.9375024E-01
   2.8090200E+00  -4.6692821E-03  -9.2921376E-01   4.9745676E-01
   2.8118920E+00   5.2085966E-03  -8.9527404E-01   5.0150144E-01
   2.8159215E+00  -1.6736692E-03  -8.9327407E-01   5.0039572E-01
   2.8186345E+00  -1.2389600E-02  -8.0470473E-01   5.0733614E-01
   2.8221171E+00  -2.9014980E-03  -8.0219698E-01   4.9926767E-01
   2.8257728E+00  -1.6343477E-03  -7.5921112E-01   5.0763303E-01
   2.8292127E+00   1.0099631E-02  -7.0318675E-01   5.0722146E-01
   2.8321757E+00  -8.2756514E-03  -6.8035924E-01   5.1191413E-01
   2.8357327E+00  -3.1814249E-03  -6.3869601E-01   5.1242983E-01
   2.8391948E+00  -1.7531868E-03  -6.2371600E-01   5.1376462E-01
   2.8430140E+00   5.6779361E-04  -5.4962999E-01   5.1819927E-01
   2.8458080E+00   6.5313121E-03  -5.2832144E-01   5.2138293E-01
   2.8489060E+00   2.6318345E-03  -5.0098556E-01   5.2287036E-01
   2.8526340E+00  -7.7567920E-03  -4.4553095E-01   5.2476454E-01
   2.8561289E+00  -7.2342730E-03  -3.9420819E-01   5.2803636E-01
   2.8591793E+00  -5.5029173E-03  -3.6868656E-01   5.2751392E-01
   2.8623190E+00  -8.2686339E-03  -3.5335317E-01   5.3093654E-01
   2.8665087E+00  -1.0164646E-02  -2.8352076E-01   5.3369886E-01
   2.8695574E+00   1.9698842E-04  -2.3871924E-01   5.3470933E-01
   2.8725312E+00  -1.7168336E-02  -2.1101150E-01   5.3552735E-01
   2.8763888E+00  -2.0505300E-02  -1.5249397E-01   5.3733927E-01
   2.8801329E+00   7.6050400E-03  -9.9176683E-02   5.3807509E-01
   2.8828721E+00   1.2496232E-02  -9.8218352E-02   5.3910917E-01
   2.8864603E+00  -1.2976468E-02  -6.5136783E-02   5.4088533E-01
   2.8899653E+00  -1.3307107E-02  -9.7616855E-03   5.4472589E-01
   2.8933616E+00  -2.3676179E-02   4.3390725E-02   5.4619497E-01
   2.8967102E+00  -1.0022110E-02   9.4868876E-02   5.4813576E-01
   2.8999867E+00   1.9486527E-03   1.0744128E-01   5.4874843E-01
   2.9031973E+00  -1.2103370E-02   1.3444169E-01   5.5050248E-01
   2.9067578E+00   8.5511169E-04   1.9335581E-01   5.5245572E-01
   2.9101608E+00  -5.8713141E-03   2.5946826E-01   5.5268753E-01
   2.9138622E+00  -1.1947766E-02   2.5861561E-01   5.5396515E-01
   2.9164643E+00  -9.4734235E-03   2.7139166E-01   5.5559212E-01
   2.9204385E+00  -8.6643929E-03   3.4310049E-01   5.5736321E-01
   2.9233558E+00  -7.1816379E-03   3.8363329E-01   5.5907565E-01
   2.9271564E+00  -1.1719649E-02   4.3371749E-01   5.6214231E-01
   2.9302733E+00  -1.9825939E-02   4.6731985E-01   5.6115049E-01
   2.9334252E+00  -7.4436949E-03   4.9762553E-01   5.6334460E-01
   2.9376006E+00   3.5224622E-03   5.3552622E-01   5.6447297E-01
   2.9407847E+00  -3.6610828E-03   5.9094781E-01   5.6700438E-01
   2.9443848E+00  -1.8445039E-02   6.2979263E-01   5.6635469E-01
   2.9473257E+00  -1.2344657E-02   6.5735805E-01   5.6891638E-01
   2.9507301E+00  -1.7618726E-03   7.1931547E-01   5.6818646E-01
   2.9544525E+00  -1.1364674E-02   7.5651330E-01   5.7031173E-01
   2.9569342E+00  -4.4974359E-03   7.6892823E-01   5.7125312E-01
   2.9602561E+00  -1.0134061E-02   8.2737470E-01   5.7330364E-01
   2.9638715E+00  -7.5489525E-03   9.5870656E-01   5.7595897E-01
   2.9675884E+00  -1.1250848E-02   8.6802089E-01   5.7193196E-01
   2.9712889E+00  -7.0035108E-03   9.1861314E-01   5.7574278E-01
   2.9745786E+00  -3.6468850E-03   1.0186880E+00   5.7704496E-01
   2.9770293E+00  -1.6318958E-02   1.0384580E+00   5.7829058E-01
   2.9807398E+00  -1.0789551E-02   1.0790702E+00   5.8007246E-01
   2.9844248E+00  -1.3693727E-02   1.1241754E+00   5.8040494E-01
   2.9880857E+00  -1.5821612E-02   1.1556845E+00   5.8245873E-01
   2.9915907E+00  -1.3107401E-02   1.2077309E+00   5.8402914E-01
   2.9951563E+00  -4.1739633E-03   1.2716284E+00   5.8051449E-01
   2.9976504E+00  -1.0331230E-02   1.2884707E+00   5.8341718E-01
   3.0013955E+00  -1.0147834E-02   1.3385099E+00   5.9136683E-01
   3.0052226E+00  -1.2483255E-02   1.3700120E+00   5.8535111E-01
   3.0078237E+00  -1.2689024E-02   1.4314606E+00   5.7690150E-01
   3.0116122E+00  -1.1655802E-02   1.4766369E+00   5.8670217E-01
   3.0151796E+00  -9.7953258E-03   1.5004326E+00   5.8702576E-01
   3.0185003E+00  -8.2951672E-03   1.5435121E+00   5.8820391E-01
   3.0218239E+00  -1.3630995E-02   1.5898042E+00   5.8647472E-01
   3.0243258E+00  -1.0869736E-02   1.6160220E+00   5.8751619E-01
   3.0285640E+00  -1.1822808E-02   1.6886003E+00   5.8781898E-01
   3.0321188E+00  -6.9925352E-03   1.7242603E+00   5.8877838E-01
   3.0344820E+00  -1.3837706E-02   1.7599213E+00   5.9121543E-01
   3.0378852E+00  -1.2773562E-02   1.8006706E+00   5.9026092E-01
   3.0422132E+00  -1.0537452E-02   1.8611072E+00   5.9066814E-01
   3.0453351E+00  -8.7932432E-03   1.9009935E+00   5.8886093E-01
   3.0483711E+00  -8.4834760E-03   1.9311873E+00   5.9128445E-01
   3.0523093E+00  -2.6204132E-03   1.9888647E+00   5.9474832E-01
   3.0551941E+00  -1.7418271E-02   2.0347052E+00   5.9132010E-01
   3.0588300E+00  -6.6523976E-03   2.0944963E+00   5.9095722E-01
   3.0616117E+00  -1.0156439E-02   2.1125488E+00   5.9093726E-01
   3.0652659E+00  -5.8284369E-03   2.1624763E+00   5.9343660E-01
   3.0688672E+00  -6.3710213E-03   2.2198575E+00   5.9371805E-01
   3.0724237E+00  -5.0683636E-03   2.2634981E+00   5.9383786E-01
   3.0759428E+00  -7.3508365E-04   2.3325527E+00   6.0004860E-01
   3.0785606E+00  -2.1897148E-02   2.3865085E+00   5.9410208E-01
   3.0820267E+00  -2.1970032E-03   2.4101052E+00   5.9924352E-01
   3.0856633E+00  -5.5010677E-03   2.4363263E+00   5.7409263E-01
   3.0887918E+00  -7.6080165E-03   2.5059316E+00   5.9798110E-01
   3.0927556E+00  -1.8272821E-02   2.5601583E+00   5.9552658E-01
   3.0961428E+00   3.4140327E-03   2.5906029E+00   5.9572184E-01
   3.0995173E+00  -4.6701357E-03   2.6561403E+00   5.9615332E-01
   3.1028812E+00  -4.3479777E-03   2.7163270E+00   5.9415781E-01
   3.1062362E+00   2.3567367E-03   2.7662213E+00   6.0370368E-01
   3.1093872E+00   8.4951557E-03   2.8039854E+00   5.8997172E-01
   3.1126308E+00   3.9414009E-03   2.8498585E+00   5.9608960E-01
   3.1160750E+00  -1.5129710E-02   2.9182503E+00   5.9068507E-01
   3.1193566E+00  -2.1695931E-02   2.9735560E+00   5.8190483E-01
   3.1226850E+00   2.6134865E-03   3.0124583E+00   6.0087985E-01
   3.1260102E+00  -5.2778054E-02   3.0966241E+00   5.6756294E-01
   3.1293333E+00   7.0550381E-03   3.1275575E+00   6.0452646E-01
   3.1326549E+00   1.2396362E-02   3.1377199E+00   5.9724206E-01
   3.1359751E+00  -1.9449541E-02   3.2569838E+00   5.8766401E-01
   3.1392949E+00  -1.1004589E-02   3.3165398E+00   5.8950400E-01
   3.1434438E+00   3.3011879E-03   3.3339992E+00   5.9335363E-01
   3.1467633E+00  -4.2193793E-03   3.4393568E+00   5.9218961E-01
   3.1500831E+00   1.8121710E-03   3.5006874E+00   5.9517670E-01
   3.1534033E+00  -3.0755096E-03   3.5486343E+00   5.8533591E-01
   3.1567247E+00   1.6415832E-03   3.5957911E+00   5.9702665E-01
   3.1600471E+00   8.4974873E-04   3.6594522E+00   5.8883792E-01
   3.1631408E+00  -1.0912021E-03   3.7356648E+00   5.8685476E-01
   3.1664658E+00  -1.8119376E-02   3.8093567E+00   5.9021139E-01
   3.1704288E+00   2.9981745E-04   3.8667817E+00   5.8623976E-01
   3.1736937E+00  -2.0470370E-03   3.9147754E+00   5.8623636E-01
   3.1770239E+00  -5.7580159E-03   3.9883568E+00   5.8967447E-01
   3.1802986E+00   3.0999004E-03   4.0766845E+00   5.8678275E-01
   3.1835806E+00   1.3316123E-02   4.1524529E+00   5.8957756E-01
   3.1869040E+00  -2.8036363E-02   4.1736302E+00   5.8361447E-01
   3.1902421E+00  -1.2592079E-02   4.2725024E+00   5.8924150E-01
   3.1935825E+00  -9.3586066E-05   4.3282347E+00   5.8580631E-01
   3.1969252E+00   1.0766014E-02   4.4115858E+00   5.8568299E-01
   3.2002702E+00  -7.1776686E-03   4.4739490E+00   5.8427495E-01
   3.2036173E+00  -5.3537562E-03   4.5855675E+00   5.9002870E-01
   3.2069671E+00  -1.0714162E-02   4.6207395E+00   5.8517450E-01
   3.2103193E+00  -5.9799938E-03   4.6711392E+00   5.8690286E-01
   3.2136738E+00  -1.1897316E-02   4.8241529E+00   5.8250892E-01
   3.2170308E+00   2.0109115E-03   4.8623652E+00   5.8225065E-01
   3.2203903E+00  -7.8229597E-03   4.9089098E+00   5.7769662E-01
   3.2237525E+00  -2.4618658E-03   5.0272841E+00   5.7919979E-01
   3.2271173E+00  -3.7293094E-03   5.1033921E+00   5.7996714E-01
   3.2304845E+00  -1.6750127E-02   5.1587629E+00   5.7780194E-01
   3.2338519E+00  -1.0261840E-02   5.2418070E+00   5.7749355E-01
   3.2371988E+00  -1.0640399E-02   5.3678493E+00   5.8019167E-01
   3.2413492E+00  -1.8222425E-02   5.4931550E+00   5.7885015E-01
   3.2446439E+00  -1.0805508E-02   5.5148768E+00   5.7931757E-01
   3.2480414E+00   1.2370124E-02   5.5910020E+00   5.7653177E-01
   3.2512627E+00  -2.1050513E-02   5.7218933E+00   5.8316410E-01
   3.2544940E+00   2.5455980E-03   5.8679266E+00   5.7755595E-01
   3.2576911E+00  -6.1260476E-03   5.8771319E+00   5.9221411E-01
   3.2608845E+00  -8.6043280E-04   5.9851160E+00   5.9234273E-01
   3.2648511E+00   2.7294563E-02   6.0666265E+00   5.9898937E-01
   3.2680049E+00  -3.4385618E-02   6.1709313E+00   5.8598846E-01
   3.2711422E+00   2.0824838E-02   6.2851925E+00   5.7235819E-01
   3.2750413E+00  -9.1090323E-03   6.3909769E+00   5.7087314E-01
   3.2781434E+00  -3.5539828E-02   6.4176106E+00   5.9822023E-01
   3.2812307E+00   1.5776785E-02   6.5601277E+00   5.8627391E-01
   3.2850697E+00  -5.5020363E-03   6.6348376E+00   5.9496951E-01
   3.2881255E+00  -6.6088950E-03   6.6934376E+00   5.9339178E-01
   3.2919266E+00  -2.0986086E-02   6.8175879E+00   5.8993787E-01
   3.2949531E+00   1.3582096E-02   6.9221334E+00   5.9262675E-01
   3.2987192E+00  -1.9009402E-02   7.0433741E+00   5.9624058E-01
   3.3017185E+00  -4.9560764E-03   7.0966725E+00   6.0870743E-01
   3.3054514E+00  -2.5922381E-03   7.1908507E+00   5.8220065E-01
   3.3084254E+00  -1.5839476E-02   7.3122706E+00   5.8951676E-01
   3.3121281E+00  -6.0297563E-03   7.4247189E+00   6.0683137E-01
   3.3150783E+00  -1.1840695E-02   7.4962525E+00   5.7858145E-01
   3.3187521E+00  -8.7499265E-03   7.5785985E+00   6.0070616E-01
   3.3216803E+00  -1.9224094E-02   7.6958055E+00   5.5895549E-01
   3.3253274E+00  -3.7737660E-02   7.7881432E+00   5.9765887E-01
   3.3289604E+00  -1.2515043E-02   7.8883386E+00   5.9297311E-01
   3.3318570E+00  -2.0120170E-02   8.0057249E+00   5.8427387E-01
   3.3354657E+00  -1.7395437E-02   8.0703392E+00   5.9712982E-01
   3.3390617E+00  -1.9892415E-02   8.1894922E+00   5.9224814E-01
   3.3419297E+00  -2.0102233E-02   8.3076067E+00   5.9250182E-01
   3.3455014E+00  -3.1509634E-02   8.3985176E+00   5.8176881E-01
   3.3489788E+00  -2.1790409E-02   8.4794960E+00   6.0916531E-01
   3.3523796E+00  -1.9019835E-02   8.6067514E+00   5.9079832E-01
   3.3556609E+00  -2.6496073E-02   8.7044096E+00   5.8486158E-01
   3.3588459E+00  -2.4228984E-02   8.8004122E+00   5.9007967E-01
   3.3625956E+00  -2.9337307E-02   8.8920155E+00   5.8446360E-01
   3.3656414E+00  -2.1044999E-02   9.0185080E+00   5.7865590E-01
   3.3692186E+00  -2.2262005E-02   9.1222801E+00   5.7409835E-01
   3.3727238E+00  -2.5665777E-02   9.2025499E+00   5.7324386E-01
   3.3761668E+00  -2.1811122E-02   9.3102684E+00   5.7323772E-01
