  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   07:38:14  09/10/2023 pnht     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   4.2403073E+00   1.1843510E-03   1.8661661E+00  -1.3226447E+00   2.2873492E+00
   4.2630887E+00   2.0807586E-04   1.6704910E+00  -1.3272319E+00   2.1335616E+00
   4.2862425E+00  -1.1658380E-03   1.4645921E+00  -1.3332988E+00   1.9805850E+00
   4.3098731E+00  -3.6889662E-03   1.2647908E+00  -1.3376316E+00   1.8409150E+00
   4.3320866E+00  -6.0390159E-03   1.0465548E+00  -1.3411686E+00   1.7011898E+00
   4.3546696E+00  -3.5300960E-03   8.3706683E-01  -1.3446218E+00   1.5838879E+00
   4.3782935E+00  -3.5414151E-03   6.1401910E-01  -1.3469716E+00   1.4803258E+00
   4.4003611E+00  -1.0400848E-03   4.0091884E-01  -1.3483678E+00   1.4067099E+00
   4.4229102E+00  -3.1479078E-03   1.4839795E-01  -1.3484113E+00   1.3565563E+00
   4.4460597E+00  -2.0356039E-03  -5.9885301E-02  -1.3488806E+00   1.3502109E+00
   4.4693918E+00   2.4458643E-03  -2.8423619E-01  -1.3489354E+00   1.3785583E+00
   4.4912310E+00  -1.6590302E-03  -5.1088119E-01  -1.3467044E+00   1.4403523E+00
   4.5141978E+00  -1.2070435E-03  -8.5626924E-01  -1.3407388E+00   1.5908422E+00
   4.5361705E+00  -8.9570635E-04  -9.6324497E-01  -1.3410349E+00   1.6511257E+00
   4.5590181E+00  -4.9208500E-04  -1.1072992E+00  -1.3367021E+00   1.7357662E+00
   4.5836582E+00   2.6161834E-03  -1.2761457E+00  -1.3311622E+00   1.8440573E+00
   4.6059551E+00   7.5879791E-03  -1.5539776E+00  -1.3236982E+00   2.0413430E+00
   4.6276159E+00   1.9340897E-03  -1.6015604E+00  -1.3179357E+00   2.0741153E+00
   4.6502166E+00   1.6486597E-03  -1.7381046E+00  -1.3095241E+00   2.1762040E+00
   4.6740246E+00   1.8074585E-03  -1.8831376E+00  -1.2994413E+00   2.2879593E+00
   4.6969180E+00   2.5818720E-03  -1.9845574E+00  -1.2897263E+00   2.3668265E+00
   4.7201724E+00   3.5013109E-03  -2.1119761E+00  -1.2776910E+00   2.4683900E+00
   4.7438803E+00   6.3976711E-03  -2.2005136E+00  -1.2644279E+00   2.5379281E+00
   4.7648292E+00   7.3225037E-03  -2.2473021E+00  -1.2545030E+00   2.5737519E+00
   4.7876782E+00   4.3044705E-03  -2.3029530E+00  -1.2429962E+00   2.6169927E+00
   4.8115678E+00   7.4171275E-03  -2.3582346E+00  -1.2282401E+00   2.6589282E+00
   4.8337755E+00   4.6527800E-03  -2.3951983E+00  -1.2145048E+00   2.6855202E+00
   4.8559980E+00   6.7255865E-03  -2.4297130E+00  -1.2023636E+00   2.7109461E+00
   4.8800311E+00   5.7923142E-03  -2.4367297E+00  -1.1898987E+00   2.7117417E+00
   4.9028382E+00   5.8506387E-03  -2.4719787E+00  -1.1818136E+00   2.7399628E+00
   4.9241357E+00   4.4732024E-03  -2.4864795E+00  -1.1741199E+00   2.7497561E+00
   4.9483833E+00   3.0378590E-03  -2.4592741E+00  -1.1650105E+00   2.7212658E+00
   4.9707308E+00   1.6750069E-03  -2.4482715E+00  -1.1601655E+00   2.7092474E+00
   4.9925861E+00   2.1203069E-03  -2.4295452E+00  -1.1555232E+00   2.6903396E+00
   5.0159535E+00   5.6235356E-05  -2.3497217E+00  -1.1507692E+00   2.6163833E+00
   5.0382457E+00  -2.7732973E-03  -2.2785854E+00  -1.1457433E+00   2.5504289E+00
   5.0606704E+00   3.0627190E-05  -2.2044725E+00  -1.1411562E+00   2.4823248E+00
   5.0845771E+00  -1.3632583E-03  -2.1056209E+00  -1.1382216E+00   2.3935726E+00
   5.1070814E+00   9.1788807E-04  -2.0504928E+00  -1.1360830E+00   2.3441856E+00
   5.1308360E+00   1.4121901E-03  -1.9102294E+00  -1.1320547E+00   2.2204788E+00
   5.1532879E+00   6.5233780E-04  -1.8157655E+00  -1.1277711E+00   2.1374922E+00
   5.1752701E+00  -5.1260679E-03  -1.6792532E+00  -1.1249204E+00   2.0212283E+00
   5.1980190E+00   3.0573038E-03  -1.5805075E+00  -1.1197699E+00   1.9369817E+00
   5.2213364E+00  -1.4850538E-02  -1.3995408E+00  -1.1163194E+00   1.7902805E+00
   5.2445068E+00   5.8735632E-03  -1.2908551E+00  -1.1106966E+00   1.7029352E+00
   5.2670527E+00  -3.0829743E-03  -1.1448507E+00  -1.1032387E+00   1.5899146E+00
   5.2894516E+00   9.0538338E-04  -1.0422914E+00  -1.1007950E+00   1.5159558E+00
   5.3126445E+00   1.3455127E-03  -8.9961761E-01  -1.0975531E+00   1.4191324E+00
   5.3353949E+00  -1.7224887E-03  -7.7951431E-01  -1.0929235E+00   1.3424333E+00
   5.3574576E+00   2.8694028E-03  -6.5627253E-01  -1.0898246E+00   1.2721711E+00
   5.3808522E+00   2.5414492E-03  -5.4029167E-01  -1.0862038E+00   1.2131613E+00
   5.4036198E+00   2.5273601E-03  -4.1241312E-01  -1.0832524E+00   1.1591060E+00
   5.4260592E+00   1.5897641E-03  -2.9386833E-01  -1.0800878E+00   1.1193528E+00
   5.4496121E+00   2.2822472E-03  -1.7403342E-01  -1.0772598E+00   1.0912293E+00
   5.4723897E+00   4.7106813E-03  -7.8343786E-02  -1.0744723E+00   1.0773350E+00
   5.4936891E+00   5.2398792E-03   1.7909931E-02  -1.0723107E+00   1.0724730E+00
   5.5186810E+00   3.4569465E-03   1.3630141E-01  -1.0703025E+00   1.0789521E+00
   5.5411401E+00   2.2813280E-03   2.3990718E-01  -1.0687000E+00   1.0952991E+00
   5.5621657E+00   3.5131525E-03   3.1876442E-01  -1.0670956E+00   1.1136949E+00
   5.5861707E+00   4.1987840E-03   4.1756314E-01  -1.0657561E+00   1.1446452E+00
   5.6097031E+00   5.2422364E-03   5.2771658E-01  -1.0649358E+00   1.1885288E+00
   5.6311536E+00   4.7553401E-03   6.1721140E-01  -1.0648353E+00   1.2307911E+00
   5.6532278E+00   3.9585833E-03   7.0061082E-01  -1.0649793E+00   1.2747753E+00
