  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   13:48:07  02/09/2024 bnvl     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1001      0.000E+00      3.378E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3877966E+00  -2.9892120E-01  -4.2550287E+00   3.1238246E+00
   2.3898451E+00  -2.6000884E-01  -4.4979396E+00   3.1146562E+00
   2.3936183E+00  -2.9009759E-01  -4.7084713E+00   3.0926666E+00
   2.3972485E+00  -2.0943582E-01  -4.6239138E+00   3.0908747E+00
   2.3998544E+00  -1.1419753E-01  -4.7016382E+00   3.0989494E+00
   2.4034774E+00  -1.5341073E-01  -4.9196830E+00   3.1171649E+00
   2.4073095E+00  -1.6388920E-01  -4.9929571E+00   3.1053257E+00
   2.4101632E+00  -1.4159843E-01  -5.2761159E+00   3.1014252E+00
   2.4131546E+00  -9.4474897E-02  -5.3318386E+00   3.0970082E+00
   2.4174495E+00  -1.4612480E-01  -5.4635415E+00   3.0919044E+00
   2.4201856E+00  -1.7086229E-01  -5.5259752E+00   3.1070156E+00
   2.4241085E+00  -1.9659510E-01  -5.6924849E+00   3.0885706E+00
   2.4278357E+00  -4.8028760E-02  -5.7271686E+00   3.0563865E+00
   2.4302258E+00   2.0036111E-02  -5.7650313E+00   3.0499237E+00
   2.4336905E+00  -4.6393409E-02  -5.8502412E+00   3.0390577E+00
   2.4370313E+00  -1.6300337E-01  -5.9875312E+00   3.0339797E+00
   2.4413154E+00  -2.1805774E-01  -6.1297255E+00   3.0376384E+00
   2.4444156E+00  -1.6893648E-01  -6.0421038E+00   3.0441630E+00
   2.4474330E+00  -1.7457871E-01  -6.0344534E+00   3.0433199E+00
   2.4513426E+00  -1.0175600E-01  -6.3480892E+00   3.0439799E+00
   2.4542098E+00  -2.0432644E-01  -6.3742542E+00   3.0466933E+00
   2.4580042E+00  -1.4089887E-01  -6.3275633E+00   3.0474904E+00
   2.4608302E+00  -2.7374831E-01  -6.4901114E+00   3.0612545E+00
   2.4645762E+00  -2.5840357E-01  -6.4673309E+00   3.0456994E+00
   2.4682920E+00  -2.6509818E-01  -6.5364599E+00   3.0413930E+00
   2.4711142E+00  -1.4429148E-01  -6.6192336E+00   3.0301547E+00
   2.4749382E+00  -1.5139395E-01  -6.5875778E+00   3.0278380E+00
   2.4777884E+00  -7.8015096E-02  -6.6195903E+00   3.0285408E+00
   2.4808543E+00  -2.0628609E-01  -6.8024263E+00   3.0319927E+00
   2.4850209E+00  -9.8031648E-02  -6.8065228E+00   3.0381546E+00
   2.4884856E+00  -2.3670325E-01  -6.7567854E+00   3.0344765E+00
   2.4910276E+00  -6.4949691E-02  -6.7835579E+00   3.0293088E+00
   2.4949126E+00  -1.4376478E-01  -6.9125257E+00   3.0321457E+00
   2.4988220E+00  -7.5201541E-02  -6.9320569E+00   3.0262036E+00
   2.5014286E+00  -1.4591113E-01  -7.0552845E+00   3.0194778E+00
   2.5051513E+00  -3.4597635E-01  -6.9687963E+00   3.0005507E+00
   2.5082657E+00  -2.0304607E-01  -6.8644557E+00   2.9948092E+00
   2.5115190E+00  -1.4248994E-01  -7.0215545E+00   2.9770696E+00
   2.5152929E+00  -2.3807365E-01  -7.0405464E+00   2.9814177E+00
   2.5186484E+00  -2.1059297E-01  -7.0806832E+00   2.9806497E+00
   2.5225325E+00  -2.6285329E-01  -7.1671200E+00   2.9761612E+00
   2.5253828E+00  -7.9894476E-02  -6.9203444E+00   2.9883177E+00
   2.5282307E+00  -2.4552502E-01  -7.0924582E+00   2.9803662E+00
   2.5325019E+00  -1.7436790E-01  -7.2424307E+00   2.9603672E+00
   2.5350325E+00  -1.2877770E-01  -7.2057700E+00   2.9493635E+00
   2.5382967E+00  -1.3100576E-01  -7.0473728E+00   2.9423673E+00
   2.5416844E+00  -1.7964807E-01  -6.9957466E+00   2.9408650E+00
   2.5452032E+00  -1.9637886E-01  -7.0599241E+00   2.9256260E+00
   2.5487914E+00  -1.2494864E-01  -7.0197110E+00   2.9517615E+00
   2.5525129E+00   1.0015262E-02  -7.0901542E+00   2.9361625E+00
   2.5550365E+00  -1.6107504E-01  -7.1865044E+00   2.9172947E+00
   2.5589068E+00  -1.4506292E-01  -7.0236754E+00   2.9316015E+00
   2.5629675E+00  -1.0196779E-01  -6.9997230E+00   2.9298017E+00
   2.5657268E+00  -8.9656070E-02  -6.9766607E+00   2.9387753E+00
   2.5685406E+00  -1.9054356E-01  -6.9602008E+00   2.9474959E+00
   2.5728848E+00  -2.7608371E-01  -6.9065971E+00   2.9504442E+00
   2.5759294E+00  -1.6313387E-01  -6.9163265E+00   2.9400628E+00
   2.5790172E+00  -1.1450211E-01  -6.8229065E+00   2.9327672E+00
   2.5821867E+00  -1.0045540E-01  -6.8376365E+00   2.9287803E+00
   2.5855057E+00  -1.1019831E-01  -6.7875218E+00   2.9267905E+00
   2.5890224E+00  -1.5724537E-01  -6.6551404E+00   2.9312897E+00
   2.5924776E+00  -1.5224950E-01  -6.5991936E+00   2.9176950E+00
   2.5958943E+00  -1.7115846E-01  -6.5671616E+00   2.9471979E+00
   2.5992854E+00  -1.3496388E-01  -6.4248962E+00   2.9405267E+00
   2.6026578E+00  -1.0652635E-01  -6.4316039E+00   2.9438574E+00
   2.6059997E+00  -2.7261579E-01  -6.4473543E+00   2.9363635E+00
   2.6092844E+00  -1.4977556E-01  -6.3911381E+00   2.9526267E+00
   2.6125510E+00  -1.4912142E-01  -6.4008512E+00   2.9419703E+00
   2.6158073E+00  -4.4331595E-02  -6.2462096E+00   2.9302003E+00
   2.6190557E+00  -1.0414076E-01  -6.1405139E+00   2.9320273E+00
   2.6238945E+00   1.1811674E-02  -6.0884771E+00   2.9517028E+00
   2.6270711E+00  -1.8834017E-01  -6.0023351E+00   2.9490025E+00
   2.6302438E+00  -2.4366219E-01  -6.0532918E+00   2.9431047E+00
   2.6333849E+00  -4.6436373E-02  -5.9506269E+00   2.9419248E+00
   2.6365037E+00  -9.2579454E-02  -5.8866410E+00   2.9390213E+00
   2.6395373E+00  -4.0875118E-02  -5.8217068E+00   2.9375949E+00
   2.6440454E+00  -5.5816960E-02  -5.7229581E+00   2.9299483E+00
   2.6471808E+00  -8.6701334E-02  -5.7585468E+00   2.9242408E+00
   2.6501923E+00  -1.6883494E-02  -5.5986409E+00   2.9220626E+00
   2.6531262E+00  -4.1006323E-02  -5.5957508E+00   2.9183888E+00
   2.6561925E+00  -6.5444425E-02  -5.5843415E+00   2.9195178E+00
   2.6606808E+00  -2.2848925E-02  -5.4867797E+00   2.9115403E+00
   2.6637471E+00   1.0126300E-02  -5.2926893E+00   2.9071579E+00
   2.6668060E+00  -9.0515837E-02  -5.3780279E+00   2.9022052E+00
   2.6698015E+00   3.5393581E-02  -5.2545490E+00   2.9021332E+00
   2.6742499E+00  -5.9688069E-02  -5.2408915E+00   2.8896668E+00
   2.6772010E+00  -6.7022406E-02  -5.1270852E+00   2.8881574E+00
   2.6801488E+00  -3.0738270E-02  -5.2131734E+00   2.8851717E+00
   2.6844897E+00  -6.6068605E-02  -5.1006742E+00   2.8810477E+00
   2.6873806E+00   2.0458331E-02  -5.0304670E+00   2.8785100E+00
   2.6902902E+00  -9.2376485E-02  -4.8919845E+00   2.8894560E+00
   2.6944962E+00   2.9193303E-02  -4.8132405E+00   2.8807893E+00
   2.6970966E+00   1.0354710E-03  -4.7992916E+00   2.8786993E+00
   2.7010813E+00  -3.5482451E-02  -4.7730498E+00   2.8589110E+00
   2.7037795E+00   3.3019491E-02  -4.6186781E+00   2.8755810E+00
   2.7079055E+00  -4.8110257E-03  -4.5827603E+00   2.8785045E+00
   2.7106962E+00  -4.9866531E-02  -4.5452724E+00   2.8747098E+00
   2.7149625E+00  -5.7410020E-02  -4.4319992E+00   2.8565624E+00
   2.7178280E+00   9.1950111E-02  -4.3490968E+00   2.8626425E+00
   2.7208049E+00   4.2956624E-02  -4.3118691E+00   2.8607860E+00
   2.7238989E+00   7.4154638E-02  -4.2230225E+00   2.8614802E+00
   2.7284336E+00   8.3551966E-02  -4.1366339E+00   2.8648229E+00
   2.7315032E+00   7.6652169E-02  -4.0686531E+00   2.8664720E+00
   2.7345054E+00   2.9756272E-02  -3.9718003E+00   2.8625100E+00
   2.7374759E+00   5.7300653E-02  -3.9752555E+00   2.8633316E+00
   2.7419350E+00   7.7993184E-02  -3.8525290E+00   2.8719976E+00
   2.7445114E+00  -1.1224236E-01  -3.7948582E+00   2.8511786E+00
   2.7483985E+00  -2.5204493E-02  -3.7621522E+00   2.8817558E+00
   2.7513049E+00   1.0563397E-01  -3.6493995E+00   2.8631673E+00
   2.7545092E+00   3.9234273E-02  -3.5466256E+00   2.8499668E+00
   2.7584996E+00  -1.8880647E-03  -3.4684668E+00   2.8561769E+00
   2.7612004E+00   2.3230089E-02  -3.4383547E+00   2.8674793E+00
   2.7652895E+00   1.8177927E-02  -3.3534155E+00   2.8557849E+00
   2.7681077E+00   3.8730651E-02  -3.2930951E+00   2.8601863E+00
   2.7723143E+00   8.4011629E-02  -3.2402484E+00   2.8615756E+00
   2.7750928E+00   7.8447595E-02  -3.2224383E+00   2.8606193E+00
   2.7791660E+00   5.7907086E-02  -3.1455834E+00   2.8553774E+00
   2.7822151E+00   1.2922163E-01  -3.0678630E+00   2.8625124E+00
   2.7855768E+00  -2.1571351E-02  -3.1237309E+00   2.8597825E+00
   2.7892184E+00  -5.0645847E-02  -2.9634793E+00   2.8510883E+00
   2.7911332E+00   1.1744658E-02  -2.9431481E+00   2.8584843E+00
   2.7946939E+00   1.1662019E-01  -2.8736641E+00   2.8549170E+00
   2.7993019E+00  -1.4044001E-02  -2.7154930E+00   2.8477113E+00
   2.8020899E+00   2.0287393E-02  -2.6232097E+00   2.8525791E+00
   2.8049903E+00   3.0399915E-02  -2.6201525E+00   2.8528817E+00
   2.8081877E+00   3.4236170E-02  -2.6348734E+00   2.8547661E+00
   2.8117132E+00   3.0845303E-02  -2.5967743E+00   2.8576612E+00
   2.8155999E+00   1.3069095E-02  -2.4902966E+00   2.8586590E+00
   2.8198848E+00   1.3724945E-02  -2.4362571E+00   2.8490312E+00
   2.8215740E+00   7.5800638E-03  -2.4455473E+00   2.8704147E+00
   2.8252096E+00   8.9644473E-03  -2.3748744E+00   2.8594975E+00
   2.8284760E+00   3.1728577E-02  -2.2451804E+00   2.8549657E+00
   2.8320770E+00   2.4195539E-02  -2.2466953E+00   2.8595591E+00
   2.8359909E+00   1.3986865E-02  -2.1504400E+00   2.8587258E+00
   2.8398855E+00   3.1797968E-02  -2.1282728E+00   2.8562906E+00
   2.8418100E+00   1.3689691E-02  -2.0860100E+00   2.8585300E+00
   2.8456738E+00   4.0004894E-02  -2.0020075E+00   2.8603258E+00
   2.8494489E+00   3.4831852E-02  -2.0220819E+00   2.8607492E+00
   2.8533001E+00   1.1256517E-02  -1.9559299E+00   2.8590562E+00
   2.8552854E+00   6.1626770E-02  -1.9383873E+00   2.8652518E+00
   2.8592021E+00  -1.9978412E-04  -1.8835019E+00   2.8544626E+00
   2.8631575E+00  -6.2084356E-03  -1.7545540E+00   2.8545876E+00
   2.8652332E+00  -3.0354129E-02  -1.7580823E+00   2.8559675E+00
   2.8695056E+00  -8.1122387E-03  -1.7196496E+00   2.8587022E+00
   2.8736296E+00  -2.7396961E-03  -1.6284794E+00   2.8562012E+00
   2.8756413E+00   8.7582797E-04  -1.6049298E+00   2.8556714E+00
   2.8795643E+00   1.4642455E-02  -1.5913965E+00   2.8562617E+00
   2.8833675E+00  -8.8877110E-03  -1.5439974E+00   2.8571653E+00
   2.8870585E+00   2.4568368E-02  -1.4960462E+00   2.8567572E+00
   2.8906446E+00   8.3583906E-02  -1.4151996E+00   2.8555949E+00
   2.8924024E+00   3.4417562E-02  -1.4011840E+00   2.8496842E+00
   2.8958497E+00   1.2693033E-02  -1.3233166E+00   2.8541536E+00
   2.8992152E+00  -1.3365056E-02  -1.2890568E+00   2.8536053E+00
   2.9041195E+00   3.3321001E-02  -1.2478467E+00   2.8522732E+00
   2.9072995E+00   4.4361196E-02  -1.2051837E+00   2.8530083E+00
   2.9104476E+00  -2.2333456E-02  -1.1604217E+00   2.8532772E+00
   2.9136801E+00   8.7318309E-03  -1.1217465E+00   2.8538902E+00
   2.9170666E+00   1.5913840E-02  -1.0262288E+00   2.8536770E+00
   2.9204195E+00   9.0780854E-03  -9.5379406E-01   2.8535559E+00
   2.9237447E+00   1.1056460E-01  -8.5951883E-01   2.8544052E+00
   2.9270458E+00   2.0140084E-02  -8.7215954E-01   2.8554378E+00
   2.9303243E+00   1.6813695E-02  -8.3935803E-01   2.8496115E+00
   2.9335847E+00   4.4271644E-02  -9.0087843E-01   2.8548481E+00
   2.9368417E+00   5.9337806E-02  -7.5398368E-01   2.8550954E+00
   2.9401097E+00  -6.8290737E-03  -6.5349984E-01   2.8554292E+00
   2.9433897E+00  -2.0390593E-02  -6.1413336E-01   2.8559861E+00
   2.9466741E+00   2.7288510E-02  -5.6525385E-01   2.8560052E+00
   2.9499521E+00   1.3915361E-02  -5.1028675E-01   2.8555090E+00
   2.9532297E+00   5.4876365E-02  -4.6855968E-01   2.8547657E+00
   2.9581747E+00  -1.0971609E-01  -4.2547613E-01   2.8569407E+00
   2.9615078E+00   1.4652384E-02  -3.8613403E-01   2.8576143E+00
   2.9650304E+00  -2.4577156E-02  -3.0525160E-01   2.8585222E+00
   2.9668319E+00   1.6658398E-04  -2.7080846E-01   2.8585451E+00
   2.9706466E+00   6.8441935E-02  -2.3198543E-01   2.8584259E+00
   2.9744303E+00   3.9659835E-02  -1.5296353E-01   2.8594527E+00
   2.9781492E+00   4.4526599E-02  -8.2178876E-02   2.8566468E+00
   2.9817977E+00   7.9580322E-03  -9.1477185E-03   2.8566804E+00
   2.9835968E+00   2.0419316E-02   6.1469204E-03   2.8576283E+00
   2.9871466E+00  -1.4507405E-03   8.3243020E-02   2.8585806E+00
   2.9906354E+00   4.9741499E-02   9.0360187E-02   2.8587766E+00
   2.9940662E+00   2.1141468E-02   1.6928221E-01   2.8592505E+00
   2.9974418E+00  -5.3043369E-02   1.7456886E-01   2.8601937E+00
   3.0007651E+00   3.9661709E-02   2.5764081E-01   2.8603232E+00
   3.0040383E+00   2.9660597E-02   2.8344870E-01   2.8595943E+00
   3.0072637E+00   6.7076683E-02   3.9059886E-01   2.8611577E+00
   3.0118208E+00   9.6265696E-02   4.4268635E-01   2.8608267E+00
   3.0149386E+00   5.6294519E-02   5.7635784E-01   2.8618464E+00
   3.0180154E+00   7.1215674E-02   5.5168957E-01   2.8623145E+00
   3.0210526E+00   1.4756480E-02   6.1941761E-01   2.8631246E+00
   3.0255380E+00   4.6134807E-02   6.7135102E-01   2.8643196E+00
   3.0284834E+00   8.6189948E-02   7.0159042E-01   2.8639271E+00
   3.0313942E+00   3.5918154E-02   7.2244143E-01   2.8648090E+00
   3.0356989E+00   6.9227524E-02   8.6465311E-01   2.8660371E+00
   3.0385292E+00  -5.6964415E-03   9.1891915E-01   2.8680561E+00
   3.0413289E+00   4.0146165E-02   9.4965756E-01   2.8677747E+00
   3.0454741E+00   6.7334056E-02   1.0287942E+00   2.8652701E+00
   3.0482023E+00   8.2498439E-02   1.0716797E+00   2.8701973E+00
   3.0522439E+00   7.2832532E-02   1.1113707E+00   2.8710964E+00
   3.0549061E+00   7.5343512E-02   1.1453710E+00   2.8715324E+00
   3.0588524E+00   5.6326851E-02   1.2144102E+00   2.8730164E+00
   3.0614533E+00   9.2431858E-02   1.2872838E+00   2.8734818E+00
   3.0653112E+00   3.6153652E-02   1.3845867E+00   2.8766718E+00
   3.0691187E+00   6.5093465E-02   1.4092487E+00   2.8776209E+00
   3.0716302E+00   7.2645105E-02   1.4295640E+00   2.8781102E+00
   3.0753586E+00   3.9168444E-02   1.4821441E+00   2.8798394E+00
   3.0790422E+00   1.0086298E-01   1.5974146E+00   2.8831279E+00
   3.0826821E+00   8.3279595E-02   1.6624296E+00   2.8841763E+00
   3.0850854E+00   4.9229339E-02   1.6934845E+00   2.8852386E+00
   3.0886567E+00   5.9582844E-02   1.7573131E+00   2.8919227E+00
   3.0921886E+00   1.1060237E-01   1.8636289E+00   2.8879035E+00
   3.0956829E+00   2.7913325E-02   1.9135245E+00   2.8910122E+00
   3.0991402E+00   9.9465884E-02   1.9375069E+00   2.8902280E+00
   3.1025622E+00   6.8056650E-02   2.0957966E+00   2.8921733E+00
   3.1059499E+00  -1.1678336E-02   2.1212325E+00   2.9000490E+00
   3.1093044E+00   3.3452779E-02   2.1934550E+00   2.8942785E+00
   3.1126268E+00   3.8220957E-02   2.2670715E+00   2.8965039E+00
   3.1159182E+00   3.3449322E-02   2.3257637E+00   2.8993130E+00
   3.1193554E+00   9.6325800E-03   2.3845432E+00   2.9019299E+00
   3.1232679E+00   4.9818851E-02   2.4931753E+00   2.9041903E+00
   3.1259036E+00   2.6815299E-02   2.5258265E+00   2.9046583E+00
   3.1298211E+00   3.5987750E-02   2.6040666E+00   2.9064004E+00
   3.1324093E+00   3.0283190E-02   2.6963701E+00   2.9083912E+00
   3.1362579E+00   2.6785890E-02   2.7876451E+00   2.9106112E+00
   3.1400671E+00   4.4740938E-02   2.8352828E+00   2.9112306E+00
   3.1425846E+00   7.3302083E-02   2.8678648E+00   2.9127352E+00
   3.1469080E+00   1.4305769E-02   3.0220375E+00   2.9153526E+00
   3.1500826E+00   1.7208340E-02   3.1443632E+00   2.9175072E+00
   3.1532300E+00   3.0578284E-02   3.2068679E+00   2.9109654E+00
   3.1563516E+00  -4.1693792E-04   3.2455032E+00   2.9099326E+00
   3.1594474E+00   4.9077656E-02   3.3307076E+00   2.9216855E+00
   3.1635370E+00  -1.3083206E-02   3.4359369E+00   2.9266000E+00
   3.1665764E+00   4.6906408E-02   3.5340683E+00   2.9292374E+00
   3.1695924E+00  -3.0637011E-03   3.5699821E+00   2.9301088E+00
   3.1735783E+00   2.6859516E-02   3.7046115E+00   2.9307470E+00
   3.1765423E+00   9.3902973E-03   3.8499742E+00   2.9344707E+00
   3.1804607E+00   3.9343204E-02   3.9088130E+00   2.9347920E+00
   3.1833754E+00   2.0347193E-02   4.0177517E+00   2.9366639E+00
   3.1872299E+00  -4.8659798E-03   4.1039929E+00   2.9418218E+00
   3.1900980E+00  -4.0528160E-02   4.1750422E+00   2.9423711E+00
   3.1938922E+00  -6.4724557E-02   4.2147026E+00   2.9439952E+00
   3.1967161E+00   9.3748578E-04   4.3103995E+00   2.9436316E+00
   3.2004528E+00   7.4930042E-03   4.5061722E+00   2.9483750E+00
   3.2041581E+00   9.1803456E-03   4.6153836E+00   2.9541726E+00
   3.2069168E+00   1.3408896E-02   4.6662531E+00   2.9537148E+00
   3.2105691E+00  -9.1275103E-02   4.7125082E+00   2.9533260E+00
   3.2141922E+00  -2.3475330E-02   4.8197770E+00   2.9517219E+00
   3.2168906E+00  -4.3675479E-02   4.9015341E+00   2.9603291E+00
   3.2204645E+00  -3.4865223E-02   5.1269875E+00   2.9621041E+00
   3.2240112E+00  -4.5783572E-02   5.2174416E+00   2.9655011E+00
   3.2275314E+00  -4.6374250E-02   5.3181071E+00   2.9725392E+00
   3.2310257E+00  -4.9753681E-02   5.3686728E+00   2.9703739E+00
   3.2344952E+00  -4.6970207E-02   5.4296417E+00   2.9697521E+00
   3.2379398E+00  -4.4798903E-02   5.5650196E+00   2.9701540E+00
   3.2413607E+00  -4.9312294E-02   5.7861371E+00   2.9762979E+00
   3.2447581E+00  -7.3535964E-02   5.8473063E+00   2.9786298E+00
   3.2472911E+00  -8.9595713E-02   5.9030690E+00   2.9791265E+00
   3.2514849E+00  -4.9829144E-02   5.9601593E+00   2.9803042E+00
   3.2548153E+00  -1.5209047E-02   6.1313863E+00   2.9822986E+00
   3.2581246E+00  -5.5479448E-02   6.3146458E+00   2.9869595E+00
   3.2614129E+00  -6.0692050E-02   6.4027991E+00   2.9892366E+00
   3.2646809E+00  -1.6725073E-02   6.4744806E+00   2.9913299E+00
   3.2679288E+00  -7.4244432E-02   6.5847282E+00   2.9942639E+00
   3.2711573E+00  -8.7784134E-02   6.6762619E+00   2.9960592E+00
   3.2743664E+00  -2.2625694E-02   6.8520837E+00   2.9996729E+00
   3.2783518E+00  -1.2088747E-01   6.9464107E+00   3.0033951E+00
   3.2815194E+00  -2.4322646E-02   7.0707049E+00   3.0054240E+00
   3.2846692E+00  -6.4980842E-02   7.1513939E+00   3.0072999E+00
   3.2882249E+00  -2.9336706E-01   7.3412652E+00   3.0023315E+00
   3.2913859E+00  -7.2159365E-02   7.3889236E+00   3.0092020E+00
   3.2950454E+00  -8.7625682E-02   7.5000062E+00   3.0123417E+00
   3.2978003E+00  -1.0872166E-01   7.5950708E+00   3.0144856E+00
   3.3024707E+00  -7.6520681E-02   7.8275576E+00   3.0208161E+00
   3.3059866E+00  -7.1022011E-02   7.8783274E+00   3.0270016E+00
   3.3078775E+00  -1.9970495E-01   7.9531255E+00   3.0260825E+00
   3.3119476E+00  -6.7272626E-02   8.0891705E+00   3.0250430E+00
   3.3163626E+00  -3.3784844E-02   8.1568022E+00   3.0304427E+00
   3.3185220E+00  -3.8874816E-02   8.3436241E+00   3.0303781E+00
   3.3225324E+00  -8.5806370E-02   8.4665575E+00   3.0356805E+00
   3.3246891E+00  -5.8193151E-02   8.5185375E+00   3.0383732E+00
   3.3294919E+00  -1.0693350E-01   8.8040009E+00   3.0426042E+00
   3.3328371E+00  -9.8671503E-02   8.8501148E+00   3.0482802E+00
   3.3346360E+00  -7.6963730E-02   8.8844347E+00   3.0477383E+00
   3.3385084E+00  -1.2911849E-01   9.0596972E+00   3.0569656E+00
   3.3427777E+00  -6.8104170E-02   9.1810951E+00   3.0566487E+00
   3.3449841E+00  -7.8338623E-02   9.2865143E+00   3.0633271E+00
   3.3493326E+00  -8.1295229E-02   9.4786758E+00   3.0654933E+00
   3.3514762E+00  -1.1822159E-01   9.5603428E+00   3.0719371E+00
   3.3557053E+00  -1.2812883E-01   9.7247438E+00   3.0776567E+00
   3.3598611E+00  -1.2189072E-01   9.8498058E+00   3.0847931E+00
   3.3619132E+00  -6.9271877E-02   9.9193745E+00   3.0840130E+00
   3.3659673E+00  -7.9943731E-02   1.0141448E+01   3.0928669E+00
   3.3699586E+00  -8.7898172E-02   1.0220016E+01   3.0921268E+00
   3.3719318E+00  -1.1145181E-01   1.0324353E+01   3.0932696E+00
   3.3777661E+00  -8.4473483E-02   1.0584564E+01   3.1064081E+00
