  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   06:11:40  09/07/2023 qrjj     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   3.1469185E+00  -1.0953998E-02  -1.6422065E-01  -5.8261573E-01   6.0541683E-01
   3.1689367E+00   7.0338720E-04  -1.0713848E-01  -5.8224201E-01   5.9201771E-01
   3.1931522E+00  -3.0352150E-03  -1.4278365E-02  -5.8174223E-01   5.8192533E-01
   3.2152102E+00  -3.2745362E-03   5.5227581E-02  -5.8163887E-01   5.8426410E-01
   3.2365086E+00  -2.8280471E-03   9.5438972E-02  -5.8173746E-01   5.8952105E-01
   3.2609725E+00  -1.0841128E-03   1.9881463E-01  -5.8133173E-01   6.1438996E-01
   3.2828834E+00  -4.0434353E-04   3.0412173E-01  -5.8135027E-01   6.5609324E-01
   3.3038073E+00  -9.1342197E-04   3.7042215E-01  -5.8138400E-01   6.8936259E-01
   3.3266342E+00   3.6925529E-04   4.4947183E-01  -5.8074790E-01   7.3436582E-01
   3.3525305E+00   2.2153594E-04   5.3509390E-01  -5.7980281E-01   7.8898472E-01
   3.3748598E+00  -9.8996353E-04   6.6018820E-01  -5.7934493E-01   8.7834501E-01
   3.3977702E+00  -4.3936651E-03   7.0630616E-01  -5.7850897E-01   9.1299528E-01
   3.4210854E+00  -1.2761984E-03   8.1214881E-01  -5.7814300E-01   9.9691355E-01
   3.4421663E+00  -7.5664825E-04   9.0910119E-01  -5.7758272E-01   1.0770643E+00
   3.4654951E+00  -1.2506852E-03   1.0225009E+00  -5.7677132E-01   1.1739569E+00
   3.4870803E+00  -9.0689014E-04   1.1056788E+00  -5.7574958E-01   1.2466010E+00
   3.5122373E+00  -2.9391464E-04   1.2356989E+00  -5.7478887E-01   1.3628405E+00
   3.5331526E+00   4.9051205E-03   1.3610709E+00  -5.7443339E-01   1.4773326E+00
   3.5553434E+00   5.8465480E-04   1.4256722E+00  -5.7291204E-01   1.5364796E+00
   3.5789385E+00   3.2194238E-04   1.5569493E+00  -5.7233810E-01   1.6588135E+00
   3.6016626E+00   2.0592669E-03   1.6459453E+00  -5.7089895E-01   1.7421441E+00
   3.6267271E+00   1.5680881E-03   1.7685111E+00  -5.6970108E-01   1.8580079E+00
   3.6472778E+00   2.8564497E-03   1.8379396E+00  -5.6856048E-01   1.9238740E+00
   3.6704516E+00   3.5247132E-03   1.9921771E+00  -5.6789380E-01   2.0715418E+00
   3.6934214E+00   4.6222494E-03   2.0994139E+00  -5.6672245E-01   2.1745653E+00
   3.7158031E+00   2.5463212E-04   2.2662282E+00  -5.6754982E-01   2.3362155E+00
   3.7391624E+00   2.6356825E-03   2.3300149E+00  -5.6551218E-01   2.3976614E+00
   3.7625055E+00   2.3959829E-03   2.4073894E+00  -5.6423438E-01   2.4726281E+00
   3.7845972E+00   4.5109942E-04   2.5238860E+00  -5.6438518E-01   2.5862195E+00
   3.8068907E+00   2.3739953E-03   2.6317663E+00  -5.6475049E-01   2.6916802E+00
   3.8312533E+00   4.7472781E-03   2.7373395E+00  -5.6543237E-01   2.7951322E+00
   3.8539016E+00   2.2954163E-03   2.8339212E+00  -5.6869739E-01   2.8904207E+00
   3.8767207E+00   3.4462940E-03   2.8972645E+00  -5.7168013E-01   2.9531291E+00
   3.8985598E+00   3.0666015E-03   2.9480164E+00  -5.7648069E-01   3.0038543E+00
   3.9221699E+00   2.9829205E-03   2.9888563E+00  -5.8379847E-01   3.0453391E+00
   3.9439092E+00   3.8990106E-03   3.0085669E+00  -5.9197885E-01   3.0662565E+00
   3.9665511E+00   3.4658585E-03   3.0138960E+00  -6.0118616E-01   3.0732729E+00
   3.9893999E+00   2.3231281E-03   3.0011060E+00  -6.1170369E-01   3.0628130E+00
   4.0121737E+00   4.8776325E-03   2.9678590E+00  -6.2192923E-01   3.0323269E+00
   4.0348916E+00   2.9147202E-03   2.9462636E+00  -6.3235021E-01   3.0133610E+00
   4.0585556E+00   2.6031551E-03   2.8581040E+00  -6.4360744E-01   2.9296751E+00
   4.0812616E+00   5.6165713E-03   2.7886112E+00  -6.5577829E-01   2.8646865E+00
   4.1044068E+00   2.8730675E-03   2.6936569E+00  -6.6563106E-01   2.7746820E+00
   4.1265011E+00   1.7936827E-04   2.6043584E+00  -6.7463315E-01   2.6903183E+00
   4.1496115E+00  -1.7552847E-03   2.4795165E+00  -6.8473268E-01   2.5723264E+00
