  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   14:10:46  09/07/2023 bbyu     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   4.0123320E+00   2.8624469E-03   2.7196062E+00  -1.2225255E+00   2.9817502E+00
   4.0359640E+00   4.8136618E-03   2.7102842E+00  -1.2346463E+00   2.9782572E+00
   4.0582294E+00   5.4688728E-03   2.6786628E+00  -1.2452365E+00   2.9539597E+00
   4.0801754E+00   5.5226614E-03   2.6368847E+00  -1.2548639E+00   2.9202526E+00
   4.1050887E+00   8.2225120E-03   2.5584748E+00  -1.2665732E+00   2.8548324E+00
   4.1258664E+00   6.4682257E-03   2.4726558E+00  -1.2769558E+00   2.7829273E+00
   4.1505752E+00   9.9212471E-03   2.4896083E+00  -1.2822058E+00   2.8004107E+00
   4.1723413E+00   1.0737946E-02   2.2943280E+00  -1.2933517E+00   2.6337833E+00
   4.1945887E+00   1.0968327E-02   2.1618516E+00  -1.3010064E+00   2.5231609E+00
   4.2187538E+00   8.7059466E-03   1.9124026E+00  -1.3116341E+00   2.3189962E+00
   4.2401862E+00   8.4515130E-03   1.7215306E+00  -1.3185385E+00   2.1684747E+00
   4.2637677E+00   6.5581463E-03   1.6634463E+00  -1.3218831E+00   2.1247287E+00
   4.2869844E+00   5.6334338E-03   1.5396360E+00  -1.3278221E+00   2.0331311E+00
   4.3101554E+00   5.0861705E-03   1.2796904E+00  -1.3329164E+00   1.8477824E+00
   4.3313189E+00   1.8040478E-03   1.0426804E+00  -1.3374437E+00   1.6958600E+00
   4.3547711E+00   2.4184144E-06   8.3857059E-01  -1.3403294E+00   1.5810387E+00
   4.3784966E+00  -1.0947196E-03   5.9809518E-01  -1.3430983E+00   1.4702489E+00
   4.4003663E+00  -2.7263060E-03   3.8061458E-01  -1.3449823E+00   1.3978026E+00
   4.4226198E+00  -3.5552846E-03   1.8138795E-01  -1.3458933E+00   1.3580658E+00
   4.4465246E+00  -4.2576846E-03  -6.1478097E-02  -1.3466289E+00   1.3480382E+00
   4.4679570E+00  -7.4374317E-03  -2.8344312E-01  -1.3458828E+00   1.3754257E+00
   4.4921718E+00  -8.0075115E-03  -5.2192265E-01  -1.3445530E+00   1.4423212E+00
   4.5145445E+00  -8.1570959E-03  -7.1513629E-01  -1.3420511E+00   1.5207195E+00
   4.5365000E+00  -9.6707828E-03  -9.2439222E-01  -1.3386941E+00   1.6268671E+00
   4.5595636E+00  -1.0150979E-02  -1.1367722E+00  -1.3331628E+00   1.7520494E+00
   4.5832663E+00  -1.0585981E-02  -1.3391982E+00  -1.3269106E+00   1.8852733E+00
   4.6066256E+00  -9.8402658E-03  -1.5177957E+00  -1.3195211E+00   2.0112028E+00
   4.6294885E+00  -1.0051704E-02  -1.6610440E+00  -1.3119895E+00   2.1167157E+00
   4.6510882E+00  -9.5233861E-03  -1.7574687E+00  -1.3047931E+00   2.1888974E+00
   4.6751013E+00  -9.9152774E-03  -1.9160072E+00  -1.2949724E+00   2.3126035E+00
   4.6967630E+00  -9.0294713E-03  -2.0660226E+00  -1.2800217E+00   2.4304292E+00
   4.7184682E+00  -1.0365614E-02  -2.0987334E+00  -1.2765973E+00   2.4565201E+00
   4.7426586E+00  -9.1016255E-03  -2.1400385E+00  -1.2657107E+00   2.4863369E+00
   4.7643614E+00  -6.5223775E-03  -2.2348440E+00  -1.2541795E+00   2.5627205E+00
   4.7884355E+00  -7.7044824E-03  -2.3218284E+00  -1.2385671E+00   2.6315384E+00
   4.8097668E+00  -7.1648220E-03  -2.3700500E+00  -1.2275940E+00   2.6691151E+00
   4.8333197E+00  -4.4224272E-03  -2.4002776E+00  -1.2157415E+00   2.6906097E+00
   4.8563547E+00  -5.7852603E-03  -2.4289775E+00  -1.2003388E+00   2.7093873E+00
   4.8797541E+00  -3.8874361E-03  -2.4634736E+00  -1.1922963E+00   2.7368391E+00
   4.9008808E+00  -4.7719167E-03  -2.4725156E+00  -1.1813494E+00   2.7402449E+00
   4.9246488E+00  -2.3118777E-03  -2.4965773E+00  -1.1726428E+00   2.7582593E+00
   4.9473681E+00  -4.6425726E-04  -2.4645941E+00  -1.1648583E+00   2.7260082E+00
   4.9710908E+00   1.3246710E-03  -2.4553721E+00  -1.1575150E+00   2.7145340E+00
   4.9920731E+00   3.0530703E-03  -2.4259562E+00  -1.1538355E+00   2.6863749E+00
   5.0165329E+00   5.2119908E-03  -2.4097250E+00  -1.1502266E+00   2.6701729E+00
   5.0379272E+00   4.7186748E-03  -2.2852697E+00  -1.1459515E+00   2.5564985E+00
   5.0618539E+00   7.7291206E-03  -2.1933610E+00  -1.1389455E+00   2.4714549E+00
   5.0849609E+00   6.9594770E-03  -2.1637287E+00  -1.1366410E+00   2.4441199E+00
   5.1073527E+00   7.1223807E-03  -2.0312972E+00  -1.1351749E+00   2.3269811E+00
   5.1305242E+00   8.1560183E-03  -1.9270601E+00  -1.1304545E+00   2.2341788E+00
   5.1531487E+00   7.7622784E-03  -1.8136748E+00  -1.1268028E+00   2.1352193E+00
   5.1763806E+00   8.7435273E-03  -1.6701316E+00  -1.1227134E+00   2.0124366E+00
   5.1984944E+00  -1.2177009E-04  -1.5414146E+00  -1.1180958E+00   1.9042314E+00
   5.2212424E+00   8.9726569E-03  -1.4295224E+00  -1.1149752E+00   1.8129492E+00
   5.2439952E+00   8.4023364E-03  -1.2783883E+00  -1.1083324E+00   1.6919657E+00
   5.2669349E+00   7.5123021E-03  -1.1456394E+00  -1.1014948E+00   1.5892882E+00
   5.2896509E+00   9.2427656E-03  -1.0062964E+00  -1.0964675E+00   1.4882739E+00
   5.3125944E+00   1.8043421E-03  -8.7267005E-01  -1.0921558E+00   1.3979845E+00
   5.3349686E+00   1.0578579E-02  -7.4933064E-01  -1.0878216E+00   1.3209709E+00
   5.3587379E+00   8.3838403E-03  -6.4855176E-01  -1.0848317E+00   1.2639420E+00
   5.3802810E+00   8.3642574E-03  -5.2955836E-01  -1.0815942E+00   1.2043040E+00
   5.4043827E+00   7.5447359E-03  -4.0387928E-01  -1.0782527E+00   1.1514357E+00
   5.4271965E+00   7.6061068E-03  -2.9065734E-01  -1.0751275E+00   1.1137497E+00
   5.4490843E+00   7.4512050E-03  -1.8047360E-01  -1.0720505E+00   1.0871608E+00
   5.4715662E+00   5.8697606E-03  -7.9588905E-02  -1.0692710E+00   1.0722449E+00
   5.4950838E+00   4.4966321E-03   3.1492423E-02  -1.0667948E+00   1.0672690E+00
   5.5166063E+00   4.2008301E-03   1.1559471E-01  -1.0646205E+00   1.0708859E+00
   5.5409870E+00   3.9606523E-03   2.2563013E-01  -1.0627578E+00   1.0864524E+00
   5.5638862E+00   2.6870323E-03   3.2436597E-01  -1.0611731E+00   1.1096436E+00
   5.5858712E+00   1.9694068E-03   4.1508529E-01  -1.0597678E+00   1.1381598E+00
   5.6096606E+00   1.8743419E-03   5.0860935E-01  -1.0588539E+00   1.1746738E+00
   5.6313109E+00   2.9332421E-04   5.8124137E-01  -1.0584428E+00   1.2075359E+00
   5.6533461E+00   2.4788766E-05   6.6485739E-01  -1.0583342E+00   1.2498426E+00
   5.6759877E+00   2.0529438E-05   7.4585932E-01  -1.0586553E+00   1.2950124E+00
   5.6994271E+00  -1.9474866E-05   8.2856721E-01  -1.0595224E+00   1.3450321E+00
   5.7238274E+00  -9.1555674E-04   9.3309879E-01  -1.0612051E+00   1.4130925E+00
   5.7461891E+00  -3.8552604E-04   9.9200398E-01  -1.0621425E+00   1.4533473E+00
   5.7693028E+00  -9.4846153E-04   1.0804417E+00  -1.0648116E+00   1.5169637E+00
   5.7928500E+00  -1.4370228E-03   1.1488835E+00  -1.0666192E+00   1.5676771E+00
   5.8130865E+00  -2.7308306E-03   1.2385068E+00  -1.0698498E+00   1.6366079E+00
   5.8359613E+00  -2.0371501E-03   1.3071014E+00  -1.0721773E+00   1.6905863E+00
   5.8596416E+00  -3.2424678E-03   1.3756814E+00  -1.0753107E+00   1.7460822E+00
   5.8828735E+00  -2.5971115E-03   1.4764177E+00  -1.0783800E+00   1.8283105E+00
   5.9055057E+00  -2.7658960E-03   1.5390271E+00  -1.0810949E+00   1.8807919E+00
   5.9286113E+00  -4.3558856E-03   1.6428088E+00  -1.0849837E+00   1.9687634E+00
   5.9512024E+00  -3.0766646E-03   1.7015914E+00  -1.0872740E+00   2.0193038E+00
   5.9748302E+00  -2.3623337E-03   1.7724288E+00  -1.0897726E+00   2.0806522E+00
   5.9975691E+00  -2.3196780E-03   1.8263749E+00  -1.0920050E+00   2.1279392E+00
   6.0186949E+00  -2.7397373E-03   1.8919098E+00  -1.0915154E+00   2.1842015E+00
   6.0417781E+00  -3.8287356E-03   1.9855349E+00  -1.0956730E+00   2.2677882E+00
   6.0648737E+00  -2.6764618E-03   2.0613914E+00  -1.1009914E+00   2.3369904E+00
   6.0882201E+00   6.2993361E-04   2.1366050E+00  -1.1022613E+00   2.4041758E+00
   6.1100721E+00  -2.2688140E-03   2.1951618E+00  -1.1119014E+00   2.4607043E+00
   6.1323681E+00  -2.1121316E-03   2.2655482E+00  -1.1198051E+00   2.5271876E+00
   6.1565604E+00  -2.0070970E-03   2.3231726E+00  -1.1288612E+00   2.5829175E+00
   6.1794443E+00  -2.0075066E-03   2.3728778E+00  -1.1364845E+00   2.6309979E+00
   6.2007575E+00  -2.1690859E-03   2.4097562E+00  -1.1445689E+00   2.6677644E+00
   6.2242622E+00  -1.2971999E-03   2.4459515E+00  -1.1537883E+00   2.7044237E+00
   6.2476945E+00  -4.4200197E-03   2.4437068E+00  -1.1659287E+00   2.7076027E+00
   6.2707310E+00  -3.1814203E-03   2.4515409E+00  -1.1731153E+00   2.7177680E+00
   6.2918487E+00  -3.3327632E-03   2.4747114E+00  -1.1797875E+00   2.7415519E+00
   6.3154063E+00  -4.7992743E-03   2.4080245E+00  -1.1929573E+00   2.6873319E+00
   6.3391213E+00  -4.6968344E-03   2.3312235E+00  -1.2062917E+00   2.6248362E+00
