  flscon:  version 22.2.0.05  win64 2022 
 FLOW-3D   01:18:59  09/06/2023 lwbb     
   hydr3d   version  22.2.0.16 win64     09/12/2022 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob, pfob       
       1     1002      0.000E+00      2.280E+01
   time              pfxob_1         pfyob_1         pfzob_1         pfob_1
   3.6716614E+00  -9.1494032E-04   2.0027015E+00  -5.6599230E-01   2.0811443E+00
   3.6940935E+00   1.6191013E-03   2.0947375E+00  -5.6428200E-01   2.1694105E+00
   3.7168353E+00  -3.9433558E-03   2.2495909E+00  -5.6468761E-01   2.3193851E+00
   3.7391140E+00  -1.0260310E-04   2.3286359E+00  -5.6327015E-01   2.3957918E+00
   3.7608473E+00  -2.1973252E-04   2.4254916E+00  -5.6282067E-01   2.4899349E+00
   3.7835782E+00   1.0750245E-03   2.5329065E+00  -5.6299806E-01   2.5947223E+00
   3.8073440E+00   9.4950356E-04   2.6417670E+00  -5.6255645E-01   2.7010007E+00
   3.8303206E+00   7.5821437E-05   2.7564576E+00  -5.6475276E-01   2.8137171E+00
   3.8532009E+00   5.7837851E-03   2.8265736E+00  -5.6601113E-01   2.8826931E+00
   3.8759725E+00   4.7364850E-03   2.8903916E+00  -5.6904399E-01   2.9458780E+00
   3.8989213E+00   4.9122213E-03   2.9479861E+00  -5.7642651E-01   3.0038166E+00
   3.9210136E+00   3.3971216E-03   2.9825323E+00  -5.7907754E-01   3.0382299E+00
   3.9439335E+00   4.4496297E-03   3.0138972E+00  -5.8820319E-01   3.0707619E+00
   3.9677417E+00   3.7364187E-03   3.0162711E+00  -5.9903038E-01   3.0751817E+00
   3.9894798E+00   6.3894778E-03   3.0009041E+00  -6.0672486E-01   3.0616305E+00
   4.0129428E+00   6.2647117E-03   2.9437602E+00  -6.2059987E-01   3.0084724E+00
   4.0354238E+00   1.0930321E-02   2.9051435E+00  -6.3092786E-01   2.9728856E+00
   4.0587006E+00   8.1912735E-03   2.8506889E+00  -6.4089113E-01   2.9218547E+00
   4.0815673E+00   9.3824277E-03   2.7899296E+00  -6.5115881E-01   2.8649266E+00
   4.1043692E+00   1.0378655E-02   2.6897986E+00  -6.6026342E-01   2.7696700E+00
   4.1275239E+00   1.0894571E-02   2.5865881E+00  -6.6940212E-01   2.6718264E+00
   4.1498675E+00   1.3158076E-02   2.5084281E+00  -6.7858511E-01   2.5986271E+00
   4.1719961E+00   1.3118939E-02   2.3086829E+00  -6.8407816E-01   2.4079354E+00
   4.1957331E+00   1.4132415E-02   2.1649442E+00  -6.9050378E-01   2.2724388E+00
   4.2187467E+00   1.3976499E-02   1.9749994E+00  -6.9691551E-01   2.0943995E+00
   4.2409286E+00   1.6310785E-02   1.7934732E+00  -7.0101482E-01   1.9256775E+00
   4.2641068E+00   1.5245676E-02   1.6022254E+00  -7.0533133E-01   1.7506715E+00
   4.2867894E+00   1.6375894E-02   1.3832347E+00  -7.0848638E-01   1.5542071E+00
   4.3092442E+00   1.6541751E-02   1.1649221E+00  -7.1187043E-01   1.3653119E+00
   4.3319559E+00   1.6816203E-02   9.1983318E-01  -7.1310258E-01   1.1639979E+00
   4.3543491E+00   1.2132021E-02   6.7972076E-01  -7.1569902E-01   9.8711324E-01
   4.3782215E+00   1.4070402E-02   4.2556441E-01  -7.1635681E-01   8.3334875E-01
   4.4006124E+00   1.3421408E-02   1.6817522E-01  -7.1724147E-01   7.3681635E-01
   4.4235215E+00   1.1667503E-02  -8.7964028E-02  -7.1784455E-01   7.2330809E-01
   4.4467092E+00   1.0005675E-02  -3.3558020E-01  -7.1847790E-01   7.9304773E-01
   4.4677873E+00   7.8765526E-03  -5.5583090E-01  -7.1922904E-01   9.0901065E-01
   4.4915242E+00   6.0092486E-03  -8.0340075E-01  -7.2020161E-01   1.0789714E+00
   4.5132608E+00   4.7585634E-03  -1.0504074E+00  -7.2037584E-01   1.2737032E+00
   4.5377731E+00   4.3357457E-03  -1.2655602E+00  -7.1959919E-01   1.4558449E+00
   4.5606422E+00   4.9045063E-03  -1.4661862E+00  -7.1769696E-01   1.6324260E+00
   4.5827479E+00   6.8076495E-03  -1.6192325E+00  -7.1646261E-01   1.7706720E+00
   4.6051178E+00   4.5137415E-03  -1.8284646E+00  -7.1293485E-01   1.9625441E+00
   4.6291671E+00   3.9462713E-03  -2.0583549E+00  -7.0594138E-01   2.1760499E+00
   4.6506381E+00   5.1811910E-03  -2.1507709E+00  -7.0036483E-01   2.2619357E+00
   4.6746368E+00   3.0562889E-03  -2.3025460E+00  -6.9130963E-01   2.4040873E+00
   4.6959724E+00   5.1336340E-03  -2.4032667E+00  -6.8305111E-01   2.4984546E+00
   4.7190547E+00   1.4527593E-03  -2.5273311E+00  -6.7164487E-01   2.6150546E+00
   4.7419300E+00   1.9359759E-04  -2.6443505E+00  -6.5959400E-01   2.7253723E+00
   4.7660494E+00  -1.7403928E-03  -2.7352178E+00  -6.4707386E-01   2.8107159E+00
   4.7881756E+00  -1.1864875E-03  -2.8239188E+00  -6.3665432E-01   2.8947966E+00
   4.8104382E+00  -1.7975353E-03  -2.8835244E+00  -6.2693626E-01   2.9508922E+00
   4.8344536E+00  -2.1150697E-03  -2.9482462E+00  -6.1788720E-01   3.0122988E+00
   4.8570509E+00  -1.5041226E-03  -2.9825950E+00  -6.1162078E-01   3.0446601E+00
   4.8790159E+00  -5.2044941E-03  -3.0143247E+00  -6.0482848E-01   3.0744102E+00
