  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   11:14:12  02/13/2024 iqiq     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1001      0.000E+00      3.377E+00
   time              pfxob_1         pfyob_1         pfzob_1
   1.1755443E+00   3.9348561E-02  -5.5513377E+00   2.7118838E+00
   1.1784528E+00   3.1574041E-02  -5.5355754E+00   2.7095666E+00
   1.1813245E+00   5.3244926E-02  -5.5244961E+00   2.7085159E+00
   1.1855655E+00   2.7204059E-02  -5.4227338E+00   2.7073412E+00
   1.1883507E+00   7.1680039E-02  -5.3250122E+00   2.7078292E+00
   1.1911033E+00   7.9903692E-02  -5.2626009E+00   2.7072968E+00
   1.1951743E+00   1.0119640E-01  -5.1272974E+00   2.7061405E+00
   1.1978512E+00   7.3348396E-02  -5.0090661E+00   2.7054360E+00
   1.2018861E+00   4.6962328E-02  -4.9591441E+00   2.7073503E+00
   1.2048707E+00   6.1502490E-02  -4.9410343E+00   2.7050889E+00
   1.2081614E+00   9.9231601E-02  -4.8674798E+00   2.7093649E+00
   1.2115778E+00   9.9383503E-02  -4.8624892E+00   2.7099509E+00
   1.2150714E+00   4.4683564E-02  -4.7492671E+00   2.7114379E+00
   1.2186946E+00   6.0755990E-02  -4.7448440E+00   2.7053032E+00
   1.2225230E+00   1.8642607E-01  -4.4935107E+00   2.7025008E+00
   1.2263560E+00   6.6005222E-02  -4.5552955E+00   2.7063119E+00
   1.2282548E+00  -1.6336890E-03  -4.5331893E+00   2.7107351E+00
   1.2320234E+00   1.3231106E-01  -4.2928343E+00   2.7002108E+00
   1.2357452E+00   5.6395739E-02  -4.4224482E+00   2.7036438E+00
   1.2393899E+00   3.8898624E-02  -4.2164207E+00   2.7036166E+00
   1.2422601E+00   2.0926870E-01  -4.1040530E+00   2.6919024E+00
   1.2462016E+00   1.4258112E-02  -3.9889336E+00   2.7061267E+00
   1.2496935E+00   4.1469887E-02  -3.9766920E+00   2.7062709E+00
   1.2520728E+00   8.1867263E-02  -4.0163546E+00   2.7066107E+00
   1.2555332E+00   8.1200399E-02  -3.9603951E+00   2.7076192E+00
   1.2589015E+00   1.3082421E-01  -3.8214889E+00   2.7099662E+00
   1.2623824E+00   6.7527294E-02  -3.7775314E+00   2.7112784E+00
   1.2656583E+00   1.6379264E-01  -3.7680204E+00   2.7116766E+00
   1.2698393E+00   9.5103176E-05  -3.4367666E+00   2.7139912E+00
   1.2728838E+00   7.2563507E-02  -3.4085164E+00   2.7163956E+00
   1.2763686E+00   1.2777394E-01  -3.4912496E+00   2.7076175E+00
   1.2792456E+00   2.7519578E-02  -3.3586433E+00   2.7200177E+00
   1.2827426E+00   3.9764307E-02  -3.2928522E+00   2.7171354E+00
   1.2858516E+00   5.4407466E-02  -3.2629445E+00   2.7090757E+00
   1.2895077E+00   2.0950086E-02  -3.2031453E+00   2.7229712E+00
   1.2926124E+00   9.5603094E-03  -3.0725842E+00   2.7211316E+00
   1.2963862E+00   1.1002766E-01  -2.9525733E+00   2.7211282E+00
   1.2996645E+00   1.5812917E-01  -3.0973384E+00   2.7154727E+00
   1.3029232E+00   3.9046772E-02  -2.8380077E+00   2.7243271E+00
   1.3061674E+00   3.6536410E-02  -2.7750015E+00   2.7233734E+00
   1.3101107E+00   1.1992151E-01  -2.7352903E+00   2.7249315E+00
   1.3135381E+00   1.1780715E-01  -2.5830419E+00   2.7261064E+00
   1.3163525E+00   8.4810041E-02  -2.4931505E+00   2.7274675E+00
   1.3197733E+00   3.8850062E-02  -2.3433499E+00   2.7278082E+00
   1.3239313E+00   7.9199001E-02  -2.6185596E+00   2.7342432E+00
   1.3269287E+00   8.0826566E-02  -2.4586754E+00   2.7333314E+00
   1.3299128E+00  -6.2624328E-02  -2.2772777E+00   2.7349963E+00
   1.3335398E+00   5.5040635E-02  -2.1666396E+00   2.7329550E+00
   1.3367646E+00   8.5464545E-02  -2.1078515E+00   2.7348607E+00
   1.3404975E+00  -9.9951243E-03  -2.0759556E+00   2.7403491E+00
   1.3433075E+00   1.5902534E-02  -2.0118024E+00   2.7387435E+00
   1.3476361E+00   4.5594744E-02  -2.0353956E+00   2.7405162E+00
   1.3507082E+00   3.9003056E-02  -1.8669713E+00   2.7410543E+00
   1.3538285E+00   7.7781335E-02  -1.7461010E+00   2.7422876E+00
   1.3569424E+00   7.7426322E-02  -1.6847999E+00   2.7448404E+00
   1.3600503E+00   3.1006817E-02  -1.6001498E+00   2.7476616E+00
   1.3631526E+00   4.0991314E-02  -1.5137650E+00   2.7491446E+00
   1.3677965E+00   5.1919885E-02  -1.4026084E+00   2.7505307E+00
   1.3708867E+00   4.7784477E-02  -1.4328597E+00   2.7544327E+00
   1.3739725E+00   8.5258186E-02  -1.2643164E+00   2.7541246E+00
   1.3770545E+00   3.1736035E-02  -1.1864332E+00   2.7560627E+00
   1.3801326E+00   2.9909277E-02  -1.2047641E+00   2.7581191E+00
   1.3847440E+00   4.6862364E-02  -9.8472780E-01   2.7607102E+00
   1.3877503E+00   8.1979051E-02  -9.6316653E-01   2.7607894E+00
   1.3906550E+00   4.3557074E-02  -8.1864911E-01   2.7629485E+00
   1.3948561E+00  -1.1507202E-03  -6.8131524E-01   2.7668257E+00
   1.3975694E+00   3.5423096E-02  -6.5347862E-01   2.7670155E+00
   1.4004725E+00   9.3654417E-02  -6.4870811E-01   2.7675271E+00
   1.4050682E+00   5.6766249E-02  -4.4822848E-01   2.7731400E+00
   1.4081306E+00  -4.4594570E-03  -3.5668057E-01   2.7755103E+00
   1.4111921E+00   1.9733068E-02  -3.0658630E-01   2.7755413E+00
   1.4142526E+00   3.9342210E-02  -2.5551397E-01   2.7762423E+00
   1.4173124E+00   5.1717814E-02  -1.3510631E-01   2.7765331E+00
   1.4219006E+00   7.7837810E-02  -6.7049051E-03   2.7834225E+00
   1.4249583E+00   7.8557327E-02   1.0981923E-01   2.7852895E+00
   1.4280155E+00   8.7979604E-03   2.4943943E-01   2.7867951E+00
   1.4310720E+00   1.2830101E-02   2.9579073E-01   2.7898247E+00
   1.4341278E+00   4.0874753E-02   3.4918907E-01   2.7904255E+00
   1.4387102E+00   9.0636037E-02   4.5791271E-01   2.7917914E+00
   1.4417645E+00   6.1559752E-02   5.3047311E-01   2.7931173E+00
   1.4448180E+00   3.1004667E-02   5.8376378E-01   2.7944760E+00
   1.4478710E+00   1.1230790E-02   8.3894944E-01   2.7975338E+00
   1.4509233E+00   2.7659021E-02   9.0829498E-01   2.8055525E+00
   1.4553870E+00   2.0357512E-02   1.0468432E+00   2.8006248E+00
   1.4581388E+00   3.3642333E-02   1.1559474E+00   2.8023090E+00
   1.4619960E+00   3.7299216E-02   1.2490979E+00   2.8099232E+00
   1.4656798E+00   1.5564087E-01   1.3035309E+00   2.8049657E+00
   1.4683892E+00   6.3996322E-02   1.4209985E+00   2.8087630E+00
   1.4713701E+00   2.0834200E-02   1.5130571E+00   2.8111074E+00
   1.4758852E+00   3.2904509E-02   1.6390753E+00   2.8076088E+00
   1.4789408E+00  -9.2891771E-03   1.9140335E+00   2.8142989E+00
   1.4816574E+00  -1.4420806E-02   2.0184200E+00   2.8208263E+00
   1.4859281E+00   6.7085221E-02   1.9782201E+00   2.8133962E+00
   1.4893404E+00   2.5767421E-02   2.0567806E+00   2.8181243E+00
   1.4916470E+00   2.4133520E-02   2.2014391E+00   2.8215048E+00
   1.4951662E+00   2.8790986E-02   2.2904632E+00   2.8182988E+00
   1.4987831E+00   3.3272892E-02   2.3819780E+00   2.8208466E+00
   1.5025128E+00   3.8543406E-03   2.6097543E+00   2.8261614E+00
   1.5063329E+00   2.1602120E-02   2.7619071E+00   2.8291814E+00
   1.5089012E+00   7.0407435E-02   2.7816312E+00   2.8386600E+00
   1.5126920E+00   6.0070906E-02   2.9185967E+00   2.8241880E+00
   1.5163274E+00  -8.8852821E-03   3.1172597E+00   2.8311448E+00
   1.5186963E+00  -2.2708073E-02   3.1768260E+00   2.8350687E+00
   1.5222890E+00   6.7371078E-02   3.2634194E+00   2.8367803E+00
   1.5259542E+00  -1.2580493E-02   3.5007999E+00   2.8465018E+00
   1.5286676E+00  -4.5705665E-02   3.5727313E+00   2.8484774E+00
   1.5331669E+00  -1.9377032E-02   3.6643281E+00   2.8439388E+00
   1.5362070E+00  -7.3960237E-02   3.7733498E+00   2.8407621E+00
   1.5392473E+00   3.8946826E-02   3.9481390E+00   2.8489721E+00
   1.5422877E+00   4.6904255E-02   4.0438828E+00   2.8509395E+00
   1.5468485E+00   1.4244908E-02   4.2219834E+00   2.8514433E+00
   1.5498892E+00   7.3775364E-04   4.3401117E+00   2.8543317E+00
   1.5529301E+00   2.6555266E-02   4.4837189E+00   2.8579106E+00
   1.5559710E+00   1.3072803E-02   4.6110592E+00   2.8619509E+00
   1.5590122E+00  -3.2946654E-02   4.6951489E+00   2.8638606E+00
   1.5635741E+00   3.1875619E-03   4.8328981E+00   2.8635261E+00
   1.5666155E+00  -4.6020709E-02   4.8966866E+00   2.8635991E+00
   1.5696570E+00   3.4433633E-02   5.0511394E+00   2.8666210E+00
   1.5726987E+00  -1.6486092E-02   5.1612253E+00   2.8681710E+00
   1.5772614E+00  -2.2693563E-02   5.3689799E+00   2.8714199E+00
   1.5803034E+00   9.2183631E-03   5.4585886E+00   2.8707142E+00
   1.5833454E+00  -4.6216566E-03   5.5796285E+00   2.8752508E+00
   1.5863876E+00   1.9957205E-02   5.7238941E+00   2.8787966E+00
   1.5894299E+00   4.3273441E-04   5.7408214E+00   2.8829024E+00
   1.5939934E+00   1.1794179E-02   5.9683433E+00   2.8851228E+00
   1.5970359E+00  -1.5957644E-02   6.1670160E+00   2.8873906E+00
   1.6000783E+00   2.8013622E-02   6.2236457E+00   2.8882437E+00
   1.6031207E+00  -2.6143220E-04   6.3685231E+00   2.8921976E+00
   1.6076833E+00   4.5497067E-02   6.5629315E+00   2.8915799E+00
   1.6107244E+00  -3.9712522E-02   6.5504951E+00   2.8921838E+00
   1.6137645E+00   1.0069885E-02   6.7300677E+00   2.8942411E+00
   1.6168035E+00   4.4287802E-03   6.8260865E+00   2.8981206E+00
   1.6198416E+00   7.9247691E-03   6.9154105E+00   2.8988581E+00
   1.6243970E+00   2.0581847E-02   7.1651292E+00   2.9031222E+00
   1.6274329E+00   4.4984408E-03   7.2274966E+00   2.9045546E+00
   1.6304681E+00   1.3040958E-02   7.3778014E+00   2.9024084E+00
   1.6335026E+00   7.2379699E-03   7.5233169E+00   2.9095557E+00
   1.6380532E+00  -2.6301133E-02   7.5978394E+00   2.9153063E+00
   1.6410862E+00  -3.2052598E-03   7.7121425E+00   2.9183769E+00
   1.6441188E+00   9.1448035E-03   7.8446445E+00   2.9175372E+00
   1.6471508E+00  -3.1381648E-03   7.9676514E+00   2.9250598E+00
   1.6501824E+00   3.1292229E-03   8.0548916E+00   2.9271712E+00
   1.6547291E+00   2.2667643E-02   8.2465181E+00   2.9360766E+00
   1.6577598E+00  -2.2962412E-02   8.3486137E+00   2.9400218E+00
   1.6607901E+00   1.4730010E-02   8.4710741E+00   2.9438672E+00
   1.6638203E+00   3.0639172E-02   8.4987164E+00   2.9458752E+00
   1.6683649E+00   6.2302481E-03   8.6484585E+00   2.9470780E+00
   1.6713945E+00  -3.9396831E-03   8.8340187E+00   2.9517329E+00
   1.6749017E+00   1.1996866E-02   8.9750013E+00   2.9567711E+00
   1.6782801E+00   2.0052392E-02   9.0891771E+00   2.9667587E+00
   1.6808233E+00   9.1917682E-03   9.1480942E+00   2.9700437E+00
   1.6851350E+00   1.9807365E-02   9.2335758E+00   2.9625447E+00
   1.6881629E+00  -7.1948976E-03   9.3406448E+00   2.9865341E+00
   1.6911908E+00  -1.0773545E-02   9.4341593E+00   2.9745083E+00
   1.6942188E+00  -1.2644601E-02   9.5293293E+00   2.9970999E+00
   1.6987606E+00  -1.9670149E-02   9.7166510E+00   2.9951503E+00
   1.7017885E+00  -2.5560614E-02   9.8192873E+00   2.9998443E+00
   1.7048165E+00   1.1624103E-01   9.8907204E+00   2.9897583E+00
   1.7078445E+00   6.6927136E-03   1.0046159E+01   3.0139279E+00
   1.7123866E+00  -5.8416338E-03   1.0146293E+01   3.0159571E+00
   1.7154146E+00   1.9659097E-03   1.0282598E+01   3.0200887E+00
   1.7184293E+00   2.2901352E-02   1.0334604E+01   3.0216081E+00
   1.7214097E+00  -4.1797408E-03   1.0471595E+01   3.0289187E+00
   1.7258219E+00   3.6075958E-03   1.0622474E+01   3.0368023E+00
   1.7287272E+00  -1.3553139E-02   1.0723934E+01   3.0415769E+00
   1.7316090E+00  -1.0448040E-02   1.0830631E+01   3.0369980E+00
   1.7358927E+00   6.0157133E-03   1.0940026E+01   3.0573659E+00
   1.7387263E+00  -3.2878127E-02   1.1094440E+01   3.0600414E+00
   1.7415440E+00  -2.1220625E-03   1.1136001E+01   3.0669909E+00
   1.7457421E+00  -8.6523257E-03   1.1242375E+01   3.0676785E+00
   1.7485116E+00  -9.0775071E-03   1.1301582E+01   3.0696797E+00
   1.7525951E+00   3.8862709E-02   1.1427077E+01   3.0741720E+00
   1.7552800E+00  -4.6767630E-03   1.1534730E+01   3.0769486E+00
   1.7592658E+00  -2.7156442E-02   1.1651633E+01   3.0815682E+00
   1.7618960E+00   1.4739098E-03   1.1758734E+01   3.0841784E+00
   1.7658194E+00   9.9788345E-03   1.1858866E+01   3.0911031E+00
   1.7684228E+00   1.5989909E-02   1.1947729E+01   3.0883214E+00
   1.7723124E+00   7.4860873E-03   1.2066384E+01   3.1047478E+00
   1.7761849E+00   1.9309768E-02   1.2182034E+01   3.1118710E+00
   1.7787570E+00   7.3565386E-04   1.2286979E+01   3.1153023E+00
   1.7825201E+00  -6.0150228E-03   1.2338491E+01   3.1223578E+00
   1.7862928E+00   5.0445385E-02   1.2528439E+01   3.1187563E+00
   1.7888159E+00  -1.5499222E-02   1.2584072E+01   3.1290669E+00
   1.7925453E+00   2.9995730E-02   1.2710999E+01   3.1336377E+00
   1.7961589E+00   7.5578935E-02   1.2800521E+01   3.1459372E+00
   1.7996949E+00   4.5008205E-02   1.2808218E+01   3.1408451E+00
   1.8032390E+00   4.9973510E-02   1.3118796E+01   3.1637180E+00
   1.8056914E+00  -5.6325537E-03   1.3064829E+01   3.1541660E+00
   1.8091881E+00   6.1795551E-02   1.3081662E+01   3.1414342E+00
   1.8124686E+00   5.4102276E-02   1.3342678E+01   3.1667924E+00
   1.8167839E+00   4.5129787E-02   1.3397217E+01   3.1568875E+00
   1.8201786E+00  -8.0315219E-03   1.3428390E+01   3.1691811E+00
   1.8224726E+00   1.9456130E-02   1.3469775E+01   3.1625004E+00
   1.8260796E+00  -6.7758359E-02   1.3677802E+01   3.1662474E+00
   1.8302552E+00   5.6421183E-02   1.3666681E+01   3.1712432E+00
   1.8332886E+00   9.2546061E-02   1.3838378E+01   3.1756620E+00
   1.8362014E+00  -1.6223297E-02   1.3807372E+01   3.1752715E+00
   1.8405093E+00   3.3659030E-02   1.3931902E+01   3.1754236E+00
   1.8432859E+00   1.3868705E-02   1.3957262E+01   3.2050219E+00
   1.8465002E+00  -1.7195096E-02   1.3968669E+01   3.1677952E+00
   1.8501633E+00  -4.2959834E-03   1.4097061E+01   3.1674359E+00
   1.8538027E+00   4.6448387E-02   1.4165982E+01   3.1837175E+00
   1.8573312E+00   8.0299683E-02   1.4203214E+01   3.1632774E+00
   1.8596334E+00   7.9961643E-02   1.4278058E+01   3.1716928E+00
   1.8630182E+00   4.4436101E-02   1.4341376E+01   3.1635709E+00
   1.8674103E+00   7.4733257E-02   1.4435083E+01   3.1649747E+00
   1.8706194E+00   4.5840066E-02   1.4460154E+01   3.1726727E+00
   1.8737613E+00   7.4408039E-02   1.4525666E+01   3.1641510E+00
   1.8768413E+00   3.5839245E-02   1.4554944E+01   3.1596863E+00
   1.8808608E+00   3.3961456E-02   1.4619732E+01   3.1565516E+00
   1.8838152E+00   3.4352995E-02   1.4656808E+01   3.1625326E+00
   1.8867238E+00   5.6174543E-02   1.4739465E+01   3.1662867E+00
   1.8905447E+00   9.7666327E-03   1.4811954E+01   3.1779425E+00
   1.8943281E+00   3.5689332E-02   1.4852755E+01   3.1693330E+00
   1.8971539E+00   6.8286389E-02   1.4925380E+01   3.1726956E+00
   1.9008735E+00   2.4574280E-02   1.5014915E+01   3.1724191E+00
   1.9045120E+00   1.2667607E-01   1.5056401E+01   3.1894760E+00
   1.9071907E+00   6.3505486E-02   1.5069651E+01   3.1788459E+00
   1.9107132E+00   7.9352088E-02   1.5178580E+01   3.1827133E+00
   1.9142166E+00   5.1633593E-02   1.5194695E+01   3.1783462E+00
   1.9177483E+00   5.1549062E-02   1.5239588E+01   3.1781583E+00
   1.9212977E+00   2.9415974E-02   1.5281150E+01   3.1776037E+00
   1.9239573E+00   6.0023516E-02   1.5347091E+01   3.1778288E+00
   1.9274883E+00   4.5300897E-02   1.5383356E+01   3.1754277E+00
   1.9309959E+00   5.8174855E-03   1.5408504E+01   3.1764655E+00
   1.9344783E+00   2.9951708E-02   1.5479096E+01   3.1734529E+00
   1.9379351E+00   3.9383825E-02   1.5528049E+01   3.1746817E+00
   1.9413599E+00  -2.2063579E-03   1.5527297E+01   3.1726933E+00
   1.9447459E+00   1.3590170E-01   1.5700603E+01   3.1763771E+00
   1.9480960E+00  -3.4480721E-02   1.5644361E+01   3.1698751E+00
   1.9514179E+00   6.9744237E-02   1.5641405E+01   3.1682975E+00
   1.9547172E+00   3.5509843E-02   1.5656322E+01   3.1668406E+00
   1.9579959E+00   3.5087734E-02   1.5650208E+01   3.1641057E+00
   1.9612552E+00   3.7958384E-02   1.5646311E+01   3.1986356E+00
   1.9644942E+00   1.3281316E-02   1.5688789E+01   3.1616716E+00
   1.9685138E+00   2.8848765E-02   1.5668204E+01   3.1572356E+00
   1.9716207E+00   5.8228523E-02   1.5708959E+01   3.1586370E+00
   1.9746761E+00   7.2322220E-02   1.5647107E+01   3.1595376E+00
   1.9784677E+00  -4.0795080E-02   1.5728982E+01   3.1564558E+00
   1.9814553E+00  -3.9343424E-02   1.5698961E+01   3.1523526E+00
   1.9851427E+00  -1.7949247E-01   1.5556594E+01   3.1462877E+00
   1.9888006E+00  -4.9930204E-02   1.5525613E+01   3.1407962E+00
   1.9917153E+00  -6.0717393E-02   1.5497630E+01   3.1496708E+00
   1.9953542E+00   3.4127645E-02   1.5464199E+01   3.1350911E+00
   1.9982626E+00   2.7006131E-02   1.5499385E+01   3.1476235E+00
   2.0018957E+00  -1.2825586E-01   1.5455788E+01   3.1293232E+00
   2.0055308E+00   1.5394191E-01   1.5346832E+01   3.1250386E+00
   2.0084455E+00   2.1142483E-02   1.5292608E+01   3.1096299E+00
   2.0120986E+00   9.2688560E-02   1.5272548E+01   3.1034544E+00
   2.0151391E+00   1.5619196E-01   1.5374311E+01   3.0809188E+00
   2.0187931E+00   8.9148723E-02   1.5053882E+01   3.1138899E+00
   2.0220413E+00   1.0561138E-01   1.5133890E+01   3.1129491E+00
   2.0258019E+00   2.4143910E-02   1.4949018E+01   3.0754900E+00
   2.0286326E+00   8.4686823E-02   1.5029045E+01   3.0691123E+00
   2.0317535E+00   6.8389066E-02   1.4818217E+01   3.0658252E+00
   2.0351140E+00   1.7818807E-02   1.4680994E+01   3.0676098E+00
   2.0388956E+00   9.0042189E-02   1.4522705E+01   3.0635273E+00
   2.0420763E+00   6.1511034E-03   1.4337260E+01   3.0419600E+00
   2.0455494E+00   5.5809211E-02   1.4338463E+01   3.0269392E+00
   2.0495701E+00  -2.1149803E-02   1.4273771E+01   3.0268075E+00
   2.0525966E+00  -2.9027511E-03   1.4259546E+01   3.0240281E+00
   2.0564740E+00   3.8786352E-02   1.4036946E+01   3.0175350E+00
   2.0590372E+00   1.0512111E-02   1.3870495E+01   3.0017879E+00
   2.0626745E+00   2.3473695E-02   1.3790049E+01   3.0034671E+00
   2.0664144E+00  -2.6283318E-02   1.3636110E+01   2.9964695E+00
   2.0692115E+00  -1.5212316E-02   1.3498182E+01   2.9970002E+00
   2.0729933E+00   9.9967513E-03   1.3335674E+01   2.9859653E+00
   2.0757005E+00  -7.9735167E-02   1.3159545E+01   2.9796600E+00
   2.0797148E+00  -4.7157459E-02   1.3034589E+01   2.9743145E+00
   2.0823979E+00  -4.3826587E-02   1.2972057E+01   2.9710119E+00
   2.0860400E+00  -8.1045114E-02   1.2816039E+01   2.9800115E+00
   2.0898876E+00  -8.4363818E-02   1.2612507E+01   2.9622290E+00
   2.0930429E+00  -1.0404219E-01   1.2469530E+01   2.9513903E+00
   2.0961733E+00  -9.4445385E-02   1.2222632E+01   2.9492495E+00
   2.0997972E+00  -1.3360135E-01   1.2102051E+01   2.9488626E+00
   2.1035955E+00  -1.1918119E-01   1.1883688E+01   2.9418714E+00
   2.1061115E+00  -1.1492053E-01   1.1754608E+01   2.9400392E+00
   2.1098700E+00  -1.0847169E-01   1.1567681E+01   2.9316082E+00
   2.1136179E+00  -9.8324195E-02   1.1450592E+01   2.9335785E+00
   2.1173644E+00  -9.6744776E-02   1.1114444E+01   2.9201810E+00
   2.1198673E+00  -1.8196264E-01   1.0895410E+01   2.9142394E+00
   2.1236310E+00  -7.7944472E-02   1.0794590E+01   2.9167111E+00
   2.1273270E+00  -7.3539101E-02   1.0582067E+01   2.9083104E+00
   2.1298299E+00  -6.3656539E-02   1.0591737E+01   2.9059846E+00
   2.1336336E+00  -5.2680250E-02   1.0301000E+01   2.8968849E+00
   2.1374564E+00  -1.5693100E-01   9.9920654E+00   2.8853528E+00
   2.1400170E+00  -1.1954981E-01   9.8679724E+00   2.8892355E+00
   2.1438785E+00  -6.6327624E-02   9.4910822E+00   2.8868814E+00
   2.1477649E+00  -1.0207594E-01   9.3543549E+00   2.8858633E+00
   2.1503711E+00  -7.5587608E-02   9.2916946E+00   2.8822460E+00
   2.1543067E+00  -1.0772710E-01   8.9147844E+00   2.8739283E+00
   2.1569507E+00  -9.7242489E-02   8.7332678E+00   2.8752351E+00
   2.1609511E+00  -1.4651352E-01   8.6372986E+00   2.8653641E+00
   2.1636438E+00  -1.2837927E-01   8.3157482E+00   2.8584976E+00
   2.1677287E+00  -7.5518698E-02   7.8587980E+00   2.8555114E+00
   2.1704867E+00  -6.9558531E-02   7.7016087E+00   2.8525226E+00
   2.1746869E+00  -1.2845199E-01   7.5573568E+00   2.8507009E+00
   2.1775370E+00  -9.6235365E-02   7.4781337E+00   2.8481264E+00
   2.1804340E+00  -9.5641293E-02   7.2894502E+00   2.8467822E+00
   2.1848838E+00  -1.3458392E-01   6.9992285E+00   2.8425231E+00
   2.1879320E+00  -1.0532565E-01   6.6558733E+00   2.8430750E+00
   2.1910543E+00  -3.8011331E-02   6.4459462E+00   2.8409431E+00
   2.1942527E+00  -1.2820236E-01   6.2683797E+00   2.8397231E+00
   2.1975427E+00  -1.6410014E-01   6.0605030E+00   2.8373959E+00
   2.2009280E+00  -1.6971275E-01   5.8582110E+00   2.8386455E+00
   2.2043502E+00  -1.1849582E-01   5.5411878E+00   2.8342941E+00
   2.2077432E+00  -8.3422884E-02   5.3346157E+00   2.8322337E+00
   2.2111070E+00  -2.7535370E-02   5.1810184E+00   2.8293707E+00
   2.2144461E+00  -1.4733568E-01   4.9669251E+00   2.8217111E+00
   2.2177706E+00  -1.2108333E-01   4.6629057E+00   2.8252738E+00
   2.2210953E+00  -1.1404679E-01   4.5083489E+00   2.8259547E+00
   2.2244344E+00  -2.0171988E-01   4.3255715E+00   2.8250842E+00
   2.2278242E+00  -1.3909167E-01   4.0431285E+00   2.8225067E+00
   2.2310746E+00  -9.1563955E-02   3.9116931E+00   2.8218977E+00
   2.2341733E+00  -4.2180557E-02   3.7635460E+00   2.8336270E+00
   2.2374740E+00  -1.9840759E-01   3.3996615E+00   2.8211670E+00
   2.2409158E+00  -1.8854420E-01   3.2175562E+00   2.8275549E+00
   2.2456396E+00  -1.0986184E-01   2.8691337E+00   2.8307023E+00
   2.2485397E+00  -1.4107183E-01   2.6955516E+00   2.8177693E+00
   2.2511549E+00  -2.2978826E-01   2.5627260E+00   2.8210590E+00
   2.2553132E+00  -6.8412945E-02   2.3615971E+00   2.8176177E+00
   2.2584434E+00  -1.0861089E-01   2.1476841E+00   2.8170269E+00
   2.2618945E+00  -1.6594124E-01   1.9761449E+00   2.8116348E+00
   2.2656994E+00  -2.0342131E-01   1.5985146E+00   2.8178403E+00
   2.2695138E+00  -1.6201448E-01   1.4178286E+00   2.8117967E+00
   2.2713270E+00  -1.2132853E-01   1.2565352E+00   2.8083768E+00
   2.2748656E+00  -1.5953131E-02   1.1011711E+00   2.7914486E+00
   2.2783644E+00  -1.3861255E-01   1.0119373E+00   2.8059793E+00
   2.2816179E+00  -1.7149770E-01   8.3962655E-01   2.7986598E+00
   2.2848198E+00  -1.7120779E-01   5.8665758E-01   2.7988529E+00
   2.2893238E+00  -2.4768028E-01   2.8083280E-01   2.8114376E+00
   2.2922072E+00  -7.7411473E-02   2.4482493E-01   2.7922995E+00
   2.2950916E+00  -1.7069353E-01  -6.7905434E-03   2.8101766E+00
   2.2993426E+00  -1.2065457E-01  -2.8303182E-01   2.7915668E+00
   2.3023903E+00  -1.4773549E-01  -5.6205976E-01   2.7986717E+00
   2.3057504E+00  -1.6287659E-01  -6.7647636E-01   2.8054745E+00
   2.3094547E+00  -1.9701301E-01  -8.0532837E-01   2.8068132E+00
   2.3133953E+00  -2.2442554E-01  -9.2749637E-01   2.8107817E+00
   2.3153038E+00  -2.1499588E-01  -1.0214275E+00   2.8140633E+00
   2.3193305E+00  -8.2511738E-02  -1.2934204E+00   2.8162172E+00
   2.3234563E+00  -2.9393768E-01  -1.8052887E+00   2.7992008E+00
   2.3255129E+00  -3.1240627E-01  -1.4377601E+00   2.8018420E+00
   2.3294511E+00  -7.1424529E-02  -1.5441436E+00   2.8215916E+00
   2.3329644E+00  -2.7613479E-01  -2.3408585E+00   2.8145959E+00
   2.3363206E+00  -3.4926751E-01  -2.3299017E+00   2.8172467E+00
   2.3399966E+00  -2.2615919E-01  -2.1437519E+00   2.8225853E+00
   2.3438621E+00  -2.3397225E-01  -2.3587456E+00   2.8327401E+00
   2.3457079E+00  -1.9660857E-01  -2.7037005E+00   2.7959638E+00
   2.3491426E+00  -2.7087510E-01  -2.7442427E+00   2.7965095E+00
   2.3537631E+00  -1.7289469E-01  -2.7940285E+00   2.8084219E+00
   2.3565836E+00  -2.4285161E-01  -2.9001086E+00   2.8215148E+00
   2.3594780E+00  -2.9081547E-01  -3.2575271E+00   2.8301942E+00
   2.3625934E+00  -3.1832653E-01  -3.2481093E+00   2.8329525E+00
   2.3672364E+00  -2.9867083E-01  -3.6128197E+00   2.8369777E+00
   2.3703494E+00  -3.3710939E-01  -3.7911901E+00   2.8297992E+00
   2.3733854E+00  -1.5437664E-01  -3.8970690E+00   2.8215556E+00
   2.3763874E+00  -5.5888806E-02  -3.9844637E+00   2.8139865E+00
   2.3793640E+00  -1.3050658E-01  -3.9929345E+00   2.8062375E+00
   2.3835912E+00  -2.0628746E-01  -4.2421088E+00   2.8062232E+00
   2.3862545E+00  -3.4698206E-01  -4.3440862E+00   2.7913630E+00
   2.3898063E+00  -1.6183941E-01  -4.3172240E+00   2.7952664E+00
   2.3939178E+00  -1.9912958E-01  -4.6483312E+00   2.7927132E+00
   2.3963654E+00  -2.4756064E-01  -4.7803187E+00   2.7928421E+00
   2.4004912E+00  -1.1668807E-01  -4.8971457E+00   2.7760270E+00
   2.4033518E+00  -1.6104308E-01  -4.8671784E+00   2.7783573E+00
   2.4076877E+00  -2.2849290E-01  -5.1372113E+00   2.7871859E+00
