  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   16:31:12  02/12/2024 cero     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.376E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3664525E+00  -1.9869408E-01  -7.6198918E-01  -7.6713830E-01
   2.3697221E+00  -1.9458127E-01  -7.9585844E-01  -7.6621252E-01
   2.3730123E+00  -1.6536844E-01  -8.7669802E-01  -7.4249667E-01
   2.3768878E+00  -1.9906557E-01  -9.8498708E-01  -7.4085945E-01
   2.3797379E+00  -2.1276534E-01  -1.0923395E+00  -7.1773458E-01
   2.3833990E+00  -1.7579639E-01  -1.1336064E+00  -7.1330833E-01
   2.3870354E+00  -2.0821507E-01  -1.2603899E+00  -6.9372314E-01
   2.3899324E+00  -2.0093358E-01  -1.3066077E+00  -6.8459690E-01
   2.3935702E+00  -1.9704489E-01  -1.3818417E+00  -6.7593837E-01
   2.3971872E+00  -1.8947132E-01  -1.4689896E+00  -6.6868448E-01
   2.4004538E+00  -1.9248764E-01  -1.5488322E+00  -6.6331154E-01
   2.4036045E+00  -1.7019962E-01  -1.5989045E+00  -6.2886363E-01
   2.4071100E+00  -2.1794164E-01  -1.6755786E+00  -6.2383801E-01
   2.4105890E+00  -2.0311362E-01  -1.7492317E+00  -6.0663164E-01
   2.4138467E+00  -1.9484240E-01  -1.8452742E+00  -5.7761085E-01
   2.4172237E+00  -2.2594583E-01  -1.8777497E+00  -5.7222354E-01
   2.4206045E+00  -1.8798256E-01  -1.9525148E+00  -5.4398608E-01
   2.4239154E+00  -2.1458599E-01  -1.9786774E+00  -5.2520019E-01
   2.4273901E+00  -2.6169351E-01  -2.0333843E+00  -4.9479654E-01
   2.4308493E+00  -2.4336131E-01  -2.0599027E+00  -4.7100848E-01
   2.4339578E+00  -1.6561721E-01  -2.1302576E+00  -4.5439994E-01
   2.4371686E+00  -1.5938756E-01  -2.1932042E+00  -4.3484390E-01
   2.4408257E+00  -2.2915396E-01  -2.2486570E+00  -4.0247518E-01
   2.4444869E+00  -1.4273420E-01  -2.2822905E+00  -3.9514253E-01
   2.4477453E+00  -1.7842019E-01  -2.2865627E+00  -3.6578432E-01
   2.4512687E+00  -2.0237955E-01  -2.3162782E+00  -3.4748071E-01
   2.4545000E+00  -2.1931304E-01  -2.3434415E+00  -3.4976685E-01
   2.4578583E+00  -1.4441884E-01  -2.3756597E+00  -3.2127297E-01
   2.4610474E+00  -2.0981734E-01  -2.3986719E+00  -2.9855359E-01
   2.4644620E+00  -1.9590895E-01  -2.4475071E+00  -2.8697029E-01
   2.4680548E+00  -2.1379882E-01  -2.4993176E+00  -2.6210338E-01
   2.4714150E+00  -1.9954608E-01  -2.4930699E+00  -2.5613877E-01
   2.4748750E+00  -2.6258999E-01  -2.5711539E+00  -2.3989590E-01
   2.4780140E+00  -1.9046350E-01  -2.6007278E+00  -2.2914255E-01
   2.4814768E+00  -1.4809996E-01  -2.6180606E+00  -2.1864830E-01
   2.4849963E+00  -2.3102069E-01  -2.5954819E+00  -1.9545098E-01
   2.4880602E+00  -2.3901837E-01  -2.6686924E+00  -1.7793812E-01
   2.4914544E+00  -1.8482359E-01  -2.6544263E+00  -1.6653253E-01
   2.4950230E+00  -2.0678557E-01  -2.6493776E+00  -1.6415139E-01
   2.4985287E+00  -2.0457122E-01  -2.6865821E+00  -1.3753092E-01
   2.5017991E+00  -1.9603048E-01  -2.6539123E+00  -1.3570178E-01
   2.5050523E+00  -1.5251356E-01  -2.6337683E+00  -1.2349611E-01
   2.5082769E+00  -2.3739788E-01  -2.7087471E+00  -1.1375948E-01
   2.5114746E+00  -1.7091632E-01  -2.7155745E+00  -1.1232790E-01
   2.5153747E+00  -1.9398628E-01  -2.6762495E+00  -9.2453793E-02
   2.5181839E+00  -1.8059121E-01  -2.6937022E+00  -8.5036770E-02
   2.5219736E+00  -1.8859048E-01  -2.7092385E+00  -7.7204950E-02
   2.5250678E+00  -1.7560823E-01  -2.6945937E+00  -5.7711877E-02
   2.5289042E+00  -1.6101079E-01  -2.7089329E+00  -3.1716611E-02
   2.5317953E+00  -1.9722669E-01  -2.6738124E+00  -2.2625737E-02
   2.5353262E+00  -1.7864791E-01  -2.6562569E+00  -6.6802083E-03
   2.5390511E+00  -1.7525774E-01  -2.6901140E+00   5.5487035E-03
   2.5420349E+00  -1.5240338E-01  -2.6585793E+00   2.3489965E-02
   2.5458283E+00  -1.5800510E-01  -2.6895156E+00   2.7757028E-02
   2.5485978E+00  -1.1859538E-01  -2.6446912E+00   4.4826735E-02
   2.5522976E+00  -1.5223895E-01  -2.6516154E+00   7.5136505E-02
   2.5558143E+00  -1.6678712E-01  -2.5988410E+00   8.1471972E-02
   2.5588930E+00  -1.4568307E-01  -2.6541021E+00   9.2507139E-02
   2.5621076E+00  -1.8555899E-01  -2.6336749E+00   1.1668997E-01
   2.5659401E+00  -1.4099802E-01  -2.6149828E+00   1.2946557E-01
   2.5690696E+00  -1.7271411E-01  -2.6372378E+00   1.4131896E-01
   2.5726635E+00  -1.2825015E-01  -2.5738649E+00   1.5983349E-01
   2.5756595E+00  -9.3776271E-02  -2.5810139E+00   1.5343632E-01
   2.5789602E+00  -1.4470533E-01  -2.5905869E+00   1.8038258E-01
   2.5826557E+00  -1.4327496E-01  -2.5802870E+00   1.8751046E-01
   2.5858800E+00  -1.6389155E-01  -2.5629234E+00   1.9376811E-01
   2.5893865E+00  -2.5154150E-01  -2.5196879E+00   2.1505262E-01
   2.5930562E+00  -1.0433690E-01  -2.5193930E+00   1.9506900E-01
   2.5963993E+00  -1.5916832E-01  -2.4981363E+00   2.3549153E-01
   2.5996900E+00  -1.4045569E-01  -2.4236469E+00   2.4515878E-01
   2.6030960E+00  -1.5878369E-01  -2.4077940E+00   2.6110542E-01
   2.6059225E+00  -2.4011911E-01  -2.4318089E+00   2.5104275E-01
   2.6100547E+00  -1.7249455E-01  -2.4488506E+00   2.6600799E-01
   2.6126564E+00  -1.7361537E-01  -2.3962159E+00   2.7323210E-01
   2.6162336E+00  -1.5345633E-01  -2.3871403E+00   2.9818219E-01
   2.6201580E+00  -1.7334411E-01  -2.3233924E+00   3.0245245E-01
   2.6230946E+00  -1.5564257E-01  -2.3255010E+00   3.0951926E-01
   2.6261117E+00  -1.6735460E-01  -2.3181071E+00   3.1343687E-01
   2.6300893E+00  -1.5747432E-01  -2.2470353E+00   3.1877050E-01
   2.6331913E+00  -1.7520687E-01  -2.2251637E+00   3.3495960E-01
   2.6364119E+00  -1.4933988E-01  -2.2007914E+00   3.4700736E-01
   2.6403162E+00  -1.3003328E-01  -2.1658547E+00   3.6109602E-01
   2.6437676E+00  -1.7794573E-01  -2.1552813E+00   3.5914609E-01
   2.6467452E+00  -1.5286358E-01  -2.1246626E+00   3.7108609E-01
   2.6496925E+00  -1.7209114E-01  -2.1047280E+00   3.7879324E-01
   2.6537557E+00  -1.6821015E-01  -2.0240061E+00   3.8912171E-01
   2.6571369E+00  -1.6304882E-01  -2.0352850E+00   3.9660099E-01
   2.6599379E+00  -1.5909518E-01  -2.0413661E+00   3.9801794E-01
   2.6637261E+00  -1.5485983E-01  -1.9557430E+00   4.0911451E-01
   2.6666353E+00  -1.5425804E-01  -1.9496195E+00   4.1345057E-01
   2.6706080E+00  -1.3397710E-01  -1.9348516E+00   4.2864409E-01
   2.6737077E+00  -1.5249486E-01  -1.9031634E+00   4.3078658E-01
   2.6767654E+00  -1.6495253E-01  -1.8581916E+00   4.3792498E-01
   2.6808245E+00  -1.6100584E-01  -1.8196334E+00   4.4479987E-01
   2.6839340E+00  -1.4910860E-01  -1.8185110E+00   4.5063877E-01
   2.6871090E+00  -1.4241096E-01  -1.7872897E+00   4.5625466E-01
   2.6902721E+00  -1.3550757E-01  -1.7544056E+00   4.5963892E-01
   2.6944892E+00  -1.7842110E-01  -1.7083972E+00   4.6692640E-01
   2.6976237E+00  -1.4602725E-01  -1.6614010E+00   4.7833484E-01
   2.7007856E+00  -1.5716819E-01  -1.6574135E+00   4.8041773E-01
   2.7040057E+00  -1.5042365E-01  -1.6347288E+00   4.8041719E-01
   2.7074909E+00  -1.3809067E-01  -1.5717049E+00   4.8975369E-01
   2.7113454E+00  -1.4272170E-01  -1.5478306E+00   4.9310273E-01
   2.7141371E+00  -1.3941440E-01  -1.5183079E+00   4.9674889E-01
   2.7180328E+00  -1.3642485E-01  -1.4746315E+00   5.0093877E-01
   2.7212167E+00  -1.4345954E-01  -1.4298410E+00   4.9807990E-01
   2.7244966E+00  -1.4024884E-01  -1.4138650E+00   5.1120472E-01
   2.7276633E+00  -1.3323805E-01  -1.3832941E+00   5.1254737E-01
   2.7314842E+00  -1.4397834E-01  -1.3624008E+00   5.1327562E-01
   2.7344596E+00  -1.5062350E-01  -1.2591583E+00   5.1892424E-01
   2.7383413E+00  -1.5318388E-01  -1.2538074E+00   5.1866645E-01
   2.7411909E+00  -1.3838394E-01  -1.2625934E+00   5.2481699E-01
   2.7449136E+00  -1.4401075E-01  -1.2263271E+00   5.3077662E-01
   2.7476511E+00  -1.3995591E-01  -1.1876812E+00   5.3658736E-01
   2.7512424E+00  -1.3949217E-01  -1.1535009E+00   5.3918755E-01
   2.7545424E+00  -1.3992912E-01  -1.1718428E+00   5.4246187E-01
   2.7578003E+00  -1.4744362E-01  -1.1460845E+00   5.4555130E-01
   2.7611811E+00  -1.4266945E-01  -1.0280259E+00   5.4987770E-01
   2.7653201E+00  -1.2576576E-01  -1.0426422E+00   5.4907066E-01
   2.7685657E+00  -1.3363631E-01  -1.0160633E+00   5.5330878E-01
   2.7717564E+00  -1.5695561E-01  -9.6703136E-01   5.7075369E-01
   2.7748947E+00  -1.4470924E-01  -9.3426442E-01   5.6619889E-01
   2.7787478E+00  -1.3354734E-01  -8.8347071E-01   5.7116461E-01
   2.7817771E+00  -1.4531544E-01  -8.8137478E-01   5.7360053E-01
   2.7855010E+00  -1.5488879E-01  -8.3817846E-01   5.8007079E-01
   2.7886930E+00  -1.2337601E-01  -7.6628113E-01   5.8052707E-01
   2.7922254E+00  -1.4463015E-01  -7.3487926E-01   5.8468813E-01
   2.7954972E+00  -1.4063108E-01  -7.4192643E-01   5.8791250E-01
   2.7989874E+00  -1.4370990E-01  -6.7358691E-01   5.8959216E-01
   2.8017530E+00  -1.5746468E-01  -6.4665389E-01   5.9695733E-01
   2.8052101E+00  -1.4778519E-01  -6.1016661E-01   5.9891862E-01
   2.8086674E+00  -1.4040640E-01  -5.7859629E-01   6.0199219E-01
   2.8120272E+00  -1.3971932E-01  -5.2995324E-01   6.0457158E-01
   2.8154879E+00  -1.4294058E-01  -4.9886829E-01   6.0827184E-01
   2.8186860E+00  -1.4678757E-01  -4.6237198E-01   6.0669601E-01
   2.8221431E+00  -1.3164927E-01  -4.3849424E-01   6.1191815E-01
   2.8256001E+00  -1.2797773E-01  -4.0402988E-01   6.1497313E-01
   2.8291628E+00  -1.3379163E-01  -3.6433899E-01   6.1469012E-01
   2.8326128E+00  -1.4760906E-01  -3.1915483E-01   6.1924165E-01
   2.8354323E+00  -1.3435498E-01  -3.0010861E-01   6.2286788E-01
   2.8392055E+00  -1.3265689E-01  -2.6932758E-01   6.3652736E-01
   2.8422146E+00  -1.2005873E-01  -1.3536716E-01   6.2443763E-01
   2.8463979E+00  -1.3361003E-01  -2.5748441E-01   6.3170075E-01
   2.8494592E+00  -1.3178620E-01  -1.9323063E-01   6.3443315E-01
   2.8524702E+00  -1.3018814E-01  -7.5107865E-02   6.3771433E-01
   2.8561940E+00  -1.1331831E-01  -5.3391207E-02   6.3920403E-01
   2.8596892E+00  -1.5122142E-01   1.7039580E-04   6.3954139E-01
   2.8625944E+00  -1.5141295E-01  -2.7405405E-02   6.3322824E-01
   2.8664556E+00  -1.2265744E-01   5.7829777E-03   6.4939493E-01
   2.8693545E+00  -1.1878493E-01   1.0773385E-01   6.5343976E-01
   2.8725483E+00  -1.2599196E-01   1.2789798E-01   6.5057850E-01
   2.8768275E+00  -1.2898530E-01   1.4066787E-01   6.5376133E-01
   2.8800237E+00  -1.2280355E-01   1.6424884E-01   6.5588337E-01
   2.8832102E+00  -1.0868452E-01   2.3534493E-01   6.5766346E-01
   2.8867285E+00  -1.0037595E-01   3.0445158E-01   6.5645462E-01
   2.8895743E+00  -1.0085870E-01   3.0568284E-01   6.5636748E-01
   2.8927255E+00  -1.1450253E-01   3.0194667E-01   6.6277689E-01
   2.8968167E+00  -1.1940199E-01   3.6729676E-01   6.6724515E-01
   2.8999674E+00  -1.1939377E-01   4.2136055E-01   6.6972530E-01
   2.9031174E+00  -1.3280001E-01   4.3950638E-01   6.7021078E-01
   2.9071469E+00  -1.1930023E-01   4.8141065E-01   6.7304182E-01
   2.9102988E+00  -9.9062242E-02   5.5046952E-01   6.7176598E-01
   2.9134393E+00  -1.2389242E-01   5.7275349E-01   6.7289579E-01
   2.9172904E+00  -1.2925734E-01   6.1962485E-01   6.7962271E-01
   2.9202702E+00  -1.0483771E-01   6.4267987E-01   6.8078703E-01
   2.9236290E+00  -1.2068062E-01   6.8087476E-01   6.8360293E-01
   2.9270308E+00  -1.1704149E-01   7.2802407E-01   6.8549722E-01
   2.9304562E+00  -1.1902578E-01   7.6113838E-01   6.8592447E-01
   2.9338651E+00  -1.0891818E-01   7.8939390E-01   6.8857896E-01
   2.9372182E+00  -1.0543064E-01   8.4484881E-01   6.8893164E-01
   2.9405062E+00  -1.1605174E-01   8.6703759E-01   6.9204795E-01
   2.9437356E+00  -1.1355715E-01   9.0801662E-01   6.9353062E-01
   2.9469106E+00  -1.1623839E-01   9.4065994E-01   6.9468433E-01
   2.9510682E+00  -1.1438288E-01   9.8740309E-01   6.9499707E-01
   2.9541349E+00  -1.1556774E-01   1.0146382E+00   6.9725621E-01
   2.9571612E+00  -1.1106872E-01   1.0662559E+00   6.9663346E-01
   2.9611387E+00  -1.0883047E-01   1.0982183E+00   6.9864714E-01
   2.9640834E+00  -1.1052221E-01   1.1367165E+00   7.0048130E-01
   2.9679623E+00  -1.0988025E-01   1.1715097E+00   7.0207107E-01
   2.9708374E+00  -1.1796832E-01   1.2379037E+00   7.0503038E-01
   2.9746318E+00  -1.1011971E-01   1.2531062E+00   7.0510763E-01
   2.9774504E+00  -1.1005059E-01   1.2896835E+00   7.0658511E-01
   2.9811764E+00  -1.1363792E-01   1.3236963E+00   7.0793700E-01
   2.9839482E+00  -1.1200714E-01   1.3619018E+00   7.0866376E-01
   2.9876211E+00  -1.1394202E-01   1.4200187E+00   7.1048886E-01
   2.9912713E+00  -1.1282156E-01   1.4341143E+00   7.1248734E-01
   2.9948797E+00  -1.1551949E-01   1.4732691E+00   7.1247345E-01
   2.9975452E+00  -1.1506013E-01   1.5148406E+00   7.1338689E-01
   3.0010495E+00  -1.1839633E-01   1.5796479E+00   7.1513462E-01
   3.0045011E+00  -1.1708298E-01   1.6066334E+00   7.1517372E-01
   3.0079041E+00  -1.1672359E-01   1.6405135E+00   7.1639818E-01
   3.0112624E+00  -1.1606282E-01   1.6886954E+00   7.1721780E-01
   3.0145793E+00  -1.2237448E-01   1.7258257E+00   7.1910244E-01
   3.0178454E+00  -1.2487900E-01   1.7526543E+00   7.2043335E-01
   3.0218940E+00  -1.1992528E-01   1.8170764E+00   7.1973491E-01
   3.0250955E+00  -1.2897427E-01   1.8757929E+00   7.1862686E-01
   3.0282393E+00  -1.1783419E-01   1.8892676E+00   7.2244734E-01
   3.0313487E+00  -1.2837423E-01   1.9176704E+00   7.2375757E-01
   3.0351498E+00  -1.2105992E-01   1.9852697E+00   7.2478950E-01
   3.0381272E+00  -1.2242168E-01   2.0294375E+00   7.2657019E-01
   3.0417721E+00  -1.2310418E-01   2.0699801E+00   7.2646898E-01
   3.0453370E+00  -1.2236208E-01   2.1776664E+00   7.3025167E-01
   3.0488272E+00  -1.3734367E-01   2.1298060E+00   7.3058480E-01
   3.0515752E+00  -1.3142657E-01   2.1443536E+00   7.3178738E-01
   3.0549905E+00  -1.3197440E-01   2.2583764E+00   7.3098397E-01
   3.0583894E+00  -1.3476384E-01   2.3052273E+00   7.3134214E-01
   3.0617318E+00  -1.3236569E-01   2.3190899E+00   7.3164755E-01
   3.0656080E+00  -1.3539042E-01   2.3871145E+00   7.3139459E-01
   3.0687990E+00  -1.4051059E-01   2.4201915E+00   7.3193908E-01
   3.0719604E+00  -1.3745689E-01   2.4902015E+00   7.3205966E-01
   3.0756843E+00  -1.3668445E-01   2.5319784E+00   7.3286635E-01
   3.0787356E+00  -1.5685958E-01   2.5560064E+00   7.3343354E-01
   3.0824325E+00  -1.6112401E-01   2.6477003E+00   7.3226094E-01
   3.0856752E+00  -1.4887933E-01   2.6581113E+00   7.3280209E-01
   3.0892057E+00  -1.4449389E-01   2.7112954E+00   7.3178327E-01
   3.0925965E+00  -1.4280324E-01   2.7870121E+00   7.3330051E-01
   3.0960331E+00  -1.4013450E-01   2.8178322E+00   7.3535967E-01
   3.0994680E+00  -1.5273902E-01   2.8968523E+00   7.4104315E-01
   3.1029017E+00  -1.5382785E-01   2.9236732E+00   7.3835707E-01
   3.1063344E+00  -1.4770660E-01   2.9695356E+00   7.3586094E-01
   3.1089087E+00  -1.4992306E-01   3.0307584E+00   7.3480588E-01
   3.1123407E+00  -1.4668773E-01   3.0874605E+00   7.3573440E-01
   3.1157727E+00  -1.4816816E-01   3.1438704E+00   7.3314834E-01
   3.1193037E+00  -1.4844722E-01   3.2162209E+00   7.3156208E-01
   3.1227651E+00  -1.4159492E-01   3.2472284E+00   7.2769219E-01
   3.1262863E+00  -1.4600231E-01   3.2881021E+00   7.3145598E-01
   3.1298342E+00  -1.5985298E-01   3.3918576E+00   7.3546064E-01
   3.1331985E+00  -1.6029921E-01   3.4203069E+00   7.3722625E-01
   3.1364911E+00  -1.6280155E-01   3.4931307E+00   7.4365455E-01
   3.1397612E+00  -1.6829683E-01   3.5369456E+00   7.3351836E-01
   3.1430087E+00  -1.6922636E-01   3.5926161E+00   7.3680317E-01
   3.1463830E+00  -1.6841549E-01   3.6737747E+00   7.2999740E-01
   3.1497915E+00  -1.6690990E-01   3.7260306E+00   7.3121071E-01
   3.1528757E+00  -1.4509813E-01   3.8361695E+00   7.2640783E-01
   3.1566243E+00  -1.9361824E-01   3.7999468E+00   7.3848939E-01
   3.1599572E+00  -1.7950401E-01   3.8720510E+00   7.3393303E-01
   3.1638153E+00  -1.6606651E-01   4.0000548E+00   7.2649753E-01
   3.1666076E+00  -1.7446035E-01   3.9804242E+00   7.2618008E-01
   3.1703506E+00  -1.6791190E-01   4.1568103E+00   7.3033649E-01
   3.1738722E+00  -2.0253894E-01   4.1698146E+00   7.3950559E-01
   3.1770031E+00  -2.0647275E-01   4.2333941E+00   7.3579454E-01
   3.1806276E+00  -1.9092984E-01   4.3069720E+00   7.2774750E-01
   3.1833332E+00  -1.8659823E-01   4.3654089E+00   7.2762334E-01
   3.1870363E+00  -1.8441334E-01   4.6103110E+00   7.3270023E-01
   3.1901994E+00  -1.7044953E-01   4.4909959E+00   7.2349262E-01
   3.1933846E+00  -1.9163123E-01   4.5351796E+00   7.2552621E-01
   3.1967700E+00  -2.3118997E-01   4.6926188E+00   7.3860890E-01
   3.2004490E+00  -2.4941623E-01   4.7106056E+00   7.3069900E-01
   3.2041118E+00  -1.4608037E-01   4.8104367E+00   7.1485513E-01
   3.2070940E+00  -2.0287947E-01   4.8862357E+00   7.2377729E-01
   3.2108135E+00  -2.3117359E-01   4.9932346E+00   7.1967322E-01
   3.2140825E+00  -1.8014482E-01   5.0399880E+00   7.2988278E-01
   3.2175190E+00  -1.8505466E-01   5.2822161E+00   7.2759902E-01
   3.2207689E+00  -2.0951293E-01   5.1757278E+00   7.2079509E-01
   3.2241521E+00  -2.2577910E-01   5.2441835E+00   7.0941132E-01
   3.2275200E+00  -2.9247048E-01   5.3833585E+00   7.0537025E-01
   3.2305143E+00  -2.3611940E-01   5.4337158E+00   7.1979052E-01
   3.2339804E+00  -2.0706619E-01   5.5031943E+00   7.2100139E-01
   3.2378650E+00  -2.2690679E-01   5.6007733E+00   7.1266907E-01
   3.2404521E+00  -2.4379553E-01   5.6948681E+00   7.1042240E-01
   3.2442887E+00  -2.4212678E-01   5.8029604E+00   7.0292532E-01
   3.2480741E+00  -2.4408337E-01   5.8724227E+00   7.1298480E-01
   3.2505674E+00  -2.3257723E-01   6.0624733E+00   7.1032238E-01
   3.2542548E+00  -2.3910616E-01   6.0450721E+00   7.0372915E-01
   3.2578855E+00  -2.6263270E-01   6.0970263E+00   7.0420605E-01
   3.2614620E+00  -2.4877790E-01   6.2949028E+00   7.0659101E-01
   3.2649832E+00  -2.5916487E-01   6.3444700E+00   7.0313209E-01
   3.2683532E+00  -2.4533686E-01   6.4162426E+00   6.9947237E-01
   3.2717733E+00  -2.3618381E-01   6.6250429E+00   6.7512906E-01
   3.2745547E+00  -2.5858274E-01   6.5764613E+00   6.9026285E-01
   3.2783833E+00  -2.7244443E-01   6.7437859E+00   6.9306505E-01
   3.2816494E+00  -2.8116581E-01   6.8697381E+00   7.1157146E-01
   3.2848969E+00  -2.6314935E-01   7.0937653E+00   7.0854503E-01
   3.2880690E+00  -2.6866329E-01   7.0159054E+00   6.9086134E-01
   3.2912271E+00  -2.9606310E-01   7.1055756E+00   7.0165801E-01
   3.2950618E+00  -2.9279396E-01   7.2262678E+00   7.0151317E-01
   3.2981148E+00  -2.6891869E-01   7.3910646E+00   6.8290132E-01
   3.3017364E+00  -2.9612482E-01   7.5515795E+00   7.0351481E-01
   3.3054454E+00  -2.8349963E-01   7.5400639E+00   7.0058697E-01
   3.3083634E+00  -3.1907281E-01   7.6369958E+00   6.9639951E-01
   3.3121662E+00  -3.1927860E-01   7.8153520E+00   6.9875020E-01
   3.3155439E+00  -2.9050651E-01   7.9748883E+00   6.9081610E-01
   3.3184147E+00  -3.0855218E-01   8.0069828E+00   6.9023335E-01
   3.3218858E+00  -2.5338420E-01   8.0801306E+00   6.8859124E-01
   3.3252165E+00  -2.7580392E-01   8.1520576E+00   7.0577234E-01
   3.3287828E+00  -3.5316721E-01   8.3515730E+00   6.9393176E-01
   3.3322287E+00  -3.3754915E-01   8.4513035E+00   6.9349241E-01
   3.3355637E+00  -2.9863113E-01   8.5324774E+00   6.8903238E-01
   3.3386505E+00  -3.1096393E-01   8.6630182E+00   6.9799304E-01
   3.3425674E+00  -3.1718847E-01   8.7675676E+00   7.1936232E-01
   3.3456249E+00  -3.2471538E-01   8.8593397E+00   6.8777174E-01
   3.3493555E+00  -3.1666756E-01   8.9500465E+00   6.8707037E-01
   3.3522696E+00  -3.2862198E-01   9.0636806E+00   6.9863266E-01
   3.3558357E+00  -3.3712304E-01   9.1854534E+00   6.8962264E-01
   3.3593223E+00  -3.3637741E-01   9.2720528E+00   6.7964321E-01
   3.3627346E+00  -3.7084424E-01   9.4237585E+00   7.0634282E-01
   3.3660793E+00  -3.1819069E-01   9.5340099E+00   7.0380270E-01
   3.3693547E+00  -3.6197448E-01   9.5933495E+00   6.9574934E-01
   3.3725665E+00  -3.7699533E-01   9.7305107E+00   7.0443040E-01
   3.3763404E+00  -3.5515106E-01   9.8539991E+00   7.0454156E-01
