  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   23:25:45  02/28/2024 bpnh     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1001      0.000E+00      3.342E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3755820E+00   3.6366250E-02  -6.8191624E+00   1.8630852E+00
   2.3788781E+00  -3.4286123E-02  -6.8489323E+00   1.8624268E+00
   2.3821635E+00   1.3249783E-02  -7.0000238E+00   1.8621910E+00
   2.3854296E+00  -3.1036558E-02  -7.1001635E+00   1.8610241E+00
   2.3884983E+00   2.6751112E-02  -7.3378134E+00   1.8576012E+00
   2.3921080E+00  -9.2826420E-03  -7.4748402E+00   1.8555821E+00
   2.3953207E+00   8.9777783E-02  -7.5142589E+00   1.8573705E+00
   2.3985116E+00  -1.2659260E-02  -7.4775491E+00   1.8580126E+00
   2.4016566E+00  -4.0599659E-02  -7.7706738E+00   1.8537741E+00
   2.4055548E+00   1.6639322E-02  -7.8894973E+00   1.8515868E+00
   2.4086301E+00  -7.0144981E-02  -7.8992691E+00   1.8510573E+00
   2.4116874E+00   3.9172854E-02  -7.8861957E+00   1.8504242E+00
   2.4155176E+00  -1.5335353E-01  -8.2603273E+00   1.8486077E+00
   2.4185870E+00  -5.8583137E-02  -8.3977261E+00   1.8471433E+00
   2.4216392E+00  -4.3751565E-03  -8.3414507E+00   1.8466401E+00
   2.4254344E+00  -6.9105953E-02  -8.3743467E+00   1.8436639E+00
   2.4285426E+00   3.4689289E-02  -8.5802765E+00   1.8425491E+00
   2.4316537E+00  -2.9964838E-02  -8.6527939E+00   1.8422261E+00
   2.4356315E+00   4.5599829E-02  -8.7206764E+00   1.8404094E+00
   2.4388313E+00   5.5847792E-03  -8.7284746E+00   1.8393952E+00
   2.4420433E+00  -1.5972553E-01  -9.0879297E+00   1.8370925E+00
   2.4452901E+00  -3.2621980E-02  -9.0451040E+00   1.8356260E+00
   2.4485061E+00  -1.7979881E-02  -9.0502224E+00   1.8349770E+00
   2.4517536E+00  -4.8728511E-02  -9.2418823E+00   1.8338734E+00
   2.4549558E+00  -6.1709370E-02  -9.2248764E+00   1.8308673E+00
   2.4589336E+00  -1.0854154E-01  -9.2906227E+00   1.8300529E+00
   2.4621246E+00   8.8180840E-02  -9.4511604E+00   1.8291779E+00
   2.4652667E+00  -4.8666913E-02  -9.3701859E+00   1.8273320E+00
   2.4684007E+00  -2.6739001E-02  -9.5488472E+00   1.8260518E+00
   2.4723060E+00  -7.5510400E-03  -9.5635567E+00   1.8237196E+00
   2.4753962E+00  -3.4984924E-02  -9.6160097E+00   1.8227390E+00
   2.4784784E+00  -2.3702260E-02  -9.6929026E+00   1.8215845E+00
   2.4822881E+00  -4.7692638E-02  -9.7818661E+00   1.8199149E+00
   2.4853332E+00  -3.0513113E-02  -9.7325306E+00   1.8180870E+00
   2.4883983E+00  -1.9888094E-02  -9.8365316E+00   1.8170999E+00
   2.4921985E+00  -5.0232008E-02  -9.9049435E+00   1.8145378E+00
   2.4952233E+00  -2.8443502E-02  -9.7791290E+00   1.8135853E+00
   2.4991004E+00  -3.5079617E-02  -9.8754950E+00   1.8128784E+00
   2.5022101E+00  -1.1908327E-02  -9.9181910E+00   1.8105443E+00
   2.5052497E+00  -5.5957548E-02  -9.8387470E+00   1.8089976E+00
   2.5090938E+00  -1.7289672E-02  -9.8891582E+00   1.8080987E+00
   2.5122020E+00  -2.5075693E-02  -9.9374342E+00   1.8062209E+00
   2.5152562E+00  -2.4663940E-02  -9.9159002E+00   1.8048964E+00
   2.5189595E+00  -2.4104105E-02  -9.8980694E+00   1.8037659E+00
   2.5219693E+00  -3.7288271E-02  -1.0035892E+01   1.8029228E+00
   2.5258517E+00  -3.6242414E-02  -9.9223747E+00   1.8008019E+00
   2.5289042E+00   7.1126963E-03  -9.8983355E+00   1.7987002E+00
   2.5319624E+00  -8.1686927E-03  -9.8953981E+00   1.7983568E+00
   2.5358150E+00  -5.8469683E-02  -9.8844023E+00   1.7969342E+00
   2.5388975E+00  -8.8945590E-03  -9.8180046E+00   1.7950439E+00
   2.5419471E+00  -2.0014040E-02  -9.8093243E+00   1.7944783E+00
   2.5457597E+00  -2.2886472E-02  -9.7141533E+00   1.7934848E+00
   2.5488310E+00  -2.9590853E-02  -9.7426243E+00   1.7925901E+00
   2.5518982E+00  -3.4760658E-02  -9.7461891E+00   1.7922610E+00
   2.5556884E+00  -1.0396515E-02  -9.5849056E+00   1.7900747E+00
   2.5587184E+00  -1.9033484E-02  -9.5095100E+00   1.7882630E+00
   2.5624094E+00  -2.5266264E-02  -9.6029139E+00   1.7871615E+00
   2.5652726E+00  -6.8049752E-03  -9.5302658E+00   1.7864145E+00
   2.5687926E+00  -1.4371132E-02  -9.4316998E+00   1.7849975E+00
   2.5724666E+00  -7.4120509E-03  -9.4356976E+00   1.7837832E+00
   2.5753357E+00  -1.4691498E-02  -9.3217049E+00   1.7825688E+00
   2.5788999E+00  -9.0477578E-03  -9.2901602E+00   1.7808940E+00
   2.5825489E+00  -3.7241785E-03  -9.2671986E+00   1.7797461E+00
   2.5854099E+00   5.5666529E-02  -9.1293983E+00   1.7784431E+00
   2.5889266E+00  -3.1162714E-04  -9.0660543E+00   1.7772479E+00
   2.5924501E+00  -1.7967379E-02  -9.0635872E+00   1.7767308E+00
   2.5953169E+00  -1.5750080E-02  -8.9319353E+00   1.7760500E+00
   2.5988925E+00   1.1226583E-02  -8.8345251E+00   1.7744884E+00
   2.6023712E+00   2.6702594E-03  -8.7454910E+00   1.7728159E+00
   2.6058547E+00  -7.9784393E-03  -8.6511974E+00   1.7717538E+00
   2.6086621E+00  -3.8290268E-03  -8.5549202E+00   1.7711411E+00
   2.6121502E+00  -1.0558411E-03  -8.5219278E+00   1.7703490E+00
   2.6156490E+00  -3.7035390E-03  -8.3850965E+00   1.7692720E+00
   2.6192014E+00  -7.2514005E-03  -8.3416147E+00   1.7674836E+00
   2.6226883E+00   5.9793419E-03  -8.2479048E+00   1.7658235E+00
   2.6254327E+00   4.8860558E-03  -8.2043161E+00   1.7650212E+00
   2.6288795E+00   5.9734948E-02  -8.0264206E+00   1.7642040E+00
   2.6323619E+00   2.8422514E-03  -7.9737010E+00   1.7628925E+00
   2.6358099E+00   4.8684482E-03  -7.9256353E+00   1.7616208E+00
   2.6392293E+00   4.3470517E-02  -7.8257799E+00   1.7607002E+00
   2.6426480E+00   1.6579906E-03  -7.6396780E+00   1.7595831E+00
   2.6460512E+00  -2.6668515E-03  -7.5820470E+00   1.7581552E+00
   2.6494012E+00   1.5211762E-03  -7.5308642E+00   1.7569941E+00
   2.6527734E+00   4.1086562E-03  -7.3781805E+00   1.7563443E+00
   2.6554866E+00   2.9752031E-03  -7.2765017E+00   1.7556568E+00
   2.6588936E+00   3.5728228E-03  -7.2336478E+00   1.7547441E+00
   2.6623094E+00   1.3591619E-02  -7.1508613E+00   1.7539146E+00
   2.6657352E+00   9.0062721E-03  -6.9858227E+00   1.7526869E+00
   2.6691699E+00   5.4593636E-03  -6.8889337E+00   1.7514499E+00
   2.6726050E+00   9.4393482E-03  -6.8397307E+00   1.7507378E+00
   2.6760321E+00   1.0859695E-02  -6.7590504E+00   1.7501793E+00
   2.6794484E+00   1.9740695E-02  -6.6097484E+00   1.7491125E+00
   2.6821747E+00   1.1664221E-02  -6.5382323E+00   1.7480413E+00
   2.6855812E+00   6.4426293E-03  -6.4410610E+00   1.7466410E+00
   2.6890028E+00   1.1369976E-02  -6.3907480E+00   1.7461240E+00
   2.6924593E+00   1.0049790E-02  -6.2313375E+00   1.7458760E+00
   2.6959665E+00   1.3191302E-02  -6.1855679E+00   1.7449232E+00
   2.6994386E+00   3.0864511E-02  -6.0426488E+00   1.7437385E+00
   2.7022288E+00   1.9117691E-02  -5.9658337E+00   1.7428684E+00
   2.7058065E+00   6.0229013E-03  -5.8833232E+00   1.7424154E+00
   2.7094085E+00   1.0084134E-02  -5.8079367E+00   1.7420571E+00
   2.7122591E+00   4.1108172E-02  -5.7470379E+00   1.7415144E+00
   2.7157607E+00   1.8301604E-02  -5.6403847E+00   1.7405763E+00
   2.7191978E+00   6.1604455E-03  -5.5839634E+00   1.7397097E+00
   2.7225871E+00   3.7671507E-03  -5.4991450E+00   1.7392756E+00
   2.7259507E+00   7.0905760E-03  -5.4162045E+00   1.7389401E+00
   2.7293060E+00   8.1203012E-03  -5.3401346E+00   1.7382401E+00
   2.7326629E+00   9.9463826E-03  -5.2896600E+00   1.7375696E+00
   2.7360227E+00   6.2859203E-03  -5.2171011E+00   1.7370361E+00
   2.7393854E+00   9.4649401E-03  -5.1480904E+00   1.7364922E+00
   2.7427201E+00   1.1076050E-02  -5.0583215E+00   1.7357105E+00
   2.7460985E+00   1.1818969E-02  -4.9759026E+00   1.7347090E+00
   2.7494380E+00   1.0806026E-02  -4.9180384E+00   1.7340194E+00
   2.7528019E+00   5.1282886E-03  -4.8520560E+00   1.7337677E+00
   2.7561722E+00   9.0787830E-03  -4.8217554E+00   1.7334409E+00
   2.7595174E+00   9.3352096E-03  -4.7489886E+00   1.7327052E+00
   2.7628381E+00   6.4953966E-03  -4.6620884E+00   1.7318199E+00
   2.7661185E+00   4.6731597E-03  -4.6059289E+00   1.7313972E+00
   2.7694657E+00   1.4195112E-02  -4.5822644E+00   1.7313859E+00
   2.7727613E+00   1.2948472E-02  -4.5285568E+00   1.7312174E+00
   2.7760453E+00   9.0322096E-04  -4.4570885E+00   1.7306247E+00
   2.7793746E+00   5.6131249E-03  -4.4553566E+00   1.7299756E+00
   2.7827437E+00   7.9710903E-03  -4.3292069E+00   1.7294471E+00
   2.7861249E+00   9.4567230E-03  -4.3268824E+00   1.7290350E+00
   2.7894812E+00   1.1196041E-02  -4.2388673E+00   1.7283187E+00
   2.7928088E+00   1.5557935E-02  -4.1935620E+00   1.7276970E+00
   2.7961073E+00   7.4863383E-03  -4.1688490E+00   1.7273362E+00
   2.7993801E+00   6.4374711E-03  -4.1481948E+00   1.7269555E+00
   2.8026323E+00   1.0168070E-02  -4.0354786E+00   1.7263865E+00
   2.8058689E+00   7.5538945E-03  -3.9952171E+00   1.7257272E+00
   2.8097308E+00   8.0688046E-03  -3.9682720E+00   1.7253792E+00
   2.8129334E+00   1.0735544E-02  -3.9309142E+00   1.7252959E+00
   2.8161240E+00   1.3428523E-02  -3.7841175E+00   1.7243800E+00
   2.8193047E+00   8.6603230E-03  -3.8012071E+00   1.7237920E+00
   2.8231115E+00   9.1897557E-03  -3.7774041E+00   1.7241796E+00
   2.8262780E+00   1.0613086E-02  -3.6759539E+00   1.7239618E+00
   2.8294404E+00   1.1748766E-02  -3.6191077E+00   1.7234429E+00
   2.8325958E+00   1.0354398E-02  -3.6041417E+00   1.7226255E+00
   2.8363528E+00   1.3046215E-02  -3.5152125E+00   1.7222897E+00
   2.8395329E+00   1.3347588E-02  -3.5273561E+00   1.7222714E+00
   2.8428009E+00   6.3656024E-03  -3.4250331E+00   1.7219944E+00
   2.8460548E+00   7.7464692E-03  -3.3586495E+00   1.7216634E+00
   2.8492987E+00   2.4276001E-03  -3.3340309E+00   1.7211829E+00
   2.8531246E+00  -3.1888254E-03  -3.2050798E+00   1.7205765E+00
   2.8564029E+00   1.4353042E-02  -3.1938004E+00   1.7204504E+00
   2.8596659E+00  -5.9556821E-03  -3.2051821E+00   1.7205440E+00
   2.8629284E+00   2.6962908E-03  -3.1011074E+00   1.7203556E+00
   2.8662162E+00   6.8369322E-03  -3.0477571E+00   1.7199880E+00
   2.8695035E+00   4.3757530E-03  -2.9845650E+00   1.7196290E+00
   2.8727877E+00   9.3720052E-03  -2.9453561E+00   1.7196475E+00
   2.8760843E+00   1.0553640E-02  -2.8850861E+00   1.7196734E+00
   2.8793867E+00   1.6856013E-02  -2.8257136E+00   1.7196174E+00
   2.8826885E+00   1.3979799E-02  -2.7320039E+00   1.7195305E+00
   2.8859766E+00   1.1563024E-02  -2.7009678E+00   1.7193505E+00
   2.8899119E+00   1.3364900E-02  -2.6397047E+00   1.7195351E+00
   2.8931952E+00   1.4956042E-02  -2.5843134E+00   1.7197996E+00
   2.8964789E+00   1.3686479E-02  -2.5063512E+00   1.7197077E+00
   2.8997645E+00   1.5199669E-02  -2.4486079E+00   1.7195201E+00
   2.9030416E+00   1.6947798E-02  -2.3806610E+00   1.7194568E+00
   2.9063003E+00   1.6208775E-02  -2.3203163E+00   1.7196085E+00
   2.9095407E+00   1.8379591E-02  -2.2505977E+00   1.7195565E+00
   2.9127736E+00   1.5123812E-02  -2.2203643E+00   1.7194860E+00
   2.9166400E+00   1.7208084E-02  -2.1072192E+00   1.7193813E+00
   2.9199190E+00   1.7921027E-02  -2.0548015E+00   1.7193522E+00
   2.9232655E+00   1.6916068E-02  -1.9910498E+00   1.7194704E+00
   2.9266424E+00   1.3313957E-02  -1.8952291E+00   1.7195355E+00
   2.9299910E+00   2.1644549E-02  -1.8870077E+00   1.7195235E+00
   2.9333327E+00   6.7675146E-03  -1.7598773E+00   1.7196250E+00
   2.9360619E+00   9.5384037E-03  -1.7503700E+00   1.7196640E+00
   2.9400344E+00   1.3366313E-02  -1.6425672E+00   1.7199759E+00
   2.9427762E+00   1.2814323E-02  -1.5819842E+00   1.7201159E+00
   2.9462512E+00   1.3030085E-02  -1.5507019E+00   1.7201668E+00
   2.9497359E+00   1.3184723E-02  -1.4625207E+00   1.7202197E+00
   2.9532180E+00   1.2513029E-02  -1.4009379E+00   1.7203250E+00
   2.9567025E+00   1.0681730E-02  -1.3371171E+00   1.7203377E+00
   2.9595068E+00   1.3219480E-02  -1.2926382E+00   1.7203290E+00
   2.9630206E+00   8.2491236E-03  -1.2004852E+00   1.7204068E+00
   2.9665401E+00   9.1695944E-03  -1.1110783E+00   1.7204511E+00
   2.9700699E+00   1.0961218E-02  -1.0691410E+00   1.7204018E+00
   2.9728973E+00   9.9202488E-03  -9.8777848E-01   1.7203914E+00
   2.9764414E+00   1.7056974E-02  -9.2150253E-01   1.7205248E+00
   2.9799943E+00   7.9332376E-03  -8.8087744E-01   1.7205278E+00
   2.9828393E+00   9.0076709E-03  -7.7553868E-01   1.7206602E+00
   2.9863975E+00   1.8869897E-02  -6.5371633E-01   1.7209861E+00
   2.9900353E+00   1.8526865E-02  -6.1031091E-01   1.7210134E+00
   2.9929647E+00   1.0700189E-02  -6.2228715E-01   1.7210506E+00
   2.9966140E+00   2.5347620E-03  -5.3532386E-01   1.7211761E+00
   2.9995215E+00   1.3099452E-02  -4.3873790E-01   1.7213415E+00
   3.0031414E+00   1.3059506E-02  -3.3595878E-01   1.7219408E+00
   3.0067527E+00   1.2390230E-02  -2.7961794E-01   1.7220025E+00
   3.0096552E+00   1.2793657E-02  -2.6196381E-01   1.7219564E+00
   3.0132966E+00   1.5133634E-02  -2.2980428E-01   1.7220787E+00
   3.0169227E+00   1.9089935E-02  -1.0835331E-01   1.7223896E+00
   3.0198634E+00   1.9575857E-02  -5.9988205E-03   1.7226756E+00
   3.0236089E+00   2.1268981E-02   6.8187714E-02   1.7230703E+00
   3.0266056E+00   1.8424312E-02   1.1042963E-01   1.7232720E+00
   3.0302546E+00   1.9192433E-02   1.4667627E-01   1.7233468E+00
   3.0331678E+00   1.9920448E-02   1.8873757E-01   1.7233829E+00
   3.0369589E+00   2.3860708E-02   2.9352161E-01   1.7237017E+00
   3.0399914E+00   1.6611798E-02   3.6287674E-01   1.7240740E+00
   3.0429933E+00   1.8345479E-02   4.1391566E-01   1.7245132E+00
   3.0466673E+00   2.1110436E-02   4.6789920E-01   1.7249712E+00
   3.0496855E+00   2.0693174E-02   5.3127974E-01   1.7252357E+00
   3.0535161E+00   1.9667378E-02   5.7982010E-01   1.7257551E+00
   3.0565546E+00   1.9228222E-02   5.5346006E-01   1.7261448E+00
   3.0603282E+00   2.3658151E-02   7.3295683E-01   1.7267946E+00
   3.0633163E+00   1.9325048E-02   8.0968684E-01   1.7276521E+00
   3.0663221E+00   2.0943481E-02   8.3639491E-01   1.7284093E+00
   3.0700734E+00   2.2124769E-02   9.0706003E-01   1.7287258E+00
   3.0730982E+00   2.4740513E-02   9.5689183E-01   1.7289897E+00
   3.0768991E+00   2.2408182E-02   1.0116487E+00   1.7297702E+00
   3.0798779E+00   2.3521779E-02   1.0638880E+00   1.7302263E+00
   3.0836453E+00   2.5747519E-02   1.1574544E+00   1.7308137E+00
   3.0867307E+00   1.9211253E-02   1.1942909E+00   1.7311451E+00
   3.0904093E+00   2.4537906E-02   1.2791381E+00   1.7316817E+00
   3.0934193E+00   2.1167265E-02   1.3697476E+00   1.7321049E+00
   3.0965066E+00   2.2650594E-02   1.3928958E+00   1.7324116E+00
   3.1002278E+00   2.2226950E-02   1.4904361E+00   1.7331873E+00
   3.1033542E+00   2.5578180E-02   1.5496821E+00   1.7338855E+00
   3.1065092E+00   2.1991525E-02   1.6038241E+00   1.7344779E+00
   3.1104667E+00   2.4271922E-02   1.6497897E+00   1.7351431E+00
   3.1134391E+00   2.0803858E-02   1.7103233E+00   1.7356240E+00
   3.1166146E+00   2.1487959E-02   1.7957588E+00   1.7363548E+00
   3.1198339E+00   2.3186212E-02   1.8422601E+00   1.7371844E+00
   3.1238172E+00   2.6410444E-02   1.9276747E+00   1.7383267E+00
   3.1270175E+00   2.4974899E-02   1.9638667E+00   1.7385650E+00
   3.1302423E+00   3.0981457E-02   2.0073905E+00   1.7389547E+00
   3.1334796E+00   2.3952663E-02   2.1275134E+00   1.7399580E+00
   3.1366446E+00   2.8722158E-02   2.1845069E+00   1.7405051E+00
   3.1398759E+00   2.1315575E-02   2.1976516E+00   1.7409242E+00
   3.1431098E+00   2.7777817E-02   2.2749724E+00   1.7411860E+00
   3.1471384E+00   2.6525412E-02   2.3664896E+00   1.7418801E+00
   3.1503408E+00   2.7893716E-02   2.4336572E+00   1.7427845E+00
   3.1534896E+00   2.8011998E-02   2.4384921E+00   1.7431216E+00
   3.1565619E+00   2.7033268E-02   2.5348296E+00   1.7435483E+00
   3.1605167E+00   3.1415302E-02   2.6188180E+00   1.7445638E+00
   3.1637633E+00   3.3920482E-02   2.7325122E+00   1.7457666E+00
   3.1670225E+00   2.6245665E-02   2.7901042E+00   1.7464635E+00
   3.1702867E+00   2.5697019E-02   2.8445139E+00   1.7470640E+00
   3.1734812E+00   2.6225574E-02   2.8535066E+00   1.7477475E+00
   3.1773212E+00   2.4376519E-02   3.0196979E+00   1.7484301E+00
   3.1806333E+00   2.1760914E-02   3.0618804E+00   1.7491367E+00
   3.1839259E+00   2.9179912E-02   3.1093276E+00   1.7499828E+00
   3.1871676E+00   2.5956281E-02   3.2501881E+00   1.7511585E+00
   3.1905155E+00   2.3853347E-02   3.2680273E+00   1.7516340E+00
   3.1938179E+00   2.2027748E-02   3.3160186E+00   1.7523310E+00
   3.1970115E+00   1.6209308E-02   3.4383852E+00   1.7526834E+00
   3.2003973E+00   2.5651433E-02   3.5181327E+00   1.7533445E+00
   3.2037904E+00   1.5121972E-02   3.5605493E+00   1.7546812E+00
   3.2071695E+00   2.8185852E-02   3.6541746E+00   1.7553909E+00
   3.2103021E+00   2.6766121E-02   3.7244968E+00   1.7556952E+00
   3.2136889E+00   3.0428195E-02   3.8323345E+00   1.7568543E+00
   3.2171860E+00   2.4693850E-02   3.9143181E+00   1.7579879E+00
   3.2206595E+00   2.4209155E-02   4.0178800E+00   1.7589201E+00
   3.2232761E+00   2.0318467E-02   4.0470109E+00   1.7601454E+00
   3.2267559E+00   2.0936452E-02   4.2157631E+00   1.7613182E+00
   3.2302909E+00   1.6591555E-02   4.2236724E+00   1.7618508E+00
   3.2337775E+00   2.0389000E-02   4.2862525E+00   1.7625083E+00
   3.2373998E+00   1.6584046E-02   4.4592028E+00   1.7639565E+00
   3.2401216E+00   2.4341505E-02   4.4717741E+00   1.7645706E+00
   3.2437298E+00   1.7980749E-02   4.5835004E+00   1.7654520E+00
   3.2473083E+00   2.9388899E-02   4.7085810E+00   1.7676505E+00
   3.2499697E+00   1.5908126E-02   4.8062758E+00   1.7685908E+00
   3.2534552E+00   1.9296855E-02   4.8313594E+00   1.7687482E+00
   3.2568254E+00   1.2366717E-02   4.9323568E+00   1.7692068E+00
   3.2603555E+00   1.6598823E-02   5.0412025E+00   1.7700410E+00
   3.2640092E+00   1.4932265E-02   5.1599593E+00   1.7715591E+00
   3.2667434E+00   1.4869450E-02   5.2597213E+00   1.7737745E+00
   3.2703426E+00   1.7799335E-02   5.3843403E+00   1.7750697E+00
   3.2738900E+00   1.3457727E-02   5.4306698E+00   1.7751570E+00
   3.2773888E+00   1.2750481E-02   5.5169239E+00   1.7752976E+00
   3.2808421E+00   1.5013156E-02   5.7021780E+00   1.7772689E+00
   3.2834163E+00   1.8044678E-02   5.7937884E+00   1.7793322E+00
   3.2868505E+00   1.8749962E-02   5.8082533E+00   1.7799474E+00
   3.2902503E+00   1.1836131E-02   5.8899360E+00   1.7802017E+00
   3.2936940E+00   1.3469377E-02   6.0335402E+00   1.7811105E+00
   3.2971699E+00   1.1540769E-02   6.1264453E+00   1.7834384E+00
   3.3005381E+00   1.9922610E-02   6.2943978E+00   1.7845322E+00
   3.3042862E+00   1.6377056E-02   6.3573370E+00   1.7851130E+00
   3.3072214E+00  -1.8037164E-03   6.4201078E+00   1.7858733E+00
   3.3101335E+00  -3.2133935E-03   6.5190163E+00   1.7868934E+00
   3.3140564E+00   1.4885630E-02   6.6864042E+00   1.7886599E+00
   3.3170433E+00   1.0874268E-02   6.7596602E+00   1.7903301E+00
   3.3210440E+00   4.6052663E-03   6.8623071E+00   1.7901455E+00
   3.3237703E+00  -1.0924859E-03   6.8320575E+00   1.7906145E+00
   3.3277664E+00   1.0767262E-02   7.0486040E+00   1.7922188E+00
   3.3309815E+00   4.0493230E-03   7.1631513E+00   1.7936568E+00
   3.3336568E+00   6.2841764E-03   7.2173448E+00   1.7953341E+00
   3.3373685E+00   1.3531497E-02   7.3655663E+00   1.7961992E+00
   3.3415349E+00   6.4784579E-04   7.4283247E+00   1.7967390E+00
