  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   07:57:11  02/29/2024 urib     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1001      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3246026E+00  -3.9974224E-02  -1.0025156E+00  -1.1762670E+00
   2.3286974E+00  -2.5037277E-02  -1.1364642E+00  -1.1686178E+00
   2.3315332E+00  -3.0182675E-02  -1.2388369E+00  -1.1749687E+00
   2.3351531E+00  -1.1265450E-02  -1.3825512E+00  -1.1618874E+00
   2.3383858E+00  -2.6500290E-02  -1.4421979E+00  -1.1553125E+00
   2.3421748E+00  -2.6562072E-02  -1.5134077E+00  -1.1387219E+00
   2.3450205E+00  -1.0639840E-02  -1.6614786E+00  -1.1348463E+00
   2.3487630E+00  -4.3232515E-02  -1.7610506E+00  -1.1296922E+00
   2.3515463E+00  -2.7207311E-02  -1.8389878E+00  -1.1250800E+00
   2.3552182E+00  -1.6652830E-02  -1.9190640E+00  -1.1167072E+00
   2.3584599E+00  -3.2783620E-02  -2.0755668E+00  -1.1094583E+00
   2.3619974E+00  -2.9449495E-02  -2.1893919E+00  -1.0971459E+00
   2.3655031E+00  -2.4339547E-02  -2.2510588E+00  -1.0925424E+00
   2.3683152E+00  -1.9175522E-02  -2.2965071E+00  -1.0850500E+00
   2.3720646E+00  -3.3762708E-02  -2.4027700E+00  -1.0871645E+00
   2.3748586E+00  -3.0963669E-02  -2.5196257E+00  -1.0786290E+00
   2.3785210E+00  -8.4994119E-03  -2.5735404E+00  -1.0744263E+00
   2.3821232E+00  -1.8087493E-02  -2.6688643E+00  -1.0443499E+00
   2.3847916E+00  -3.7446178E-02  -2.7537155E+00  -1.0486926E+00
   2.3883071E+00  -3.0409159E-02  -2.7907670E+00  -1.0450230E+00
   2.3918355E+00  -3.3297267E-02  -2.9201210E+00  -1.0364770E+00
   2.3954453E+00  -2.6304880E-02  -3.0014582E+00  -1.0269006E+00
   2.3981924E+00  -3.0296754E-02  -3.0548928E+00  -1.0087163E+00
   2.4017971E+00  -2.5240533E-02  -3.1343293E+00  -1.0009335E+00
   2.4054205E+00  -1.5507709E-02  -3.2096033E+00  -9.8498821E-01
   2.4082456E+00  -2.5352286E-02  -3.2667620E+00  -9.6862352E-01
   2.4120009E+00  -2.5984988E-02  -3.3563526E+00  -9.4758135E-01
   2.4154711E+00  -5.3249832E-02  -3.4342635E+00  -9.3395329E-01
   2.4186904E+00  -1.4564952E-02  -3.4842167E+00  -9.1338706E-01
   2.4217372E+00  -2.9111098E-02  -3.5500414E+00  -9.0503109E-01
   2.4249980E+00  -3.4624223E-02  -3.6683569E+00  -8.9282221E-01
   2.4285557E+00  -9.8904725E-03  -3.5254829E+00  -8.7047136E-01
   2.4319746E+00  -1.3833478E-02  -3.8266118E+00  -8.6273688E-01
   2.4351199E+00  -2.7000085E-02  -3.8527792E+00  -8.4115613E-01
   2.4384301E+00  -1.9414306E-02  -3.8193264E+00  -8.2992154E-01
   2.4420335E+00  -4.2635430E-02  -3.8970227E+00  -8.1824261E-01
   2.4455991E+00  -2.9942153E-02  -4.0128398E+00  -8.0664581E-01
   2.4485242E+00  -1.3738777E-02  -4.0553141E+00  -7.8940850E-01
   2.4523013E+00  -4.8780091E-02  -4.0568619E+00  -7.7017301E-01
   2.4555628E+00  -3.3843410E-03  -4.1192284E+00  -7.6822710E-01
   2.4586461E+00  -3.1702649E-02  -4.1536427E+00  -7.5373989E-01
   2.4621794E+00  -3.9152995E-02  -4.2309608E+00  -7.3918170E-01
   2.4652026E+00  -1.5195077E-02  -4.2831221E+00  -7.2543591E-01
   2.4682150E+00  -1.4005393E-02  -4.2962236E+00  -7.1167678E-01
   2.4721148E+00  -8.3060391E-02  -4.3577056E+00  -7.0735204E-01
   2.4749548E+00   2.9776969E-03  -4.3954754E+00  -6.9132513E-01
   2.4786916E+00  -2.3651680E-02  -4.4186807E+00  -6.6976458E-01
   2.4823461E+00  -4.5411754E-02  -4.5127716E+00  -6.6135138E-01
   2.4850402E+00  -5.9282668E-02  -4.4754901E+00  -6.5020603E-01
   2.4885671E+00  -4.9753182E-02  -4.5299959E+00  -6.3863671E-01
   2.4924252E+00  -2.1051161E-02  -4.5811276E+00  -6.2594306E-01
   2.4954526E+00   6.4212782E-03  -4.6042008E+00  -6.1596721E-01
   2.4986997E+00  -4.2827938E-02  -4.6183128E+00  -6.0265577E-01
   2.5019410E+00   3.0200440E-02  -4.6571403E+00  -5.8998549E-01
   2.5057967E+00  -3.0715188E-02  -4.6838889E+00  -5.8566493E-01
   2.5088320E+00  -4.0688917E-02  -4.7022839E+00  -5.6561536E-01
   2.5120027E+00  -3.4790214E-03  -4.7062702E+00  -5.7040620E-01
   2.5151320E+00  -3.2569245E-02  -4.7392240E+00  -5.5942994E-01
   2.5189903E+00  -2.4281152E-02  -4.7210984E+00  -5.6683326E-01
   2.5220330E+00  -1.2364540E-02  -4.7851501E+00  -5.5039942E-01
   2.5257759E+00  -2.0632539E-02  -4.7934384E+00  -5.4559040E-01
   2.5287507E+00  -2.5565419E-02  -4.7795444E+00  -5.3464073E-01
   2.5320609E+00  -3.6945546E-03  -4.7878571E+00  -5.3711295E-01
   2.5359573E+00  -1.5752753E-02  -4.8316884E+00  -5.2077460E-01
   2.5390310E+00  -1.7675022E-02  -4.8333163E+00  -5.0492924E-01
   2.5421031E+00   6.1522489E-03  -4.8447452E+00  -4.8853123E-01
   2.5451603E+00  -1.1553744E-02  -4.8355069E+00  -4.9509504E-01
   2.5485902E+00   7.9190060E-03  -4.8719063E+00  -4.7626695E-01
   2.5523221E+00  -1.7754868E-02  -4.8288469E+00  -4.6034196E-01
   2.5557737E+00  -4.1190151E-02  -4.8916206E+00  -4.5445362E-01
   2.5589561E+00  -7.0251347E-03  -4.9250960E+00  -4.4346750E-01
   2.5623055E+00  -2.7110180E-02  -4.8697963E+00  -4.2833215E-01
   2.5655468E+00   1.9262008E-03  -4.9320068E+00  -4.1982859E-01
   2.5692444E+00  -3.5209391E-02  -4.8777966E+00  -3.9327571E-01
   2.5720170E+00  -1.9316936E-02  -4.9077487E+00  -4.1115579E-01
   2.5754583E+00   2.9044086E-04  -4.9210773E+00  -3.9858297E-01
   2.5787232E+00   3.7075125E-02  -4.9586821E+00  -3.7131065E-01
   2.5819726E+00  -1.9941023E-03  -4.9298196E+00  -3.7603042E-01
   2.5859289E+00   3.7217371E-03  -4.8831310E+00  -3.7001121E-01
   2.5893168E+00   1.0359234E-03  -4.9282327E+00  -3.5892513E-01
   2.5925167E+00  -3.3135107E-03  -4.9188356E+00  -3.4641847E-01
   2.5956137E+00   3.5802573E-02  -4.8924966E+00  -3.3858597E-01
   2.5990348E+00  -2.9577105E-03  -4.9437504E+00  -3.3072633E-01
   2.6024156E+00  -9.9604204E-03  -4.9221635E+00  -3.1690437E-01
   2.6059141E+00   3.1574577E-02  -4.9421940E+00  -3.0959889E-01
   2.6093621E+00  -3.6899121E-03  -4.9092350E+00  -3.0263939E-01
   2.6119268E+00  -2.3337455E-02  -4.8970895E+00  -2.9472011E-01
   2.6153893E+00   1.6528206E-02  -4.8474817E+00  -2.8419471E-01
   2.6192100E+00  -1.2137122E-02  -4.8360329E+00  -2.7230379E-01
   2.6221988E+00  -2.7831574E-03  -4.8868895E+00  -2.8226441E-01
   2.6255226E+00   9.9649681E-03  -4.9271007E+00  -2.6791224E-01
   2.6289511E+00   1.0913526E-02  -4.8951297E+00  -2.5238615E-01
   2.6322646E+00   3.0124998E-03  -4.8182645E+00  -2.4013020E-01
   2.6354046E+00   1.4299361E-02  -4.8887911E+00  -2.3242299E-01
   2.6389196E+00   1.4672674E-02  -4.8773603E+00  -2.2794756E-01
   2.6421254E+00   9.8327287E-03  -4.8103399E+00  -2.2455567E-01
   2.6460614E+00   2.7438449E-02  -4.8609271E+00  -2.3149998E-01
   2.6491539E+00   3.4827966E-02  -4.8533616E+00  -2.0522988E-01
   2.6521986E+00   2.2891045E-03  -4.8412709E+00  -1.9754669E-01
   2.6559405E+00  -2.6341907E-03  -4.7743320E+00  -1.8600589E-01
   2.6588852E+00   3.7487179E-02  -4.7820663E+00  -1.9214962E-01
   2.6625087E+00   6.5119569E-03  -4.8138356E+00  -1.8275358E-01
   2.6659098E+00   8.8053994E-04  -4.8074012E+00  -1.8038881E-01
   2.6690998E+00   1.7983736E-02  -4.7389898E+00  -1.6763057E-01
   2.6723282E+00   3.6511368E-03  -4.7386560E+00  -1.5779164E-01
   2.6757343E+00   2.4272742E-02  -4.7508826E+00  -1.5450308E-01
   2.6790891E+00   6.3135556E-04  -4.7924495E+00  -1.4913400E-01
   2.6823952E+00   1.6224522E-02  -4.7103424E+00  -1.3947816E-01
   2.6856546E+00   7.2698928E-03  -4.6673632E+00  -1.3162743E-01
   2.6888692E+00  -2.9755307E-03  -4.6829410E+00  -1.2595126E-01
   2.6926703E+00  -6.1476831E-03  -4.6736813E+00  -1.2375893E-01
   2.6957927E+00  -4.1317050E-03  -4.6509409E+00  -1.1875600E-01
   2.6994874E+00  -2.6598247E-04  -4.6279159E+00  -1.0308871E-01
   2.7025249E+00   1.1256103E-02  -4.5883651E+00  -1.0100166E-01
   2.7061219E+00   2.6075644E-03  -4.5899301E+00  -9.2854351E-02
   2.7090812E+00  -2.9491461E-03  -4.5792403E+00  -9.1487885E-02
   2.7125878E+00  -2.6013877E-03  -4.5831332E+00  -8.2558945E-02
   2.7160480E+00  -3.3505387E-03  -4.5286541E+00  -7.6874256E-02
   2.7194636E+00   1.2507305E-03  -4.4968615E+00  -7.1686655E-02
   2.7228360E+00   8.6736830E-04  -4.4726572E+00  -6.8582751E-02
   2.7261672E+00  -8.5796844E-03  -4.4586153E+00  -6.4927980E-02
   2.7294583E+00   1.4826332E-02  -4.3906846E+00  -5.8790613E-02
   2.7327111E+00   2.3719794E-03  -4.3978801E+00  -5.7821210E-02
   2.7359264E+00   4.2953892E-03  -4.3938761E+00  -5.3127587E-02
   2.7391059E+00   5.8378456E-03  -4.3447180E+00  -4.9465392E-02
   2.7427716E+00  -1.1614511E-03  -4.3417082E+00  -3.9464962E-02
   2.7458770E+00   2.1860795E-03  -4.2851458E+00  -4.1424531E-02
   2.7494593E+00  -6.8337787E-03  -4.2501497E+00  -3.4941897E-02
   2.7524958E+00  -3.0822048E-03  -4.2313561E+00  -3.1144390E-02
   2.7560003E+00  -3.9143725E-03  -4.2046800E+00  -2.8536057E-02
   2.7594647E+00  -6.3907960E-03  -4.1814842E+00  -2.6623482E-02
   2.7628908E+00   1.3688707E-03  -4.1661148E+00  -2.2178950E-02
   2.7657976E+00  -3.3931181E-05  -4.1283855E+00  -1.9724242E-02
   2.7691553E+00  -9.1263134E-04  -4.1301503E+00  -1.2572999E-02
   2.7724776E+00   4.0138243E-03  -4.0761328E+00  -1.3154957E-02
   2.7762332E+00   7.7145227E-04  -4.0624642E+00  -5.4425173E-03
   2.7794840E+00   3.8744407E-03  -3.9901624E+00  -5.6993752E-03
   2.7827029E+00   3.2699381E-03  -3.9847312E+00  -3.2148550E-03
   2.7858911E+00  -1.9644115E-03  -3.9663088E+00  -5.2636361E-04
   2.7894976E+00   7.5944457E-03  -3.9281211E+00   2.0155434E-03
   2.7926221E+00   3.7898694E-03  -3.8597932E+00   5.8943457E-03
   2.7961581E+00   7.2879805E-03  -3.8393459E+00   7.1814717E-03
   2.7992227E+00   3.9749569E-03  -3.8367586E+00   7.8908587E-03
   2.8026924E+00   9.7856009E-03  -3.7125144E+00   1.5400395E-02
   2.8061283E+00   6.3581206E-03  -3.7161016E+00   1.0257586E-02
   2.8095310E+00   4.1512740E-03  -3.7648962E+00   1.3276789E-02
   2.8129017E+00   1.0078206E-02  -3.7295554E+00   1.3792517E-02
   2.8162413E+00   1.5356344E-02  -3.5229342E+00   1.7021189E-02
   2.8195505E+00   1.1593198E-02  -3.6532886E+00   1.6733551E-02
   2.8228304E+00   8.6548477E-03  -3.6517498E+00   1.6450727E-02
   2.8260815E+00   7.3083616E-03  -3.4551537E+00   1.8132113E-02
   2.8293047E+00   5.8485642E-03  -3.4825284E+00   1.9976445E-02
   2.8328981E+00   9.6065970E-03  -3.5177424E+00   2.0260140E-02
   2.8360641E+00   7.6276711E-03  -3.4090686E+00   1.8623644E-02
   2.8395951E+00   5.8922144E-03  -3.3773236E+00   2.0901941E-02
   2.8427069E+00   6.7383866E-03  -3.3348827E+00   2.3920657E-02
   2.8461783E+00   9.1404878E-03  -3.3058252E+00   2.2215145E-02
   2.8496196E+00   2.6473269E-02  -3.2408400E+00   2.1106197E-02
   2.8530314E+00   3.6788317E-03  -3.2292907E+00   2.1650530E-02
   2.8560398E+00   6.1147502E-03  -3.1816461E+00   2.4279473E-02
   2.8593979E+00   5.8089541E-03  -3.1246905E+00   1.8280694E-02
   2.8627286E+00   8.3599025E-03  -3.0778599E+00   2.3274375E-02
   2.8663979E+00   9.3957474E-03  -3.0775478E+00   2.4968103E-02
   2.8696728E+00   4.7196019E-03  -3.0379159E+00   2.1347212E-02
   2.8729222E+00   8.4041143E-03  -2.9176526E+00   2.9132860E-02
   2.8761468E+00   9.2830304E-03  -2.9578950E+00   2.6779465E-02
   2.8797014E+00   9.6092327E-03  -2.9613590E+00   2.4954852E-02
   2.8828752E+00   9.6796239E-03  -2.8449385E+00   2.4361039E-02
   2.8863747E+00   9.9296542E-03  -2.7558813E+00   2.5185578E-02
   2.8895004E+00   1.1302832E-02  -2.7805519E+00   2.7286613E-02
   2.8930204E+00   9.5879417E-03  -2.7895954E+00   2.5625328E-02
   2.8962717E+00   1.1802182E-02  -2.7395911E+00   2.3810612E-02
   2.8994622E+00   1.2967044E-02  -2.5946898E+00   2.8105933E-02
   2.9030647E+00   2.2727918E-02  -2.5955718E+00   2.5056923E-02
   2.9064071E+00   6.5292823E-03  -2.6021576E+00   2.4874408E-02
   2.9093170E+00   1.4311309E-02  -2.5956872E+00   2.4037264E-02
   2.9132609E+00   1.1553809E-02  -2.4862800E+00   2.8575139E-02
   2.9166687E+00   1.3321708E-02  -2.4360716E+00   2.5323424E-02
   2.9193742E+00   1.8313928E-02  -2.3993258E+00   2.5373545E-02
   2.9230623E+00   1.3200250E-02  -2.3702452E+00   2.2680672E-02
   2.9266212E+00   8.2728881E-03  -2.3301322E+00   2.5225449E-02
   2.9292893E+00   2.5090938E-02  -2.2789736E+00   2.5114842E-02
   2.9330747E+00   1.1451998E-02  -2.2477932E+00   2.6153347E-02
   2.9362664E+00   2.5162052E-02  -2.2530293E+00  -1.0638656E-02
   2.9398534E+00   1.8243261E-03  -2.1089137E+00   2.6078699E-02
   2.9428353E+00   1.6094832E-02  -2.1432643E+00   2.5086932E-02
   2.9464595E+00   1.6763344E-02  -2.1064053E+00   2.8252924E-02
   2.9496529E+00   2.7532626E-03  -2.0457032E+00   2.1441357E-02
   2.9529161E+00   1.8950891E-02  -1.9853789E+00   2.5801042E-02
   2.9561379E+00   1.4832348E-02  -1.9311961E+00   2.5435627E-02
   2.9593239E+00   2.3501860E-02  -1.8857207E+00   2.4412092E-02
   2.9635236E+00   4.9520917E-03  -1.8492292E+00   2.5697118E-02
   2.9666417E+00   1.0490590E-02  -1.8270766E+00   2.3526715E-02
   2.9697359E+00   2.9612703E-03  -1.7940013E+00   2.7834149E-02
   2.9726965E+00   5.9785713E-03  -1.7288337E+00   2.3667527E-02
   2.9762673E+00   2.9124325E-02  -1.6748859E+00   1.8508220E-02
   2.9799254E+00   1.7761931E-02  -1.6322742E+00   3.2541830E-02
   2.9829550E+00   7.9197977E-03  -1.6040996E+00   2.8892584E-02
   2.9862700E+00   8.3547663E-03  -1.5082630E+00   3.0197736E-02
   2.9896197E+00   3.5202079E-02  -1.4315150E+00   2.2666521E-02
   2.9930377E+00   5.2254680E-03  -1.4029597E+00   3.0134115E-02
   2.9963107E+00  -1.2851742E-03  -1.4289677E+00   3.2056861E-02
   3.0000958E+00   1.0084117E-02  -1.0935146E+00   3.0655725E-02
   3.0030656E+00   1.1276707E-02  -1.6038162E+00   3.5761774E-02
   3.0062296E+00   1.2755946E-02  -1.0558407E+00   3.3832870E-02
   3.0094287E+00   4.2947293E-03  -1.4116322E+00   3.6197249E-02
   3.0137141E+00  -1.9892373E-03  -1.1010100E+00   3.3734608E-02
   3.0166371E+00  -6.8376735E-03  -1.0847961E+00   3.2113906E-02
   3.0194597E+00   2.4675254E-02  -1.1306083E+00   3.0538199E-02
   3.0229573E+00   7.6073795E-03  -1.0170758E+00   3.2592654E-02
   3.0268321E+00   7.4550351E-03  -9.1925597E-01   3.0254422E-02
   3.0302658E+00  -2.2129036E-04  -8.8970751E-01   3.7860513E-02
   3.0326974E+00   1.5452736E-02  -8.8119650E-01   3.5159424E-02
   3.0362375E+00   6.3398192E-03  -7.9754114E-01   3.7327059E-02
   3.0395033E+00   1.2625113E-02  -7.7426612E-01   3.2809269E-02
   3.0433455E+00   6.0696821E-03  -6.5610015E-01   3.6845110E-02
   3.0466776E+00   1.8194709E-03  -6.4719570E-01   3.3977333E-02
   3.0499673E+00   1.9186225E-02  -6.0484147E-01   3.6309604E-02
   3.0528917E+00  -6.1213793E-03  -5.1968557E-01   4.0226948E-02
   3.0562773E+00  -7.5637380E-04  -4.9066988E-01   3.7748590E-02
   3.0603418E+00   1.7085528E-02  -3.9428467E-01   2.8052799E-02
   3.0638137E+00   8.3140032E-03  -3.7023318E-01   3.7426610E-02
   3.0672276E+00   1.5456453E-02  -3.2266667E-01   3.3431012E-02
   3.0694566E+00   1.4644379E-02  -3.2068887E-01   3.6817208E-02
   3.0738106E+00  -4.8561469E-03  -2.5626266E-01   3.7615269E-02
   3.0769908E+00   9.2825323E-04  -1.2188457E-01   3.5042610E-02
   3.0801034E+00   4.4217799E-03  -1.1350798E-01   3.6656559E-02
   3.0831525E+00   1.8046260E-03  -6.6010848E-02   3.1240741E-02
   3.0871255E+00   2.0890280E-03  -2.0466702E-02   3.4804072E-02
   3.0900404E+00   3.9442675E-03   9.4198035E-03   4.0372107E-02
   3.0938463E+00   6.5314621E-03   8.6193584E-02   3.5939768E-02
   3.0966434E+00   4.0446254E-03   1.6275108E-01   4.4588622E-02
   3.1003015E+00  -4.6079019E-03   2.2479464E-01   4.5905944E-02
   3.1029944E+00   7.9535255E-03   2.3493141E-01   3.2347169E-02
   3.1065209E+00  -6.5718305E-06   2.9283208E-01   4.4934552E-02
   3.1099787E+00   2.7561742E-03   3.3271313E-01   4.0884636E-02
   3.1133711E+00   1.0894731E-02   4.5267972E-01   4.2196464E-02
   3.1167023E+00   7.8779748E-03   5.0922859E-01   4.1150477E-02
   3.1199751E+00   8.7765194E-03   5.4218674E-01   3.7528619E-02
   3.1231928E+00   9.2399055E-03   5.7833296E-01   4.1176401E-02
   3.1271415E+00  -4.9369568E-03   6.4032656E-01   4.2068403E-02
   3.1302447E+00   9.9645630E-03   7.0509523E-01   3.9558809E-02
   3.1333008E+00  -2.3840466E-03   8.1583929E-01   4.0123034E-02
   3.1370578E+00  -3.2475903E-03   8.4451389E-01   4.1707810E-02
   3.1400156E+00   3.4225758E-03   8.3892184E-01   3.3849794E-02
   3.1436555E+00  -2.2829652E-03   9.3850875E-01   3.9723128E-02
   3.1465240E+00   4.8454860E-03   9.8131132E-01   4.2388689E-02
   3.1500573E+00  -3.3492257E-03   1.0819821E+00   4.0480245E-02
   3.1535354E+00   8.3411351E-04   1.1297511E+00   3.7781294E-02
   3.1569607E+00   4.1393745E-03   1.1851623E+00   4.1490305E-02
   3.1603358E+00   9.1763109E-04   1.2304329E+00   4.4630941E-02
   3.1636624E+00   3.1394986E-03   1.3066591E+00   4.0771913E-02
   3.1669433E+00   3.2295226E-03   1.3601348E+00   4.0728226E-02
   3.1701798E+00   1.2710700E-03   1.3993214E+00   4.1847356E-02
   3.1733739E+00  -1.7832222E-03   1.4592606E+00   3.8697664E-02
   3.1771531E+00   1.7482280E-04   1.5595260E+00   4.3556221E-02
   3.1802595E+00   1.8783328E-03   1.6065857E+00   4.1283295E-02
   3.1833284E+00  -5.1510655E-03   1.6540060E+00   4.1108537E-02
   3.1869636E+00   8.3442032E-03   1.7101226E+00   4.3249201E-02
   3.1905637E+00  -4.1856784E-03   1.7549506E+00   3.5674017E-02
   3.1933558E+00   6.2864232E-03   1.8544470E+00   4.0769462E-02
   3.1967494E+00  -1.6871565E-03   1.9138856E+00   3.8068458E-02
   3.2008746E+00   5.2756337E-03   1.9663363E+00   4.0913228E-02
   3.2032146E+00  -3.5454934E-03   2.0226429E+00   3.7359647E-02
   3.2067454E+00   1.2774999E-03   2.0875640E+00   3.9424043E-02
   3.2102098E+00   8.1597054E-03   2.1125989E+00   3.8943164E-02
   3.2137485E+00  -6.7487932E-03   2.2116737E+00   3.8788117E-02
   3.2172894E+00  -2.6875769E-04   2.3036292E+00   3.6509551E-02
   3.2208321E+00   2.9771244E-03   2.3229494E+00   3.5413440E-02
   3.2231998E+00   8.6397398E-03   2.3964872E+00   3.7210941E-02
   3.2267678E+00  -7.4931979E-04   2.4500651E+00   3.5553560E-02
   3.2301962E+00  -9.5445821E-03   2.5019066E+00   3.4713432E-02
   3.2332335E+00  -5.0492684E-04   2.6017680E+00   3.0140759E-02
   3.2367494E+00   3.1294816E-04   2.6485169E+00   3.1640813E-02
   3.2401669E+00   4.5492747E-03   2.7065070E+00   2.8306672E-02
   3.2434578E+00   1.9885686E-03   2.8071916E+00   2.9144568E-02
   3.2471285E+00   8.7214133E-04   2.7852242E+00   2.7126361E-02
   3.2509725E+00   4.6801218E-03   2.8325987E+00   2.4368815E-02
   3.2535331E+00  -1.6973263E-02   2.9396536E+00   2.0577304E-02
   3.2573714E+00   1.0740680E-02   3.1788008E+00   1.7063286E-02
   3.2599282E+00  -3.3116937E-04   3.1256752E+00   1.6136600E-02
   3.2637606E+00   2.7588801E-02   3.0576289E+00   1.8960908E-02
   3.2675896E+00  -6.6635828E-03   3.2689538E+00   1.6449442E-02
   3.2707245E+00  -2.7649070E-03   3.2164586E+00   1.1108978E-02
   3.2738154E+00   5.8029653E-03   3.3122671E+00   7.8366445E-03
   3.2774415E+00   1.6349979E-04   3.3813250E+00   8.7950248E-03
   3.2805128E+00  -2.2340994E-03   3.4997611E+00   6.9045271E-03
   3.2842140E+00  -7.9500945E-03   3.5608864E+00   1.3119732E-03
   3.2875047E+00   1.5606519E-02   3.5724769E+00   2.5204679E-03
   3.2899737E+00   3.4390164E-03   3.5642579E+00  -8.7596918E-04
   3.2937138E+00   7.1926606E-03   3.6192870E+00  -1.5996669E-03
   3.2973967E+00   5.2153268E-03   3.7446275E+00  -7.4522700E-03
   3.3010311E+00   2.5669495E-03   3.8641262E+00  -7.3322644E-03
   3.3034315E+00   6.9543296E-03   3.8002989E+00  -6.2034517E-03
   3.3070028E+00   1.0419362E-02   3.8034041E+00  -8.9063263E-03
   3.3105438E+00  -9.1554662E-03   4.2162342E+00  -2.4500722E-02
   3.3140595E+00   1.0017613E-02   4.1044564E+00  -2.1331679E-02
   3.3175533E+00  -7.1923379E-03   4.4228697E+00  -2.7674004E-02
   3.3209753E+00  -1.0271220E-02   3.9341719E+00  -2.4106812E-02
   3.3244350E+00   2.2280559E-02   4.2764692E+00  -2.9906522E-02
   3.3267338E+00  -5.0505199E-03   4.1845284E+00  -3.5235114E-02
   3.3302133E+00   5.3717620E-03   4.2333565E+00  -3.2801989E-02
   3.3340492E+00   1.5115267E-02   4.4336305E+00  -3.8561020E-02
   3.3375263E+00   1.3436638E-02   4.4706087E+00  -4.0407665E-02
   3.3407423E+00  -5.9958018E-04   4.5158081E+00  -3.8226511E-02
