  flscon:  version 23.2.0.01  win64 2022 
 FLOW-3D   02:11:33  02/29/2024 cero     
   hydr3d   version  23.2.0.20 win64     12/04/2023 HYDRO    
 Simulation Template: Free Surface - TruVOF (Default)                            

Mesh Block   1
 printing pfxob, pfyob, pfzob       
       1     1002      0.000E+00      3.341E+00
   time              pfxob_1         pfyob_1         pfzob_1
   2.3655283E+00  -1.0717098E-01  -4.6725597E+00   1.1233585E+00
   2.3688385E+00  -9.3449697E-02  -4.8420916E+00   1.1237781E+00
   2.3722358E+00  -8.4446959E-02  -4.9082613E+00   1.1254876E+00
   2.3748393E+00  -1.5684108E-01  -5.0243840E+00   1.1222639E+00
   2.3784389E+00  -7.8868821E-02  -5.1004438E+00   1.1243937E+00
   2.3821740E+00  -9.7033918E-02  -5.2163877E+00   1.1210470E+00
   2.3850627E+00  -1.2529366E-01  -5.3880839E+00   1.1238431E+00
   2.3888977E+00  -9.6756428E-02  -5.4071393E+00   1.1210685E+00
   2.3917639E+00  -9.8856121E-02  -5.4999065E+00   1.1185435E+00
   2.3955779E+00  -8.0694281E-02  -5.6663408E+00   1.1207012E+00
   2.3984351E+00  -1.1264710E-01  -5.7083235E+00   1.1240790E+00
   2.4022446E+00  -6.3182585E-02  -5.8328300E+00   1.1252636E+00
   2.4051034E+00  -1.6034372E-01  -5.9484458E+00   1.1279497E+00
   2.4089205E+00  -1.9126555E-01  -6.0560298E+00   1.1300217E+00
   2.4117751E+00  -9.8483078E-02  -6.1126800E+00   1.1314518E+00
   2.4155638E+00  -8.4258504E-02  -6.1781578E+00   1.1323992E+00
   2.4183936E+00  -5.5599220E-02  -6.3518023E+00   1.1369739E+00
   2.4221447E+00  -8.6947177E-03  -6.3890791E+00   1.1362827E+00
   2.4249399E+00  -7.6650023E-02  -6.5236697E+00   1.1362000E+00
   2.4286292E+00  -7.4044935E-02  -6.6325836E+00   1.1371093E+00
   2.4323773E+00  -7.7349342E-02  -6.6982136E+00   1.1382972E+00
   2.4352171E+00  -3.4614839E-02  -6.7563481E+00   1.1389852E+00
   2.4389160E+00  -4.4635393E-02  -6.8295879E+00   1.1384401E+00
   2.4423089E+00  -4.7552373E-02  -6.9252396E+00   1.1328535E+00
   2.4456418E+00  -2.2966645E-03  -6.9844790E+00   1.1293652E+00
   2.4483750E+00  -3.1245383E-02  -7.0569048E+00   1.1277596E+00
   2.4523430E+00  -1.9761266E-01  -7.2289891E+00   1.1212080E+00
   2.4555826E+00   7.7254944E-03  -7.2868800E+00   1.1172074E+00
   2.4590278E+00  -5.0942443E-02  -7.3209424E+00   1.1112539E+00
   2.4618628E+00  -4.2442586E-02  -7.4162960E+00   1.1027584E+00
   2.4652612E+00  -1.6400580E-01  -7.4897161E+00   1.1055337E+00
   2.4686234E+00  -1.0279299E-01  -7.4492636E+00   1.1034068E+00
   2.4719551E+00  -1.5684901E-02  -7.5414748E+00   1.1005023E+00
   2.4753423E+00  -5.6100000E-02  -7.5200214E+00   1.1074705E+00
   2.4787350E+00  -1.0897973E-01  -7.5971971E+00   1.0975956E+00
   2.4821367E+00  -1.6473819E-01  -7.7019877E+00   1.0943975E+00
   2.4856002E+00  -1.3410644E-01  -7.8172951E+00   1.0858427E+00
   2.4890444E+00  -1.1935944E-02  -7.7856750E+00   1.0859481E+00
   2.4918094E+00  -6.3400924E-02  -7.7832952E+00   1.0905610E+00
   2.4952817E+00  -4.1882765E-02  -7.8491111E+00   1.0922542E+00
   2.4987588E+00  -5.3853933E-02  -7.8396740E+00   1.0873778E+00
   2.5023229E+00   7.6545267E-03  -7.8574133E+00   1.0914532E+00
   2.5052824E+00  -6.2268704E-02  -7.9340057E+00   1.0964950E+00
   2.5091522E+00  -2.3846611E-02  -7.9299669E+00   1.0954285E+00
   2.5120270E+00  -4.1112259E-02  -7.9384575E+00   1.0985607E+00
   2.5154650E+00  -2.9537437E-02  -7.9576879E+00   1.1020784E+00
   2.5189850E+00  -4.1127391E-02  -8.0380478E+00   1.1028818E+00
   2.5224047E+00  -7.8204602E-02  -7.9687967E+00   1.1052541E+00
   2.5256591E+00  -3.4447093E-02  -7.8966064E+00   1.1070203E+00
   2.5290303E+00  -5.1849306E-02  -8.0244627E+00   1.1101406E+00
   2.5323954E+00  -1.7567731E-02  -8.0780182E+00   1.1126363E+00
   2.5357556E+00   2.0641442E-01  -7.8833427E+00   1.1137867E+00
   2.5391440E+00   7.1663991E-02  -8.0460491E+00   1.1147457E+00
   2.5425494E+00  -3.4892693E-02  -8.0236797E+00   1.1206623E+00
   2.5459538E+00  -2.8941546E-02  -8.0372601E+00   1.1221274E+00
   2.5488257E+00  -6.8252921E-02  -7.8812604E+00   1.1274780E+00
   2.5521102E+00  -9.8080769E-02  -7.9419694E+00   1.1164749E+00
   2.5558455E+00   2.1775009E-02  -7.8630352E+00   1.1200595E+00
   2.5586278E+00   4.4295266E-02  -7.9187584E+00   1.1293921E+00
   2.5619328E+00  -5.7269771E-02  -7.9498959E+00   1.1338732E+00
   2.5653217E+00  -5.7622381E-03  -7.9617314E+00   1.1339366E+00
   2.5686102E+00   2.5894342E-03  -7.9438572E+00   1.1163449E+00
   2.5719993E+00  -1.1363206E-02  -7.8100886E+00   1.1351697E+00
   2.5753913E+00  -8.4733315E-02  -7.9093399E+00   1.1408197E+00
   2.5792835E+00  -6.2019419E-02  -7.7545977E+00   1.1419395E+00
   2.5824144E+00  -7.7674083E-02  -7.7849765E+00   1.1319020E+00
   2.5855515E+00  -4.2904023E-02  -7.7585478E+00   1.1380464E+00
   2.5889657E+00  -9.3191683E-02  -7.5927277E+00   1.1407109E+00
   2.5920913E+00  -3.3449270E-02  -7.6790829E+00   1.1396134E+00
   2.5954704E+00  -8.9925379E-02  -7.6859093E+00   1.1419103E+00
   2.5987499E+00  -5.3309547E-03  -7.7057843E+00   1.1362321E+00
   2.6021736E+00  -2.7677757E-01  -7.4557543E+00   1.1417074E+00
   2.6054225E+00   1.9141380E-02  -7.5158844E+00   1.1474791E+00
   2.6093030E+00  -1.4078971E-02  -7.4495535E+00   1.1373829E+00
   2.6125684E+00  -3.0983632E-02  -7.4209070E+00   1.1424590E+00
   2.6156831E+00  -3.4407239E-02  -7.4824386E+00   1.1432084E+00
   2.6192696E+00  -8.9840945E-03  -7.3781514E+00   1.1421870E+00
   2.6221070E+00  -3.0953538E-02  -7.3369255E+00   1.1394562E+00
   2.6254869E+00  -3.0231742E-02  -7.3183045E+00   1.1379154E+00
   2.6289487E+00  -2.4327558E-02  -7.2109728E+00   1.1390675E+00
   2.6321549E+00   1.1480067E-02  -7.1616955E+00   1.1373013E+00
   2.6361282E+00  -4.1745801E-02  -7.1715288E+00   1.1389712E+00
   2.6393306E+00  -2.8635353E-02  -7.1528440E+00   1.1396632E+00
   2.6424484E+00  -1.5431292E-03  -7.1221113E+00   1.1372102E+00
   2.6454642E+00   1.1378459E-02  -7.0874362E+00   1.1406730E+00
   2.6494675E+00  -1.7679781E-02  -6.9983506E+00   1.1456254E+00
   2.6527271E+00  -3.1965025E-02  -6.9346466E+00   1.1481777E+00
   2.6558502E+00  -4.8959837E-03  -6.9094296E+00   1.1515957E+00
   2.6588852E+00  -1.8995097E-02  -6.8318987E+00   1.1588089E+00
   2.6624336E+00  -7.2881103E-02  -6.7761564E+00   1.1559992E+00
   2.6658807E+00   2.3338618E-02  -6.6754861E+00   1.1588999E+00
   2.6692829E+00   8.7234974E-03  -6.7126756E+00   1.1607925E+00
   2.6721721E+00   4.6215826E-03  -6.6681590E+00   1.1640874E+00
   2.6754785E+00  -3.7436847E-02  -6.5855103E+00   1.1668203E+00
   2.6788907E+00  -1.1870744E-02  -6.3868647E+00   1.1696433E+00
   2.6825092E+00  -1.9445026E-02  -6.3777347E+00   1.1727275E+00
   2.6860123E+00  -3.0479016E-02  -6.4881196E+00   1.1722462E+00
   2.6889269E+00  -1.8203314E-02  -6.3021994E+00   1.1802783E+00
   2.6922114E+00   6.6642081E-03  -6.2639356E+00   1.1802783E+00
   2.6958044E+00  -2.4127984E-02  -6.1668053E+00   1.1816171E+00
   2.6993906E+00  -4.2748634E-02  -6.1274552E+00   1.1839195E+00
   2.7021623E+00  -4.3023113E-02  -6.0564108E+00   1.1776148E+00
   2.7056856E+00  -1.3903001E-02  -5.9902539E+00   1.1790560E+00
   2.7094405E+00  -1.5291594E-02  -5.9326596E+00   1.1784697E+00
   2.7122414E+00  -8.4284199E-03  -5.8839831E+00   1.1838130E+00
   2.7157106E+00  -4.3452233E-03  -5.8250918E+00   1.1825352E+00
   2.7191761E+00  -1.4109141E-02  -5.7823739E+00   1.1833341E+00
   2.7228026E+00   7.4505825E-03  -5.6247897E+00   1.1889184E+00
   2.7254877E+00  -1.8304210E-02  -5.5604243E+00   1.1911426E+00
   2.7290874E+00  -2.4041694E-02  -5.5271702E+00   1.1896483E+00
   2.7326660E+00  -1.2535443E-02  -5.5165229E+00   1.1931219E+00
   2.7362418E+00  -3.4920792E-03  -5.4344311E+00   1.1952664E+00
   2.7389505E+00  -8.2263970E-05  -5.3889952E+00   1.1955706E+00
   2.7425842E+00   4.1247704E-03  -5.3405218E+00   1.1941923E+00
   2.7462664E+00   9.9216271E-03  -5.1785021E+00   1.1932012E+00
   2.7490230E+00   7.3680687E-03  -5.1271844E+00   1.1945626E+00
   2.7527094E+00  -5.9020957E-03  -5.0621967E+00   1.1906588E+00
   2.7563660E+00   2.0751305E-02  -5.0423436E+00   1.1960938E+00
   2.7590864E+00   2.3062041E-03  -5.0460973E+00   1.1926273E+00
   2.7624815E+00  -2.6511423E-02  -4.9571919E+00   1.1991185E+00
   2.7660317E+00   5.7252473E-03  -4.8853412E+00   1.1902562E+00
   2.7695909E+00   2.8739715E-02  -4.8580527E+00   1.1980594E+00
   2.7731225E+00   2.3238964E-02  -4.7875819E+00   1.1963006E+00
   2.7757580E+00   1.4958183E-02  -4.7461834E+00   1.1951560E+00
   2.7792530E+00   3.4176689E-02  -4.6567945E+00   1.1990936E+00
   2.7827013E+00  -6.6238739E-02  -4.3671927E+00   1.2000085E+00
   2.7860563E+00   5.0578203E-02  -4.6136031E+00   1.1945676E+00
   2.7893777E+00   2.2346342E-02  -4.4752984E+00   1.2017130E+00
   2.7926781E+00   1.7574964E-02  -4.4666972E+00   1.1981659E+00
   2.7959483E+00   4.4712063E-02  -4.3427801E+00   1.1944460E+00
   2.7991970E+00   2.6279723E-02  -4.3165874E+00   1.1945286E+00
   2.8024793E+00   1.5670912E-02  -4.2749991E+00   1.1947702E+00
   2.8057904E+00   4.5318857E-02  -4.1831946E+00   1.1970457E+00
   2.8091710E+00   2.5488434E-02  -4.1381764E+00   1.1945150E+00
   2.8125515E+00   2.6379121E-02  -4.0677719E+00   1.1963385E+00
   2.8160868E+00   4.8755538E-02  -3.9940848E+00   1.1954718E+00
   2.8196602E+00   2.6107663E-02  -4.0274992E+00   1.1935850E+00
   2.8225589E+00   2.1980282E-02  -3.8979688E+00   1.1973077E+00
   2.8258693E+00   5.8210146E-02  -3.8709996E+00   1.1998141E+00
   2.8298726E+00  -1.2781796E-02  -3.7804980E+00   1.1993084E+00
   2.8324056E+00   2.4741655E-02  -3.7326317E+00   1.1990749E+00
   2.8359649E+00   5.0931506E-02  -3.7035842E+00   1.2004902E+00
   2.8397207E+00   4.8899017E-02  -3.6893277E+00   1.1973327E+00
   2.8425701E+00   2.3939727E-02  -3.5668082E+00   1.1991522E+00
   2.8463087E+00   5.1058706E-02  -3.5613229E+00   1.1978633E+00
   2.8490779E+00   4.9150541E-02  -3.5154054E+00   1.1977630E+00
   2.8527112E+00   7.2329275E-02  -3.4828305E+00   1.1976844E+00
   2.8563042E+00   5.2699938E-02  -3.3943560E+00   1.1978445E+00
   2.8596816E+00   9.7898379E-02  -3.4292898E+00   1.1976354E+00
   2.8627028E+00   5.3072128E-02  -3.3014114E+00   1.1990803E+00
   2.8661697E+00   4.5748297E-02  -3.2293565E+00   1.1998214E+00
   2.8695910E+00   6.6882171E-02  -3.2260640E+00   1.2001125E+00
   2.8729765E+00   5.4626178E-02  -3.1556807E+00   1.2004794E+00
   2.8764882E+00   4.4944942E-02  -3.0771279E+00   1.1998880E+00
   2.8799152E+00   3.0582145E-02  -3.0363002E+00   1.2010245E+00
   2.8833122E+00   9.1851540E-02  -3.0471675E+00   1.1986020E+00
   2.8866937E+00   5.8652159E-02  -2.9277852E+00   1.2014545E+00
   2.8900380E+00   5.0492752E-02  -2.8433728E+00   1.2009497E+00
   2.8933842E+00   5.1911566E-02  -2.7423062E+00   1.2002541E+00
   2.8959620E+00   7.7913627E-02  -2.7874160E+00   1.2008582E+00
   2.8997843E+00   6.8798684E-02  -2.7400701E+00   1.2002652E+00
   2.9030554E+00   5.0235450E-02  -2.7151940E+00   1.2008148E+00
   2.9065816E+00   5.9328999E-02  -2.5990613E+00   1.2015402E+00
   2.9093499E+00   6.7282937E-02  -2.5766299E+00   1.2009830E+00
   2.9131429E+00   7.0898153E-02  -2.5273454E+00   1.2015376E+00
   2.9160018E+00   5.9446849E-02  -2.4359589E+00   1.2031523E+00
   2.9200995E+00   9.0874776E-02  -2.4619062E+00   1.2017542E+00
   2.9227710E+00   5.5394199E-02  -2.3780985E+00   1.2068503E+00
   2.9263175E+00   7.3871344E-02  -2.2818866E+00   1.2057307E+00
   2.9298370E+00   6.3853070E-02  -2.2617505E+00   1.2057838E+00
   2.9333539E+00   5.7952583E-02  -2.1715622E+00   1.2046486E+00
   2.9359915E+00   6.4463794E-02  -2.1489227E+00   1.2062328E+00
   2.9394841E+00   6.7120194E-02  -2.0796022E+00   1.2073678E+00
   2.9430521E+00   5.2195977E-02  -2.0352647E+00   1.2076033E+00
   2.9466810E+00   6.7460604E-02  -1.9800309E+00   1.2079290E+00
   2.9494040E+00   5.0719075E-02  -1.9106226E+00   1.2085657E+00
   2.9530137E+00   4.6221703E-02  -1.8875397E+00   1.2088083E+00
   2.9559443E+00   4.2041600E-02  -1.8271416E+00   1.2097949E+00
   2.9597926E+00   3.2926578E-02  -1.7055260E+00   1.2104168E+00
   2.9626756E+00   5.8029924E-02  -1.7248843E+00   1.2078847E+00
   2.9664297E+00   7.2038576E-02  -1.6936990E+00   1.2099663E+00
   2.9701810E+00   5.4695059E-02  -1.5294920E+00   1.2107029E+00
   2.9730620E+00   5.8315825E-02  -1.5669289E+00   1.2112833E+00
   2.9769077E+00   3.4448389E-02  -1.5041934E+00   1.2125287E+00
   2.9797757E+00   3.5836548E-02  -1.4920392E+00   1.2134663E+00
   2.9834158E+00   2.8702572E-02  -1.4262869E+00   1.2145900E+00
   2.9869680E+00   3.2665223E-02  -1.3254601E+00   1.2131683E+00
   2.9898593E+00   5.4854892E-02  -1.3210130E+00   1.2146354E+00
   2.9928164E+00   4.3068096E-02  -1.2705464E+00   1.2151258E+00
   2.9967690E+00   4.4703998E-02  -1.2166177E+00   1.2138702E+00
   2.9996815E+00   4.0736936E-02  -1.1502542E+00   1.2151072E+00
   3.0034990E+00   3.4065600E-02  -1.0697793E+00   1.2159643E+00
   3.0063152E+00   3.5727739E-02  -1.0352539E+00   1.2163669E+00
   3.0099931E+00   3.3744723E-02  -1.0225884E+00   1.2177341E+00
   3.0136113E+00   4.6148092E-02  -9.5909071E-01   1.2194477E+00
   3.0162957E+00   4.5340575E-02  -9.1619414E-01   1.2206410E+00
   3.0198243E+00   3.3531513E-02  -8.2307976E-01   1.2206659E+00
   3.0232983E+00   4.0717479E-02  -7.6160407E-01   1.2215831E+00
   3.0267205E+00   3.4388382E-02  -7.2823852E-01   1.2226583E+00
   3.0300946E+00   1.9978715E-02  -6.7439514E-01   1.2233974E+00
   3.0334229E+00   1.8274158E-02  -6.3104647E-01   1.2242324E+00
   3.0364623E+00   2.2213910E-02  -5.9589672E-01   1.2254187E+00
   3.0396163E+00   2.9548677E-02  -4.8008597E-01   1.2260206E+00
   3.0436249E+00   2.7534425E-02  -4.6098629E-01   1.2268316E+00
   3.0467918E+00   3.2727391E-02  -4.2185804E-01   1.2276745E+00
   3.0499251E+00   4.8641119E-02  -3.2587618E-01   1.2285368E+00
   3.0530267E+00   3.3494450E-02  -2.5363088E-01   1.2305843E+00
   3.0568619E+00   2.0034254E-02  -2.2644587E-01   1.2313222E+00
   3.0598984E+00   5.4946497E-02  -2.0714746E-01   1.2323973E+00
   3.0636580E+00   2.4238834E-02  -9.8785445E-02   1.2343724E+00
   3.0666392E+00   2.5879072E-02  -3.8727894E-02   1.2354439E+00
   3.0703351E+00   1.3281193E-02  -2.8885311E-02   1.2372928E+00
   3.0732689E+00   2.7367722E-02   1.2676416E-01   1.2373707E+00
   3.0769091E+00   3.2509420E-02   1.0045365E-01   1.2374945E+00
   3.0798011E+00   3.4848526E-02   1.8840092E-01   1.2370785E+00
   3.0833919E+00   1.2477623E-02   2.6658171E-01   1.2414783E+00
   3.0869577E+00   3.6084171E-02   3.4534296E-01   1.2426569E+00
   3.0897930E+00   1.5987745E-02   3.7544850E-01   1.2437882E+00
   3.0931997E+00   2.6111195E-02   4.3786556E-01   1.2448227E+00
   3.0966945E+00   1.6179465E-02   5.0990707E-01   1.2470492E+00
   3.1001756E+00   2.1312069E-02   5.9448445E-01   1.2489873E+00
   3.1036241E+00   3.0626884E-02   6.6872644E-01   1.2514215E+00
   3.1070387E+00   2.5818810E-02   7.4359244E-01   1.2507620E+00
   3.1104207E+00   3.2071788E-02   7.7804911E-01   1.2526876E+00
   3.1137712E+00   2.6253186E-02   8.7724799E-01   1.2540097E+00
   3.1170912E+00   5.1895443E-02   9.5745558E-01   1.2551234E+00
   3.1203818E+00   2.1187175E-02   1.0037801E+00   1.2558261E+00
   3.1236441E+00   5.9928489E-03   1.0910397E+00   1.2587494E+00
   3.1268787E+00   5.1174399E-02   1.1645219E+00   1.2604120E+00
   3.1300869E+00   3.4050651E-02   1.2267848E+00   1.2626083E+00
   3.1332691E+00   4.6293076E-02   1.2991241E+00   1.2639779E+00
   3.1370549E+00   4.1726254E-02   1.3885065E+00   1.2659228E+00
   3.1401832E+00   4.8345484E-02   1.4307971E+00   1.2670100E+00
   3.1432879E+00   6.4098276E-02   1.5205139E+00   1.2689490E+00
   3.1469839E+00   3.7108585E-02   1.6348249E+00   1.2718756E+00
   3.1500397E+00   4.5370199E-02   1.6553906E+00   1.2723806E+00
   3.1536784E+00   3.8802579E-02   1.7669482E+00   1.2745768E+00
   3.1566880E+00   4.8306037E-02   1.8252267E+00   1.2760963E+00
   3.1602731E+00   3.1876180E-02   1.8992500E+00   1.2781545E+00
   3.1638303E+00   4.4945121E-02   2.0306318E+00   1.2803091E+00
   3.1667738E+00   4.2821117E-02   2.0941174E+00   1.2819835E+00
   3.1702819E+00   4.7791202E-02   2.1949680E+00   1.2844849E+00
   3.1737645E+00   3.0991033E-02   2.2418196E+00   1.2860889E+00
   3.1766474E+00   4.1356988E-02   2.3299599E+00   1.2872314E+00
   3.1800849E+00   4.0706333E-02   2.4353693E+00   1.2902257E+00
   3.1834989E+00   5.1574290E-02   2.4847186E+00   1.2921618E+00
   3.1868901E+00   4.3785013E-02   2.5539131E+00   1.2939287E+00
   3.1902590E+00   3.2667652E-02   2.6756763E+00   1.2960408E+00
   3.1936064E+00   4.0290367E-02   2.7370434E+00   1.2977068E+00
   3.1969326E+00   3.1550504E-02   2.8550215E+00   1.2993013E+00
   3.2002385E+00   4.4516031E-02   2.9185929E+00   1.3016374E+00
   3.2035244E+00   2.9379392E-02   2.9975598E+00   1.3039591E+00
   3.2067909E+00   2.7019026E-02   3.0925655E+00   1.3057077E+00
   3.2105780E+00   2.5896912E-03   3.1848056E+00   1.3082879E+00
   3.2138042E+00   2.3479570E-02   3.2519958E+00   1.3101081E+00
   3.2170124E+00   2.7065132E-02   3.3832080E+00   1.3116511E+00
   3.2202032E+00   5.2552681E-02   3.4403727E+00   1.3134624E+00
   3.2239044E+00   5.6378845E-02   3.5503073E+00   1.3151028E+00
   3.2270589E+00   2.0475965E-04   3.5981121E+00   1.3162637E+00
   3.2301972E+00   1.7941469E-02   3.7225707E+00   1.3197476E+00
   3.2338386E+00   3.2231592E-02   3.8186207E+00   1.3192403E+00
   3.2369430E+00   1.3345339E-02   3.8851442E+00   1.3215606E+00
   3.2405460E+00   3.4320313E-02   3.9632297E+00   1.3212358E+00
   3.2436185E+00   5.4836548E-03   4.0860314E+00   1.3238815E+00
   3.2471850E+00   1.4901820E-02   4.1674194E+00   1.3276765E+00
   3.2502267E+00   1.8471353E-02   4.2335000E+00   1.3275490E+00
   3.2537584E+00   2.3784840E-02   4.3440766E+00   1.3316598E+00
   3.2572720E+00   7.3001366E-03   4.4639401E+00   1.3336011E+00
   3.2602694E+00   3.2553929E-03   4.5251036E+00   1.3353679E+00
   3.2637506E+00   4.3283175E-03   4.6163864E+00   1.3368543E+00
   3.2672148E+00   9.8203644E-03   4.7123060E+00   1.3395054E+00
   3.2706625E+00   9.7822705E-03   4.8257976E+00   1.3406183E+00
   3.2737253E+00  -1.1227811E-03   4.8661647E+00   1.3426648E+00
   3.2770007E+00  -2.5770809E-03   4.9577570E+00   1.3444359E+00
   3.2802675E+00   1.3137759E-02   5.0703993E+00   1.3464277E+00
   3.2840605E+00  -8.1319781E-03   5.1706748E+00   1.3492357E+00
   3.2872951E+00   8.3534969E-03   5.2339854E+00   1.3527458E+00
   3.2905123E+00  -1.3241528E-02   5.3019228E+00   1.3504387E+00
   3.2937117E+00  -1.4158743E-02   5.3982902E+00   1.3539823E+00
   3.2974226E+00  -2.2012392E-02   5.4603477E+00   1.3512971E+00
   3.3005853E+00  -8.0351876E-03   5.5898128E+00   1.3570983E+00
   3.3037446E+00  -2.6181106E-02   5.6508918E+00   1.3565595E+00
   3.3068566E+00  -2.1673597E-02   5.7218275E+00   1.3584144E+00
   3.3108287E+00  -1.1028266E-02   5.8063898E+00   1.3610836E+00
   3.3135800E+00  -1.1881671E-02   5.8764176E+00   1.3643112E+00
   3.3172483E+00  -2.0415258E-02   5.9790149E+00   1.3606539E+00
   3.3209167E+00  -1.9270226E-02   6.0700798E+00   1.3633347E+00
   3.3236678E+00  -4.4586374E-03   6.1476169E+00   1.3685688E+00
   3.3273356E+00  -2.0879166E-02   6.2471728E+00   1.3687986E+00
   3.3310032E+00  -1.9675523E-02   6.3444872E+00   1.3691562E+00
   3.3337538E+00  -3.2540865E-02   6.3580065E+00   1.3729752E+00
   3.3374212E+00  -3.1244509E-02   6.4220467E+00   1.3707303E+00
   3.3410883E+00  -2.3937047E-02   6.5368023E+00   1.3721244E+00
